SampleDate,StationCode,Factor,Taxon,Algal Type,Genus,Unit Abundance,Total Cells Counted,GALD 1,Biovolume 1,Sample Type
2/15/2019,D26,563.41,Navicula cf. antonii,Pennate Diatom,Nitzschia,1,1,18.5,253.27,Regular
2/15/2019,D26,563.41,Nitzschia fonticola,Pennate Diatom,Nitzschia,1,1,42.6,174.02,Regular
2/15/2019,D26,563.41,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
2/15/2019,D26,563.41,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
2/15/2019,D26,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,431,872,0.8,0.18,Regular
2/15/2019,D26,563.41,cf. Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,1,32,1.9,1.21,Regular
2/12/2019,D22,901.46,cf. Chlorella sp.,Green Alga,Chlorella,7,7,1.9,3.59,Regular
2/12/2019,D22,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,431,874,0.8,0.18,Regular
2/12/2019,D22,901.46,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
2/21/2019,D41A,901.46,Nitzschia cf. recta,Pennate Diatom,Nitzschia,1,1,55.6,195.43,Regular
2/21/2019,D41A,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,434,874,0.8,0.18,Regular
2/12/2019,NZ068,901.46,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
2/12/2019,NZ068,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,450,904,0.8,0.18,Regular
2/21/2019,D41,166.94,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,8.3,216.42,Regular
2/21/2019,D41,166.94,Planothidium rostratum,Pennate Diatom,Planothidium,1,1,14.8,182.26,Regular
2/21/2019,D41,166.94,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
2/21/2019,D41,166.94,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
2/21/2019,D41,166.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,401,810,0.8,0.18,Regular
2/15/2019,EZ6,1802.92,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,8.3,232.66,Regular
2/15/2019,EZ6,1802.92,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,7.4,159.13,Regular
2/15/2019,EZ6,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,461,932,0.8,0.18,Regular
2/13/2019,D28A,409.75,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,9.3,224.31,Regular
2/13/2019,D28A,409.75,Cocconeis placentula,Pennate Diatom,Cocconeis,2,2,18.5,446.21,Regular
2/13/2019,D28A,409.75,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,9.3,312.47,Regular
2/13/2019,D28A,409.75,Nitzschia fonticola,Pennate Diatom,Nitzschia,1,1,13,34.58,Regular
2/13/2019,D28A,409.75,Nitzschia palea,Pennate Diatom,Nitzschia,1,1,29.6,163.39,Regular
2/13/2019,D28A,409.75,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
2/13/2019,D28A,409.75,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,8.3,232.66,Regular
2/13/2019,D28A,409.75,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,5.6,81.28,Regular
2/13/2019,D28A,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,391,788,0.8,0.18,Regular
2/15/2019,MD10A,450.73,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,1,1,9.3,75.67,Regular
2/15/2019,MD10A,450.73,Nitzschia palea,Pennate Diatom,Nitzschia,1,1,27.8,97.72,Regular
2/15/2019,MD10A,450.73,Planothidium frequentissimum,Pennate Diatom,Planothidium,1,1,7.4,30.92,Regular
2/15/2019,MD10A,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,497,1000,0.8,0.18,Regular
2/14/2019,P8,643.90,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,18.5,548.36,Regular
2/14/2019,P8,643.90,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,14.8,318.26,Regular
2/14/2019,P8,643.90,Cocconeis sp.,Pennate Diatom,Cocconeis,1,1,31.5,4064.29,Regular
2/14/2019,P8,643.90,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
2/14/2019,P8,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,410,826,0.8,0.18,Regular
2/14/2019,P8,643.90,Euglena sp.,Euglenoid,Euglena,1,1,25.9,2116.36,Regular
2/19/2019,NZS42,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,470,952,0.8,0.18,Regular
2/20/2019,NZ325,1802.92,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,7.4,159.13,Regular
2/20/2019,NZ325,1802.92,Cyclotella cf. striata,Centric Diatom,Cyclotella,1,1,25.9,5848.06,Regular
2/20/2019,NZ325,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,517,1048,0.8,0.18,Regular
2/20/2019,NZ002,1802.92,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,8.3,216.42,Regular
2/20/2019,NZ002,1802.92,Nitzschia fruticosa,Pennate Diatom,Nitzschia,1,1,24.1,64.11,Regular
2/20/2019,NZ002,1802.92,Chlamydomonas globosa,Green Alga,Chlamydomonas,1,1,9.3,421.16,Regular
2/20/2019,NZ002,1802.92,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,29.6,55.95,Regular
2/20/2019,NZ002,1802.92,Cryptomonas ovata,Cryptophyte,Cryptomonas,1,1,29.6,2619.25,Regular
2/20/2019,NZ002,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,437,882,0.8,0.18,Regular
2/20/2019,NZ032,1802.92,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
2/20/2019,NZ032,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,459,940,0.8,0.18,Regular
2/20/2019,NZ032,1802.92,cf. Microcystis sp.,Cyanobacterium,Microcystis,3,3,3.7,26.52,Regular
2/15/2019,EZ2,1287.80,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
2/15/2019,EZ2,1287.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,404,812,0.8,0.18,Regular
2/20/2019,NZ004,1802.92,Aulacoseira alpigena,Centric Diatom,Aulacoseira,3,3,7.4,245.55,Regular
2/20/2019,NZ004,1802.92,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,6.5,122.78,Regular
2/20/2019,NZ004,1802.92,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,1,1,13.9,618.51,Regular
2/20/2019,NZ004,1802.92,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
2/20/2019,NZ004,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,501,1014,0.8,0.18,Regular
3/28/2019,NZS42,1287.80,cf. Chlorella sp.,Green Alga,Chlorella,14,14,1.9,3.59,Regular
3/28/2019,NZS42,1287.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,389,790,0.8,0.18,Regular
3/19/2019,NZ325,530.27,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,68.96,Regular
3/19/2019,NZ325,530.27,cf. Chlorella sp.,Green Alga,Chlorella,16,16,1.9,3.59,Regular
3/19/2019,NZ325,530.27,Eucapsis microscopica,Cyanobacterium,Eucapsis,391,796,0.8,0.18,Regular
3/18/2019,NZ032,1802.92,cf. Chlorella sp.,Green Alga,Chlorella,10,10,1.9,3.59,Regular
3/18/2019,NZ032,1802.92,Eucapsis microscopica,Cyanobacterium,Eucapsis,432,878,0.8,0.18,Regular
3/19/2019,NZ004,1126.83,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,73.89,Regular
3/19/2019,NZ004,1126.83,Nitzschia capitellata,Pennate Diatom,Nitzschia,1,1,16.7,44.42,Regular
3/19/2019,NZ004,1126.83,cf. Chlorella sp.,Green Alga,Chlorella,6,6,1.9,3.59,Regular
3/19/2019,NZ004,1126.83,Eucapsis microscopica,Cyanobacterium,Eucapsis,413,834,0.8,0.18,Regular
3/19/2019,NZ002,693.43,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,18.5,54.48,Regular
3/19/2019,NZ002,693.43,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
3/19/2019,NZ002,693.43,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
3/19/2019,NZ002,693.43,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,13,11.50,Regular
3/19/2019,NZ002,693.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,426,858,0.8,0.18,Regular
3/15/2019,EZ6,450.73,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,16.7,26.05,Regular
3/15/2019,EZ6,450.73,Pseudostaurosira brevistriata,Pennate Diatom,Pseudostaurosira,1,1,18.5,698.89,Regular
3/15/2019,EZ6,450.73,cf. Chlorella sp.,Green Alga,Chlorella,8,8,1.9,3.59,Regular
3/15/2019,EZ6,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,398,804,0.8,0.18,Regular
3/15/2019,EZ2,450.73,Pseudostaurosira brevistriata,Pennate Diatom,Pseudostaurosira,1,1,13.9,226.20,Regular
3/15/2019,EZ2,450.73,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
3/15/2019,EZ2,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,406,820,0.8,0.18,Regular
3/14/2019,MD10A,321.95,Cyclotella sp.,Centric Diatom,Cyclotella,2,2,7.4,159.13,Regular
3/14/2019,MD10A,321.95,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,10.2,35.85,Regular
3/14/2019,MD10A,321.95,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
3/14/2019,MD10A,321.95,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
3/14/2019,MD10A,321.95,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,20.4,18.05,Regular
3/14/2019,MD10A,321.95,Cryptomonas ovata,Cryptophyte,Cryptomonas,1,1,22.2,2546.10,Regular
3/14/2019,MD10A,321.95,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,6.8,127.11,Regular
3/14/2019,MD10A,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,393,802,0.8,0.18,Regular
3/19/2019,D41A,409.75,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,19.1,18.15,Regular
3/19/2019,D41A,409.75,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
3/19/2019,D41A,409.75,Chlorella sp.,Green Alga,Chlorella,9,9,1.9,3.59,Regular
3/19/2019,D41A,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,400,804,0.8,0.18,Regular
3/14/2019,P8,204.88,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,6.5,122.78,Regular
3/14/2019,P8,204.88,Pseudostaurosira brevistriata,Pennate Diatom,Pseudostaurosira,6,6,13,211.55,Regular
3/14/2019,P8,204.88,cf. Chlorella sp.,Green Alga,Chlorella,13,13,1.9,3.59,Regular
3/14/2019,P8,204.88,Scenedesmus cf. acuminatus,Green Alga,Scenedesmus,1,2,18.5,75.94,Regular
3/14/2019,P8,204.88,Eucapsis microscopica,Cyanobacterium,Eucapsis,385,776,0.8,0.18,Regular
3/19/2019,D41,214.63,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,1,1,16.7,168.94,Regular
3/19/2019,D41,214.63,Chlamydomonas sp.,Green Alga,Chlamydomonas,1,1,11,315.39,Regular
3/19/2019,D41,214.63,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
3/19/2019,D41,214.63,Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
3/19/2019,D41,214.63,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,13,862.76,Regular
3/19/2019,D41,214.63,Eucapsis microscopica,Cyanobacterium,Eucapsis,426,864,0.8,0.18,Regular
3/19/2019,D41,214.63,Planktothrix suspensa,Cyanobacterium,Planktothrix,1,33,3.7,39.78,Regular
3/14/2019,D16,901.46,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,16.7,261.86,Regular
3/14/2019,D16,901.46,cf. Chlorella sp.,Green Alga,Chlorella,7,7,1.9,3.59,Regular
3/14/2019,D16,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,434,874,0.8,0.18,Regular
3/14/2019,D16,901.46,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
3/18/2019,D6,1001.62,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
3/18/2019,D6,1001.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,405,830,0.8,0.18,Regular
3/15/2019,D10,1001.62,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
3/15/2019,D10,1001.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,405,826,0.8,0.18,Regular
3/13/2019,D28A,187.80,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,14.8,399.98,Regular
3/13/2019,D28A,187.80,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,6.5,99.55,Regular
3/13/2019,D28A,187.80,cf. Chlorella sp.,Green Alga,Chlorella,15,15,1.9,3.59,Regular
3/13/2019,D28A,187.80,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,2,2,9.3,323.80,Regular
3/13/2019,D28A,187.80,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,6.5,122.78,Regular
3/13/2019,D28A,187.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,403,818,0.8,0.18,Regular
3/13/2019,D28A,187.80,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
3/14/2019,D26,450.73,cf. Chlorella sp.,Green Alga,Chlorella,8,8,1.9,3.59,Regular
3/14/2019,D26,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,400,814,0.8,0.18,Regular
3/14/2019,D26,450.73,cf. Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,1,17,1.9,1.21,Regular
3/13/2019,D19,346.72,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,21.3,1217.87,Regular
3/13/2019,D19,346.72,cf. Chlorella sp.,Green Alga,Chlorella,12,12,2.4,4.19,Regular
3/13/2019,D19,346.72,Eucapsis microscopica,Cyanobacterium,Eucapsis,408,828,0.8,0.18,Regular
3/13/2019,D12,530.27,Aulacoseira granulata,Centric Diatom,Aulacoseira,2,2,11.1,119.35,Regular
3/13/2019,D12,530.27,cf. Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,9.3,51.35,Regular
3/13/2019,D12,530.27,cf. Chlorella sp.,Green Alga,Chlorella,9,9,1.9,3.59,Regular
3/13/2019,D12,530.27,Eucapsis microscopica,Cyanobacterium,Eucapsis,389,790,0.8,0.18,Regular
3/12/2019,D4,643.90,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,2,2,9.3,132.00,Regular
3/12/2019,D4,643.90,cf. Chlorella sp.,Green Alga,Chlorella,10,10,1.9,3.59,Regular
3/12/2019,D4,643.90,Cryptomonas ovata,Cryptophyte,Cryptomonas,1,1,24.1,2132.56,Regular
3/12/2019,D4,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,399,810,0.8,0.18,Regular
3/15/2019,D8,1001.62,cf. Chlorella sp.,Green Alga,Chlorella,6,6,1.9,3.59,Regular
3/15/2019,D8,1001.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,830,0.8,0.18,Regular
3/18/2019,D7,1001.62,Cyclotella sp.,Centric Diatom,Cyclotella,2,2,5.6,68.96,Regular
3/18/2019,D7,1001.62,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,19.4,68.19,Regular
3/18/2019,D7,1001.62,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
3/18/2019,D7,1001.62,Drepanochloris nannoselene,Green Alga,Drepanochloris,1,1,3.7,2.64,Regular
3/18/2019,D7,1001.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,394,800,0.8,0.18,Regular
3/18/2019,D7,1001.62,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
3/11/2019,C10A,450.73,Cocconeis sp.,Pennate Diatom,Cocconeis,1,1,11.1,180.64,Regular
3/11/2019,C10A,450.73,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,11.1,541.91,Regular
3/11/2019,C10A,450.73,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,68.96,Regular
3/11/2019,C10A,450.73,Chlorella sp.,Green Alga,Chlorella,13,13,3.7,6.37,Regular
3/11/2019,C10A,450.73,cf. Chrysochromulina sp.,Haptophyte,Chrysochromulina,2,2,3.7,26.52,Regular
3/11/2019,C10A,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,384,784,0.8,0.18,Regular
3/12/2019,NZ068,450.73,Cyclotella striata,Centric Diatom,Cyclotella,1,1,25,6135.92,Regular
3/12/2019,NZ068,450.73,cf. Staurosirella sp.,Pennate Diatom,Staurosirella,2,2,24.1,1820.88,Regular
3/12/2019,NZ068,450.73,Chlorella sp.,Green Alga,Chlorella,9,9,1.9,3.59,Regular
3/12/2019,NZ068,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,388,788,0.8,0.18,Regular
3/11/2019,C3A-Hood,751.22,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
3/11/2019,C3A-Hood,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,398,822,0.8,0.18,Regular
3/12/2019,D22,563.41,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,1,1,13.5,219.69,Regular
3/12/2019,D22,563.41,Aulacoseira granulata,Centric Diatom,Aulacoseira,1,1,13,216.05,Regular
3/12/2019,D22,563.41,cf. Chlorella sp.,Green Alga,Chlorella,8,8,1.9,3.59,Regular
3/12/2019,D22,563.41,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,5.6,76.35,Regular
3/12/2019,D22,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,458,926,0.8,0.18,Regular
3/11/2019,C9,250.41,Cyclotella sp.,Centric Diatom,Cyclotella,2,2,6.5,122.78,Regular
3/11/2019,C9,250.41,Thalassiosira sp.,Centric Diatom,Thalassiosira,1,1,11.1,541.91,Regular
3/11/2019,C9,250.41,cf. Chlorella sp.,Green Alga,Chlorella,10,10,2.4,4.19,Regular
3/11/2019,C9,250.41,Raphidocelis sp.,Green Alga,Raphidocelis,1,1,11.1,45.57,Regular
3/11/2019,C9,250.41,Cryptomonas ovata,Cryptophyte,Cryptomonas,1,1,24.1,2132.56,Regular
3/11/2019,C9,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,418,860,0.8,0.18,Regular
3/11/2019,C9,250.41,cf. Microcystis sp.,Cyanobacterium,Microcystis,3,3,3.7,26.52,Regular
3/11/2019,C9,250.41,cf. Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,2,104,1.9,1.21,Regular
4/10/2019,NZ068,563.41,Chlorella sp.,Green Alga,Chlorella,7,7,1.9,3.59,Regular
4/10/2019,NZ068,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,402,810,0.8,0.18,Regular
4/16/2019,NZS42,1001.62,cf. Chlorella sp.,Green Alga,Chlorella,5,5,1.9,3.59,Regular
4/16/2019,NZS42,1001.62,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,16.7,7.08,Regular
4/16/2019,NZS42,1001.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,828,0.8,0.18,Regular
4/17/2019,NZ325,409.75,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,11.1,541.91,Regular
4/17/2019,NZ325,409.75,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,7.4,22.94,Regular
4/17/2019,NZ325,409.75,Skeletonema sp.,Centric Diatom,Skeletonema,2,2,7.4,79.57,Regular
4/17/2019,NZ325,409.75,Chlorella sp.,Green Alga,Chlorella,11,11,2.4,4.85,Regular
4/17/2019,NZ325,409.75,Drepanochloris nannoselene,Green Alga,Drepanochloris,1,1,5.6,3.85,Regular
4/17/2019,NZ325,409.75,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,18.5,16.37,Regular
4/17/2019,NZ325,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,389,782,0.8,0.18,Regular
4/17/2019,NZ002,1001.62,Aulacoseira granulata,Centric Diatom,Aulacoseira,2,2,13.5,580.61,Regular
4/17/2019,NZ002,1001.62,cf. Chlorella sp.,Green Alga,Chlorella,7,7,1.9,3.59,Regular
4/17/2019,NZ002,1001.62,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,15.7,6.66,Regular
4/17/2019,NZ002,1001.62,Eucapsis microscopica,Cyanobacterium,Eucapsis,392,788,0.8,0.18,Regular
4/17/2019,NZ004,1502.43,cf. Chlorella sp.,Green Alga,Chlorella,8,8,1.9,3.59,Regular
4/17/2019,NZ004,1502.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,410,832,0.8,0.18,Regular
4/16/2019,NZ032,450.73,cf. Chlorella sp.,Green Alga,Chlorella,16,16,1.9,3.59,Regular
4/16/2019,NZ032,450.73,Cryptomonas sp.,Cryptophyte,Cryptomonas,1,1,16.7,602.38,Regular
4/16/2019,NZ032,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,390,782,0.8,0.18,Regular
4/17/2019,D41,300.49,Cyclotella sp.,Centric Diatom,Cyclotella,3,3,7.4,93.59,Regular
4/17/2019,D41,300.49,cf. Chlorella sp.,Green Alga,Chlorella,7,7,1.9,3.59,Regular
4/17/2019,D41,300.49,Monoraphidium convolutum,Green Alga,Monoraphidium,1,1,7.4,13.99,Regular
4/17/2019,D41,300.49,Cryptomonas sp.,Cryptophyte,Cryptomonas,1,1,14.8,670.23,Regular
4/17/2019,D41,300.49,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,2,2,9.3,319.27,Regular
4/17/2019,D41,300.49,Eucapsis microscopica,Cyanobacterium,Eucapsis,397,802,0.8,0.18,Regular
4/12/2019,D26,225.37,cf. Chlorella sp.,Green Alga,Chlorella,6,6,1.9,3.59,Regular
4/12/2019,D26,225.37,Eucapsis microscopica,Cyanobacterium,Eucapsis,409,826,0.8,0.18,Regular
4/12/2019,P8,500.81,Cyclotella sp.,Centric Diatom,Cyclotella,4,4,7.4,210.74,Regular
4/12/2019,P8,500.81,Cymbella tumida,Pennate Diatom,Cymbella,1,1,35.2,991.67,Regular
4/12/2019,P8,500.81,Navicula gregaria,Pennate Diatom,Navicula,1,1,22.2,599.79,Regular
4/12/2019,P8,500.81,Nitzschia spp.,Pennate Diatom,Nitzschia,2,2,14.8,43.92,Regular
4/12/2019,P8,500.81,cf. Chlorella sp.,Green Alga,Chlorella,5,5,1.9,3.59,Regular
4/12/2019,P8,500.81,Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
4/12/2019,P8,500.81,Monoraphidium arcuatum,Green Alga,Monoraphidium,1,1,33.3,62.94,Regular
4/12/2019,P8,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,431,880,0.8,0.18,Regular
4/15/2019,EZ2,500.81,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,68.96,Regular
4/15/2019,EZ2,500.81,cf. Chlorella sp.,Green Alga,Chlorella,8,8,1.9,3.59,Regular
4/15/2019,EZ2,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,414,842,0.8,0.18,Regular
4/11/2019,D19,250.41,Ulnaria sp.,Pennate Diatom,Ulnaria,1,1,14.8,182.26,Regular
4/11/2019,D19,250.41,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
4/11/2019,D19,250.41,Cryptomonas sp.,Cryptophyte,Cryptomonas,1,1,20.4,923.83,Regular
4/11/2019,D19,250.41,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,337.38,Regular
4/11/2019,D19,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,395,792,0.8,0.18,Regular
4/15/2019,EZ6,693.43,Thalassiosira decipiens,Centric Diatom,Thalassiosira,1,1,13,862.76,Regular
4/15/2019,EZ6,693.43,cf. Chlorella sp.,Green Alga,Chlorella,5,5,1.9,3.59,Regular
4/15/2019,EZ6,693.43,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
4/15/2019,EZ6,693.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,424,852,0.8,0.18,Regular
4/12/2019,D16-Twitchell,281.71,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,18.5,7.85,Regular
4/12/2019,D16-Twitchell,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,425,854,0.8,0.18,Regular
4/12/2019,D16-Twitchell,281.71,cf. Microcystis sp.,Cyanobacterium,Microcystis,2,2,3.7,26.52,Regular
4/11/2019,D28A,150.24,Cocconeis placentula,Pennate Diatom,Cocconeis,2,2,18.5,591.28,Regular
4/11/2019,D28A,150.24,Gomphoneis minuta,Pennate Diatom,Gomphoneis,1,1,15.7,1014.59,Regular
4/11/2019,D28A,150.24,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
4/11/2019,D28A,150.24,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,13,862.76,Regular
4/11/2019,D28A,150.24,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
4/11/2019,D28A,150.24,Eucapsis microscopica,Cyanobacterium,Eucapsis,414,836,0.8,0.18,Regular
4/11/2019,D12,429.27,Pinnularia sp.,Pennate Diatom,Pinnularia,1,1,24.1,985.77,Regular
4/11/2019,D12,429.27,Eucapsis microscopica,Cyanobacterium,Eucapsis,410,828,0.8,0.18,Regular
4/12/2019,MD10A,187.80,cf. Chlorella sp.,Green Alga,Chlorella,12,12,1.9,3.59,Regular
4/12/2019,MD10A,187.80,Chlorella sp.,Green Alga,Chlorella,11,11,1.9,3.59,Regular
4/12/2019,MD10A,187.80,Drepanochloris nannoselene,Green Alga,Drepanochloris,2,2,6,7.03,Regular
4/12/2019,MD10A,187.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,400,800,0.8,0.18,Regular
4/17/2019,D41A,450.73,cf. Chlorella sp.,Green Alga,Chlorella,8,8,1.9,3.59,Regular
4/17/2019,D41A,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,416,832,0.8,0.18,Regular
4/16/2019,D7,643.90,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,27.8,1809.61,Regular
4/16/2019,D7,643.90,cf. Chlorella sp.,Green Alga,Chlorella,8,8,1.9,3.59,Regular
4/16/2019,D7,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,402,808,0.8,0.18,Regular
4/9/2019,C3A- Hood,173.36,Adlafia sp.,Pennate Diatom,Adlafia,1,1,7.4,16.27,Regular
4/9/2019,C3A-Hood,173.36,Aulacoseira alpigena,Centric Diatom,Aulacoseira,2,2,9.3,229.06,Regular
4/9/2019,C3A-Hood,173.36,Cyclotella sp.,Centric Diatom,Cyclotella,4,4,5.6,68.96,Regular
4/9/2019,C3A-Hood,173.36,Didymosphenia geminata,Pennate Diatom,Didymosphenia,1,1,146.3,7142.41,Regular
