SampleID,AlgalType,BV.per.mL,,Year,Month,Season,StationCode,Region,RegionAbbreviation
D7.May.2019,Green Alga,40569.83,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
D7.May.2019,Pennate Diatom,7564265.87,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Centric Diatom,332791.52,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Cyanobacterium,319586.64,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Green Alga,19475.22,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Pennate Diatom,836913.13,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Centric Diatom,736491.61,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Cyanobacterium,169894.24,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Green Alga,31721.4,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Pennate Diatom,77606.01,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
D41A.May.2019,Centric Diatom,682021.21,,2019,May,Spring,D41A,San Pablo Bay,SPB
D41A.May.2019,Cyanobacterium,90349.46,,2019,May,Spring,D41A,San Pablo Bay,SPB
D41A.May.2019,Haptophyte,6608.63,,2019,May,Spring,D41A,San Pablo Bay,SPB
D41.May.2019,Centric Diatom,41445.66,,2019,May,Spring,D41,San Pablo Bay,SPB
D41.May.2019,Cyanobacterium,50950.55,,2019,May,Spring,D41,San Pablo Bay,SPB
D41.May.2019,Green Alga,6293.38,,2019,May,Spring,D41,San Pablo Bay,SPB
NZ325.May.2019,Cryptophyte,73195.35,,2019,May,Spring,NZ325,San Pablo Bay,SPB
NZ325.May.2019,Cyanobacterium,66980.72,,2019,May,Spring,NZ325,San Pablo Bay,SPB
NZ325.May.2019,Green Alga,6658.72,,2019,May,Spring,NZ325,San Pablo Bay,SPB
NZ002.May.2019,Centric Diatom,4258638.43,,2019,May,Spring,NZ002,San Pablo Bay,SPB
NZ002.May.2019,Cyanobacterium,62095.85,,2019,May,Spring,NZ002,San Pablo Bay,SPB
