SampleID,Genus,BV.per.mL,,Year,Month,Season,StationCode,Region,RegionAbbreviation
C9.45126.2019,Cyclotella,135185.72,,2019,19-Jul,Summer,C9,Southern Interior Delta,SID
C9.45126.2019,Plagioselmis,126539.14,,2019,19-Jul,Summer,C9,Southern Interior Delta,SID
C9.45126.2019,Chroococcus,19535.26,,2019,19-Jul,Summer,C9,Southern Interior Delta,SID
C9.45126.2019,Eucapsis,26770.21,,2019,19-Jul,Summer,C9,Southern Interior Delta,SID
C9.45126.2019,Pseudanabaena,4564.5,,2019,19-Jul,Summer,C9,Southern Interior Delta,SID
C9.45126.2019,Chlorella,34186.71,,2019,19-Jul,Summer,C9,Southern Interior Delta,SID
C9.45126.2019,Monoraphidium,1950.8,,2019,19-Jul,Summer,C9,Southern Interior Delta,SID
C10A.45126.2019,Cyclotella,5060905.99,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Skeletonema,525971.65,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Plagioselmis,71936.46,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Chroococcus,4505.22,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Eucapsis,22505.04,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Peridinium,1646790.02,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Chlorella,36320.29,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Lagerheimia,9526.72,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Monoraphidium,30542.78,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Scenedesmus,72952.36,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Sphaerocystis,262843.07,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Achnanthidium,47463.48,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Cylindrotheca,26705.4,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Navicula,62944.4,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
C10A.45126.2019,Nitzschia,521989.63,,2019,19-Jul,Summer,C10A,Southern Interior Delta,SID
D12.45126.2019,Cyclotella,85473.81,,2019,19-Jul,Summer,D12,Confluence,CON
D12.45126.2019,Eucapsis,69795.73,,2019,19-Jul,Summer,D12,Confluence,CON
D12.45126.2019,Chlorella,46884.64,,2019,19-Jul,Summer,D12,Confluence,CON
D12.45126.2019,Monoraphidium,8085.69,,2019,19-Jul,Summer,D12,Confluence,CON
D12.45126.2019,Scenedesmus,6433.78,,2019,19-Jul,Summer,D12,Confluence,CON
D12.45126.2019,Staurosira,34806.55,,2019,19-Jul,Summer,D12,Confluence,CON
D19.45126.2019,Cyclotella,24665.39,,2019,19-Jul,Summer,D19,Central Delta,CED
D19.45126.2019,Plagioselmis,24728.16,,2019,19-Jul,Summer,D19,Central Delta,CED
D19.45126.2019,Eucapsis,21164.34,,2019,19-Jul,Summer,D19,Central Delta,CED
D19.45126.2019,Chlorella,11152.06,,2019,19-Jul,Summer,D19,Central Delta,CED
D28A.45126.2019,Plagioselmis,31782.78,,2019,19-Jul,Summer,D28A,Central Delta,CED
D28A.45126.2019,Eucapsis,19877.21,,2019,19-Jul,Summer,D28A,Central Delta,CED
D28A.45126.2019,Microcystis,7471.37,,2019,19-Jul,Summer,D28A,Central Delta,CED
D28A.45126.2019,Chlorella,25798.59,,2019,19-Jul,Summer,D28A,Central Delta,CED
D16.45126.2019,Cyclotella,372761.87,,2019,19-Jul,Summer,D16,Central Delta,CED
D16.45126.2019,Skeletonema,21902.08,,2019,19-Jul,Summer,D16,Central Delta,CED
D16.45126.2019,Eucapsis,31343.62,,2019,19-Jul,Summer,D16,Central Delta,CED
D16.45126.2019,Chlorella,15349.14,,2019,19-Jul,Summer,D16,Central Delta,CED
D26.45126.2019,Skeletonema,13985.85,,2019,19-Jul,Summer,D26,Central Delta,CED
D26.45126.2019,Chroococcus,5395.78,,2019,19-Jul,Summer,D26,Central Delta,CED
D26.45126.2019,Eucapsis,37050.03,,2019,19-Jul,Summer,D26,Central Delta,CED
D26.45126.2019,Chlamydomonas,23025.37,,2019,19-Jul,Summer,D26,Central Delta,CED
D26.45126.2019,Chlorella,27271.3,,2019,19-Jul,Summer,D26,Central Delta,CED
D26.45126.2019,Lagerheimia,4728.42,,2019,19-Jul,Summer,D26,Central Delta,CED
D26.45126.2019,Scenedesmus,3502.53,,2019,19-Jul,Summer,D26,Central Delta,CED
MD10A.45126.2019,Plagioselmis,48462.93,,2019,19-Jul,Summer,MD10A,Southern Interior Delta,SID
MD10A.45126.2019,Chroococcus,56655.73,,2019,19-Jul,Summer,MD10A,Southern Interior Delta,SID
MD10A.45126.2019,Eucapsis,36509.15,,2019,19-Jul,Summer,MD10A,Southern Interior Delta,SID
MD10A.45126.2019,Chlorella,52608.89,,2019,19-Jul,Summer,MD10A,Southern Interior Delta,SID
MD10A.45126.2019,Drepanochloris,743.74,,2019,19-Jul,Summer,MD10A,Southern Interior Delta,SID
MD10A.45126.2019,Cocconeis,1695158.33,,2019,19-Jul,Summer,MD10A,Southern Interior Delta,SID
P8.45126.2019,Plagioselmis,666105.27,,2019,19-Jul,Summer,P8,Southern Interior Delta,SID
P8.45126.2019,Chroococcus,16187.35,,2019,19-Jul,Summer,P8,Southern Interior Delta,SID
P8.45126.2019,Eucapsis,77683.36,,2019,19-Jul,Summer,P8,Southern Interior Delta,SID
P8.45126.2019,Chlorella,44515.22,,2019,19-Jul,Summer,P8,Southern Interior Delta,SID
D8.45126.2019,Eucapsis,125212.87,,2019,19-Jul,Summer,D8,Grizzly.Suisun Bay,GSB
D8.45126.2019,Chlorella,8093.68,,2019,19-Jul,Summer,D8,Grizzly.Suisun Bay,GSB
D8.45126.2019,Drepanochloris,2891.31,,2019,19-Jul,Summer,D8,Grizzly.Suisun Bay,GSB
D8.45126.2019,Entomoneis,10842386.4,,2019,19-Jul,Summer,D8,Grizzly.Suisun Bay,GSB
D8.45126.2019,Gomphonema,124496.49,,2019,19-Jul,Summer,D8,Grizzly.Suisun Bay,GSB
D8.45126.2019,Nitzschia,41591.88,,2019,19-Jul,Summer,D8,Grizzly.Suisun Bay,GSB
EZ6.45126.2019,Eucapsis,126565.06,,2019,19-Jul,Summer,EZ6,Low Salinity Zone,LSZ
EZ6.45126.2019,Chlorella,13489.46,,2019,19-Jul,Summer,EZ6,Low Salinity Zone,LSZ
D10.45126.2019,Cyclotella,143450.28,,2019,19-Jul,Summer,D10,Confluence,CON
D10.45126.2019,Eucapsis,70584.36,,2019,19-Jul,Summer,D10,Confluence,CON
D10.45126.2019,Chlorella,4856.21,,2019,19-Jul,Summer,D10,Confluence,CON
D10.45126.2019,Monoraphidium,9456.82,,2019,19-Jul,Summer,D10,Confluence,CON
D10.45126.2019,Entomoneis,4166764.35,,2019,19-Jul,Summer,D10,Confluence,CON
EZ2.45126.2019,Eucapsis,116017.97,,2019,19-Jul,Summer,EZ2,Low Salinity Zone,LSZ
EZ2.45126.2019,Chlorella,24281.03,,2019,19-Jul,Summer,EZ2,Low Salinity Zone,LSZ
D6.45126.2019,Eucapsis,43202.5,,2019,19-Jul,Summer,D6,San Pablo Bay,SPB
D6.45126.2019,Chlorella,2023.42,,2019,19-Jul,Summer,D6,San Pablo Bay,SPB
D7.45126.2019,Eucapsis,114124.91,,2019,19-Jul,Summer,D7,Grizzly.Suisun Bay,GSB
D7.45126.2019,Chlorella,5437.48,,2019,19-Jul,Summer,D7,Grizzly.Suisun Bay,GSB
NZS42.45126.2019,Eucapsis,301808.99,,2019,19-Jul,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.45126.2019,Chlorella,19424.82,,2019,19-Jul,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.45126.2019,Entomoneis,9863040.1,,2019,19-Jul,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZ032.45126.2019,Eucapsis,243394.35,,2019,19-Jul,Summer,NZ032,Grizzly.Suisun Bay,GSB
NZ032.45126.2019,Chlorella,26978.92,,2019,19-Jul,Summer,NZ032,Grizzly.Suisun Bay,GSB
D41A.45126.2019,Eucapsis,312842.87,,2019,19-Jul,Summer,D41A,San Pablo Bay,SPB
D41A.45126.2019,Achnanthidium,208312.02,,2019,19-Jul,Summer,D41A,San Pablo Bay,SPB
D41.45126.2019,Cyclotella,127259.37,,2019,19-Jul,Summer,D41,San Pablo Bay,SPB
D41.45126.2019,Thalassiosira,935481.46,,2019,19-Jul,Summer,D41,San Pablo Bay,SPB
D41.45126.2019,Eucapsis,20651.64,,2019,19-Jul,Summer,D41,San Pablo Bay,SPB
D41.45126.2019,Chlorella,1962.1,,2019,19-Jul,Summer,D41,San Pablo Bay,SPB
NZ325.45126.2019,Eucapsis,47867.55,,2019,19-Jul,Summer,NZ325,San Pablo Bay,SPB
NZ325.45126.2019,Euglena,2425111.34,,2019,19-Jul,Summer,NZ325,San Pablo Bay,SPB
NZ002.45126.2019,Eucapsis,62544.97,,2019,19-Jul,Summer,NZ002,San Pablo Bay,SPB
NZ004.45126.2019,Eucapsis,53796.39,,2019,19-Jul,Summer,NZ004,San Pablo Bay,SPB
NZ004.45126.2019,Euglena,660331.08,,2019,19-Jul,Summer,NZ004,San Pablo Bay,SPB
C3A.Jun.2019,Pseudokephyrion,5833.31,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Eucapsis,26589.76,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Chlorella,10244.19,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Achnanthidium,10130.81,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Encyonema,65340.15,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Navicula,117461.32,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Nitzschia,19140.91,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C3A.Jun.2019,Staurosira,370809.27,,2019,Jun,Summer,C3A,Northern Interior Delta,NID
C9.Jun.2019,Eucapsis,24093.19,,2019,Jun,Summer,C9,Southern Interior Delta,SID
C9.Jun.2019,Chlorella,11721.16,,2019,Jun,Summer,C9,Southern Interior Delta,SID
C9.Jun.2019,Cocconeis,60677.01,,2019,Jun,Summer,C9,Southern Interior Delta,SID
C10A.Jun.2019,Cyclotella,303348.27,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Melosira,2275622.42,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Skeletonema,20906.53,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Cryptomonas,88721.63,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Eucapsis,29881.28,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Pseudanabaena,61650.44,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Chlamydomonas,203509.07,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Chlorella,46633.46,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Desmodesmus,22314.84,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Drepanochloris,1044.12,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Monoraphidium,1640.44,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Geissleria,69408.96,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
C10A.Jun.2019,Gomphonema,137797.95,,2019,Jun,Summer,C10A,Southern Interior Delta,SID
D12.Jun.2019,Cyclotella,71725.14,,2019,Jun,Summer,D12,Confluence,CON
D12.Jun.2019,Eucapsis,68474.94,,2019,Jun,Summer,D12,Confluence,CON
D12.Jun.2019,Chlorella,24281.03,,2019,Jun,Summer,D12,Confluence,CON
D12.Jun.2019,Chrysochromulina,11954.19,,2019,Jun,Summer,D12,Confluence,CON
D19.Jun.2019,Cyclotella,100600.92,,2019,Jun,Summer,D19,Central Delta,CED
D19.Jun.2019,Plagioselmis,22203.03,,2019,Jun,Summer,D19,Central Delta,CED
D19.Jun.2019,Eucapsis,53546.76,,2019,Jun,Summer,D19,Central Delta,CED
D19.Jun.2019,Chlorella,17531.55,,2019,Jun,Summer,D19,Central Delta,CED
D19.Jun.2019,Cocconeis,132878.35,,2019,Jun,Summer,D19,Central Delta,CED
D28A.Jun.2019,Eucapsis,30992.21,,2019,Jun,Summer,D28A,Central Delta,CED
D28A.Jun.2019,Chlorella,16187.35,,2019,Jun,Summer,D28A,Central Delta,CED
D16.Jun.2019,Eucapsis,47056.24,,2019,Jun,Summer,D16,Central Delta,CED
D16.Jun.2019,Chlorella,16187.35,,2019,Jun,Summer,D16,Central Delta,CED
D26.Jun.2019,Thalassiosira,3873157.57,,2019,Jun,Summer,D26,Central Delta,CED
D26.Jun.2019,Eucapsis,45866.31,,2019,Jun,Summer,D26,Central Delta,CED
D26.Jun.2019,Chlorella,8633.25,,2019,Jun,Summer,D26,Central Delta,CED
D26.Jun.2019,Nitzschia,11118.01,,2019,Jun,Summer,D26,Central Delta,CED
MD10A.Jun.2019,Cyclotella,153207.64,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Cryptomonas,85724.28,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Chroococcus,4955.75,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Eucapsis,29723.21,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Chlorella,56875.49,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Drepanochloris,607.19,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Monoraphidium,4779.45,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
MD10A.Jun.2019,Scenedesmus,3999.37,,2019,Jun,Summer,MD10A,Southern Interior Delta,SID
P8.Jun.2019,Cryptomonas,1356727.12,,2019,Jun,Summer,P8,Southern Interior Delta,SID
P8.Jun.2019,Eucapsis,43218.71,,2019,Jun,Summer,P8,Southern Interior Delta,SID
P8.Jun.2019,Chlorella,31074.03,,2019,Jun,Summer,P8,Southern Interior Delta,SID
P8.Jun.2019,Monoraphidium,6419.81,,2019,Jun,Summer,P8,Southern Interior Delta,SID
P8.Jun.2019,Staurosirella,18463.69,,2019,Jun,Summer,P8,Southern Interior Delta,SID
EZ6.Jun.2019,Skeletonema,79694.6,,2019,Jun,Summer,EZ6,Low Salinity Zone,LSZ
EZ6.Jun.2019,Eucapsis,155772.38,,2019,Jun,Summer,EZ6,Low Salinity Zone,LSZ
EZ6.Jun.2019,Chlorella,21583.13,,2019,Jun,Summer,EZ6,Low Salinity Zone,LSZ
EZ6.Jun.2019,Monoraphidium,9838.12,,2019,Jun,Summer,EZ6,Low Salinity Zone,LSZ
EZ2.Jun.2019,Cyclotella,62168.49,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
EZ2.Jun.2019,Plagioselmis,741847.49,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
EZ2.Jun.2019,Eucapsis,127863.16,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
EZ2.Jun.2019,Chlamydomonas,82891.32,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
EZ2.Jun.2019,Chlorella,35612.17,,2019,Jun,Summer,EZ2,Low Salinity Zone,LSZ
D8.Jun.2019,Aulacoseira,76785.49,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Thalassiosira,368929.53,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Cryptomonas,251745.29,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Plagioselmis,126723.13,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Eucapsis,56251.14,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Chlorella,37760.26,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Drepanochloris,6032.5,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Fragilaria,104599.16,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Nitzschia,32813.16,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D8.Jun.2019,Synedra,211259.21,,2019,Jun,Summer,D8,Grizzly.Suisun Bay,GSB
D10.Jun.2019,Cyclotella,180635.77,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Skeletonema,11643.77,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Cryptomonas,150440.17,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Plagioselmis,263848.91,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Eucapsis,36613.55,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Chlorella,57338.98,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Chrysochromulina,3881.26,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Nitzschia,115601.52,,2019,Jun,Summer,D10,Confluence,CON
D10.Jun.2019,Staurosirella,15386.41,,2019,Jun,Summer,D10,Confluence,CON
D4.Jun.2019,Cyclotella,91694.68,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Skeletonema,32853.12,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Plagioselmis,25085.8,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Eucapsis,48198.21,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Chlorella,33489.03,,2019,Jun,Summer,D4,Confluence,CON
D4.Jun.2019,Nitzschia,34718.48,,2019,Jun,Summer,D4,Confluence,CON
D22.Jun.2019,Cyclotella,74783.01,,2019,Jun,Summer,D22,Confluence,CON
D22.Jun.2019,Eucapsis,51653.69,,2019,Jun,Summer,D22,Confluence,CON
D22.Jun.2019,Chlorella,25498.79,,2019,Jun,Summer,D22,Confluence,CON
D22.Jun.2019,Monoraphidium,2160.4,,2019,Jun,Summer,D22,Confluence,CON
D22.Jun.2019,Achnanthidium,28422.86,,2019,Jun,Summer,D22,Confluence,CON
D22.Jun.2019,Ulnaria,1692316.87,,2019,Jun,Summer,D22,Confluence,CON
NZ068.Jun.2019,Cyclotella,8145.75,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
NZ068.Jun.2019,Thalassiosira,136008.8,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
NZ068.Jun.2019,Eucapsis,39546.53,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
NZ068.Jun.2019,Synechococcus,3886.86,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
NZ068.Jun.2019,Chlorella,10496.05,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
NZ068.Jun.2019,Desmodesmus,24879.53,,2019,Jun,Summer,NZ068,Northern Interior Delta,NID
D6.Jun.2019,Skeletonema,16122.14,,2019,Jun,Summer,D6,San Pablo Bay,SPB
D6.Jun.2019,Eucapsis,50823.06,,2019,Jun,Summer,D6,San Pablo Bay,SPB
D6.Jun.2019,Chlorella,19060.56,,2019,Jun,Summer,D6,San Pablo Bay,SPB
D7.Jun.2019,Cyclotella,201526.78,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
D7.Jun.2019,Skeletonema,24401.08,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
D7.Jun.2019,Eucapsis,106868.55,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
D7.Jun.2019,Chlorella,30882.62,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
D7.Jun.2019,Monoraphidium,12439.53,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
D7.Jun.2019,Scenedesmus,9898.12,,2019,Jun,Summer,D7,Grizzly.Suisun Bay,GSB
NZS42.Jun.2019,Cyclotella,373360.87,,2019,Jun,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Jun.2019,Eucapsis,106868.55,,2019,Jun,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Jun.2019,Chlorella,5082.82,,2019,Jun,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Jun.2019,Chrysochromulina,8133.69,,2019,Jun,Summer,NZS42,Grizzly.Suisun Bay,GSB
NZ032.Jun.2019,Cyclotella,292290.08,,2019,Jun,Summer,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jun.2019,Plagioselmis,548965.11,,2019,Jun,Summer,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jun.2019,Eucapsis,193076.69,,2019,Jun,Summer,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Jun.2019,Chlorella,17843.29,,2019,Jun,Summer,NZ032,Grizzly.Suisun Bay,GSB
D41A.Jun.2019,Cyclotella,945662.68,,2019,Jun,Summer,D41A,San Pablo Bay,SPB
D41A.Jun.2019,Kephyrion,14476.04,,2019,Jun,Summer,D41A,San Pablo Bay,SPB
D41A.Jun.2019,Eucapsis,116464.21,,2019,Jun,Summer,D41A,San Pablo Bay,SPB
D41A.Jun.2019,Chlorella,2753.19,,2019,Jun,Summer,D41A,San Pablo Bay,SPB
D41.Jun.2019,Cyclotella,41032.28,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Plagioselmis,47485.45,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Eucapsis,33788.03,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Peridinium,1394197.11,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Chlorella,3170.82,,2019,Jun,Summer,D41,San Pablo Bay,SPB
D41.Jun.2019,Drepanochloris,843.02,,2019,Jun,Summer,D41,San Pablo Bay,SPB
NZ325.Jun.2019,Cyclotella,168505.51,,2019,Jun,Summer,NZ325,San Pablo Bay,SPB
NZ325.Jun.2019,Eucapsis,89004.05,,2019,Jun,Summer,NZ325,San Pablo Bay,SPB
NZ325.Jun.2019,Gymnodinium,289018.7,,2019,Jun,Summer,NZ325,San Pablo Bay,SPB
NZ325.Jun.2019,Chlamydomonas,192679.13,,2019,Jun,Summer,NZ325,San Pablo Bay,SPB
NZ002.Jun.2019,Eucapsis,166806.26,,2019,Jun,Summer,NZ002,San Pablo Bay,SPB
NZ002.Jun.2019,Chlorella,12949.88,,2019,Jun,Summer,NZ002,San Pablo Bay,SPB
NZ002.Jun.2019,Navicula,510181.22,,2019,Jun,Summer,NZ002,San Pablo Bay,SPB
NZ004.Jun.2019,Cyclotella,119541.9,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
NZ004.Jun.2019,Skeletonema,25903.54,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
NZ004.Jun.2019,Eucapsis,122778.93,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
NZ004.Jun.2019,Chlorella,24281.03,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
NZ004.Jun.2019,Chrysochromulina,19923.65,,2019,Jun,Summer,NZ004,San Pablo Bay,SPB
C3A.Mar.2019,Eucapsis,111150.09,,2019,Mar,Spring,C3A,Northern Interior Delta,NID
C3A.Mar.2019,Chlorella,8093.68,,2019,Mar,Spring,C3A,Northern Interior Delta,NID
C9.Mar.2019,Cyclotella,61488.26,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Thalassiosira,135696.21,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Cryptomonas,534006.11,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Eucapsis,38762.8,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Microcystis,19923.65,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Planktolyngbya,31477.9,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Chlorella,10488.96,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C9.Mar.2019,Raphidocelis,11409.89,,2019,Mar,Spring,C9,Southern Interior Delta,SID
C10A.Mar.2019,Cyclotella,275337.43,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
C10A.Mar.2019,Eucapsis,63607.06,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
C10A.Mar.2019,Chlorella,37328.61,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
C10A.Mar.2019,Chrysochromulina,23908.38,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
C10A.Mar.2019,Cocconeis,81417.73,,2019,Mar,Spring,C10A,Southern Interior Delta,SID
D4.Mar.2019,Cryptomonas,1373158.57,,2019,Mar,Spring,D4,Confluence,CON
D4.Mar.2019,Eucapsis,93880.68,,2019,Mar,Spring,D4,Confluence,CON
D4.Mar.2019,Chlorella,23124.79,,2019,Mar,Spring,D4,Confluence,CON
D4.Mar.2019,Rhoicosphenia,169995.23,,2019,Mar,Spring,D4,Confluence,CON
D22.Mar.2019,Aulacoseira,121723.74,,2019,Mar,Spring,D22,Confluence,CON
D22.Mar.2019,Plagioselmis,86036.75,,2019,Mar,Spring,D22,Confluence,CON
D22.Mar.2019,Eucapsis,93909.65,,2019,Mar,Spring,D22,Confluence,CON
D22.Mar.2019,Chlorella,16187.35,,2019,Mar,Spring,D22,Confluence,CON
D22.Mar.2019,Achnanthidium,123776.95,,2019,Mar,Spring,D22,Confluence,CON
NZ068.Mar.2019,Cyclotella,2765643.98,,2019,Mar,Spring,NZ068,Northern Interior Delta,NID
NZ068.Mar.2019,Eucapsis,63931.58,,2019,Mar,Spring,NZ068,Northern Interior Delta,NID
NZ068.Mar.2019,Chlorella,14568.62,,2019,Mar,Spring,NZ068,Northern Interior Delta,NID
NZ068.Mar.2019,Staurosirella,1641452.62,,2019,Mar,Spring,NZ068,Northern Interior Delta,NID
D12.Mar.2019,Aulacoseira,126573.78,,2019,Mar,Spring,D12,Confluence,CON
D12.Mar.2019,Eucapsis,75404.52,,2019,Mar,Spring,D12,Confluence,CON
D12.Mar.2019,Chlorella,17139.55,,2019,Mar,Spring,D12,Confluence,CON
D12.Mar.2019,Cocconeis,27228.62,,2019,Mar,Spring,D12,Confluence,CON
D19.Mar.2019,Eucapsis,51674.49,,2019,Mar,Spring,D19,Central Delta,CED
D19.Mar.2019,Chlorella,17427.81,,2019,Mar,Spring,D19,Central Delta,CED
D19.Mar.2019,Cocconeis,422254.1,,2019,Mar,Spring,D19,Central Delta,CED
D28A.Mar.2019,Cyclotella,18695.75,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Plagioselmis,144678.29,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Eucapsis,27652.3,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Microcystis,4980.91,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Chlorella,10117.09,,2019,Mar,Spring,D28A,Central Delta,CED
D28A.Mar.2019,Cocconeis,75117.55,,2019,Mar,Spring,D28A,Central Delta,CED
