Year,Month,Season,DateTime,StationCode,Region,RegionAbbreviation,AlgalType,Genus,BV.per.mL
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Cryptophyte,Plagioselmis,128636.44
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Cyanobacterium,Eucapsis,58119.62
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Green Alga,Chlorella,5886.31
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Pennate Diatom,Cocconeis,457587.72
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Pennate Diatom,Nitzschia,81119.98000000001
2019,Feb,Winter,2019-02-14T22:15:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,95735.11
2019,Feb,Winter,2019-02-14T22:15:00Z,P8,Southern Interior Delta,SID,Euglenoid,Euglena,1362725.27
2019,Feb,Winter,2019-02-14T22:15:00Z,P8,Southern Interior Delta,SID,Green Alga,Chlorella,9249.91
2019,Feb,Winter,2019-02-14T22:15:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,Cocconeis,3175014.4099999997
2019,Feb,Winter,2019-02-15T18:55:00Z,D16,Central Delta,CED,Cyanobacterium,Eucapsis,104080.06
2019,Feb,Winter,2019-02-15T18:55:00Z,D16,Central Delta,CED,Green Alga,Chlorella,4660.69
2019,Feb,Winter,2019-02-15T19:45:00Z,D26,Central Delta,CED,Cyanobacterium,Eucapsis,88433.28
2019,Feb,Winter,2019-02-15T19:45:00Z,D26,Central Delta,CED,Cyanobacterium,Planktolyngbya,21792.39
2019,Feb,Winter,2019-02-15T19:45:00Z,D26,Central Delta,CED,Green Alga,Chlorella,10117.1
2019,Feb,Winter,2019-02-15T19:45:00Z,D26,Central Delta,CED,Pennate Diatom,Nitzschia,240738.41999999998
2019,Feb,Winter,2019-02-15T21:00:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,81131.45
2019,Feb,Winter,2019-02-15T21:00:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,Achnanthidium,34107.43
2019,Feb,Winter,2019-02-15T21:00:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,44044.01
2019,Feb,Winter,2019-02-15T21:00:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,Planothidium,13936.37
2019,Feb,Winter,2019-02-15T22:30:00Z,EZ6,Low Salinity Zone,LSZ,Cryptophyte,Plagioselmis,706360.87
2019,Feb,Winter,2019-02-15T22:30:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,302458.04
2019,Feb,Winter,2019-02-15T23:05:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,188224.96
2019,Feb,Winter,2019-02-15T23:05:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,Chlorella,4624.96
2019,Feb,Winter,2019-02-19T21:40:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,154474.28
2019,Feb,Winter,2019-02-19T21:40:00Z,D6,San Pablo Bay,SPB,Green Alga,Chlorella,20103.56
2019,Feb,Winter,2019-02-19T22:30:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,280390.29
2019,Feb,Winter,2019-02-19T22:30:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,Achnanthidium,568719.06
2019,Feb,Winter,2019-02-19T22:35:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,242312.59
2019,Feb,Winter,2019-02-19T22:35:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,36426.85
2019,Feb,Winter,2019-02-19T22:35:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,Achnanthidium,315314.68
2019,Feb,Winter,2019-02-19T22:35:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,Nitzschia,85358.55
2019,Feb,Winter,2019-02-19T23:15:00Z,D10,Confluence,CON,Centric Diatom,Aulacoseira,44828.21
2019,Feb,Winter,2019-02-19T23:15:00Z,D10,Confluence,CON,Cyanobacterium,Eucapsis,183762.73
2019,Feb,Winter,2019-02-19T23:15:00Z,D10,Confluence,CON,Pennate Diatom,Nitzschia,268541.70999999996
2019,Feb,Winter,2019-02-19T23:25:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,308948.56
2019,Feb,Winter,2019-02-20T21:30:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,Cyclotella,10830496.17
2019,Feb,Winter,2019-02-20T21:30:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,340103.03
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Centric Diatom,Cyclotella,390195.64
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Cryptophyte,Cryptomonas,4722298.01
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,286231.75
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Chlamydomonas,759318.22
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Monoraphidium,100872.76
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Pennate Diatom,Nitzschia,115578.06
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,Aulacoseira,1328146.31
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,Cyclotella,221357.72
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,329069.16
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Chlorella,6474.94
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Pennate Diatom,Rhoicosphenia,1115132.46
2019,Feb,Winter,2019-02-21T00:20:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,305054.25
2019,Feb,Winter,2019-02-21T00:20:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Microcystis,143450.28
2019,Feb,Winter,2019-02-21T00:20:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,19424.82
2019,Feb,Winter,2019-02-21T20:00:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,141817.77
2019,Feb,Winter,2019-02-21T20:00:00Z,D41A,San Pablo Bay,SPB,Pennate Diatom,Nitzschia,176176.04
2019,Feb,Winter,2019-02-21T20:45:00Z,D41,San Pablo Bay,SPB,Centric Diatom,Cyclotella,36129.23
2019,Feb,Winter,2019-02-21T20:45:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,24339.43
2019,Feb,Winter,2019-02-21T20:45:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlorella,1798.59
2019,Feb,Winter,2019-02-21T20:45:00Z,D41,San Pablo Bay,SPB,Pennate Diatom,Planothidium,30426.38
2019,Jan,Winter,2019-01-09T16:15:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,236903.83
2019,Jan,Winter,2019-01-09T16:15:00Z,C3A,Northern Interior Delta,NID,Green Alga,Coccomyxa,59637.61
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Aulacoseira,201819.73
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,274425.04
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Thalassiosira,625979.55
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,128620.88
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,34345.65
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Microcystis,9423.54
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Green Alga,Chlorella,7194.37
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Green Alga,Coccomyxa,22549.95
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Green Alga,Monoraphidium,7697.72
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Navicula,480162.60000000003
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,8735.15
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Cryptophyte,Plagioselmis,348220.86
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Cyanobacterium,Eucapsis,75289.98
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Green Alga,Coccomyxa,3919.04
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Pennate Diatom,Achnanthidium,62901.98
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Pennate Diatom,Cocconeis,247160.96
2019,Jan,Winter,2019-01-10T18:55:00Z,D22,Confluence,CON,Centric Diatom,Aulacoseira,103085.51
2019,Jan,Winter,2019-01-10T18:55:00Z,D22,Confluence,CON,Cyanobacterium,Eucapsis,98516.76
2019,Jan,Winter,2019-01-10T18:55:00Z,D22,Confluence,CON,Green Alga,Coccomyxa,6815.73
2019,Jan,Winter,2019-01-10T19:55:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,197636.21
2019,Jan,Winter,2019-01-10T19:55:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Chlorella,18880.13
2019,Jan,Winter,2019-01-10T19:55:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Coccomyxa,83261.37
2019,Jan,Winter,2019-01-10T19:55:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Monoraphidium,4243.78
2019,Jan,Winter,2019-01-10T19:55:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,Nitzschia,246084.31
2019,Jan,Winter,2019-01-11T16:40:00Z,D12,Confluence,CON,Centric Diatom,Cyclotella,697866.23
2019,Jan,Winter,2019-01-11T16:40:00Z,D12,Confluence,CON,Cyanobacterium,Eucapsis,210014.55
2019,Jan,Winter,2019-01-11T16:40:00Z,D12,Confluence,CON,Green Alga,Chlorella,9249.91
2019,Jan,Winter,2019-01-11T16:40:00Z,D12,Confluence,CON,Green Alga,Coccomyxa,75388.36
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Centric Diatom,Cyclotella,79694.6
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Cyanobacterium,Eucapsis,74280.35
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Green Alga,Chlorella,3597.19
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Pennate Diatom,Cocconeis,163697.02
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Pennate Diatom,Nitzschia,400952.62
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Centric Diatom,Cyclotella,524944.9
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Centric Diatom,Melosira,1147709.95
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Cryptophyte,Plagioselmis,486089.59
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Cyanobacterium,Eucapsis,83362.56
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Green Alga,Chlorella,16312.43
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Pennate Diatom,Nitzschia,257914.63
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Pennate Diatom,Ulnaria,222421.94
2019,Jan,Winter,2019-01-15T16:30:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,131108.42
2019,Jan,Winter,2019-01-15T16:30:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,Chlorella,15104.1
2019,Jan,Winter,2019-01-15T16:30:00Z,EZ6,Low Salinity Zone,LSZ,Pennate Diatom,Entomoneis,6953581.93
2019,Jan,Winter,2019-01-15T18:00:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,58685.08
2019,Jan,Winter,2019-01-15T18:00:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,Coccomyxa,28320.19
2019,Jan,Winter,2019-01-15T18:00:00Z,EZ2,Low Salinity Zone,LSZ,Pennate Diatom,Entomoneis,1647434.09
2019,Jan,Winter,2019-01-15T18:30:00Z,D16,Central Delta,CED,Cryptophyte,Plagioselmis,205022.63
2019,Jan,Winter,2019-01-15T18:30:00Z,D16,Central Delta,CED,Cyanobacterium,Eucapsis,65391.95
2019,Jan,Winter,2019-01-15T18:30:00Z,D16,Central Delta,CED,Green Alga,Chlorella,3237.47
2019,Jan,Winter,2019-01-15T18:30:00Z,D16,Central Delta,CED,Green Alga,Coccomyxa,6304.55
2019,Jan,Winter,2019-01-15T19:20:00Z,D26,Central Delta,CED,Centric Diatom,Melosira,1555486.67
2019,Jan,Winter,2019-01-15T19:20:00Z,D26,Central Delta,CED,Cyanobacterium,Eucapsis,133055.58
2019,Jan,Winter,2019-01-15T19:20:00Z,D26,Central Delta,CED,Pennate Diatom,Achnanthidium,64704.56
2019,Jan,Winter,2019-01-15T19:20:00Z,D26,Central Delta,CED,Pennate Diatom,Nitzschia,87454.29
2019,Jan,Winter,2019-01-15T19:20:00Z,D26,Central Delta,CED,Pennate Diatom,Ulnaria,2244373.99
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,96986.75
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,38375.18
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Chlorella,3776.03
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Coccomyxa,30806.71
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,Cocconeis,17514.62
2019,Jan,Winter,2019-01-15T22:00:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,45541.79
2019,Jan,Winter,2019-01-15T22:00:00Z,P8,Southern Interior Delta,SID,Green Alga,Chlorella,2158.31
2019,Jan,Winter,2019-01-15T22:00:00Z,P8,Southern Interior Delta,SID,Green Alga,Coccomyxa,22540.36
2019,Jan,Winter,2019-01-15T22:00:00Z,P8,Southern Interior Delta,SID,Green Alga,Monoraphidium,1656.73
2019,Jan,Winter,2019-01-16T17:45:00Z,D6,San Pablo Bay,SPB,Centric Diatom,Thalassiosira,482475.42
2019,Jan,Winter,2019-01-16T17:45:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,74460.64
2019,Jan,Winter,2019-01-16T17:45:00Z,D6,San Pablo Bay,SPB,Green Alga,Chlorella,3597.19
2019,Jan,Winter,2019-01-16T17:45:00Z,D6,San Pablo Bay,SPB,Green Alga,Coccomyxa,14010.11
2019,Jan,Winter,2019-01-16T18:45:00Z,D8,Grizzly.Suisun Bay,GSB,Cryptophyte,Plagioselmis,173428.07
2019,Jan,Winter,2019-01-16T18:45:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,46708.53
2019,Jan,Winter,2019-01-16T18:45:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,2312.48
2019,Jan,Winter,2019-01-16T18:45:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Coccomyxa,72258.98
2019,Jan,Winter,2019-01-16T19:30:00Z,D10,Confluence,CON,Cyanobacterium,Eucapsis,61822.16
2019,Jan,Winter,2019-01-16T19:30:00Z,D10,Confluence,CON,Green Alga,Coccomyxa,164599.8
2019,Jan,Winter,2019-01-16T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,368661.3
2019,Jan,Winter,2019-01-16T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Microcystis,191267.04
2019,Jan,Winter,2019-01-16T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,51799.52
2019,Jan,Winter,2019-01-17T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,62397.46
2019,Jan,Winter,2019-01-17T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,4414.73
2019,Jan,Winter,2019-01-17T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,136949.89
2019,Jan,Winter,2019-01-17T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Microcystis,23908.38
2019,Jan,Winter,2019-01-17T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,3237.47
2019,Jan,Winter,2019-01-17T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Pennate Diatom,Ulnaria,328500.09
2019,Jan,Winter,2019-01-18T16:50:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,37050.03
2019,Jan,Winter,2019-01-18T16:50:00Z,D41A,San Pablo Bay,SPB,Green Alga,Chlorella,1798.59
2019,Jan,Winter,2019-01-18T16:50:00Z,D41A,San Pablo Bay,SPB,Green Alga,Coccomyxa,3502.53
2019,Jan,Winter,2019-01-18T17:50:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,22175.93
2019,Jan,Winter,2019-01-18T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlorella,539.58
2019,Jan,Winter,2019-01-18T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,Coccomyxa,7383.7
2019,Jan,Winter,2019-01-18T18:35:00Z,NZ325,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,198351.86
2019,Jan,Winter,2019-01-18T18:35:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,53662.66
2019,Jan,Winter,2019-01-18T18:35:00Z,NZ325,San Pablo Bay,SPB,Green Alga,Chlorella,8093.68
2019,Jan,Winter,2019-01-18T18:35:00Z,NZ325,San Pablo Bay,SPB,Pennate Diatom,Nitzschia,5927.43
2019,Jan,Winter,2019-01-18T18:55:00Z,NZ002,San Pablo Bay,SPB,Centric Diatom,Cyclotella,117367.74
2019,Jan,Winter,2019-01-18T18:55:00Z,NZ002,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,42377.04
2019,Jan,Winter,2019-01-18T18:55:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,61119.02
2019,Jan,Winter,2019-01-18T18:55:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Chlorella,46218.56
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,353972.93
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,53681.98
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Microcystis,9961.83
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Chlorella,12140.51
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Drepanochloris,1099.18
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Pennate Diatom,Planothidium,149427.38
2019,Jan,Winter,2019-01-19T18:00:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,45217.26
2019,Jan,Winter,2019-01-19T18:00:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Microcystis,7969.46
2019,Jan,Winter,2019-01-19T18:00:00Z,C9,Southern Interior Delta,SID,Green Alga,Chlorella,2158.31
2019,Jan,Winter,2019-01-19T18:00:00Z,C9,Southern Interior Delta,SID,Green Alga,Coccomyxa,5282.19
2019,Jan,Winter,2019-01-19T18:00:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Rhoicosphenia,60076.57
2019,Jul 19,Summer,2019-07-08T15:00:00Z,D4,Confluence,CON,Centric Diatom,Cyclotella,35354.58
2019,Jul 19,Summer,2019-07-08T15:00:00Z,D4,Confluence,CON,Cyanobacterium,Eucapsis,93454.25
2019,Jul 19,Summer,2019-07-08T15:00:00Z,D4,Confluence,CON,Green Alga,Chlorella,18314.31
2019,Jul 19,Summer,2019-07-08T15:00:00Z,D4,Confluence,CON,Pennate Diatom,Nitzschia,73024.72
2019,Jul 19,Summer,2019-07-08T15:50:00Z,D22,Confluence,CON,Centric Diatom,Cyclotella,70210.63
2019,Jul 19,Summer,2019-07-08T15:50:00Z,D22,Confluence,CON,Cyanobacterium,Eucapsis,69381.76
2019,Jul 19,Summer,2019-07-08T15:50:00Z,D22,Confluence,CON,Green Alga,Chlorella,22304.11
2019,Jul 19,Summer,2019-07-08T15:50:00Z,D22,Confluence,CON,Pennate Diatom,Nitzschia,46432.52
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,Cyclotella,31715.08
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,Skeletonema,15958.43
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Cryptophyte,Plagioselmis,91215.14
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,39450.17
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Chlorella,26304.45
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Drepanochloris,1487.47
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Microspora,46116.19
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,Cocconeis,280561.09
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,Nitzschia,12513.96
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Aulacoseira,154963.12
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Cyclotella,859278.71
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,Skeletonema,33436.5
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Cryptophyte,Plagioselmis,21980.59
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,17547.83
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Planktolyngbya,3552.08
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,Chlorella,16461.62
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,Monoraphidium,1787.16
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,Tetrabaena,26047.02
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Achnanthidium,19336.97
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Navicula,281076.73
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Centric Diatom,Cyclotella,135185.72
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,126539.14
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Chroococcus,19535.26
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,26770.21
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Pseudanabaena,4564.5
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Green Alga,Chlorella,34186.71
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Green Alga,Monoraphidium,1950.8
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,5060905.99
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Skeletonema,525971.65
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,71936.46
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Chroococcus,4505.22
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,22505.04
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Dinoflagellate,Peridinium,1646790.02
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Chlorella,36320.29
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Lagerheimia,9526.72
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Monoraphidium,30542.78
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Scenedesmus,72952.36
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Sphaerocystis,262843.07
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Achnanthidium,47463.48
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Cylindrotheca,26705.4
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Navicula,62944.4
2019,Jul 19,Summer,2019-07-08T20:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Nitzschia,521989.63
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Centric Diatom,Cyclotella,85473.81
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Cyanobacterium,Eucapsis,69795.73
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Green Alga,Chlorella,46884.64
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Green Alga,Monoraphidium,8085.69
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Green Alga,Scenedesmus,6433.78
