Year,Month,Season,DateTime,StationCode,Region,RegionAbbreviation,AlgalType,BV.per.mL
2019,Mar,Spring,2019-03-28T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,183125.27
2019,Mar,Spring,2019-03-28T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,64749.4
2019,May,Spring,2019-05-06T19:40:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,29941.12
2019,May,Spring,2019-05-06T19:40:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,99116.8
2019,May,Spring,2019-05-06T19:40:00Z,NZ004,San Pablo Bay,SPB,Green Alga,4422.15
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,36725.08
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Cryptophyte,24398.45
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,21747.35
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Dinoflagellate,90264.1
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Green Alga,9686.949999999999
2019,May,Spring,2019-05-08T14:30:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,99712.07
2019,May,Spring,2019-05-08T16:30:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,35819.5
2019,May,Spring,2019-05-08T16:30:00Z,C9,Southern Interior Delta,SID,Green Alga,7009.18
2019,May,Spring,2019-05-08T16:30:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,578899.2
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,552721
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,44377.83
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Green Alga,17756.59
2019,May,Spring,2019-05-08T18:15:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,1490577.7
2019,May,Spring,2019-05-09T13:20:00Z,D4,Confluence,CON,Centric Diatom,308211.88
2019,May,Spring,2019-05-09T13:20:00Z,D4,Confluence,CON,Cyanobacterium,74239.04
2019,May,Spring,2019-05-09T13:20:00Z,D4,Confluence,CON,Green Alga,7341.85
2019,May,Spring,2019-05-09T14:05:00Z,D22,Confluence,CON,Centric Diatom,80091.56999999999
2019,May,Spring,2019-05-09T14:05:00Z,D22,Confluence,CON,Cyanobacterium,47843.37
2019,May,Spring,2019-05-09T14:05:00Z,D22,Confluence,CON,Green Alga,13498.17
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,34385.51
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Cryptophyte,26141.2
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,24187.81
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Green Alga,7552.72
2019,May,Spring,2019-05-09T14:45:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,41148.85
2019,May,Spring,2019-05-10T14:55:00Z,D12,Confluence,CON,Centric Diatom,56049.1
2019,May,Spring,2019-05-10T14:55:00Z,D12,Confluence,CON,Cyanobacterium,36647.45
2019,May,Spring,2019-05-10T14:55:00Z,D12,Confluence,CON,Green Alga,869.43
2019,May,Spring,2019-05-10T15:55:00Z,D19,Central Delta,CED,Centric Diatom,13972.52
2019,May,Spring,2019-05-10T15:55:00Z,D19,Central Delta,CED,Cyanobacterium,43549.89
2019,May,Spring,2019-05-10T15:55:00Z,D19,Central Delta,CED,Green Alga,57929.2
2019,May,Spring,2019-05-10T16:30:00Z,D28A,Central Delta,CED,Centric Diatom,3469505.4
2019,May,Spring,2019-05-10T16:30:00Z,D28A,Central Delta,CED,Cryptophyte,100586.73
2019,May,Spring,2019-05-10T16:30:00Z,D28A,Central Delta,CED,Cyanobacterium,29281.08
2019,May,Spring,2019-05-10T16:30:00Z,D28A,Central Delta,CED,Green Alga,20602.08
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Centric Diatom,15542.12
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Cryptophyte,193973.51
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Cyanobacterium,66852.31
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Green Alga,35612.17
2019,May,Spring,2019-05-13T16:40:00Z,D16,Central Delta,CED,Pennate Diatom,201239.05
2019,May,Spring,2019-05-13T17:30:00Z,D26,Central Delta,CED,Cyanobacterium,19274.87
2019,May,Spring,2019-05-13T17:30:00Z,D26,Central Delta,CED,Green Alga,10489.84
2019,May,Spring,2019-05-13T17:30:00Z,D26,Central Delta,CED,Pennate Diatom,14273.13
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,434082.73
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,28460.6
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Green Alga,16102.5
2019,May,Spring,2019-05-13T18:35:00Z,MD10A,Southern Interior Delta,SID,Haptophyte,2202.88
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Centric Diatom,187675.8
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Cryptophyte,444709.65
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,64093.84
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Green Alga,23226.329999999998
2019,May,Spring,2019-05-13T19:50:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,69109.57
2019,May,Spring,2019-05-14T19:05:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,187761.35
2019,May,Spring,2019-05-14T19:05:00Z,D6,San Pablo Bay,SPB,Green Alga,46249.57
2019,May,Spring,2019-05-14T20:00:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,278443.13
2019,May,Spring,2019-05-14T20:00:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,127060.44
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Centric Diatom,437433.71
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Cryptophyte,434829.94
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,88900.56
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,16646.8
2019,May,Spring,2019-05-14T20:25:00Z,EZ2,Low Salinity Zone,LSZ,Haptophyte,15249.03
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Centric Diatom,98623.63
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,53812.33
2019,May,Spring,2019-05-14T20:45:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,155486.12
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Centric Diatom,119029.58
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Cyanobacterium,48730.46
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Green Alga,13947.34
2019,May,Spring,2019-05-14T21:25:00Z,D10,Confluence,CON,Pennate Diatom,89057.28
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Centric Diatom,3421414.69
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,166240.71
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,40569.83
2019,May,Spring,2019-05-15T18:45:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,7564265.87
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Centric Diatom,332791.52
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,319586.64
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,19475.22
2019,May,Spring,2019-05-15T19:45:00Z,NZS42,Grizzly.Suisun Bay,GSB,Pennate Diatom,836913.13
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Centric Diatom,736491.61
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,169894.24
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,31721.4
2019,May,Spring,2019-05-15T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Pennate Diatom,77606.01
2019,May,Spring,2019-05-16T16:50:00Z,D41A,San Pablo Bay,SPB,Centric Diatom,682021.21
2019,May,Spring,2019-05-16T16:50:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,90349.46
2019,May,Spring,2019-05-16T16:50:00Z,D41A,San Pablo Bay,SPB,Haptophyte,6608.63
2019,May,Spring,2019-05-16T17:45:00Z,D41,San Pablo Bay,SPB,Centric Diatom,41445.66
2019,May,Spring,2019-05-16T17:45:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,50950.55
2019,May,Spring,2019-05-16T17:45:00Z,D41,San Pablo Bay,SPB,Green Alga,6293.38
2019,May,Spring,2019-05-16T18:20:00Z,NZ325,San Pablo Bay,SPB,Cryptophyte,73195.35
2019,May,Spring,2019-05-16T18:20:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,66980.72
2019,May,Spring,2019-05-16T18:20:00Z,NZ325,San Pablo Bay,SPB,Green Alga,6658.72
2019,May,Spring,2019-05-16T19:00:00Z,NZ002,San Pablo Bay,SPB,Centric Diatom,4258638.43
2019,May,Spring,2019-05-16T19:00:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,62095.85
