SampleID,SampleDate,StationCode,Month,Year,Region,RegionAbbv,Genus,Units.per.mL,BV.um3.per.mL
EZ2.Feb.2022,2/10/2022,EZ2,Feb,2022,Entrapment Zone,EZ,Encyonema,90.19,890.1753
EZ2.Feb.2022,2/10/2022,EZ2,Feb,2022,Entrapment Zone,EZ,Eucapsis,35083.91,12630.2076
EZ2.Feb.2022,2/10/2022,EZ2,Feb,2022,Entrapment Zone,EZ,Gomphonema,270.57,50783.2833
EZ2.Feb.2022,2/10/2022,EZ2,Feb,2022,Entrapment Zone,EZ,Navicula,90.19,9212.0066
EZ2.Feb.2022,2/10/2022,EZ2,Feb,2022,Entrapment Zone,EZ,Nitzschia,180.38,6666.8448
EZ2.Feb.2022,2/10/2022,EZ2,Feb,2022,Entrapment Zone,EZ,Plagioselmis,90.19,14351.9347
EZ6.Feb.2022,2/10/2022,EZ6,Feb,2022,Entrapment Zone,EZ,Aulacoseira,127.76,35578.6048
EZ6.Feb.2022,2/10/2022,EZ6,Feb,2022,Entrapment Zone,EZ,Entomoneis,63.88,113607.386
EZ6.Feb.2022,2/10/2022,EZ6,Feb,2022,Entrapment Zone,EZ,Eucapsis,25168.72,9060.7392
EZ6.Feb.2022,2/10/2022,EZ6,Feb,2022,Entrapment Zone,EZ,Nitzschia,63.88,2325.232
EZ6.Feb.2022,2/10/2022,EZ6,Feb,2022,Entrapment Zone,EZ,Plagioselmis,702.68,247201.5464
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Achnanthidium,77.3,3969.355
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Cocconeis,77.3,85949.097
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Cryptomonas,38.65,101234.0125
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Cyclotella,154.6,15903.702
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Encyonema,38.65,2010.9595
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Eucapsis,14880.25,5356.89
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Monoraphidium,77.3,1520.491
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Nitzschia,154.6,18256.714
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Plagioselmis,193.25,49017.8625
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Planktolyngbya,115.95,1881.0955
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Planktothrix,38.65,2629.746
NZ068.Feb.2022,2/10/2022,NZ068,Feb,2022,Northern Interior Delta,NID,Planothidium,38.65,1579.239
D10.Feb.2022,2/11/2022,D10,Feb,2022,Confluence,CON,Cocconeis,90.19,254297.9202
D10.Feb.2022,2/11/2022,D10,Feb,2022,Confluence,CON,Cyclotella,270.57,69163.1034
D10.Feb.2022,2/11/2022,D10,Feb,2022,Confluence,CON,Eucapsis,35534.86,12792.5496
D10.Feb.2022,2/11/2022,D10,Feb,2022,Confluence,CON,Plagioselmis,450.95,88345.6145
D10.Feb.2022,2/11/2022,D10,Feb,2022,Confluence,CON,Planktolyngbya,90.19,1699.1796
D6.Feb.2022,2/11/2022,D6,Feb,2022,San Pablo Bay,SPB,Chlorella,58.97,286.0045
D6.Feb.2022,2/11/2022,D6,Feb,2022,San Pablo Bay,SPB,Coccomyxa,176.91,4284.7602
D6.Feb.2022,2/11/2022,D6,Feb,2022,San Pablo Bay,SPB,Cyclotella,58.97,4357.2933
D6.Feb.2022,2/11/2022,D6,Feb,2022,San Pablo Bay,SPB,Eucapsis,22998.3,8279.388
D6.Feb.2022,2/11/2022,D6,Feb,2022,San Pablo Bay,SPB,Plagioselmis,235.88,104464.1756
D6.Feb.2022,2/11/2022,D6,Feb,2022,San Pablo Bay,SPB,Staurosira,58.97,13314.8363
D8.Feb.2022,2/11/2022,D8,Feb,2022,Grizzly and Suisun Bay,GSB,Coccomyxa,864.93,12679.8738
D8.Feb.2022,2/11/2022,D8,Feb,2022,Grizzly and Suisun Bay,GSB,Cocconeis,78.63,13584.1188
D8.Feb.2022,2/11/2022,D8,Feb,2022,Grizzly and Suisun Bay,GSB,Cryptomonas,157.26,90369.459
D8.Feb.2022,2/11/2022,D8,Feb,2022,Grizzly and Suisun Bay,GSB,Cyclotella,235.89,391961.1144
D8.Feb.2022,2/11/2022,D8,Feb,2022,Grizzly and Suisun Bay,GSB,Eucapsis,29722.14,10699.9704
D8.Feb.2022,2/11/2022,D8,Feb,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,550.41,80629.5609
D8.Feb.2022,2/11/2022,D8,Feb,2022,Grizzly and Suisun Bay,GSB,Surirella,78.63,71017.0434
D7.Feb.2022,2/14/2022,D7,Feb,2022,Grizzly and Suisun Bay,GSB,Cyclotella,357.77,35687.5575
D7.Feb.2022,2/14/2022,D7,Feb,2022,Grizzly and Suisun Bay,GSB,Eucapsis,20086.23,7231.0428
D7.Feb.2022,2/14/2022,D7,Feb,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,306.66,68190.962
NZ032.Feb.2022,2/14/2022,NZ032,Feb,2022,Grizzly and Suisun Bay,GSB,Cyclotella,4312.35,501741.9225
NZ032.Feb.2022,2/14/2022,NZ032,Feb,2022,Grizzly and Suisun Bay,GSB,Diploneis,95.83,136009.6024
NZ032.Feb.2022,2/14/2022,NZ032,Feb,2022,Grizzly and Suisun Bay,GSB,Eucapsis,34690.46,12488.5656
NZ032.Feb.2022,2/14/2022,NZ032,Feb,2022,Grizzly and Suisun Bay,GSB,Staurosira,95.83,30498.8558
NZS42.Feb.2022,2/14/2022,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Chrysochromulina,1916.5,48123.315
NZS42.Feb.2022,2/14/2022,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Cocconeis,191.65,28960.2315
NZS42.Feb.2022,2/14/2022,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Cyclotella,766.6,115058.994
NZS42.Feb.2022,2/14/2022,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Eucapsis,77234.95,27804.582
NZS42.Feb.2022,2/14/2022,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Nitzschia,191.65,4651.3455
NZS42.Feb.2022,2/14/2022,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,191.65,14632.4775
D41.Feb.2022,2/15/2022,D41,Feb,2022,San Pablo Bay,SPB,Coccomyxa,294.4,3329.664
D41.Feb.2022,2/15/2022,D41,Feb,2022,San Pablo Bay,SPB,Cryptomonas,36.8,12211.344
D41.Feb.2022,2/15/2022,D41,Feb,2022,San Pablo Bay,SPB,Cyclotella,110.4,735907.632
D41.Feb.2022,2/15/2022,D41,Feb,2022,San Pablo Bay,SPB,Eucapsis,13873.6,4994.496
D41.Feb.2022,2/15/2022,D41,Feb,2022,San Pablo Bay,SPB,Ochromonas,36.8,1202.256
D41.Feb.2022,2/15/2022,D41,Feb,2022,San Pablo Bay,SPB,Plagioselmis,552,57932.4
D41A.Feb.2022,2/15/2022,D41A,Feb,2022,San Pablo Bay,SPB,Eucapsis,58906.86,21206.4696
D41A.Feb.2022,2/15/2022,D41A,Feb,2022,San Pablo Bay,SPB,Navicula,148.38,44284.011
D41A.Feb.2022,2/15/2022,D41A,Feb,2022,San Pablo Bay,SPB,Nitzschia,148.38,17253.6264
D41A.Feb.2022,2/15/2022,D41A,Feb,2022,San Pablo Bay,SPB,Plagioselmis,296.76,100227.7224
NZ002.Feb.2022,2/15/2022,NZ002,Feb,2022,San Pablo Bay,SPB,Chrysochromulina,49.46,1236.9946
NZ002.Feb.2022,2/15/2022,NZ002,Feb,2022,San Pablo Bay,SPB,Cyclotella,148.38,14505.6288
NZ002.Feb.2022,2/15/2022,NZ002,Feb,2022,San Pablo Bay,SPB,Cylindrotheca,49.46,22477.097
NZ002.Feb.2022,2/15/2022,NZ002,Feb,2022,San Pablo Bay,SPB,Eucapsis,19586.16,7051.0176
NZ002.Feb.2022,2/15/2022,NZ002,Feb,2022,San Pablo Bay,SPB,Plagioselmis,49.46,6161.2322
NZ004.Feb.2022,2/15/2022,NZ004,Feb,2022,San Pablo Bay,SPB,Chrysochromulina,102.22,2858.0712
NZ004.Feb.2022,2/15/2022,NZ004,Feb,2022,San Pablo Bay,SPB,Cryptomonas,51.11,30089.4792
NZ004.Feb.2022,2/15/2022,NZ004,Feb,2022,San Pablo Bay,SPB,Cyclotella,51.11,19442.244
NZ004.Feb.2022,2/15/2022,NZ004,Feb,2022,San Pablo Bay,SPB,Eucapsis,20035.12,7212.6432
NZ004.Feb.2022,2/15/2022,NZ004,Feb,2022,San Pablo Bay,SPB,Plagioselmis,153.33,90725.361
NZ004.Feb.2022,2/15/2022,NZ004,Feb,2022,San Pablo Bay,SPB,Psammothidium,51.11,4696.4979
NZ004.Feb.2022,2/15/2022,NZ004,Feb,2022,San Pablo Bay,SPB,Scenedesmus,51.11,1924.8026
NZ004.Feb.2022,2/15/2022,NZ004,Feb,2022,San Pablo Bay,SPB,Skeletonema,153.33,12200.4681
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Cyclotella,547.6,149894.548
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Eucapsis,41508.08,14942.9088
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Fragilaria,109.52,37682.5464
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Gyrosigma,219.04,268753.3184
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Navicula,109.52,10098.8392
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Nitzschia,1752.32,193456.128
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Peridinium,109.52,119984.636
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Planktolyngbya,109.52,1719.464
NZ325.Feb.2022,2/15/2022,NZ325,Feb,2022,San Pablo Bay,SPB,Pseudostaurosira,985.68,313702.5168
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Achnanthidium,181.56,23949.5796
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Amphora,60.52,61433.2468
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Aulacoseira,484.16,815635.3024
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Cyclotella,302.6,105132.318
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Desmodesmus,60.52,3093.7824
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Drepanochloris,181.56,3371.5692
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Eucapsis,22271.36,8017.6896
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Monoraphidium,423.64,18657.1056
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Navicula,544.68,190964.808
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Nitzschia,181.56,44320.6116
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Plagioselmis,60.52,20418.2376
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Planktolyngbya,242.08,4370.7544
C10A.Mar.2022,3/9/2022,C10A,Mar,2022,Southern Interior Delta,SID,Skeletonema,60.52,10866.9712
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Achnanthidium,23.58,1910.6874
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Asterionella,400.86,400.86
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Aulacoseira,94.32,33793.9128
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Chlamydomonas,23.58,7134.3648
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Chlorella,35.37,225.3069
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Cryptomonas,11.79,17810.4456
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Cyclotella,377.28,71671.8816
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Encyonema,11.79,766.4679
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Eucapsis,3513.42,1264.8312
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Melosira,35.37,220187.0925
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Monoraphidium,47.16,537.1524
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Navicula,11.79,2871.3366
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Nitzschia,23.58,5960.5524
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Plagioselmis,82.53,27104.5026
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Pseudanabaena,82.53,15687.3024
C3A.Mar.2022,3/9/2022,C3A,Mar,2022,Northern Interior Delta,NID,Staurosira,23.58,1427.2974
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Cocconeis,60.51,33181.2636
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Cyclotella,40.34,12605.0398
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Eucapsis,7422.56,2672.1216
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Gyrosigma,20.17,147231.1167
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Melosira,242.04,603519.4788
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Navicula,40.34,3719.7514
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Plagioselmis,443.74,181227.8534
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Planktolyngbya,60.51,823.3394
C9.Mar.2022,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Scenedesmus,20.17,549.0274
D12.Mar.2022,3/10/2022,D12,Mar,2022,Confluence,CON,Cyclotella,76.66,55964.0998
D12.Mar.2022,3/10/2022,D12,Mar,2022,Confluence,CON,Entomoneis,613.28,2221809.182
D12.Mar.2022,3/10/2022,D12,Mar,2022,Confluence,CON,Eucapsis,30280.7,10901.052
D12.Mar.2022,3/10/2022,D12,Mar,2022,Confluence,CON,Nitzschia,76.66,38882.7186
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Achnanthidium,19.17,1422.7974
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Aulacoseira,19.17,3215.3841
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Chlorella,57.51,660.7899
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Cocconeis,115.02,36730.4868
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Cryptomonas,38.34,32963.1984
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Cyclotella,536.76,804898.458
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Drepanochloris,76.68,385.7004
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Eucapsis,6249.42,2249.7912
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Monoraphidium,19.17,152.5932
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Plagioselmis,345.06,160373.5362
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Staurosira,57.51,3804.8616
D16.Mar.2022,3/10/2022,D16,Mar,2022,Central Delta,CED,Teleaulax,268.38,21000.735
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Cocconeis,54.11,66695.986
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Cryptomonas,108.22,151398.6978
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Cyclotella,703.43,152306.6636
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Eucapsis,19750.15,7110.054
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Nitzschia,162.33,32542.2951
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Plagioselmis,811.65,237318.3435
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Planktolyngbya,54.11,1359.2432
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Skeletonema,54.11,9715.9916
D19.Mar.2022,3/10/2022,D19,Mar,2022,Central Delta,CED,Thalassiosira,54.11,1429064.58
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Cocconeis,81.18,67957.131
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Cryptomonas,108.24,60913.1424
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Cyclotella,460.02,97188.4254
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Diploneis,27.06,163624.7844
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Eucapsis,9443.94,3399.8184
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Melosira,297.66,1234101.337
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Nitzschia,54.12,17513.232
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Plagioselmis,541.2,175273.032
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Planktolyngbya,54.12,1189.5576
D28A.Mar.2022,3/10/2022,D28A,Mar,2022,Central Delta,CED,Thalassiosira,27.06,228308.1966
D26.Mar.2022,3/11/2022,D26,Mar,2022,Central Delta,CED,Cocconeis,62.6,24071.578
D26.Mar.2022,3/11/2022,D26,Mar,2022,Central Delta,CED,Cyclotella,485.15,238499.74
D26.Mar.2022,3/11/2022,D26,Mar,2022,Central Delta,CED,Eucapsis,4945.4,1780.344
D26.Mar.2022,3/11/2022,D26,Mar,2022,Central Delta,CED,Navicula,15.65,12733.9355
D26.Mar.2022,3/11/2022,D26,Mar,2022,Central Delta,CED,Nitzschia,46.95,11349.693
D26.Mar.2022,3/11/2022,D26,Mar,2022,Central Delta,CED,Plagioselmis,516.45,237014.3985
D26.Mar.2022,3/11/2022,D26,Mar,2022,Central Delta,CED,Staurosira,15.65,1898.658
D26.Mar.2022,3/11/2022,D26,Mar,2022,Central Delta,CED,Teleaulax,187.8,13683.108
MD10A.Mar.2022,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Achnanthidium,9.2,649.704
MD10A.Mar.2022,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Chlorella,82.8,599.472
MD10A.Mar.2022,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Cocconeis,36.8,15428.768
MD10A.Mar.2022,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Drepanochloris,110.4,561.936
MD10A.Mar.2022,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Eucapsis,2401.2,864.432
MD10A.Mar.2022,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Nitzschia,18.4,3421.112
MD10A.Mar.2022,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Plagioselmis,782,256871.36
MD10A.Mar.2022,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Synedra,18.4,14475.096
P8.Mar.2022,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Achnanthidium,77.3,4584.663
P8.Mar.2022,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Cocconeis,38.65,101398.6615
P8.Mar.2022,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Cryptomonas,77.3,82113.471
P8.Mar.2022,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Cyclotella,231.9,19669.758
P8.Mar.2022,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Eucapsis,14918.9,5370.804
P8.Mar.2022,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Plagioselmis,347.85,109642.32
P8.Mar.2022,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Planktolyngbya,38.65,485.444
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Achnanthidium,135.28,11558.3232
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Cocconeis,135.28,40241.7416
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Cyclotella,405.84,47219.484
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Entomoneis,135.28,1099301.514
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Eucapsis,25432.64,9155.7504
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Gyrosigma,67.64,680503.7188
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Monoraphidium,67.64,2608.1984
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Nitzschia,202.92,80441.5464
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Plagioselmis,473.48,105851.1888
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Planktolyngbya,67.64,1061.948
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Surirella,67.64,60000.062
D22.Mar.2022,3/14/2022,D22,Mar,2022,Confluence,CON,Thalassiosira,67.64,1158486.514
D4.Mar.2022,3/14/2022,D4,Mar,2022,Confluence,CON,Cyclotella,153.32,25593.7076
D4.Mar.2022,3/14/2022,D4,Mar,2022,Confluence,CON,Entomoneis,613.28,5774172.254
D4.Mar.2022,3/14/2022,D4,Mar,2022,Confluence,CON,Eucapsis,14067.11,5064.1596
D4.Mar.2022,3/14/2022,D4,Mar,2022,Confluence,CON,Monoraphidium,38.33,1128.8185
D4.Mar.2022,3/14/2022,D4,Mar,2022,Confluence,CON,Nitzschia,38.33,4538.272
D4.Mar.2022,3/14/2022,D4,Mar,2022,Confluence,CON,Plagioselmis,996.58,295864.6704
EZ2.Mar.2022,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Cocconeis,76.66,45746.0884
EZ2.Mar.2022,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Cyclotella,76.66,23953.9502
EZ2.Mar.2022,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Entomoneis,843.26,5940867.891
EZ2.Mar.2022,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Eucapsis,28670.84,10321.5024
EZ2.Mar.2022,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Nitzschia,76.66,11962.793
EZ2.Mar.2022,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Plagioselmis,459.96,130674.636
EZ2.Mar.2022,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Pseudostaurosira,383.3,63547.307
EZ2.Mar.2022,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Thalassiosira,153.32,751835.284
EZ6.Mar.2022,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Cryptomonas,76.66,28574.2484
EZ6.Mar.2022,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Cyclotella,76.66,23953.9502
EZ6.Mar.2022,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Entomoneis,1763.18,8739325.093
EZ6.Mar.2022,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Eucapsis,29207.46,10652.6736
EZ6.Mar.2022,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Navicula,76.66,13972.0516
EZ6.Mar.2022,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Nitzschia,153.32,17052.2504
EZ6.Mar.2022,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Plagioselmis,306.64,97204.88
EZ6.Mar.2022,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Thalassiosira,76.66,139370.1798
NZ068.Mar.2022,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Achnanthidium,21.9,1643.376
NZ068.Mar.2022,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Cyclotella,197.1,48922.191
NZ068.Mar.2022,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Eucapsis,7840.2,2822.472
NZ068.Mar.2022,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Plagioselmis,722.7,219346.677
NZ068.Mar.2022,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Staurosira,65.7,6443.856
D10.Mar.2022,3/15/2022,D10,Mar,2022,Confluence,CON,Cyclotella,536.62,61893.7508
D10.Mar.2022,3/15/2022,D10,Mar,2022,Confluence,CON,Entomoneis,996.58,3638154.811
D10.Mar.2022,3/15/2022,D10,Mar,2022,Confluence,CON,Eucapsis,29897.4,10763.064
D10.Mar.2022,3/15/2022,D10,Mar,2022,Confluence,CON,Navicula,76.66,3396.038
D10.Mar.2022,3/15/2022,D10,Mar,2022,Confluence,CON,Nitzschia,229.98,28701.504
D10.Mar.2022,3/15/2022,D10,Mar,2022,Confluence,CON,Plagioselmis,76.66,25539.279
D6.Mar.2022,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Cryptomonas,80.7,30080.118
D6.Mar.2022,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Cyclotella,484.2,132540.066
D6.Mar.2022,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Eucapsis,31150.2,11214.072
D6.Mar.2022,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Nitzschia,161.4,25186.47
D6.Mar.2022,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Plagioselmis,564.9,130356.324
D8.Mar.2022,3/15/2022,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Cyclotella,494.6,131563.6
D8.Mar.2022,3/15/2022,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Entomoneis,593.52,6812790.542
D8.Mar.2022,3/15/2022,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Eucapsis,19289.4,6944.184
D8.Mar.2022,3/15/2022,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Nitzschia,49.46,5792.2606
D7.Mar.2022,3/16/2022,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Cyclotella,1602.87,219352.7595
D7.Mar.2022,3/16/2022,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Entomoneis,418.14,2661247.849
D7.Mar.2022,3/16/2022,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Eucapsis,26970.03,9709.2108
D7.Mar.2022,3/16/2022,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,209.07,91746.1881
