SampleDate,StationCode,Month,Year,Region,RegionAbbv,AlgalType,Units.per.mL,BV.um3.per.mL
2022-10-17,EZ6,Oct,2022,Entrapment Zone,EZ,Pennate Diatom,131.43,46368.0659
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Centric Diatom,479.1,185942.22340000002
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Cryptophyte,1054.02,221424.36940000003
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Cyanobacterium,10540.199999999999,9090.124000000002
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Green Alga,1022.08,4957.088
2022-10-17,NZ068,Oct,2022,Northern Interior Delta,NID,Pennate Diatom,127.76,58576.363000000005
2022-10-18,D10,Oct,2022,Confluence,CON,Centric Diatom,85.18,5017.102
2022-10-18,D10,Oct,2022,Confluence,CON,Cryptophyte,511.08000000000004,256206.95940000002
2022-10-18,D10,Oct,2022,Confluence,CON,Cyanobacterium,33135.020000000004,17189.324
2022-10-18,D10,Oct,2022,Confluence,CON,Green Alga,596.26,86343.5588
2022-10-18,D10,Oct,2022,Confluence,CON,Pennate Diatom,85.18,27568.507
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Centric Diatom,143.73,1507822.0826999997
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Cryptophyte,766.56,108382.00200000001
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Cyanobacterium,17966.25,6467.8499999999995
2022-10-18,D6,Oct,2022,San Pablo Bay,SPB,Green Alga,479.0999999999999,20813.541299999997
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,219.04,34370.6616
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,657.12,263255.4144
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,21356.399999999998,7688.304
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Green Alga,273.8,78068.594
2022-10-18,D8,Oct,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,54.76,16113.677599999999
2022-10-19,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,135.29,9329.598399999999
2022-10-19,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,56010.06,20163.6216
2022-10-19,D7,Oct,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,270.58,9973.5788
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,328.56,46537.238399999995
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,164.28,154580.9088
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,32363.16,11650.7376
2022-10-19,NZ032,Oct,2022,Grizzly and Suisun Bay,GSB,Green Alga,903.54,3785.8326
2022-10-19,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,153226.84,55161.6624
2022-10-19,NZS42,Oct,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,287.48,408258.9724000001
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Centric Diatom,121.04,19785.1984
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Cryptophyte,60.52,20418.2376
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Cyanobacterium,24208,8714.880000000001
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Dinoflagellate,60.52,120909.882
2022-10-20,D41,Oct,2022,San Pablo Bay,SPB,Green Alga,181.56,4814.9712
2022-10-20,D41A,Oct,2022,San Pablo Bay,SPB,Centric Diatom,847.28,241686.62
2022-10-20,D41A,Oct,2022,San Pablo Bay,SPB,Cyanobacterium,45632.08,16427.5488
2022-10-20,D41A,Oct,2022,San Pablo Bay,SPB,Green Alga,2662.88,19279.251200000002
2022-10-20,NZ002,Oct,2022,San Pablo Bay,SPB,Centric Diatom,181.56,28891.6428
2022-10-20,NZ002,Oct,2022,San Pablo Bay,SPB,Cryptophyte,60.52,19596.376
2022-10-20,NZ002,Oct,2022,San Pablo Bay,SPB,Cyanobacterium,24086.960000000003,8671.3056
2022-10-20,NZ002,Oct,2022,San Pablo Bay,SPB,Pennate Diatom,60.52,1914.8528000000001
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Centric Diatom,46,7319.98
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Cryptophyte,138,54950.67999999999
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Cyanobacterium,18354,6607.44
2022-10-20,NZ004,Oct,2022,San Pablo Bay,SPB,Green Alga,46,1219.92
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Centric Diatom,348.45,28973.6175
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Cryptophyte,209.07,106531.6185
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Cyanobacterium,25018.71,9019.279799999998
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Green Alga,3345.12,23100.1443
2022-10-20,NZ325,Oct,2022,San Pablo Bay,SPB,Pennate Diatom,69.69,3979.9959
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Centric Diatom,574.9200000000001,123992.9964
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Chrysophyte,447.16,50095.334800000004
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Cryptophyte,191.64000000000001,84579.0364
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Cyanobacterium,21527.56,211220.49760000003
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Green Alga,2363.56,31404.046800000004
2022-11-10,C10A,Nov,2022,Southern Interior Delta,SID,Pennate Diatom,1149.8400000000001,330036.02
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Cryptophyte,33.33,11244.875399999999
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Cyanobacterium,14131.92,5710.4289
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Green Alga,199.97999999999996,14252.2413
2022-11-10,C3A,Nov,2022,Northern Interior Delta,NID,Pennate Diatom,33.33,16061.393699999999
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Centric Diatom,60.52,6051.3948
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Chrysophyte,121.04,16595.1892
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Cryptophyte,363.12,122509.4256
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Cyanobacterium,23784.36,12704.963600000003
2022-11-10,C9,Nov,2022,Southern Interior Delta,SID,Pennate Diatom,121.04,28868.6452
2022-11-14,D12,Nov,2022,Confluence,CON,Cryptophyte,204.44,45696.4288
2022-11-14,D12,Nov,2022,Confluence,CON,Cyanobacterium,40785.78,14682.880799999999
2022-11-14,D12,Nov,2022,Confluence,CON,Pennate Diatom,102.22,13502.2398
2022-11-14,D19,Nov,2022,Central Delta,CED,Centric Diatom,843.26,81770.9222
2022-11-14,D19,Nov,2022,Central Delta,CED,Cryptophyte,2184.81,459923.2032
2022-11-14,D19,Nov,2022,Central Delta,CED,Cyanobacterium,11115.699999999999,4001.6519999999996
2022-11-14,D19,Nov,2022,Central Delta,CED,Green Alga,1418.21,9033.9977
2022-11-14,D19,Nov,2022,Central Delta,CED,Pennate Diatom,38.33,2816.4884
2022-11-14,D28A,Nov,2022,Central Delta,CED,Centric Diatom,108.22,9935.6782
2022-11-14,D28A,Nov,2022,Central Delta,CED,Chrysophyte,108.22,11550.3206
2022-11-14,D28A,Nov,2022,Central Delta,CED,Cryptophyte,1893.85,490145.1541
2022-11-14,D28A,Nov,2022,Central Delta,CED,Cyanobacterium,20183.030000000002,9095.891
2022-11-14,D28A,Nov,2022,Central Delta,CED,Green Alga,54.11,1135.2278000000001
2022-11-14,D28A,Nov,2022,Central Delta,CED,Pennate Diatom,162.32999999999998,73248.707
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Centric Diatom,319.40000000000003,26558.11
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Cryptophyte,1597,445220.6032
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Cyanobacterium,23507.84,12110.3704
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Green Alga,1022.08,5218.3572
2022-11-14,EZ2-SJR,Nov,2022,Entrapment Zone,EZ,Pennate Diatom,63.88,7232.4936
2022-11-14,EZ6-SJR,Nov,2022,Entrapment Zone,EZ,Centric Diatom,180.38,19751.61
2022-11-14,EZ6-SJR,Nov,2022,Entrapment Zone,EZ,Cryptophyte,90.19,30428.3022
2022-11-14,EZ6-SJR,Nov,2022,Entrapment Zone,EZ,Cyanobacterium,35895.62,12922.4232
2022-11-15,D16,Nov,2022,Central Delta,CED,Centric Diatom,788.58,63212.5728
2022-11-15,D16,Nov,2022,Central Delta,CED,Cryptophyte,832.3900000000001,173856.9183
2022-11-15,D16,Nov,2022,Central Delta,CED,Cyanobacterium,15552.550000000001,26025.768600000003
2022-11-15,D16,Nov,2022,Central Delta,CED,Green Alga,788.58,3824.6130000000003
2022-11-15,D16,Nov,2022,Central Delta,CED,Pennate Diatom,131.43,7192.7258
2022-11-15,D26,Nov,2022,Central Delta,CED,Centric Diatom,270.56,495562.43080000003
2022-11-15,D26,Nov,2022,Central Delta,CED,Cryptophyte,608.76,216061.7756
2022-11-15,D26,Nov,2022,Central Delta,CED,Cyanobacterium,26514.88,11113.9284
2022-11-15,D26,Nov,2022,Central Delta,CED,Pennate Diatom,67.64,10995.5584
2022-11-15,MD10A,Nov,2022,Southern Interior Delta,SID,Centric Diatom,245.28,16764.888
2022-11-15,MD10A,Nov,2022,Southern Interior Delta,SID,Chrysophyte,30.66,2973.1002
2022-11-15,MD10A,Nov,2022,Southern Interior Delta,SID,Cryptophyte,3341.94,1190245.728
2022-11-15,MD10A,Nov,2022,Southern Interior Delta,SID,Cyanobacterium,8155.5599999999995,43144.75200000001
2022-11-15,MD10A,Nov,2022,Southern Interior Delta,SID,Green Alga,797.16,3866.2259999999997
2022-11-15,MD10A,Nov,2022,Southern Interior Delta,SID,Pennate Diatom,91.98,30505.473599999998
2022-11-15,P8,Nov,2022,Southern Interior Delta,SID,Centric Diatom,135.28,495466.382
2022-11-15,P8,Nov,2022,Southern Interior Delta,SID,Cryptophyte,338.20000000000005,183308.45840000003
2022-11-15,P8,Nov,2022,Southern Interior Delta,SID,Cyanobacterium,26785.44,9642.7584
2022-11-15,P8,Nov,2022,Southern Interior Delta,SID,Green Alga,67.64,14351.1788
2022-11-15,P8,Nov,2022,Southern Interior Delta,SID,Pennate Diatom,135.28,145100.6516
2022-11-16,D22,Nov,2022,Confluence,CON,Cyanobacterium,81750.28,29430.1008
2022-11-16,D22,Nov,2022,Confluence,CON,Green Alga,2718.04,84422.3224
2022-11-16,D22,Nov,2022,Confluence,CON,Pennate Diatom,209.08,801196.6508000001
2022-11-16,D4,Nov,2022,Confluence,CON,Centric Diatom,919.92,74311.1376
2022-11-16,D4,Nov,2022,Confluence,CON,Cryptophyte,1149.8999999999999,385186.6026
2022-11-16,D4,Nov,2022,Confluence,CON,Cyanobacterium,44041.17,15854.821199999998
2022-11-16,D4,Nov,2022,Confluence,CON,Green Alga,574.9499999999999,2788.5074999999997
2022-11-16,D4,Nov,2022,Confluence,CON,Pennate Diatom,114.99,3227.7693
2022-11-16,EZ2,Nov,2022,Entrapment Zone,EZ,Centric Diatom,143.74,244562.11080000002
2022-11-16,EZ2,Nov,2022,Entrapment Zone,EZ,Cryptophyte,646.83,137536.9003
2022-11-16,EZ2,Nov,2022,Entrapment Zone,EZ,Cyanobacterium,27957.43,10064.6748
2022-11-16,EZ2,Nov,2022,Entrapment Zone,EZ,Green Alga,215.61,32403.3082
2022-11-16,EZ2,Nov,2022,Entrapment Zone,EZ,Pennate Diatom,71.87,98653.07420000002
2022-11-16,EZ6,Nov,2022,Entrapment Zone,EZ,Centric Diatom,164.27,87429.42210000001
2022-11-16,EZ6,Nov,2022,Entrapment Zone,EZ,Cryptophyte,492.81000000000006,294079.43940000003
2022-11-16,EZ6,Nov,2022,Entrapment Zone,EZ,Cyanobacterium,66365.08,23891.4288
2022-11-16,EZ6,Nov,2022,Entrapment Zone,EZ,Green Alga,164.27,4356.4404
2022-11-16,EZ6,Nov,2022,Entrapment Zone,EZ,Pennate Diatom,164.27,12481.234600000002
2022-11-16,NZ068,Nov,2022,Northern Interior Delta,NID,Centric Diatom,230,126419.5
2022-11-16,NZ068,Nov,2022,Northern Interior Delta,NID,Cryptophyte,368,73993.76
2022-11-16,NZ068,Nov,2022,Northern Interior Delta,NID,Cyanobacterium,17296,6226.5599999999995
2022-11-16,NZ068,Nov,2022,Northern Interior Delta,NID,Green Alga,736,3569.6
2022-11-16,NZ068,Nov,2022,Northern Interior Delta,NID,Pennate Diatom,184,114621.88
2022-11-17,D10,Nov,2022,Confluence,CON,Centric Diatom,121.04,2805124.9976
2022-11-17,D10,Nov,2022,Confluence,CON,Cryptophyte,242.08,81672.9504
2022-11-17,D10,Nov,2022,Confluence,CON,Cyanobacterium,49747.44,17909.078400000002
2022-11-17,D6,Nov,2022,San Pablo Bay,SPB,Centric Diatom,255.54,271442.2542
2022-11-17,D6,Nov,2022,San Pablo Bay,SPB,Cyanobacterium,53791.17,19364.8212
2022-11-17,D6,Nov,2022,San Pablo Bay,SPB,Green Alga,255.54,72501.8088
2022-11-17,D8,Nov,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,114.99,8058.499199999999
2022-11-17,D8,Nov,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,114.99,9621.2133
2022-11-17,D8,Nov,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,45996,16558.559999999998
2022-11-17,D8,Nov,2022,Grizzly and Suisun Bay,GSB,Green Alga,459.96,1927.2324
2022-11-17,D8,Nov,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,229.98,10261.7076
2022-11-18,D7,Nov,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,127.77,3878977.0962
2022-11-18,D7,Nov,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,72956.67,26264.4012
2022-11-18,NZ032,Nov,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,143.74,479211.91120000003
2022-11-18,NZ032,Nov,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,431.22,94843.96420000002
2022-11-18,NZ032,Nov,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,59220.880000000005,21319.5168
2022-11-18,NZS42,Nov,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,811.74,2204505.9043
2022-11-18,NZS42,Nov,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,135.29,37097.870899999994
2022-11-18,NZS42,Nov,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,55739.479999999996,20066.212799999998
2022-11-21,D41,Nov,2022,San Pablo Bay,SPB,Centric Diatom,74.19,136504.4067
2022-11-21,D41,Nov,2022,San Pablo Bay,SPB,Cyanobacterium,32272.649999999998,11618.153999999999
2022-11-21,D41,Nov,2022,San Pablo Bay,SPB,Pennate Diatom,74.19,14055.295499999998
2022-11-21,D41A,Nov,2022,San Pablo Bay,SPB,Centric Diatom,164.28,52449.675599999995
2022-11-21,D41A,Nov,2022,San Pablo Bay,SPB,Cyanobacterium,36963,13306.68
2022-11-21,D41A,Nov,2022,San Pablo Bay,SPB,Green Alga,82.14,2178.3528
2022-11-21,D41A,Nov,2022,San Pablo Bay,SPB,Pennate Diatom,82.14,61822.671
2022-11-21,NZ002,Nov,2022,San Pablo Bay,SPB,Centric Diatom,80.7,43732.137
2022-11-21,NZ002,Nov,2022,San Pablo Bay,SPB,Cyanobacterium,32360.7,11649.851999999999
2022-11-21,NZ004,Nov,2022,San Pablo Bay,SPB,Cyanobacterium,60658.280000000006,21836.9808
2022-11-21,NZ004,Nov,2022,San Pablo Bay,SPB,Green Alga,143.74,11092.4158
2022-11-21,NZ325,Nov,2022,San Pablo Bay,SPB,Centric Diatom,1982.75,556644.3729
2022-11-21,NZ325,Nov,2022,San Pablo Bay,SPB,Cryptophyte,79.31,5925.250099999999
2022-11-21,NZ325,Nov,2022,San Pablo Bay,SPB,Cyanobacterium,30375.73,10935.2628
2022-11-21,NZ325,Nov,2022,San Pablo Bay,SPB,Green Alga,317.24,1538.614
2022-11-21,NZ325,Nov,2022,San Pablo Bay,SPB,Pennate Diatom,158.62,27690.293400000002
2022-12-09,C10A,Dec,2022,Southern Interior Delta,SID,Centric Diatom,138.81,35049.524999999994
2022-12-09,C10A,Dec,2022,Southern Interior Delta,SID,Cryptophyte,277.62,135222.3564
2022-12-09,C10A,Dec,2022,Southern Interior Delta,SID,Cyanobacterium,6920.669999999999,2491.4411999999998
2022-12-09,C10A,Dec,2022,Southern Interior Delta,SID,Green Alga,297.45,1675.4367
2022-12-09,C10A,Dec,2022,Southern Interior Delta,SID,Pennate Diatom,396.59999999999997,141493.7922
2022-12-09,C3A,Dec,2022,Northern Interior Delta,NID,Centric Diatom,410.7,102219.12299999999
2022-12-09,C3A,Dec,2022,Northern Interior Delta,NID,Cyanobacterium,31541.760000000002,11355.0336
2022-12-09,C3A,Dec,2022,Northern Interior Delta,NID,Green Alga,1149.96,7791.8004
2022-12-09,C3A,Dec,2022,Northern Interior Delta,NID,Pennate Diatom,492.84000000000003,248618.88780000003
2022-12-09,C9,Dec,2022,Southern Interior Delta,SID,Centric Diatom,80.7,18782.925
2022-12-09,C9,Dec,2022,Southern Interior Delta,SID,Cryptophyte,766.65,160353.7245
2022-12-09,C9,Dec,2022,Southern Interior Delta,SID,Cyanobacterium,14768.1,5243.886
2022-12-09,C9,Dec,2022,Southern Interior Delta,SID,Green Alga,685.95,18191.394
2022-12-09,C9,Dec,2022,Southern Interior Delta,SID,Pennate Diatom,121.05000000000001,35461.597499999996
2022-12-13,D12,Dec,2022,Confluence,CON,Centric Diatom,1095.15,167043.2295
2022-12-13,D12,Dec,2022,Confluence,CON,Cryptophyte,219.03,130703.96220000001
2022-12-13,D12,Dec,2022,Confluence,CON,Cyanobacterium,88269.09,31776.872399999997
2022-12-13,D12,Dec,2022,Confluence,CON,Green Alga,657.09,3186.8864999999996
2022-12-13,D19,Dec,2022,Central Delta,CED,Centric Diatom,95.83,6608.4367999999995
2022-12-13,D19,Dec,2022,Central Delta,CED,Cryptophyte,191.66,82480.88100000001
2022-12-13,D19,Dec,2022,Central Delta,CED,Cyanobacterium,36702.89,207905.1016
2022-12-13,D19,Dec,2022,Central Delta,CED,Green Alga,1724.94,38724.903
2022-12-13,D19,Dec,2022,Central Delta,CED,Pennate Diatom,670.81,264761.0406
2022-12-13,D28A,Dec,2022,Central Delta,CED,Centric Diatom,123.21000000000001,15213.9708
2022-12-13,D28A,Dec,2022,Central Delta,CED,Cryptophyte,533.91,180130.55579999997
2022-12-13,D28A,Dec,2022,Central Delta,CED,Cyanobacterium,15483.39,7037.7552
2022-12-13,D28A,Dec,2022,Central Delta,CED,Green Alga,410.7,10891.764
2022-12-13,D28A,Dec,2022,Central Delta,CED,Pennate Diatom,82.14,46784.4798
2022-12-13,EZ2-SJR,Dec,2022,Entrapment Zone,EZ,Centric Diatom,95.83,5644.387
2022-12-13,EZ2-SJR,Dec,2022,Entrapment Zone,EZ,Cryptophyte,479.15,109359.2794
2022-12-13,EZ2-SJR,Dec,2022,Entrapment Zone,EZ,Cyanobacterium,36894.55,13282.037999999999
2022-12-13,EZ2-SJR,Dec,2022,Entrapment Zone,EZ,Green Alga,1724.9399999999998,10138.813999999998
2022-12-13,EZ2-SJR,Dec,2022,Entrapment Zone,EZ,Pennate Diatom,383.32,276139.8948
2022-12-13,EZ6-SJR,Dec,2022,Entrapment Zone,EZ,Centric Diatom,270.58,18659.196799999998
2022-12-13,EZ6-SJR,Dec,2022,Entrapment Zone,EZ,Cyanobacterium,52492.52,20823.836799999997
2022-12-13,EZ6-SJR,Dec,2022,Entrapment Zone,EZ,Green Alga,2705.7999999999997,46431.528
2022-12-13,EZ6-SJR,Dec,2022,Entrapment Zone,EZ,Pennate Diatom,270.58,213641.8506
2022-12-14,D16,Dec,2022,Central Delta,CED,Centric Diatom,219.05,29801.752500000002
2022-12-14,D16,Dec,2022,Central Delta,CED,Cryptophyte,350.48,94147.69
2022-12-14,D16,Dec,2022,Central Delta,CED,Cyanobacterium,17129.71,6166.6956
2022-12-14,D16,Dec,2022,Central Delta,CED,Green Alga,394.29,2200.1382
2022-12-14,D16,Dec,2022,Central Delta,CED,Pennate Diatom,131.43,58697.952300000004
2022-12-14,D26,Dec,2022,Central Delta,CED,Centric Diatom,359.35,149028.1946
2022-12-14,D26,Dec,2022,Central Delta,CED,Cryptophyte,71.87,94585.2322
2022-12-14,D26,Dec,2022,Central Delta,CED,Cyanobacterium,27382.470000000005,12659.9005
2022-12-14,D26,Dec,2022,Central Delta,CED,Green Alga,1868.6200000000001,49555.8024
2022-12-14,D26,Dec,2022,Central Delta,CED,Pennate Diatom,287.48,121971.29570000002
2022-12-14,MD10A,Dec,2022,Southern Interior Delta,SID,Centric Diatom,179.7,632877.1638
2022-12-14,MD10A,Dec,2022,Southern Interior Delta,SID,Cryptophyte,610.98,270797.11799999996
2022-12-14,MD10A,Dec,2022,Southern Interior Delta,SID,Cyanobacterium,13405.619999999999,6093.9864
2022-12-14,MD10A,Dec,2022,Southern Interior Delta,SID,Euglenoid,35.94,42893.6712
2022-12-14,MD10A,Dec,2022,Southern Interior Delta,SID,Green Alga,431.28,10536.170399999999
2022-12-14,MD10A,Dec,2022,Southern Interior Delta,SID,Pennate Diatom,143.76,35309.6124
2022-12-14,P8,Dec,2022,Southern Interior Delta,SID,Centric Diatom,613.28,189074.224
2022-12-14,P8,Dec,2022,Southern Interior Delta,SID,Cyanobacterium,54275.28,24242.9584
2022-12-14,P8,Dec,2022,Southern Interior Delta,SID,Green Alga,6439.44,93175.6304
2022-12-14,P8,Dec,2022,Southern Interior Delta,SID,Pennate Diatom,766.5999999999999,353733.7712
2022-12-15,D22,Dec,2022,Confluence,CON,Cryptophyte,170.36,178486.17200000002
2022-12-15,D22,Dec,2022,Confluence,CON,Cyanobacterium,67462.56000000001,24286.521600000004
2022-12-15,D22,Dec,2022,Confluence,CON,Green Alga,2044.3200000000002,11407.305600000002
2022-12-15,D22,Dec,2022,Confluence,CON,Pennate Diatom,681.44,45750.17800000001
2022-12-15,D4,Dec,2022,Confluence,CON,Centric Diatom,270.57,18658.507199999996
2022-12-15,D4,Dec,2022,Confluence,CON,Cryptophyte,270.57,91284.9066
2022-12-15,D4,Dec,2022,Confluence,CON,Cyanobacterium,104981.16,46851.90119999999
2022-12-15,D4,Dec,2022,Confluence,CON,Green Alga,5952.54,112026.8028
2022-12-15,D4,Dec,2022,Confluence,CON,Pennate Diatom,270.57,24949.2597
2022-12-15,EZ2,Dec,2022,Entrapment Zone,EZ,Centric Diatom,287.49,23045.198399999997
2022-12-15,EZ2,Dec,2022,Entrapment Zone,EZ,Cryptophyte,479.15,204959.2874
2022-12-15,EZ2,Dec,2022,Entrapment Zone,EZ,Cyanobacterium,37565.36,13523.5296
2022-12-15,EZ2,Dec,2022,Entrapment Zone,EZ,Green Alga,383.32,1859.1019999999999
2022-12-15,EZ2,Dec,2022,Entrapment Zone,EZ,Pennate Diatom,95.83,19682.523699999998
2022-12-15,EZ6,Dec,2022,Entrapment Zone,EZ,Centric Diatom,204.44,49648.254
2022-12-15,EZ6,Dec,2022,Entrapment Zone,EZ,Cyanobacterium,37208.08,13394.9088
2022-12-15,EZ6,Dec,2022,Entrapment Zone,EZ,Green Alga,3475.48,84905.9764
2022-12-15,EZ6,Dec,2022,Entrapment Zone,EZ,Pennate Diatom,408.88,203317.6244
2022-12-15,NZ068,Dec,2022,Northern Interior Delta,NID,Centric Diatom,298.7,24278.336
2022-12-15,NZ068,Dec,2022,Northern Interior Delta,NID,Cryptophyte,59.74,4414.1886
2022-12-15,NZ068,Dec,2022,Northern Interior Delta,NID,Cyanobacterium,24254.440000000002,8731.5984
2022-12-15,NZ068,Dec,2022,Northern Interior Delta,NID,Euglenoid,59.74,83676.6232
2022-12-15,NZ068,Dec,2022,Northern Interior Delta,NID,Green Alga,477.92,2002.4848000000002
2022-12-15,NZ068,Dec,2022,Northern Interior Delta,NID,Pennate Diatom,298.7,72240.595
2022-12-16,D10,Dec,2022,Confluence,CON,Centric Diatom,270.57,18658.507199999996
2022-12-16,D10,Dec,2022,Confluence,CON,Cryptophyte,270.57,91284.9066
2022-12-16,D10,Dec,2022,Confluence,CON,Cyanobacterium,104169.45,37501.002
2022-12-16,D10,Dec,2022,Confluence,CON,Green Alga,6223.11,97080.516
2022-12-16,D10,Dec,2022,Confluence,CON,Pennate Diatom,270.57,195968.43959999998
2022-12-16,D6,Dec,2022,San Pablo Bay,SPB,Centric Diatom,766.64,199868.524
2022-12-16,D6,Dec,2022,San Pablo Bay,SPB,Cyanobacterium,44246.08,15928.5888
2022-12-16,D6,Dec,2022,San Pablo Bay,SPB,Green Alga,328.56,1593.5159999999998
2022-12-16,D6,Dec,2022,San Pablo Bay,SPB,Pennate Diatom,219.04,76005.7848
2022-12-16,D8,Dec,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,135.29,9329.598399999999
2022-12-16,D8,Dec,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,51951.36,18702.4896
2022-12-16,D8,Dec,2022,Grizzly and Suisun Bay,GSB,Green Alga,3923.41,67325.7156
2022-12-16,D8,Dec,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,135.29,14630.2606
2022-12-19,D7,Dec,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,811.71,90140.3955
2022-12-19,D7,Dec,2022,Grizzly and Suisun Bay,GSB,Cryptophyte,270.57,224914.0182
2022-12-19,D7,Dec,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,100110.90000000001,48342.74189999999
2022-12-19,D7,Dec,2022,Grizzly and Suisun Bay,GSB,Green Alga,2705.7,15097.805999999999
2022-12-19,D7,Dec,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,270.57,32709.2073
2022-12-19,NZ032,Dec,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,862.44,125286.65880000002
2022-12-19,NZ032,Dec,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,120454.12000000001,47322.082800000004
2022-12-19,NZ032,Dec,2022,Grizzly and Suisun Bay,GSB,Green Alga,574.96,2409.0824000000002
2022-12-19,NZ032,Dec,2022,Grizzly and Suisun Bay,GSB,Pennate Diatom,287.48,389233.54600000003
2022-12-19,NZS42,Dec,2022,Grizzly and Suisun Bay,GSB,Centric Diatom,862.44,586234.9656
2022-12-19,NZS42,Dec,2022,Grizzly and Suisun Bay,GSB,Cyanobacterium,111542.24,44869.878399999994
2022-12-19,NZS42,Dec,2022,Grizzly and Suisun Bay,GSB,Green Alga,6324.56,167727.3312
2022-12-20,D41,Dec,2022,San Pablo Bay,SPB,Centric Diatom,255.54000000000002,45270.61460000001
2022-12-20,D41,Dec,2022,San Pablo Bay,SPB,Cryptophyte,170.36,35241.521400000005
2022-12-20,D41,Dec,2022,San Pablo Bay,SPB,Cyanobacterium,32879.48,11836.6128
2022-12-20,D41,Dec,2022,San Pablo Bay,SPB,Green Alga,1788.7800000000002,36813.0924
2022-12-20,D41,Dec,2022,San Pablo Bay,SPB,Pennate Diatom,85.18,11138.988600000002
2022-12-20,D41A,Dec,2022,San Pablo Bay,SPB,Centric Diatom,766.62,140078.08409999998
