SampleDate,StationCode,Month,Year,Region,RegionAbbv,Genus,Units.per.mL,BV.um3.per.mL
2022-02-14,NZ032,Feb,2022,Grizzly and Suisun Bay,GSB,Staurosira,95.83,30498.855799999998
2022-02-14,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Chrysochromulina,1916.5,48123.315
2022-02-14,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Cocconeis,191.65,28960.2315
2022-02-14,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Cyclotella,766.6,115058.994
2022-02-14,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Eucapsis,77234.95,27804.582
2022-02-14,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Nitzschia,191.65,4651.3455
2022-02-14,NZS42,Feb,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,191.65,14632.477499999999
2022-02-15,D41,Feb,2022,San Pablo Bay,SPB,Coccomyxa,294.4,3329.6639999999998
2022-02-15,D41,Feb,2022,San Pablo Bay,SPB,Cryptomonas,36.8,12211.344
2022-02-15,D41,Feb,2022,San Pablo Bay,SPB,Cyclotella,110.39999999999999,735907.632
2022-02-15,D41,Feb,2022,San Pablo Bay,SPB,Eucapsis,13873.599999999999,4994.495999999999
2022-02-15,D41,Feb,2022,San Pablo Bay,SPB,Ochromonas,36.8,1202.2559999999999
2022-02-15,D41,Feb,2022,San Pablo Bay,SPB,Plagioselmis,552,57932.399999999994
2022-02-15,D41A,Feb,2022,San Pablo Bay,SPB,Eucapsis,58906.86,21206.469599999997
2022-02-15,D41A,Feb,2022,San Pablo Bay,SPB,Navicula,148.38,44284.011
2022-02-15,D41A,Feb,2022,San Pablo Bay,SPB,Nitzschia,148.38,17253.6264
2022-02-15,D41A,Feb,2022,San Pablo Bay,SPB,Plagioselmis,296.76,100227.7224
2022-02-15,NZ002,Feb,2022,San Pablo Bay,SPB,Chrysochromulina,49.46,1236.9946
2022-02-15,NZ002,Feb,2022,San Pablo Bay,SPB,Cyclotella,148.38,14505.628800000002
2022-02-15,NZ002,Feb,2022,San Pablo Bay,SPB,Cylindrotheca,49.46,22477.097
2022-02-15,NZ002,Feb,2022,San Pablo Bay,SPB,Eucapsis,19586.16,7051.0176
2022-02-15,NZ002,Feb,2022,San Pablo Bay,SPB,Plagioselmis,49.46,6161.2321999999995
2022-02-15,NZ004,Feb,2022,San Pablo Bay,SPB,Chrysochromulina,102.22,2858.0712
2022-02-15,NZ004,Feb,2022,San Pablo Bay,SPB,Cryptomonas,51.11,30089.4792
2022-02-15,NZ004,Feb,2022,San Pablo Bay,SPB,Cyclotella,51.11,19442.244
2022-02-15,NZ004,Feb,2022,San Pablo Bay,SPB,Eucapsis,20035.12,7212.6432
2022-02-15,NZ004,Feb,2022,San Pablo Bay,SPB,Plagioselmis,153.32999999999998,90725.361
2022-02-15,NZ004,Feb,2022,San Pablo Bay,SPB,Psammothidium,51.11,4696.4979
2022-02-15,NZ004,Feb,2022,San Pablo Bay,SPB,Scenedesmus,51.11,1924.8025999999998
2022-02-15,NZ004,Feb,2022,San Pablo Bay,SPB,Skeletonema,153.32999999999998,12200.468099999998
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Cyclotella,547.6,149894.548
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Eucapsis,41508.08,14942.9088
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Fragilaria,109.52,37682.5464
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Gyrosigma,219.04,268753.3184
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Navicula,109.52,10098.839199999999
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Nitzschia,1752.32,193456.128
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Peridinium,109.52,119984.63599999998
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Planktolyngbya,109.52,1719.464
2022-02-15,NZ325,Feb,2022,San Pablo Bay,SPB,Pseudostaurosira,985.68,313702.5168
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Achnanthidium,181.56,23949.5796
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Amphora,60.52,61433.24680000001
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Aulacoseira,484.16,815635.3024
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Cyclotella,302.6,105132.31800000001
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Desmodesmus,60.52,3093.7824
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Drepanochloris,181.56,3371.5692000000004
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Eucapsis,22271.36,8017.6896
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Monoraphidium,423.64000000000004,18657.1056
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Navicula,544.6800000000001,190964.80800000002
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Nitzschia,181.56,44320.611600000004
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Plagioselmis,60.52,20418.2376
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Planktolyngbya,242.08,4370.7544
2022-03-09,C10A,Mar,2022,Southern Interior Delta,SID,Skeletonema,60.52,10866.9712
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Achnanthidium,23.58,1910.6873999999998
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Asterionella,400.85999999999996,400.85999999999996
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Aulacoseira,94.32,33793.9128
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Chlamydomonas,23.58,7134.364799999999
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Chlorella,35.37,225.30689999999998
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Cryptomonas,11.79,17810.4456
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Cyclotella,377.28,71671.8816
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Encyonema,11.79,766.4679
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Eucapsis,3513.4199999999996,1264.8311999999999
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Melosira,35.37,220187.09249999997
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Monoraphidium,47.16,537.1524
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Navicula,11.79,2871.3365999999996
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Nitzschia,23.58,5960.5524
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Plagioselmis,82.53,27104.5026
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Pseudanabaena,82.53,15687.302399999999
2022-03-09,C3A,Mar,2022,Northern Interior Delta,NID,Staurosira,23.58,1427.2974
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Cocconeis,60.510000000000005,33181.2636
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Cyclotella,40.34,12605.039800000002
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Eucapsis,7422.56,2672.1216
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Gyrosigma,20.17,147231.1167
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Melosira,242.04000000000002,603519.4788
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Navicula,40.34,3719.7514
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Plagioselmis,443.74,181227.85340000002
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Planktolyngbya,60.510000000000005,823.3394000000001
2022-03-09,C9,Mar,2022,Southern Interior Delta,SID,Scenedesmus,20.17,549.0274000000001
2022-03-10,D12,Mar,2022,Confluence,CON,Cyclotella,76.66,55964.099799999996
2022-03-10,D12,Mar,2022,Confluence,CON,Entomoneis,613.28,2221809.1824
2022-03-10,D12,Mar,2022,Confluence,CON,Eucapsis,30280.699999999997,10901.051999999998
2022-03-10,D12,Mar,2022,Confluence,CON,Nitzschia,76.66,38882.7186
2022-03-10,D16,Mar,2022,Central Delta,CED,Achnanthidium,19.17,1422.7974000000002
2022-03-10,D16,Mar,2022,Central Delta,CED,Aulacoseira,19.17,3215.3841
2022-03-10,D16,Mar,2022,Central Delta,CED,Chlorella,57.510000000000005,660.7899
2022-03-10,D16,Mar,2022,Central Delta,CED,Cocconeis,115.02000000000001,36730.486800000006
2022-03-10,D16,Mar,2022,Central Delta,CED,Cryptomonas,38.34,32963.1984
2022-03-10,D16,Mar,2022,Central Delta,CED,Cyclotella,536.76,804898.4580000001
2022-03-10,D16,Mar,2022,Central Delta,CED,Drepanochloris,76.68,385.70040000000006
2022-03-10,D16,Mar,2022,Central Delta,CED,Eucapsis,6249.420000000001,2249.7912
2022-03-10,D16,Mar,2022,Central Delta,CED,Monoraphidium,19.17,152.59320000000002
2022-03-10,D16,Mar,2022,Central Delta,CED,Plagioselmis,345.06000000000006,160373.53620000003
2022-03-10,D16,Mar,2022,Central Delta,CED,Staurosira,57.510000000000005,3804.8616
2022-03-10,D16,Mar,2022,Central Delta,CED,Teleaulax,268.38,21000.735
2022-03-10,D19,Mar,2022,Central Delta,CED,Cocconeis,54.11,66695.98599999999
2022-03-10,D19,Mar,2022,Central Delta,CED,Cryptomonas,108.22,151398.6978
2022-03-10,D19,Mar,2022,Central Delta,CED,Cyclotella,703.43,152306.6636
2022-03-10,D19,Mar,2022,Central Delta,CED,Eucapsis,19750.15,7110.054
2022-03-10,D19,Mar,2022,Central Delta,CED,Nitzschia,162.32999999999998,32542.2951
2022-03-10,D19,Mar,2022,Central Delta,CED,Plagioselmis,811.65,237318.34349999996
2022-03-10,D19,Mar,2022,Central Delta,CED,Planktolyngbya,54.11,1359.2432000000001
2022-03-10,D19,Mar,2022,Central Delta,CED,Skeletonema,54.11,9715.9916
2022-03-10,D19,Mar,2022,Central Delta,CED,Thalassiosira,54.11,1429064.5796
2022-03-10,D28A,Mar,2022,Central Delta,CED,Cocconeis,81.17999999999999,67957.131
2022-03-10,D28A,Mar,2022,Central Delta,CED,Cryptomonas,108.24,60913.1424
2022-03-10,D28A,Mar,2022,Central Delta,CED,Cyclotella,460.02,97188.4254
2022-03-10,D28A,Mar,2022,Central Delta,CED,Diploneis,27.06,163624.78439999997
2022-03-10,D28A,Mar,2022,Central Delta,CED,Eucapsis,9443.939999999999,3399.8183999999997
2022-03-10,D28A,Mar,2022,Central Delta,CED,Melosira,297.65999999999997,1234101.3366
2022-03-10,D28A,Mar,2022,Central Delta,CED,Nitzschia,54.12,17513.232
2022-03-10,D28A,Mar,2022,Central Delta,CED,Plagioselmis,541.1999999999999,175273.032
2022-03-10,D28A,Mar,2022,Central Delta,CED,Planktolyngbya,54.12,1189.5575999999999
2022-03-10,D28A,Mar,2022,Central Delta,CED,Thalassiosira,27.06,228308.1966
2022-03-11,D26,Mar,2022,Central Delta,CED,Cocconeis,62.6,24071.577999999998
2022-03-11,D26,Mar,2022,Central Delta,CED,Cyclotella,485.15000000000003,238499.74000000002
2022-03-11,D26,Mar,2022,Central Delta,CED,Eucapsis,4945.4000000000005,1780.3439999999998
2022-03-11,D26,Mar,2022,Central Delta,CED,Navicula,15.65,12733.9355
2022-03-11,D26,Mar,2022,Central Delta,CED,Nitzschia,46.95,11349.693000000001
2022-03-11,D26,Mar,2022,Central Delta,CED,Plagioselmis,516.45,237014.3985
2022-03-11,D26,Mar,2022,Central Delta,CED,Staurosira,15.65,1898.658
2022-03-11,D26,Mar,2022,Central Delta,CED,Teleaulax,187.8,13683.108
2022-03-11,MD10A,Mar,2022,Southern Interior Delta,SID,Achnanthidium,9.2,649.704
2022-03-11,MD10A,Mar,2022,Southern Interior Delta,SID,Chlorella,82.8,599.4719999999999
2022-03-11,MD10A,Mar,2022,Southern Interior Delta,SID,Cocconeis,36.8,15428.767999999998
2022-03-11,MD10A,Mar,2022,Southern Interior Delta,SID,Drepanochloris,110.39999999999999,561.9359999999999
2022-03-11,MD10A,Mar,2022,Southern Interior Delta,SID,Eucapsis,2401.2,864.4319999999999
2022-03-11,MD10A,Mar,2022,Southern Interior Delta,SID,Nitzschia,18.4,3421.112
2022-03-11,MD10A,Mar,2022,Southern Interior Delta,SID,Plagioselmis,781.9999999999999,256871.36000000002
2022-03-11,MD10A,Mar,2022,Southern Interior Delta,SID,Synedra,18.4,14475.096
2022-03-11,P8,Mar,2022,Southern Interior Delta,SID,Achnanthidium,77.3,4584.663
2022-03-11,P8,Mar,2022,Southern Interior Delta,SID,Cocconeis,38.65,101398.6615
2022-03-11,P8,Mar,2022,Southern Interior Delta,SID,Cryptomonas,77.3,82113.47099999999
2022-03-11,P8,Mar,2022,Southern Interior Delta,SID,Cyclotella,231.89999999999998,19669.757999999998
2022-03-11,P8,Mar,2022,Southern Interior Delta,SID,Eucapsis,14918.9,5370.804
2022-03-11,P8,Mar,2022,Southern Interior Delta,SID,Plagioselmis,347.84999999999997,109642.31999999999
2022-03-11,P8,Mar,2022,Southern Interior Delta,SID,Planktolyngbya,38.65,485.444
2022-03-14,D22,Mar,2022,Confluence,CON,Achnanthidium,135.28,11558.323199999999
2022-03-14,D22,Mar,2022,Confluence,CON,Cocconeis,135.28,40241.7416
2022-03-14,D22,Mar,2022,Confluence,CON,Cyclotella,405.84000000000003,47219.484
2022-03-14,D22,Mar,2022,Confluence,CON,Entomoneis,135.28,1099301.5136
2022-03-14,D22,Mar,2022,Confluence,CON,Eucapsis,25432.64,9155.750399999999
2022-03-14,D22,Mar,2022,Confluence,CON,Gyrosigma,67.64,680503.7188
2022-03-14,D22,Mar,2022,Confluence,CON,Monoraphidium,67.64,2608.1984
2022-03-14,D22,Mar,2022,Confluence,CON,Nitzschia,202.92000000000002,80441.5464
2022-03-14,D22,Mar,2022,Confluence,CON,Plagioselmis,473.48,105851.1888
2022-03-14,D22,Mar,2022,Confluence,CON,Planktolyngbya,67.64,1061.948
2022-03-14,D22,Mar,2022,Confluence,CON,Surirella,67.64,60000.062
2022-03-14,D22,Mar,2022,Confluence,CON,Thalassiosira,67.64,1158486.5136000002
2022-03-14,D4,Mar,2022,Confluence,CON,Cyclotella,153.32,25593.7076
2022-03-14,D4,Mar,2022,Confluence,CON,Entomoneis,613.28,5774172.254399999
2022-03-14,D4,Mar,2022,Confluence,CON,Eucapsis,14067.109999999999,5064.1596
2022-03-14,D4,Mar,2022,Confluence,CON,Monoraphidium,38.33,1128.8184999999999
2022-03-14,D4,Mar,2022,Confluence,CON,Nitzschia,38.33,4538.272
2022-03-14,D4,Mar,2022,Confluence,CON,Plagioselmis,996.5799999999999,295864.6704
2022-03-14,EZ2,Mar,2022,Entrapment Zone,EZ,Cocconeis,76.66,45746.0884
2022-03-14,EZ2,Mar,2022,Entrapment Zone,EZ,Cyclotella,76.66,23953.9502
2022-03-14,EZ2,Mar,2022,Entrapment Zone,EZ,Entomoneis,843.26,5940867.8911999995
2022-03-14,EZ2,Mar,2022,Entrapment Zone,EZ,Eucapsis,28670.84,10321.5024
2022-03-14,EZ2,Mar,2022,Entrapment Zone,EZ,Nitzschia,76.66,11962.793
2022-03-14,EZ2,Mar,2022,Entrapment Zone,EZ,Plagioselmis,459.96,130674.636
2022-03-14,EZ2,Mar,2022,Entrapment Zone,EZ,Pseudostaurosira,383.29999999999995,63547.30699999999
2022-03-14,EZ2,Mar,2022,Entrapment Zone,EZ,Thalassiosira,153.32,751835.284
2022-03-14,EZ6,Mar,2022,Entrapment Zone,EZ,Cryptomonas,76.66,28574.2484
2022-03-14,EZ6,Mar,2022,Entrapment Zone,EZ,Cyclotella,76.66,23953.9502
2022-03-14,EZ6,Mar,2022,Entrapment Zone,EZ,Entomoneis,1763.1799999999998,8739325.0926
2022-03-14,EZ6,Mar,2022,Entrapment Zone,EZ,Eucapsis,29207.46,10652.6736
2022-03-14,EZ6,Mar,2022,Entrapment Zone,EZ,Navicula,76.66,13972.051599999999
2022-03-14,EZ6,Mar,2022,Entrapment Zone,EZ,Nitzschia,153.32,17052.2504
2022-03-14,EZ6,Mar,2022,Entrapment Zone,EZ,Plagioselmis,306.64,97204.87999999999
2022-03-14,EZ6,Mar,2022,Entrapment Zone,EZ,Thalassiosira,76.66,139370.17979999998
2022-03-14,NZ068,Mar,2022,Northern Interior Delta,NID,Achnanthidium,21.9,1643.376
2022-03-14,NZ068,Mar,2022,Northern Interior Delta,NID,Cyclotella,197.1,48922.19099999999
2022-03-14,NZ068,Mar,2022,Northern Interior Delta,NID,Eucapsis,7840.2,2822.4719999999998
2022-03-14,NZ068,Mar,2022,Northern Interior Delta,NID,Plagioselmis,722.6999999999999,219346.677
2022-03-14,NZ068,Mar,2022,Northern Interior Delta,NID,Staurosira,65.69999999999999,6443.856
2022-03-15,D10,Mar,2022,Confluence,CON,Cyclotella,536.62,61893.750799999994
2022-03-15,D10,Mar,2022,Confluence,CON,Entomoneis,996.5799999999999,3638154.8112
2022-03-15,D10,Mar,2022,Confluence,CON,Eucapsis,29897.399999999998,10763.064
2022-03-15,D10,Mar,2022,Confluence,CON,Navicula,76.66,3396.0379999999996
2022-03-15,D10,Mar,2022,Confluence,CON,Nitzschia,229.98,28701.503999999997
2022-03-15,D10,Mar,2022,Confluence,CON,Plagioselmis,76.66,25539.279
2022-03-15,D6,Mar,2022,San Pablo Bay,SPB,Cryptomonas,80.7,30080.118000000002
2022-03-15,D6,Mar,2022,San Pablo Bay,SPB,Cyclotella,484.20000000000005,132540.06600000002
2022-03-15,D6,Mar,2022,San Pablo Bay,SPB,Eucapsis,31150.2,11214.072000000002
2022-03-15,D6,Mar,2022,San Pablo Bay,SPB,Nitzschia,161.4,25186.47
2022-03-15,D6,Mar,2022,San Pablo Bay,SPB,Plagioselmis,564.9,130356.324
2022-03-15,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Cyclotella,494.6,131563.6
2022-03-15,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Entomoneis,593.52,6812790.542400001
2022-03-15,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Eucapsis,19289.4,6944.184
2022-03-15,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Nitzschia,49.46,5792.2606000000005
2022-03-16,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Cyclotella,1602.87,219352.7595
2022-03-16,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Entomoneis,418.14,2661247.8486
2022-03-16,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Eucapsis,26970.03,9709.210799999999
2022-03-16,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,209.07,91746.1881
2022-03-16,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Cryptomonas,121.04,64204.45760000001
2022-03-16,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Cyclotella,726.24,115566.5712
2022-03-16,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Entomoneis,726.24,4803278.736
2022-03-16,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Eucapsis,47205.600000000006,16994.016000000003
2022-03-16,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Planktolyngbya,121.04,1900.3280000000002
2022-03-16,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Scenedesmus,121.04,3386.6992
2022-03-16,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Cyclotella,804.93,152324.9532
2022-03-16,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Entomoneis,689.9399999999999,6241838.8842
2022-03-16,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Eucapsis,45421.049999999996,16351.577999999998
2022-03-16,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Monoraphidium,114.99,3793.5201
2022-03-16,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Nitzschia,114.99,5335.535999999999
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Cocconeis,42.4,11487.432
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Cryptomonas,21.2,8206.096
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Cyclotella,275.59999999999997,506310.696
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Cylindrotheca,21.2,0
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Eucapsis,7950,2862
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Nitzschia,21.2,15386.112
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Plagioselmis,169.6,80281.856
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Pseudostaurosira,21.2,3796.2839999999997
2022-03-17,D41,Mar,2022,San Pablo Bay,SPB,Rhodomonas,21.2,27110.136
2022-03-17,D41A,Mar,2022,San Pablo Bay,SPB,Chlorella,114.99,3049.5348
2022-03-17,D41A,Mar,2022,San Pablo Bay,SPB,Cocconeis,114.99,43482.3186
2022-03-17,D41A,Mar,2022,San Pablo Bay,SPB,Cyclotella,574.9499999999999,199754.8785
2022-03-17,D41A,Mar,2022,San Pablo Bay,SPB,Eucapsis,45996,16558.559999999998
2022-03-17,D41A,Mar,2022,San Pablo Bay,SPB,Navicula,114.99,43520.2653
2022-03-17,D41A,Mar,2022,San Pablo Bay,SPB,Plagioselmis,344.96999999999997,116385.97859999999
2022-03-17,NZ002,Mar,2022,San Pablo Bay,SPB,Cyclotella,365.05,68030.71800000001
2022-03-17,NZ002,Mar,2022,San Pablo Bay,SPB,Entomoneis,73.01,441472.48740000004
2022-03-17,NZ002,Mar,2022,San Pablo Bay,SPB,Eucapsis,28838.95,10382.021999999999
2022-03-17,NZ002,Mar,2022,San Pablo Bay,SPB,Nitzschia,73.01,9245.256300000001
2022-03-17,NZ002,Mar,2022,San Pablo Bay,SPB,Plagioselmis,73.01,11618.0813
2022-03-17,NZ002,Mar,2022,San Pablo Bay,SPB,Thalassiosira,219.03000000000003,1718163.3126000003
2022-03-17,NZ004,Mar,2022,San Pablo Bay,SPB,Chlorella,164.28,1343.8104
2022-03-17,NZ004,Mar,2022,San Pablo Bay,SPB,Cryptomonas,123.21000000000001,45723.23100000001
2022-03-17,NZ004,Mar,2022,San Pablo Bay,SPB,Cyclotella,533.91,145762.7691
2022-03-17,NZ004,Mar,2022,San Pablo Bay,SPB,Eucapsis,15483.39,5574.0204
2022-03-17,NZ004,Mar,2022,San Pablo Bay,SPB,Nitzschia,82.14,4612.9824
2022-03-17,NZ004,Mar,2022,San Pablo Bay,SPB,Plagioselmis,287.49,36890.7168
2022-03-17,NZ325,Mar,2022,San Pablo Bay,SPB,Chlorella,109.5,792.78
2022-03-17,NZ325,Mar,2022,San Pablo Bay,SPB,Cyclotella,306.59999999999997,65673.71999999999
2022-03-17,NZ325,Mar,2022,San Pablo Bay,SPB,Eucapsis,7248.9,2609.604
2022-03-17,NZ325,Mar,2022,San Pablo Bay,SPB,Plagioselmis,1138.8,471406.2599999999
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Achnanthidium,132.69,10015.4412
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Chlorella,619.2199999999999,3455.2476
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Cocconeis,88.46,36950.626599999996
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Cyclotella,176.92,30973.384399999995
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Encyonema,44.23,7333.334
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Eucapsis,15480.499999999998,5572.98
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Komvophoron,44.23,5997.588000000001
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Melosira,44.23,224605.6899
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Monoraphidium,663.4499999999999,6910.052899999999
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Navicula,309.60999999999996,178945.29169999997
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Nitzschia,88.46,8200.242
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Plagioselmis,176.92,19540.814
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Pseudostaurosira,265.38,174596.15579999998
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Rhodomonas,88.46,77847.45379999999
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Scenedesmus,44.23,6615.038799999999
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Staurosira,132.69,14382.2691
2022-04-06,C10A,Apr,2022,Southern Interior Delta,SID,Ulnaria,44.23,44697.068799999994
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Achnanthidium,45.99,2406.1968
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Chlorella,153.3,1109.892
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Cyclotella,521.22,126619.97460000002
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Eucapsis,4583.67,1650.1212
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Gomphonema,15.33,15329.0802
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Monoraphidium,61.32,1063.2888
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Nitzschia,30.66,2533.1292000000003
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Plagioselmis,91.98,21748.671
2022-04-06,C3A,Apr,2022,Northern Interior Delta,NID,Staurosira,30.66,3030.1277999999998
2022-04-06,C9,Apr,2022,Southern Interior Delta,SID,Cocconeis,83.64,77268.3048
2022-04-06,C9,Apr,2022,Southern Interior Delta,SID,Cyclotella,669.12,95369.6736
2022-04-06,C9,Apr,2022,Southern Interior Delta,SID,Eucapsis,15682.5,5645.7
2022-04-06,C9,Apr,2022,Southern Interior Delta,SID,Monoraphidium,41.82,735.1955999999999
2022-04-06,C9,Apr,2022,Southern Interior Delta,SID,Navicula,41.82,25000.832400000003
2022-04-06,C9,Apr,2022,Southern Interior Delta,SID,Plagioselmis,376.38,81493.7976
2022-04-06,C9,Apr,2022,Southern Interior Delta,SID,Planktolyngbya,41.82,2888.9256
2022-04-06,C9,Apr,2022,Southern Interior Delta,SID,Planothidium,41.82,15009.197999999999
2022-04-06,D12,Apr,2022,Confluence,CON,Cryptomonas,115,50466.6
2022-04-06,D12,Apr,2022,Confluence,CON,Cyclotella,57.5,3965.2
2022-04-06,D12,Apr,2022,Confluence,CON,Entomoneis,460,1848436.4000000001
2022-04-06,D12,Apr,2022,Confluence,CON,Eucapsis,22712.5,8176.499999999999
2022-04-06,D12,Apr,2022,Confluence,CON,Monoraphidium,115,1413.35
2022-04-06,D12,Apr,2022,Confluence,CON,Nitzschia,57.5,24833.1
2022-04-06,D12,Apr,2022,Confluence,CON,Planktolyngbya,57.5,902.7500000000001
2022-04-06,D12,Apr,2022,Confluence,CON,Thalassiosira,57.5,314755
2022-04-21,D16,Apr,2022,Central Delta,CED,Chlorella,150.24,13814.568000000001
