SampleDate,StationCode,Taxon,Algal Type,Genus,Organisms per mL
1/14/2025,D41A,Cyclotella sp.,Centric Diatom,Cyclotella,245.3169351
1/14/2025,D41A,Diploneis sp.,Pennate Diatom,Diploneis,3.549819209
1/14/2025,D41A,Eunotia sp.,Pennate Diatom,Eunotia,7.099638418
1/14/2025,D41A,Fragilaria sp.,Pennate Diatom,Fragilaria,3.549819209
1/14/2025,D41A,Navicula sp.,Pennate Diatom,Navicula,61.32923377
1/14/2025,D41A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,7.099638418
1/14/2025,D41A,Skeletonema sp.,Centric Diatom,Skeletonema,10.64945763
1/14/2025,D41A,Staurosira construens,Pennate Diatom,Staurosira,3.549819209
1/14/2025,D41A,Staurosira venter,Pennate Diatom,Staurosira,3.549819209
1/14/2025,D41A,Thalassiosira sp.,Centric Diatom,Thalassiosira,17.74909605
1/14/2025,D41A,Chlamydomonas sp.,Green Alga,Chlamydomonas,10.64945763
1/14/2025,D41A,Chlorella sp.,Green Alga,Chlorella,2023.864714
1/14/2025,D41A,Heterosigma akashiwo,Raphidophyte,Heterosigma,7.099638418
1/14/2025,D41A,Pyramimonas sp.,Green Alga,Pyramimonas,28.39855367
1/14/2025,D41A,Tetraselmis sp.,Green Alga,Tetraselmis,61.32923377
1/14/2025,D41A,Kephyrion sp.,Chrysophyte,Kephyrion,122.6584675
1/14/2025,D41A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,42.59783051
1/14/2025,D41A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,183.9877013
1/14/2025,D41A,Teleaulax amphioxeia,Cryptophyte,Teleaulax,1410.572377
1/14/2025,D41A,Eucapsis microscopica,Cyanobacterium,Eucapsis,23305.10883
1/14/2025,D41A,Trachelomonas sp.,Euglenoid,Trachelomonas,3.549819209
1/14/2025,D41A,cf. Gyrodinium sp.,Dinoflagellate,Gyrodinium,3.549819209
1/14/2025,D41A,Heterocapsa rotundata,Dinoflagellate,Heterocapsa,110.0443955
1/14/2025,D41,Achnanthidium sp.,Pennate Diatom,Achnanthidium,25.2730359
1/14/2025,D41,Cocconeis placentula,Pennate Diatom,Cocconeis,1.901688862
1/14/2025,D41,cf. Cyclotella sp.,Centric Diatom,Cyclotella,17.11519976
1/14/2025,D41,Cyclotella sp.,Centric Diatom,Cyclotella,43.73884383
1/14/2025,D41,Fragilaria sp.,Pennate Diatom,Fragilaria,3.803377724
1/14/2025,D41,Navicula sp.,Pennate Diatom,Navicula,1.901688862
1/14/2025,D41,Nitzschia sp.,Pennate Diatom,Nitzschia,3.803377724
1/14/2025,D41,Thalassiosira sp.,Centric Diatom,Thalassiosira,3.803377724
1/14/2025,D41,Chlorella sp.,Green Alga,Chlorella,1288.924831
1/14/2025,D41,Monoraphidium sp.,Green Alga,Monoraphidium,1.901688862
1/14/2025,D41,cf. Oocystis sp.,Green Alga,Oocystis,1.901688862
1/14/2025,D41,Pyramimonas sp.,Green Alga,Pyramimonas,20.91857748
1/14/2025,D41,Kephyrion sp.,Chrysophyte,Kephyrion,5.705066586
1/14/2025,D41,Plagioselmis lacustris,Cryptophyte,Plagioselmis,252.730359
1/14/2025,D41,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,58.95235472
1/14/2025,D41,Teleaulax sp.,Cryptophyte,Teleaulax,404.3685743
1/14/2025,D41,Eucapsis microscopica,Cyanobacterium,Eucapsis,8062.098451
1/14/2025,D41,Eutreptia sp.,Euglenoid,Eutreptia,13.31182203
1/14/2025,D41,cf. Gyrodinium sp.,Dinoflagellate,Gyrodinium,25.2730359
1/14/2025,D41,Heterocapsa sp.,Dinoflagellate,Heterocapsa,101.0921436
1/14/2025,D41,Strombidium sp.,Ciliate,Strombidium,1.901688862
2/4/2025,C10A,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,5.324728814
2/4/2025,C10A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,153.3230844
2/4/2025,C10A,Amphora sp.,Pennate Diatom,Amphora,10.64945763
2/4/2025,C10A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,15.97418644
2/4/2025,C10A,Bacillaria paxillifer,Pennate Diatom,Bacillaria,15.97418644
2/4/2025,C10A,Cocconeis sp.,Pennate Diatom,Cocconeis,15.97418644
2/4/2025,C10A,Cyclotella sp.,Centric Diatom,Cyclotella,175.7160508
2/4/2025,C10A,Encyonema sp.,Pennate Diatom,Encyonema,114.9923133
2/4/2025,C10A,Epithemia sp.,Pennate Diatom,Epithemia,10.64945763
2/4/2025,C10A,Fragilaria sp.,Pennate Diatom,Fragilaria,47.92255932
2/4/2025,C10A,Gomphonema sp.,Pennate Diatom,Gomphonema,38.33077111
2/4/2025,C10A,Gyrosigma sp.,Pennate Diatom,Gyrosigma,5.324728814
2/4/2025,C10A,Hippodonta sp.,Pennate Diatom,Hippodonta,42.59783051
2/4/2025,C10A,Melosira sp.,Centric Diatom,Melosira,26.62364407
2/4/2025,C10A,Navicula sp.,Pennate Diatom,Navicula,459.9692533
2/4/2025,C10A,Nitzschia acicularis,Pennate Diatom,Nitzschia,38.33077111
2/4/2025,C10A,Nitzschia sp.,Pennate Diatom,Nitzschia,117.1440339
2/4/2025,C10A,Pleurosira sp.,Centric Diatom,Pleurosira,5.324728814
2/4/2025,C10A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,344.97694
2/4/2025,C10A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,5.324728814
2/4/2025,C10A,Sellaphora sp.,Pennate Diatom,Sellaphora,15.97418644
2/4/2025,C10A,Surirella sp.,Pennate Diatom,Surirella,26.62364407
2/4/2025,C10A,Thalassiosira sp.,Centric Diatom,Thalassiosira,5.324728814
2/4/2025,C10A,Tryblionella sp.,Pennate Diatom,Tryblionella,5.324728814
2/4/2025,C10A,Ulnaria sp.,Pennate Diatom,Ulnaria,268.3153978
2/4/2025,C10A,Chlamydomonas sp.,Green Alga,Chlamydomonas,153.3230844
2/4/2025,C10A,Chlorella sp.,Green Alga,Chlorella,1686.553929
2/4/2025,C10A,Closteriopsis cf. acicularis,Green Alga,Closteriopsis,5.324728814
2/4/2025,C10A,Drepanochloris nannoselene,Green Alga,Drepanochloris,38.33077111
2/4/2025,C10A,Monoraphidium sp.,Green Alga,Monoraphidium,114.9923133
2/4/2025,C10A,Scenedesmus sp.,Green Alga,Scenedesmus,10.64945763
2/4/2025,C10A,cf. Synura sp.,Synurophyte,Synura,38.33077111
2/4/2025,C10A,Chroomonas sp.,Cryptophyte,Chroomonas,5.324728814
2/4/2025,C10A,Cryptomonas sp.,Cryptophyte,Cryptomonas,21.29891525
2/4/2025,C10A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,5.324728814
2/4/2025,C10A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,306.6461689
2/4/2025,C10A,Eucapsis microscopica,Cyanobacterium,Eucapsis,11422.56979
2/4/2025,C10A,Oscillatoria sp.,Cyanobacterium,Oscillatoria,5.324728814
2/4/2025,C10A,Phormidium sp.,Cyanobacterium,Phormidium,5.324728814
2/4/2025,C10A,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,306.6461689
2/4/2025,C10A,Trachelomonas sp.,Euglenoid,Trachelomonas,10.64945763
2/5/2025,D19,Achnanthidium sp.,Pennate Diatom,Achnanthidium,159.7115463
2/5/2025,D19,Aulacoseira alpigena,Centric Diatom,Aulacoseira,11.8327307
2/5/2025,D19,Aulacoseira sp. ,Centric Diatom,Aulacoseira,5.916365348
2/5/2025,D19,Bacillaria paxillifer,Pennate Diatom,Bacillaria,31.94230926
2/5/2025,D19,Cocconeis placentula,Pennate Diatom,Cocconeis,242.5709793
2/5/2025,D19,Cocconeis sp.,Pennate Diatom,Cocconeis,23.66546139
2/5/2025,D19,cf. Cyclotella sp.,Centric Diatom,Cyclotella,11.8327307
2/5/2025,D19,Cyclotella sp.,Centric Diatom,Cyclotella,127.769237
2/5/2025,D19,Encyonema sp.,Pennate Diatom,Encyonema,11.8327307
2/5/2025,D19,Entomoneis sp.,Pennate Diatom,Entomoneis,5.916365348
2/5/2025,D19,Gomphonema sp.,Pennate Diatom,Gomphonema,5.916365348
2/5/2025,D19,Melosira sp.,Centric Diatom,Melosira,29.58182674
2/5/2025,D19,Navicula sp.,Pennate Diatom,Navicula,95.82692777
2/5/2025,D19,Nitzschia inconspicua,Pennate Diatom,Nitzschia,31.94230926
2/5/2025,D19,Nitzschia sp.,Pennate Diatom,Nitzschia,41.41455744
2/5/2025,D19,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,95.82692777
2/5/2025,D19,Stephanodiscus sp.,Centric Diatom,Stephanodiscus,31.94230926
2/5/2025,D19,Surirella sp.,Pennate Diatom,Surirella,5.916365348
2/5/2025,D19,Thalassiosira sp.,Centric Diatom,Thalassiosira,11.8327307
2/5/2025,D19,Tryblionella sp.,Pennate Diatom,Tryblionella,11.8327307
2/5/2025,D19,Ulnaria sp.,Pennate Diatom,Ulnaria,5.916365348
2/5/2025,D19,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,11.8327307
2/5/2025,D19,Chlorella sp.,Green Alga,Chlorella,1022.153896
2/5/2025,D19,Monoraphidium sp.,Green Alga,Monoraphidium,11.8327307
2/5/2025,D19,Tetrastrum sp.,Green Alga,Tetrastrum,31.94230926
2/5/2025,D19,Cryptomonas sp.,Cryptophyte,Cryptomonas,127.769237
2/5/2025,D19,Plagioselmis lacustris,Cryptophyte,Plagioselmis,5.916365348
2/5/2025,D19,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,82.82911488
2/5/2025,D19,Plagioselmis sp.,Cryptophyte,Plagioselmis,31.94230926
2/5/2025,D19,Eucapsis microscopica,Cyanobacterium,Eucapsis,11115.92362
2/5/2025,D19,Strombidium sp.,Ciliate,Strombidium,11.8327307
2/5/2025,D28A,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,1.663977754
2/5/2025,D28A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,4.991933263
2/5/2025,D28A,Cocconeis placentula,Pennate Diatom,Cocconeis,328.5494666
2/5/2025,D28A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,3.327955508
2/5/2025,D28A,Cyclotella sp.,Centric Diatom,Cyclotella,44.92739936
2/5/2025,D28A,Encyonema sp.,Pennate Diatom,Encyonema,3.327955508
2/5/2025,D28A,Fragilaria sp.,Pennate Diatom,Fragilaria,1.663977754
2/5/2025,D28A,Gomphonema sp.,Pennate Diatom,Gomphonema,20.53434166
2/5/2025,D28A,Melosira varians,Centric Diatom,Melosira,18.3037553
2/5/2025,D28A,Navicula sp.,Pennate Diatom,Navicula,6.655911017
2/5/2025,D28A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,20.53434166
2/5/2025,D28A,Nitzschia cf. sigma,Pennate Diatom,Nitzschia,20.53434166
2/5/2025,D28A,Nitzschia sp.,Pennate Diatom,Nitzschia,14.97579979
2/5/2025,D28A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,20.53434166
2/5/2025,D28A,Ulnaria sp.,Pennate Diatom,Ulnaria,1.663977754
2/5/2025,D28A,Chlamydomonas sp.,Green Alga,Chlamydomonas,41.06868333
2/5/2025,D28A,Chlorella sp.,Green Alga,Chlorella,698.1676166
2/5/2025,D28A,Drepanochloris nannoselene,Green Alga,Drepanochloris,61.60302499
2/5/2025,D28A,cf. Oocystis sp.,Green Alga,Oocystis,1.663977754
2/5/2025,D28A,cf. Ochromonas sp.,Chrysophyte,Ochromonas,1.663977754
2/5/2025,D28A,cf. Synura sp.,Synurophyte,Synura,1.663977754
2/5/2025,D28A,Cryptomonas spp.,Cryptophyte,Cryptomonas,8.319888771
2/5/2025,D28A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,44.92739936
2/5/2025,D28A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,308.015125
2/5/2025,D28A,Plagioselmis sp.,Cryptophyte,Plagioselmis,266.9464416
2/5/2025,D28A,Eucapsis microscopica,Cyanobacterium,Eucapsis,6488.851966
2/5/2025,D28A,cf. Mesodinium sp.,Ciliate,Mesodinium,4.991933263
2/6/2025,D26,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,4.095945241
2/6/2025,D26,Achnanthidium sp.,Pennate Diatom,Achnanthidium,16.38378096
2/6/2025,D26,Aulacoseira alpigena,Centric Diatom,Aulacoseira,4.095945241
2/6/2025,D26,Aulacoseira sp. ,Centric Diatom,Aulacoseira,49.15134289
2/6/2025,D26,Cocconeis placentula,Pennate Diatom,Cocconeis,32.76756193
2/6/2025,D26,Cyclotella sp.,Centric Diatom,Cyclotella,61.43917862
2/6/2025,D26,Encyonema sp.,Pennate Diatom,Encyonema,4.095945241
2/6/2025,D26,Epithemia sp.,Pennate Diatom,Epithemia,4.095945241
2/6/2025,D26,Fragilaria sp.,Pennate Diatom,Fragilaria,8.191890482
2/6/2025,D26,Gomphonema sp.,Pennate Diatom,Gomphonema,25.2730359
2/6/2025,D26,Melosira sp.,Centric Diatom,Melosira,4.095945241
2/6/2025,D26,Navicula sp.,Pennate Diatom,Navicula,75.81910769
2/6/2025,D26,Nitzschia acicularis,Pennate Diatom,Nitzschia,25.2730359
2/6/2025,D26,Nitzschia inconspicua,Pennate Diatom,Nitzschia,12.28783572
2/6/2025,D26,Nitzschia sp.,Pennate Diatom,Nitzschia,28.67161669
2/6/2025,D26,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,50.54607179
2/6/2025,D26,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,50.54607179
2/6/2025,D26,Ulnaria sp.,Pennate Diatom,Ulnaria,25.2730359
2/6/2025,D26,Chlamydomonas sp.,Green Alga,Chlamydomonas,4.095945241
2/6/2025,D26,Chlorella sp.,Green Alga,Chlorella,783.4641128
2/6/2025,D26,Monoraphidium sp.,Green Alga,Monoraphidium,25.2730359
2/6/2025,D26,Mallomonas sp.,Synurophyte,Mallomonas,4.095945241
2/6/2025,D26,Synura sp.,Synurophyte,Synura,12.28783572
2/6/2025,D26,Chroomonas sp.,Cryptophyte,Chroomonas,4.095945241
2/6/2025,D26,Cryptomonas sp.,Cryptophyte,Cryptomonas,20.47972621
2/6/2025,D26,Plagioselmis lacustris,Cryptophyte,Plagioselmis,49.15134289
2/6/2025,D26,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,86.01485007
2/6/2025,D26,Plagioselmis sp.,Cryptophyte,Plagioselmis,50.54607179
2/6/2025,D26,Eucapsis microscopica,Cyanobacterium,Eucapsis,9098.292922
2/6/2025,D26,cf. Phormidium sp.,Cyanobacterium,Phormidium,25.2730359
2/6/2025,D26,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,25.2730359
2/6/2025,D26,Unidentified Ciliate sp. #1,Ciliate,Unidentified Ciliate,4.095945241
2/4/2025,C3A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,383.3077111
2/4/2025,C3A,Aulacoseira alpigena,Centric Diatom,Aulacoseira,74.54620339
2/4/2025,C3A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,122.4687627
2/4/2025,C3A,Cocconeis sp.,Pennate Diatom,Cocconeis,69.22147458
2/4/2025,C3A,Coscinodiscus sp.,Centric Diatom,Coscinodiscus,21.29891525
2/4/2025,C3A,Cyclotella sp.,Centric Diatom,Cyclotella,536.6307955
2/4/2025,C3A,Diatoma sp.,Pennate Diatom,Diatoma,10.64945763
2/4/2025,C3A,Encyonema sp.,Pennate Diatom,Encyonema,106.4945763
2/4/2025,C3A,Epithemia sp.,Pennate Diatom,Epithemia,5.324728814
2/4/2025,C3A,Fragilaria crotonensis,Pennate Diatom,Fragilaria,74.54620339
2/4/2025,C3A,Fragilaria spp.,Pennate Diatom,Fragilaria,919.9385066
2/4/2025,C3A,Gogorevia exilis,Pennate Diatom,Gogorevia,5.324728814
2/4/2025,C3A,Gomphonema sp.,Pennate Diatom,Gomphonema,76.66154222
2/4/2025,C3A,Gyrosigma sp.,Pennate Diatom,Gyrosigma,5.324728814
2/4/2025,C3A,Hippodonta sp.,Pennate Diatom,Hippodonta,10.64945763
2/4/2025,C3A,Melosira varians,Centric Diatom,Melosira,306.6461689
2/4/2025,C3A,Navicula sp.,Pennate Diatom,Navicula,76.66154222
2/4/2025,C3A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,383.3077111
2/4/2025,C3A,Nitzschia sp.,Pennate Diatom,Nitzschia,79.8709322
2/4/2025,C3A,Nupela sp.,Pennate Diatom,Nupela,153.3230844
2/4/2025,C3A,Odontidium mesodon,Pennate Diatom,Odontidium,5.324728814
2/4/2025,C3A,Planothidium sp.,Pennate Diatom,Planothidium,5.324728814
2/4/2025,C3A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,383.3077111
2/4/2025,C3A,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,15.97418644
2/4/2025,C3A,Sellaphora sp.,Pennate Diatom,Sellaphora,5.324728814
2/4/2025,C3A,Staurosira construens,Pennate Diatom,Staurosira,37.27310169
2/4/2025,C3A,Staurosira venter,Pennate Diatom,Staurosira,26.62364407
2/4/2025,C3A,Surirella sp.,Pennate Diatom,Surirella,5.324728814
2/4/2025,C3A,Tabellaria sp.,Pennate Diatom,Tabellaria,10.64945763
2/4/2025,C3A,Ulnaria sp.,Pennate Diatom,Ulnaria,31.94837288
2/4/2025,C3A,Chlamydomonas sp.,Green Alga,Chlamydomonas,383.3077111
2/4/2025,C3A,Chlorella sp.,Green Alga,Chlorella,2836.477062
2/4/2025,C3A,Chloromonas sp.,Green Alga,Chloromonas,15.97418644
2/4/2025,C3A,Desmodesmus sp.,Green Alga,Desmodesmus,10.64945763
2/4/2025,C3A,Drepanochloris nannoselene,Green Alga,Drepanochloris,536.6307955
2/4/2025,C3A,Monoraphidium contortum,Green Alga,Monoraphidium,15.97418644
2/4/2025,C3A,Tetraselmis sp.,Green Alga,Tetraselmis,15.97418644
2/4/2025,C3A,Chrysococcus sp.,Chrysophyte,Chrysococcus,229.9846266
2/4/2025,C3A,Kephyrion sp.,Chrysophyte,Kephyrion,5.324728814
2/4/2025,C3A,Ochromonas sp.,Chrysophyte,Ochromonas,5.324728814
2/4/2025,C3A,Synura sp.,Synurophyte,Synura,10.64945763
2/4/2025,C3A,Cryptomonas sp.,Cryptophyte,Cryptomonas,53.24728814
2/4/2025,C3A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,69.22147458
2/4/2025,C3A,Plagioselmis sp.,Cryptophyte,Plagioselmis,536.6307955
2/4/2025,C3A,Aphanocapsa sp.,Cyanobacterium,Aphanocapsa,5.324728814
2/4/2025,C3A,Eucapsis microscopica,Cyanobacterium,Eucapsis,23305.10883
2/4/2025,C3A,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,5.324728814
2/4/2025,C3A,Lepocinclis sp.,Euglenoid,Lepocinclis,5.324728814
2/4/2025,C3A,Strobilidium sp.,Ciliate,Strobilidium,5.324728814
2/4/2025,C3A,Tintinnopsis sp.,Ciliate,Tintinnopsis,10.64945763
2/6/2025,MD10A,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,3.549819209
2/6/2025,MD10A,Cocconeis placentula,Pennate Diatom,Cocconeis,10.64945763
2/6/2025,MD10A,Cyclotella sp.,Centric Diatom,Cyclotella,36.79754026
2/6/2025,MD10A,Encyonema sp.,Pennate Diatom,Encyonema,7.099638418
2/6/2025,MD10A,Melosira sp.,Centric Diatom,Melosira,3.549819209
2/6/2025,MD10A,Navicula sp.,Pennate Diatom,Navicula,28.39855367
2/6/2025,MD10A,Nitzschia sp.,Pennate Diatom,Nitzschia,28.39855367
2/6/2025,MD10A,Planothidium sp.,Pennate Diatom,Planothidium,3.549819209
2/6/2025,MD10A,Staurosira sp.,Pennate Diatom,Staurosira,3.549819209
2/6/2025,MD10A,Chlorella sp.,Green Alga,Chlorella,441.5704832
2/6/2025,MD10A,Drepanochloris nannoselene,Green Alga,Drepanochloris,12.26584675
2/6/2025,MD10A,Monoraphidium sp.,Green Alga,Monoraphidium,3.549819209
2/6/2025,MD10A,cf. Oocystis sp.,Green Alga,Oocystis,3.549819209
2/6/2025,MD10A,cf. Synura sp.,Synurophyte,Synura,3.549819209
2/6/2025,MD10A,Chroomonas sp.,Cryptophyte,Chroomonas,3.549819209
2/6/2025,MD10A,Cryptomonas sp.,Cryptophyte,Cryptomonas,24.84873446
2/6/2025,MD10A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,95.84511864
2/6/2025,MD10A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,113.5942147
2/6/2025,MD10A,Plagioselmis sp.,Cryptophyte,Plagioselmis,122.6584675
2/6/2025,MD10A,Eucapsis microscopica,Cyanobacterium,Eucapsis,4354.375598
2/6/2025,P8,Aulacoseira sp. ,Centric Diatom,Aulacoseira,14.19927684
2/6/2025,P8,Bacillaria paxillifer,Pennate Diatom,Bacillaria,7.099638418
2/6/2025,P8,Cocconeis sp.,Pennate Diatom,Cocconeis,3.549819209
2/6/2025,P8,cf. Cyclotella sp.,Centric Diatom,Cyclotella,7.099638418
2/6/2025,P8,Cyclotella sp.,Centric Diatom,Cyclotella,159.7418644
2/6/2025,P8,Gomphonema sp.,Pennate Diatom,Gomphonema,20.44307792
2/6/2025,P8,Navicula sp.,Pennate Diatom,Navicula,14.19927684
2/6/2025,P8,Nitzschia inconspicua,Pennate Diatom,Nitzschia,3.549819209
2/6/2025,P8,Nitzschia sp.,Pennate Diatom,Nitzschia,24.84873446
2/6/2025,P8,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,31.94837288
2/6/2025,P8,Skeletonema sp.,Centric Diatom,Skeletonema,7.099638418
2/6/2025,P8,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,10.64945763
2/6/2025,P8,Tryblionella sp.,Pennate Diatom,Tryblionella,3.549819209
2/6/2025,P8,Chlamydomonas sp.,Green Alga,Chlamydomonas,10.64945763
2/6/2025,P8,Chlorella sp.,Green Alga,Chlorella,429.3046364
2/6/2025,P8,Monoraphidium sp.,Green Alga,Monoraphidium,61.32923377
2/6/2025,P8,cf. Spermatozopsis sp.,Green Alga,Spermatozopsis,7.099638418
2/6/2025,P8,Tetrastrum heteracanthum,Green Alga,Tetrastrum,3.549819209
2/6/2025,P8,Mallomonas sp.,Synurophyte,Mallomonas,3.549819209
2/6/2025,P8,cf. Ochromonas sp.,Chrysophyte,Ochromonas,3.549819209
2/6/2025,P8,Cryptomonas sp.,Cryptophyte,Cryptomonas,21.29891525
2/6/2025,P8,Plagioselmis lacustris,Cryptophyte,Plagioselmis,122.6584675
2/6/2025,P8,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,367.9754026
2/6/2025,P8,Plagioselmis sp.,Cryptophyte,Plagioselmis,122.6584675
2/6/2025,P8,Eucapsis microscopica,Cyanobacterium,Eucapsis,7339.064975
2/6/2025,P8,cf. Microcystis sp.,Cyanobacterium,Microcystis,40.88615585
2/6/2025,P8,Gymnodinium sp.,Dinoflagellate,Gymnodinium,3.549819209
2/6/2025,P8,Heterocapsa sp.,Dinoflagellate,Heterocapsa,3.549819209
2/7/2025,D4,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,4.437274011
2/7/2025,D4,Achnanthidium sp.,Pennate Diatom,Achnanthidium,76.66154222
2/7/2025,D4,Aulacoseira sp. ,Centric Diatom,Aulacoseira,97.62002825
2/7/2025,D4,Cocconeis placentula,Pennate Diatom,Cocconeis,35.49819209
2/7/2025,D4,cf. Cyclotella sp.,Centric Diatom,Cyclotella,153.3230844
2/7/2025,D4,Cyclotella sp.,Centric Diatom,Cyclotella,88.74548023
2/7/2025,D4,Diatoma sp.,Pennate Diatom,Diatoma,8.874548023
2/7/2025,D4,Encyonema sp.,Pennate Diatom,Encyonema,76.66154222
2/7/2025,D4,Entomoneis sp.,Pennate Diatom,Entomoneis,4.437274011
2/7/2025,D4,Gomphonema sp.,Pennate Diatom,Gomphonema,4.437274011
2/7/2025,D4,Melosira sp.,Centric Diatom,Melosira,4.437274011
2/7/2025,D4,Navicula sp.,Pennate Diatom,Navicula,26.62364407
2/7/2025,D4,Nitzschia inconspicua,Pennate Diatom,Nitzschia,8.874548023
2/7/2025,D4,Nitzschia spp.,Pennate Diatom,Nitzschia,110.9318503
2/7/2025,D4,Planothidium sp.,Pennate Diatom,Planothidium,38.33077111
2/7/2025,D4,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,38.33077111
2/7/2025,D4,Staurosira sp.,Pennate Diatom,Staurosira,13.31182203
2/7/2025,D4,Chlamydomonas sp.,Green Alga,Chlamydomonas,38.33077111
2/7/2025,D4,Chlorella sp.,Green Alga,Chlorella,1763.215471
2/7/2025,D4,Desmodesmus sp.,Green Alga,Desmodesmus,17.74909605
2/7/2025,D4,Monoraphidium sp.,Green Alga,Monoraphidium,8.874548023
2/7/2025,D4,cf. Oocystis sp.,Green Alga,Oocystis,8.874548023
2/7/2025,D4,Mallomonas sp.,Synurophyte,Mallomonas,4.437274011
2/7/2025,D4,cf. Synura sp.,Synurophyte,Synura,4.437274011
2/7/2025,D4,Cryptomonas sp.,Cryptophyte,Cryptomonas,4.437274011
2/7/2025,D4,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,57.68456215
2/7/2025,D4,Plagioselmis sp.,Cryptophyte,Plagioselmis,76.66154222
2/7/2025,D4,Eucapsis microscopica,Cyanobacterium,Eucapsis,13454.10066
2/10/2025,D8,Achnanthidium sp.,Pennate Diatom,Achnanthidium,21.29891525
2/10/2025,D8,Aulacoseira alpigena,Centric Diatom,Aulacoseira,70.76450051
2/10/2025,D8,Aulacoseira sp. ,Centric Diatom,Aulacoseira,85.19566102
2/10/2025,D8,Bacillaria paxillifer,Pennate Diatom,Bacillaria,10.64945763
2/10/2025,D8,Cocconeis placentula,Pennate Diatom,Cocconeis,353.8225025
2/10/2025,D8,cf. Cyclotella sp.,Centric Diatom,Cyclotella,15.97418644
2/10/2025,D8,Cyclotella sp.,Centric Diatom,Cyclotella,53.24728814
2/10/2025,D8,Encyonema sp.,Pennate Diatom,Encyonema,5.324728814
2/10/2025,D8,Entomoneis sp.,Pennate Diatom,Entomoneis,70.76450051
2/10/2025,D8,Epithemia sp.,Pennate Diatom,Epithemia,15.97418644
2/10/2025,D8,Gogorevia exilis,Pennate Diatom,Gogorevia,5.324728814
2/10/2025,D8,Gomphonema sp.,Pennate Diatom,Gomphonema,141.529001
2/10/2025,D8,Melosira sp.,Centric Diatom,Melosira,5.324728814
2/10/2025,D8,Navicula sp.,Pennate Diatom,Navicula,53.24728814
2/10/2025,D8,Nitzschia inconspicua,Pennate Diatom,Nitzschia,5.324728814
2/10/2025,D8,Nitzschia spp.,Pennate Diatom,Nitzschia,127.7934915
2/10/2025,D8,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,10.64945763
2/10/2025,D8,Staurosira sp.,Pennate Diatom,Staurosira,42.59783051
2/10/2025,D8,Surirella sp.,Pennate Diatom,Surirella,5.324728814
2/10/2025,D8,Ulnaria sp.,Pennate Diatom,Ulnaria,5.324728814
2/10/2025,D8,Chlamydomonas sp.,Green Alga,Chlamydomonas,5.324728814
2/10/2025,D8,Chlorella sp.,Green Alga,Chlorella,1910.641514
2/10/2025,D8,Monoraphidium sp.,Green Alga,Monoraphidium,10.64945763
2/10/2025,D8,cf. Synura sp.,Synurophyte,Synura,70.76450051
2/10/2025,D8,Cryptomonas sp.,Cryptophyte,Cryptomonas,21.29891525
2/10/2025,D8,Plagioselmis lacustris,Cryptophyte,Plagioselmis,21.29891525
