SampleDate,StationCode
10/2/1991,C3
10/2/1991,C7
10/2/1991,D19
10/2/1991,D24
10/2/1991,D26
10/2/1991,D4
10/2/1991,D7
10/2/1991,D9
10/2/1991,MD10
10/3/1991,D12
10/3/1991,D15
10/3/1991,D41
10/3/1991,D8
10/15/1991,C9
10/15/1991,D28A
10/15/1991,MD7A
10/15/1991,P12A
10/15/1991,P8
10/16/1991,C3
10/16/1991,C7
10/16/1991,D19
10/16/1991,D24
10/16/1991,D26
10/16/1991,D7
10/16/1991,D9
10/16/1991,MD10
10/17/1991,D12
10/17/1991,D15
10/17/1991,D41
11/13/1991,C9
11/13/1991,D28A
11/13/1991,MD7A
11/13/1991,P12A
11/13/1991,P8
11/14/1991,C7
11/14/1991,D19
11/14/1991,D24
11/14/1991,D26
11/14/1991,D4
11/14/1991,D7
11/14/1991,D9
11/14/1991,MD10
11/20/1991,D12
11/20/1991,D15
11/20/1991,D41
11/20/1991,D8
12/10/1991,C9
12/10/1991,P12A
12/11/1991,C3
12/11/1991,C7
12/11/1991,D28A
12/11/1991,MD10
12/11/1991,MD7A
12/11/1991,P8
12/12/1991,D19
12/12/1991,D24
12/12/1991,D26
12/12/1991,D4
12/12/1991,D7
12/12/1991,D9
12/13/1991,D12
12/13/1991,D15
12/13/1991,D41
12/13/1991,D8
1/13/1992,C3
1/13/1992,C7
1/13/1992,MD10
1/14/1992,C9
1/14/1992,D28A
1/14/1992,MD7A
1/14/1992,P12A
1/14/1992,P8
1/15/1992,D19
1/15/1992,D24
1/15/1992,D26
1/15/1992,D4
1/15/1992,D7
1/15/1992,D9
1/16/1992,D12
1/16/1992,D15
1/16/1992,D41
1/16/1992,D8
2/25/1992,C9
2/25/1992,P12
2/26/1992,C3
2/26/1992,C7
2/26/1992,D28A
2/26/1992,MD10
2/26/1992,MD7A
2/26/1992,P8
2/27/1992,D19
2/27/1992,D24
2/27/1992,D26
2/27/1992,D4
2/27/1992,D7
2/27/1992,D9
2/28/1992,D12
2/28/1992,D15
2/28/1992,D41
3/11/1992,C3
3/11/1992,C7
3/11/1992,D28A
3/11/1992,MD10
3/11/1992,MD7A
3/11/1992,P8
3/12/1992,C9
3/12/1992,D19
3/12/1992,D24
3/12/1992,D26
3/12/1992,D4
3/12/1992,D7
3/12/1992,D9
3/12/1992,P12A
3/13/1992,D12
3/13/1992,D15
3/13/1992,D41
3/13/1992,D8
3/23/1992,C9
3/23/1992,P12A
3/25/1992,C3
3/25/1992,C7
3/25/1992,D28A
3/25/1992,MD10
3/25/1992,P8
3/26/1992,D19
3/26/1992,D24
3/26/1992,D26
3/26/1992,D4
3/27/1992,D12
3/27/1992,D15
3/27/1992,D41
4/1/1992,D24
4/7/1992,C3
4/7/1992,C7
4/7/1992,D28A
4/7/1992,MD10
4/7/1992,MD7A
4/7/1992,P8
4/8/1992,C9
4/8/1992,P12A
4/9/1992,D19
4/9/1992,D26
4/9/1992,D4
4/10/1992,D12
4/10/1992,D41
4/10/1992,D8
4/16/1992,D15
4/22/1992,C3
4/22/1992,C7
4/22/1992,D28A
4/22/1992,MD10
4/22/1992,MD7A
4/22/1992,P8
4/23/1992,C9
4/23/1992,D19
4/23/1992,D24
4/23/1992,D26
4/23/1992,D4
4/23/1992,D7
4/23/1992,P12A
4/24/1992,D12
4/24/1992,D15
4/24/1992,D41
4/24/1992,D8
5/7/1992,C3
5/7/1992,C7
5/7/1992,MD10
5/8/1992,C9
5/8/1992,D28A
5/8/1992,MD7A
5/8/1992,P12A
5/8/1992,P8
5/11/1992,D19
5/11/1992,D24
5/11/1992,D26
5/11/1992,D4
5/11/1992,D7
5/12/1992,D12
5/12/1992,D15
5/12/1992,D41
5/12/1992,D8
5/22/1992,C3
5/22/1992,C7
5/22/1992,D28A
5/22/1992,MD10
5/22/1992,MD7A
5/22/1992,P8
5/26/1992,C9
5/26/1992,D19
5/26/1992,D24
5/26/1992,D26
5/26/1992,D4
5/26/1992,D7
5/26/1992,D9
5/26/1992,P12A
5/27/1992,D12
5/27/1992,D15
5/27/1992,D41
5/27/1992,D8
6/4/1992,C9
6/4/1992,P12A
6/5/1992,C3
6/5/1992,C7
6/5/1992,MD10
6/8/1992,D28A
6/8/1992,MD7A
6/8/1992,P8
6/9/1992,D19
6/9/1992,D24
6/9/1992,D26
6/9/1992,D4
6/9/1992,D7
6/9/1992,D9
6/10/1992,D12
6/10/1992,D15
6/10/1992,D41
6/10/1992,D8
6/18/1992,C9
6/18/1992,P12A
6/19/1992,C3
6/19/1992,C7
6/19/1992,MD10
6/22/1992,D28A
6/22/1992,MD7A
6/22/1992,P8
6/23/1992,D19
6/23/1992,D24
6/23/1992,D26
6/23/1992,D4
6/23/1992,D7
6/23/1992,D9
6/24/1992,D12
6/24/1992,D15
6/24/1992,D41
6/24/1992,D8
7/2/1992,C9
7/2/1992,P12A
7/3/1992,C3
7/3/1992,C7
7/3/1992,MD10
7/7/1992,D28A
7/7/1992,MD7A
7/7/1992,P8
7/8/1992,D19
7/8/1992,D24
7/8/1992,D26
7/8/1992,D4
7/8/1992,D7
7/9/1992,D12
7/9/1992,D15
7/9/1992,D41
7/9/1992,D8
7/20/1992,C9
7/20/1992,P12A
7/21/1992,C3
7/21/1992,C7
7/21/1992,MD10
7/22/1992,D28A
7/22/1992,MD7A
7/22/1992,P8
7/23/1992,D19
7/23/1992,D24
7/23/1992,D26
7/23/1992,D4
7/23/1992,D7
7/23/1992,D9
7/24/1992,D12
7/24/1992,D15
7/24/1992,D41
7/24/1992,D8
8/3/1992,C9
8/3/1992,P12A
8/4/1992,C3
8/4/1992,C7
8/4/1992,MD10
8/5/1992,D28A
8/5/1992,MD7A
8/5/1992,P8
8/6/1992,D19
8/6/1992,D24
8/6/1992,D26
8/6/1992,D4
8/6/1992,D7
8/6/1992,D9
8/7/1992,D12
8/7/1992,D15
8/7/1992,D41
8/7/1992,D8
8/18/1992,C3
8/18/1992,C7
8/18/1992,MD10
8/19/1992,C9
8/19/1992,P12A
8/24/1992,D28A
8/24/1992,MD7A
8/24/1992,P8
8/25/1992,D19
8/25/1992,D24
8/25/1992,D26
8/25/1992,D4
8/25/1992,D9
8/26/1992,D12
8/26/1992,D15
8/26/1992,D41
8/26/1992,D8
9/2/1992,C3
9/2/1992,C7
9/2/1992,D28A
9/2/1992,MD10
9/2/1992,MD7A
9/2/1992,P8
9/3/1992,C9
9/3/1992,D19
9/3/1992,D24
9/3/1992,D26
9/3/1992,D9
9/3/1992,P12A
9/8/1992,D12
9/8/1992,D15
9/8/1992,D41
9/8/1992,D8
9/16/1992,C3
9/17/1992,C7
9/17/1992,C9
9/17/1992,MD10
9/17/1992,P12A
9/18/1992,D28A
9/18/1992,MD7A
9/18/1992,P8
9/21/1992,D19
9/21/1992,D24
9/21/1992,D26
9/21/1992,D4
9/22/1992,D12
9/22/1992,D15
9/22/1992,D41
9/22/1992,D8
10/1/1992,C3
10/1/1992,C7
10/1/1992,MD10
10/2/1992,C9
10/2/1992,D28A
10/2/1992,MD7A
10/2/1992,P12A
10/2/1992,P8
10/5/1992,D19
10/5/1992,D24
10/5/1992,D26
10/5/1992,D4
10/5/1992,D7
10/5/1992,D9
10/6/1992,D12
10/6/1992,D15
10/6/1992,D41
10/6/1992,D8
10/15/1992,C3
10/15/1992,C7
10/15/1992,MD10
10/16/1992,C9
10/16/1992,P12A
10/19/1992,D28A
10/19/1992,MD7A
10/19/1992,P8
10/20/1992,D19
10/20/1992,D24
10/20/1992,D26
10/20/1992,D4
10/20/1992,D7
10/20/1992,D9
10/21/1992,D12
10/21/1992,D15
10/21/1992,D41
10/21/1992,D8
11/2/1992,C3
11/2/1992,C7
11/2/1992,D28A
11/2/1992,MD10
11/2/1992,MD7A
11/2/1992,P8
11/3/1992,C9
11/3/1992,D19
11/3/1992,D24
11/3/1992,D26
11/3/1992,D4
11/3/1992,D7
11/3/1992,D9
11/3/1992,P12A
11/4/1992,D12
11/4/1992,D15
11/4/1992,D41
11/4/1992,D8
12/1/1992,C3
12/1/1992,C7
12/1/1992,MD10
12/2/1992,C9
12/2/1992,D28A
12/2/1992,MD7A
12/2/1992,P12A
12/2/1992,P8
12/3/1992,D19
12/3/1992,D24
12/3/1992,D26
12/3/1992,D4
12/3/1992,D7
12/3/1992,D9
12/4/1992,D12
12/4/1992,D15
12/4/1992,D41
12/4/1992,D8
1/13/1993,C9
1/13/1993,P12A
1/15/1993,C3
1/15/1993,C7
1/15/1993,D28A
1/15/1993,MD10
1/15/1993,MD7A
1/15/1993,P8
1/20/1993,D12
1/20/1993,D15
1/20/1993,D41
1/20/1993,D8
1/21/1993,D19
1/21/1993,D24
1/21/1993,D26
1/21/1993,D4
1/28/1993,D7
1/28/1993,D9
2/10/1993,C9
2/10/1993,P12A
2/11/1993,C3
2/11/1993,C7
2/11/1993,D28A
2/11/1993,MD10
2/11/1993,MD7A
2/11/1993,P8
2/16/1993,D19
2/16/1993,D24
2/16/1993,D26
2/16/1993,D4
2/16/1993,D7
2/16/1993,D9
2/17/1993,D12
2/17/1993,D15
2/17/1993,D41
2/17/1993,D8
2/27/1993,D26
3/11/1993,C9
3/11/1993,P12A
3/12/1993,C3
3/12/1993,C7
3/12/1993,MD10
3/15/1993,D28A
3/15/1993,MD7A
3/15/1993,P8
3/16/1993,D19
3/16/1993,D24
3/16/1993,D26
3/16/1993,D4
3/16/1993,D7
3/16/1993,D9
3/17/1993,D12
3/17/1993,D15
3/17/1993,D41
3/17/1993,D8
4/8/1993,C9
4/8/1993,P12A
4/9/1993,C3
4/9/1993,C7
4/9/1993,MD10
4/12/1993,D28A
4/12/1993,MD7A
4/12/1993,P8
4/14/1993,D19
4/14/1993,D24
4/14/1993,D26
4/14/1993,D4
4/14/1993,D7
4/14/1993,D9
4/15/1993,D12
4/15/1993,D15
4/15/1993,D41
4/15/1993,D8
5/10/1993,C3
5/10/1993,C7
5/10/1993,MD10
5/11/1993,C9
5/11/1993,P12A
5/13/1993,D28A
5/13/1993,MD7A
5/13/1993,P8
5/17/1993,D19
5/17/1993,D24
5/17/1993,D26
5/17/1993,D4
5/17/1993,D7
5/17/1993,D9
5/18/1993,D12
5/18/1993,D41
5/18/1993,D8
6/10/1993,C3
6/10/1993,C7
6/10/1993,MD10
6/11/1993,C9
6/11/1993,D28A
6/11/1993,MD7A
6/11/1993,P12A
6/11/1993,P8
6/14/1993,D19
6/14/1993,D24
6/14/1993,D26
6/14/1993,D4
6/14/1993,D7
6/14/1993,D9
6/15/1993,D12
6/15/1993,D15
6/15/1993,D41
6/15/1993,D8
7/8/1993,C3
7/8/1993,C7
7/8/1993,MD10
7/9/1993,C9
7/9/1993,P12A
7/12/1993,D28A
7/12/1993,MD7A
7/12/1993,P8
7/13/1993,D19
7/13/1993,D24
7/13/1993,D26
7/13/1993,D4
7/13/1993,D7
7/13/1993,D9
7/14/1993,D12
7/14/1993,D15
7/14/1993,D41
7/14/1993,D8
7/22/1993,C9
7/22/1993,P12A
7/23/1993,C3
7/23/1993,C7
7/23/1993,MD10A
7/26/1993,D28A
7/26/1993,MD7A
7/26/1993,P8
7/27/1993,D19
7/27/1993,D24
7/27/1993,D4
7/27/1993,D9
7/28/1993,D12
7/28/1993,D15
7/28/1993,D8
8/5/1993,C7
8/5/1993,MD10
8/6/1993,C9
8/6/1993,P12A
8/8/1993,C3
8/9/1993,D28A
8/9/1993,MD7A
8/9/1993,P8
8/10/1993,D19
8/10/1993,D24
8/10/1993,D26
8/10/1993,D4
8/10/1993,D7
8/10/1993,D9
8/11/1993,D12
8/11/1993,D15
8/11/1993,D41
8/11/1993,D8
9/3/1993,C9
9/3/1993,P12A
9/7/1993,C3
9/7/1993,C7
9/7/1993,MD10
9/8/1993,D28A
9/8/1993,MD7A
9/8/1993,P8
9/9/1993,D19
9/9/1993,D24
9/9/1993,D26
9/9/1993,D4
9/9/1993,D7
9/9/1993,D9
9/10/1993,D12
9/10/1993,D15
9/10/1993,D41
9/10/1993,D8
10/4/1993,C9
10/4/1993,P12A
10/5/1993,C3
10/5/1993,C7
10/5/1993,MD10
10/6/1993,D28A
10/6/1993,MD7A
10/6/1993,P8
10/7/1993,D19
10/7/1993,D24
10/7/1993,D26
10/7/1993,D4
10/7/1993,D7
10/7/1993,D9
10/12/1993,D12
10/12/1993,D15
10/12/1993,D41
10/12/1993,D8
11/2/1993,C9
11/2/1993,P12A
11/3/1993,C3
11/3/1993,C7
11/3/1993,MD10
11/8/1993,D28A
11/8/1993,MD7A
11/8/1993,P8
11/9/1993,D19
11/9/1993,D4
11/9/1993,D7
11/9/1993,D9
11/10/1993,D12
11/10/1993,D15
11/10/1993,D41
11/10/1993,D8
12/2/1993,C9
12/2/1993,P12A
12/3/1993,C3
12/3/1993,C7
12/3/1993,MD10
12/6/1993,D28A
12/6/1993,MD7A
12/6/1993,P8
12/7/1993,D19
12/7/1993,D24
12/7/1993,D26
12/7/1993,D4
12/7/1993,D9
12/8/1993,D12
12/8/1993,D15
12/8/1993,D41
12/8/1993,D8
1/3/1994,C3
1/3/1994,C7
1/3/1994,MD10
1/4/1994,C9
1/4/1994,P12A
1/5/1994,D28A
1/5/1994,MD7A
1/5/1994,P8
1/6/1994,D19
1/6/1994,D24
1/6/1994,D26
1/6/1994,D4
1/6/1994,D7
1/6/1994,D9
1/7/1994,D12
1/7/1994,D15
1/7/1994,D41
1/7/1994,D8
2/1/1994,C3
2/1/1994,C7
2/1/1994,MD10
2/2/1994,C9
2/2/1994,P12A
2/3/1994,D28A
2/3/1994,MD7A
2/3/1994,P8
2/4/1994,D19
2/4/1994,D26
2/4/1994,D4
2/4/1994,D7
2/4/1994,D9
2/7/1994,D12
2/7/1994,D15
2/7/1994,D41
2/7/1994,D8
3/2/1994,C9
3/2/1994,P12A
3/3/1994,C3
3/3/1994,C7
3/3/1994,MD10
3/4/1994,D28A
3/4/1994,MD7A
3/4/1994,P8
3/7/1994,D19
3/7/1994,D24
3/7/1994,D26
3/7/1994,D4
3/7/1994,D7
3/7/1994,D9
3/8/1994,D12
3/8/1994,D15
3/8/1994,D41
3/8/1994,D8
4/1/1994,C7
4/1/1994,C9
4/1/1994,P12A
4/4/1994,C3
4/4/1994,D12
4/4/1994,D15
4/4/1994,D19
4/4/1994,D26
4/4/1994,D28A
4/4/1994,MD10
4/4/1994,MD7A
4/4/1994,P8
4/5/1994,D24
4/5/1994,D4
4/5/1994,D7
4/5/1994,D8
4/5/1994,D9
5/2/1994,C3
5/2/1994,C7
5/2/1994,MD10
5/3/1994,C9
5/3/1994,P12A
5/4/1994,D28A
5/4/1994,MD7A
5/4/1994,P8
5/5/1994,D19
5/5/1994,D24
5/5/1994,D26
5/5/1994,D4
5/5/1994,D9
5/6/1994,D12
5/6/1994,D15
5/6/1994,D41
5/6/1994,D8
6/13/1994,C9
6/13/1994,P12A
6/14/1994,C3
6/14/1994,C7
6/14/1994,MD10
6/15/1994,D28A
6/15/1994,MD7A
6/15/1994,P8
6/16/1994,D19
6/16/1994,D24
6/16/1994,D26
6/16/1994,D4
6/16/1994,D7
6/16/1994,D9
6/20/1994,D12
6/20/1994,D15
6/20/1994,D41
6/20/1994,D8
6/24/1994,C9
6/24/1994,P12A
6/27/1994,C3
6/27/1994,C7
6/27/1994,MD10
6/29/1994,D12
6/29/1994,D15
6/29/1994,D19
6/29/1994,D26
6/29/1994,D28A
6/29/1994,MD7A
6/29/1994,P8
6/30/1994,D24
6/30/1994,D4
6/30/1994,D8
7/13/1994,C9
7/13/1994,P12A
7/14/1994,C3
7/14/1994,C7
7/14/1994,MD10
7/15/1994,D28A
7/15/1994,MD7A
7/15/1994,P8
7/18/1994,D19
7/18/1994,D24
7/18/1994,D26
7/18/1994,D4
7/18/1994,D7
7/18/1994,D9
7/19/1994,D12
7/19/1994,D41
7/19/1994,D8
7/25/1994,C9
7/25/1994,P12A
7/26/1994,C3
7/26/1994,C7
7/26/1994,MD10
7/27/1994,D28A
7/27/1994,MD7A
7/27/1994,P8
7/28/1994,D19
7/28/1994,D24
7/28/1994,D26
7/28/1994,D4
7/28/1994,D7
7/28/1994,D9
7/29/1994,D12
7/29/1994,D15
7/29/1994,D41
7/29/1994,D8
8/11/1994,C9
8/11/1994,P12A
8/12/1994,C3
8/12/1994,C7
8/12/1994,MD10
8/15/1994,D28A
8/15/1994,MD7A
8/15/1994,P8
8/16/1994,D19
8/16/1994,D24
8/16/1994,D26
8/16/1994,D4
8/16/1994,D7
8/16/1994,D9
8/17/1994,D12
8/17/1994,D15
8/17/1994,D41
8/17/1994,D8
9/8/1994,C9
9/8/1994,P12A
9/9/1994,C3
9/9/1994,C7
9/9/1994,MD10
9/12/1994,D28A
9/12/1994,MD7A
9/12/1994,P8
9/13/1994,D19
9/13/1994,D24
9/13/1994,D26
9/13/1994,D4
9/13/1994,D7
9/13/1994,D9
9/14/1994,D12
9/14/1994,D15
9/14/1994,D41
9/22/1994,C9
9/22/1994,P12A
9/23/1994,C3
9/23/1994,C7
9/23/1994,MD10
9/26/1994,D28A
9/26/1994,MD7A
9/26/1994,P8
9/27/1994,D19
9/27/1994,D24
9/27/1994,D26
9/27/1994,D4
9/27/1994,D7
9/27/1994,D9
9/28/1994,D12
9/28/1994,D15
9/28/1994,D41
9/28/1994,D8
10/21/1994,C9
10/21/1994,P12A
10/24/1994,C7
10/24/1994,MD10
10/25/1994,D28A
10/25/1994,MD7A
10/25/1994,P8
10/26/1994,D19
10/26/1994,D24
10/26/1994,D26
10/26/1994,D7
10/27/1994,D12
10/27/1994,D15
10/27/1994,D41
10/27/1994,D8
11/16/1994,D7
11/22/1994,C9
11/22/1994,P12A
11/23/1994,C3
11/23/1994,MD10
11/28/1994,D28A
11/28/1994,MD7A
11/28/1994,P8
11/29/1994,D24
11/29/1994,D26
11/29/1994,D7
11/29/1994,D9
11/30/1994,D12
11/30/1994,D15
11/30/1994,D41
11/30/1994,D8
12/8/1994,C3
12/8/1994,C7
12/8/1994,MD10
12/9/1994,P12A
12/13/1994,D28A
12/13/1994,MD7A
12/13/1994,P8
12/14/1994,D19
12/14/1994,D24
12/14/1994,D26
12/14/1994,D4
12/14/1994,D7
12/14/1994,D9
12/15/1994,D12
12/15/1994,D15
12/15/1994,D41
12/15/1994,D8
1/17/1995,D41
1/20/1995,C3
1/20/1995,C7
1/20/1995,C9
1/20/1995,P12A
1/23/1995,D28A
1/23/1995,MD10A
1/23/1995,MD7A
1/23/1995,P8
1/24/1995,D15
1/24/1995,D26
1/25/1995,D12
1/26/1995,D19
1/26/1995,D24
1/26/1995,D4
2/2/1995,C9
2/2/1995,P12A
2/3/1995,C3
2/3/1995,C7
2/6/1995,MD10A
2/6/1995,MD7A
2/6/1995,P8
2/7/1995,D15
2/7/1995,D26
2/8/1995,D12
2/8/1995,D8
2/8/1995,D9
2/9/1995,D24
2/9/1995,D4
2/9/1995,D41
2/9/1995,D7
3/20/1995,C9
3/20/1995,P12A
3/21/1995,C3
3/21/1995,C7
3/23/1995,D15
3/23/1995,D19
3/24/1995,D28A
3/24/1995,MD10A
3/24/1995,MD7A
3/24/1995,P8
3/27/1995,D26
3/27/1995,D9
3/28/1995,D7
3/29/1995,D41
4/18/1995,C9
4/18/1995,P12A
4/19/1995,C3
4/19/1995,C7
4/20/1995,D15
4/20/1995,D19
4/20/1995,D26
4/21/1995,D28A
4/21/1995,MD10A
4/21/1995,MD7A
4/21/1995,P8
4/24/1995,D12
4/24/1995,D8
4/24/1995,D9
4/25/1995,D24
4/25/1995,D4
4/25/1995,D7
5/2/1995,C9
5/2/1995,P12A
5/3/1995,C3
5/3/1995,C7
5/8/1995,D15
5/8/1995,D19
5/8/1995,D26
5/9/1995,D28A
5/9/1995,MD10A
5/9/1995,MD7A
5/9/1995,P8
5/10/1995,D12
5/10/1995,D8
5/10/1995,D9
5/11/1995,D24
5/11/1995,D4
5/11/1995,D41
5/11/1995,D7
6/16/1995,C3
6/16/1995,C7
6/16/1995,C9
6/16/1995,P12A
6/19/1995,D15
6/19/1995,D19
6/19/1995,D26
6/20/1995,D28A
6/20/1995,MD10A
6/20/1995,MD7A
6/20/1995,P8
6/21/1995,D12
6/21/1995,D8
6/21/1995,D9
6/22/1995,D24
6/22/1995,D4
6/22/1995,D41
6/22/1995,D7
7/3/1995,C9
7/3/1995,D15
7/3/1995,D19
7/3/1995,D26
7/3/1995,P12A
7/4/1995,C7
7/5/1995,C3
7/5/1995,MD10A
7/5/1995,MD7A
7/5/1995,P8
7/6/1995,D12
7/6/1995,D8
7/6/1995,D9
7/7/1995,D24
7/7/1995,D4
7/7/1995,D41
7/7/1995,D7
8/14/1995,C9
8/14/1995,P12A
8/15/1995,C3
8/15/1995,C7
8/16/1995,D15
8/16/1995,D19
8/16/1995,D26
8/17/1995,D28A
8/17/1995,MD10A
8/17/1995,MD7A
8/17/1995,P8
8/18/1995,D12
8/18/1995,D8
8/18/1995,D9
8/21/1995,D24
8/21/1995,D4
8/21/1995,D41
8/21/1995,D7
9/12/1995,C9
9/13/1995,C3
9/13/1995,C7
9/14/1995,D15
9/14/1995,D19
9/14/1995,D26
9/15/1995,D28A
9/15/1995,MD10A
9/15/1995,MD7A
9/15/1995,P8
9/18/1995,D12
9/18/1995,D8
9/18/1995,D9
9/19/1995,D24
9/19/1995,D4
9/19/1995,D41
9/19/1995,D7
10/11/1995,C9
10/11/1995,P12A
10/12/1995,C3
10/12/1995,C7
10/13/1995,D15
10/13/1995,D19
10/13/1995,D26
10/16/1995,D28A
10/16/1995,MD10A
10/16/1995,MD7A
10/16/1995,P8
10/17/1995,D12
10/17/1995,D8
10/17/1995,D9
10/18/1995,D24
10/18/1995,D4
10/18/1995,D41
10/18/1995,D7
11/8/1995,C9
11/8/1995,P12A
11/9/1995,C3
11/9/1995,C7
11/13/1995,D15
11/13/1995,D19
11/13/1995,D26
11/14/1995,D28A
11/14/1995,MD10A
11/14/1995,MD7A
11/14/1995,P8
11/15/1995,D12
11/15/1995,D8
11/15/1995,D9
11/16/1995,D24
11/16/1995,D4
11/16/1995,D41
12/11/1995,C9
12/11/1995,P12A
12/12/1995,C3
12/12/1995,C7
12/14/1995,D28A
12/14/1995,MD10A
12/14/1995,MD7A
12/14/1995,P8
12/15/1995,D15
12/15/1995,D19
12/15/1995,D26
12/18/1995,D12
12/18/1995,D8
12/18/1995,D9
12/19/1995,D24
12/19/1995,D4
12/19/1995,D41
12/19/1995,D7
1/18/1996,C10
1/18/1996,C3
1/25/1996,D26
1/25/1996,D28A
1/25/1996,MD10A
1/25/1996,P8
1/29/1996,D6
1/30/1996,D4
1/30/1996,D41
1/30/1996,D7
2/7/1996,C10
2/7/1996,C3
2/8/1996,D26
2/8/1996,D28A
2/8/1996,MD10A
2/8/1996,P8
2/14/1996,D8
2/15/1996,D4
2/15/1996,D41
3/11/1996,C10
3/11/1996,C3
3/12/1996,D26
3/12/1996,D28A
3/12/1996,MD10A
3/12/1996,P8
3/14/1996,D6
3/14/1996,D8
3/15/1996,D4
3/15/1996,D41
3/15/1996,D7
4/8/1996,C10
4/8/1996,C3
4/9/1996,D26
4/9/1996,D28A
4/9/1996,MD10A
4/9/1996,P8
4/11/1996,D6
4/11/1996,D8
4/12/1996,D4
4/12/1996,D41
4/12/1996,D7
5/7/1996,C10
5/7/1996,C3
5/9/1996,D26
5/9/1996,D28A
5/9/1996,MD10A
5/9/1996,P8
5/14/1996,D6
5/14/1996,D8
5/15/1996,D4
5/15/1996,D41
5/15/1996,D7
6/5/1996,C10
6/5/1996,C3
6/6/1996,D26
6/6/1996,D28A
6/6/1996,MD10A
6/6/1996,P8
6/10/1996,D6
6/10/1996,D8
6/11/1996,D4
6/11/1996,D41
6/11/1996,D7
7/19/1996,C10
7/19/1996,C3
7/22/1996,D26
7/22/1996,D28A
7/22/1996,MD10A
7/22/1996,P8
7/24/1996,D6
7/24/1996,D8
7/25/1996,D4
7/25/1996,D41
8/16/1996,C10
8/16/1996,C3
8/20/1996,D26
8/20/1996,D28A
8/20/1996,MD10A
8/20/1996,P8
8/22/1996,D8
8/23/1996,D4
8/23/1996,D41
8/23/1996,D7
9/17/1996,C10
9/17/1996,C3
9/18/1996,D26
9/18/1996,D28A
9/18/1996,MD10A
9/18/1996,P8
9/20/1996,D8
9/23/1996,D4
9/23/1996,D41
9/23/1996,D7
10/16/1996,C10
10/16/1996,C3
10/17/1996,D26
10/17/1996,D28A
10/17/1996,MD10A
10/17/1996,P8
10/21/1996,D6
10/21/1996,D8
10/22/1996,D4
10/22/1996,D41
10/22/1996,D7
11/13/1996,C10
11/13/1996,C3
11/18/1996,D26
11/18/1996,D28A
11/18/1996,MD10A
11/18/1996,P8
11/20/1996,D8
11/21/1996,D4
11/21/1996,D41
11/21/1996,D7
12/12/1996,C10
12/12/1996,C3
12/16/1996,D26
12/16/1996,D28A
12/16/1996,MD10A
12/16/1996,P8
12/18/1996,D6
12/18/1996,D8
12/19/1996,D4
12/19/1996,D41
1/21/1997,D4
1/21/1997,D41
1/21/1997,D7
1/28/1997,D26
1/28/1997,D28A
1/28/1997,MD10A
1/28/1997,P8
1/30/1997,D6
1/30/1997,D8
2/10/1997,C10
2/10/1997,C3
2/13/1997,D26
2/13/1997,D28A
2/13/1997,MD10A
2/13/1997,P8
2/18/1997,D4
2/18/1997,D41
2/18/1997,D7
2/19/1997,D6
2/19/1997,D8
3/12/1997,C10
3/12/1997,C3
3/14/1997,D26
3/14/1997,D28A
3/14/1997,MD10A
3/14/1997,P8
3/18/1997,D6
3/19/1997,D4
3/19/1997,D41
3/19/1997,D7
4/10/1997,C10
4/10/1997,C3
4/14/1997,D26
4/14/1997,D28A
4/14/1997,MD10A
4/14/1997,P8
4/16/1997,D6
4/16/1997,D8
4/17/1997,D4
4/17/1997,D41
4/17/1997,D7
5/9/1997,C10
5/9/1997,C3
5/13/1997,D26
5/13/1997,D28A
5/13/1997,MD10A
5/13/1997,P8
5/15/1997,D6
5/15/1997,D8
5/16/1997,D4
5/16/1997,D41
5/16/1997,D7
6/4/1997,D26
6/4/1997,MD10A
6/9/1997,C10
6/9/1997,C3
6/11/1997,D28A
6/11/1997,P8
6/13/1997,D6
6/13/1997,D8
6/16/1997,D4
6/16/1997,D41
6/16/1997,D7
7/8/1997,C10
7/8/1997,C3
7/10/1997,MD10A
7/10/1997,P8
7/14/1997,D6
7/14/1997,D8
7/15/1997,D4
7/15/1997,D41
7/15/1997,D7
8/7/1997,C10
8/7/1997,C3
8/11/1997,D26
8/11/1997,MD10A
8/11/1997,P8
8/13/1997,D6
8/13/1997,D8
8/14/1997,D41
9/4/1997,C10
9/4/1997,C3
9/8/1997,D28A
9/8/1997,MD10A
9/8/1997,P8
9/10/1997,D8
9/11/1997,D4
9/11/1997,D41
10/3/1997,C10
10/3/1997,C3
10/7/1997,D26
10/7/1997,D28A
10/7/1997,MD10A
10/7/1997,P8
10/9/1997,D8
10/10/1997,D4
11/4/1997,C10
11/5/1997,D26
11/5/1997,D28A
11/5/1997,MD10A
11/5/1997,P8
11/10/1997,D4
11/10/1997,D41
12/4/1997,C10
12/4/1997,C3
12/8/1997,D26
12/8/1997,D28A
12/8/1997,MD10A
12/8/1997,P8
12/10/1997,D6
12/10/1997,D8
12/11/1997,D4
12/11/1997,D41
1/2/1998,C10
1/2/1998,C3
1/6/1998,D28A
1/6/1998,P8
1/8/1998,D8
1/9/1998,D4
1/9/1998,D41
1/9/1998,D7
2/2/1998,C10
2/3/1998,D26
2/3/1998,D28A
2/3/1998,MD10A
2/3/1998,P8
2/5/1998,D4
2/5/1998,D6
2/6/1998,D41
2/6/1998,D7
3/3/1998,C10
3/3/1998,C3
3/5/1998,D26
3/5/1998,MD10A
3/5/1998,P8
3/9/1998,D6
3/9/1998,D8
3/10/1998,D4
3/10/1998,D41
