Lab,SampleDate,StationCode,Cells_per_mL
EcoAnalysts,3/18/2008,D41A,8.46
EcoAnalysts,3/18/2008,D41A,0.46
EcoAnalysts,3/18/2008,D41A,18.31
EcoAnalysts,3/18/2008,D41A,3.08
EcoAnalysts,3/18/2008,D41A,3.85
EcoAnalysts,3/18/2008,D41A,2.46
EcoAnalysts,3/18/2008,D41A,43.8
EcoAnalysts,3/18/2008,D41A,7.08
EcoAnalysts,3/18/2008,D41A,0.31
EcoAnalysts,3/18/2008,D41A,4.31
EcoAnalysts,3/18/2008,D41A,0.15
EcoAnalysts,3/18/2008,D41A,2
EcoAnalysts,3/18/2008,D6,4.91
EcoAnalysts,3/18/2008,D6,2.55
EcoAnalysts,3/18/2008,D6,2.36
EcoAnalysts,3/18/2008,D6,2.73
EcoAnalysts,3/18/2008,D6,11.64
EcoAnalysts,3/18/2008,D6,0.18
EcoAnalysts,3/18/2008,D6,2.36
EcoAnalysts,3/18/2008,D6,4
EcoAnalysts,3/18/2008,D6,2.73
EcoAnalysts,3/18/2008,D6,0.18
EcoAnalysts,3/18/2008,D6,3.45
EcoAnalysts,3/18/2008,D6,1.45
EcoAnalysts,3/18/2008,D6,54.6
EcoAnalysts,3/18/2008,D6,0.18
EcoAnalysts,3/18/2008,D6,0.36
EcoAnalysts,3/18/2008,D6,3.82
EcoAnalysts,3/18/2008,D6,24.36
EcoAnalysts,3/18/2008,D6,0.18
EcoAnalysts,3/18/2008,D6,0.55
EcoAnalysts,3/18/2008,D6,4.73
EcoAnalysts,3/17/2008,D7,2.4
EcoAnalysts,3/17/2008,D7,5.4
EcoAnalysts,3/17/2008,D7,1.6
EcoAnalysts,3/17/2008,D7,2.6
EcoAnalysts,3/17/2008,D7,4
EcoAnalysts,3/17/2008,D7,5.6
EcoAnalysts,3/17/2008,D7,2.6
EcoAnalysts,3/17/2008,D7,5
EcoAnalysts,3/17/2008,D7,5
EcoAnalysts,3/17/2008,D7,0.2
EcoAnalysts,3/17/2008,D7,2.2
EcoAnalysts,3/17/2008,D7,2.6
EcoAnalysts,3/17/2008,D7,0.2
EcoAnalysts,3/17/2008,D7,66
EcoAnalysts,3/17/2008,D7,6.4
EcoAnalysts,3/17/2008,D7,25.6
EcoAnalysts,3/17/2008,D7,0.2
EcoAnalysts,3/17/2008,D7,2.2
EcoAnalysts,3/17/2008,D7,7.6
EcoAnalysts,3/14/2008,D8,0.83
EcoAnalysts,3/14/2008,D8,0.06
EcoAnalysts,3/14/2008,D8,1.33
EcoAnalysts,3/14/2008,D8,0.33
EcoAnalysts,3/14/2008,D8,0.94
EcoAnalysts,3/14/2008,D8,0.78
EcoAnalysts,3/14/2008,D8,2.2
EcoAnalysts,3/14/2008,D8,0.44
EcoAnalysts,3/14/2008,D8,0.28
EcoAnalysts,3/14/2008,D8,0.06
EcoAnalysts,3/14/2008,D8,0.06
EcoAnalysts,3/14/2008,D8,1.56
EcoAnalysts,3/14/2008,D8,0.3
EcoAnalysts,3/14/2008,D8,4.78
EcoAnalysts,3/14/2008,D8,0.17
EcoAnalysts,3/14/2008,D8,0.06
EcoAnalysts,3/14/2008,D8,0.06
EcoAnalysts,3/14/2008,D8,0.67
EcoAnalysts,3/14/2008,D8,10.8
EcoAnalysts,3/14/2008,D8,0.11
EcoAnalysts,3/14/2008,D8,1
EcoAnalysts,3/14/2008,D8,0.11
EcoAnalysts,3/14/2008,D8,7.39
EcoAnalysts,3/14/2008,D8,0.06
EcoAnalysts,3/14/2008,D8,0.17
EcoAnalysts,3/14/2008,D8,0.22
EcoAnalysts,3/12/2008,D19,0.2
EcoAnalysts,3/12/2008,D19,0.2
EcoAnalysts,3/12/2008,D19,0.2
EcoAnalysts,3/12/2008,D19,1.8
EcoAnalysts,3/12/2008,D19,4.2
EcoAnalysts,3/12/2008,D19,7.2
EcoAnalysts,3/12/2008,D19,4
EcoAnalysts,3/12/2008,D19,0.4
EcoAnalysts,3/12/2008,D19,3.2
EcoAnalysts,3/12/2008,D19,0.2
EcoAnalysts,3/12/2008,D19,0.4
EcoAnalysts,3/12/2008,D19,0.4
EcoAnalysts,3/12/2008,D19,6.6
EcoAnalysts,3/12/2008,D19,0.6
EcoAnalysts,3/12/2008,D19,3.6
EcoAnalysts,3/12/2008,D19,0.2
EcoAnalysts,3/12/2008,D19,132
EcoAnalysts,3/12/2008,D19,0.2
EcoAnalysts,3/12/2008,D19,14.8
EcoAnalysts,3/12/2008,D19,0.2
EcoAnalysts,3/12/2008,D19,22.2
EcoAnalysts,3/12/2008,D19,6.8
EcoAnalysts,3/13/2008,D26,4.5
EcoAnalysts,3/13/2008,D26,4.17
EcoAnalysts,3/13/2008,D26,6.17
EcoAnalysts,3/13/2008,D26,6.6
EcoAnalysts,3/13/2008,D26,3
EcoAnalysts,3/13/2008,D26,2
EcoAnalysts,3/13/2008,D26,0.17
EcoAnalysts,3/13/2008,D26,0.17
EcoAnalysts,3/13/2008,D26,9.67
EcoAnalysts,3/13/2008,D26,0.17
EcoAnalysts,3/13/2008,D26,0.17
EcoAnalysts,3/13/2008,D26,3.83
EcoAnalysts,3/13/2008,D26,0.17
EcoAnalysts,3/13/2008,D26,0.17
EcoAnalysts,3/13/2008,D26,2.5
EcoAnalysts,3/13/2008,D26,60
EcoAnalysts,3/13/2008,D26,0.33
EcoAnalysts,3/13/2008,D26,2.17
EcoAnalysts,3/13/2008,D26,4.33
EcoAnalysts,3/13/2008,D26,18.67
EcoAnalysts,3/13/2008,D26,2
EcoAnalysts,3/13/2008,D26,2.17
EcoAnalysts,3/12/2008,D28A,0.2
EcoAnalysts,3/12/2008,D28A,0.2
EcoAnalysts,3/12/2008,D28A,5.6
EcoAnalysts,3/12/2008,D28A,5.6
EcoAnalysts,3/12/2008,D28A,2.2
EcoAnalysts,3/12/2008,D28A,26.4
EcoAnalysts,3/12/2008,D28A,3
EcoAnalysts,3/12/2008,D28A,3.2
EcoAnalysts,3/12/2008,D28A,0.2
EcoAnalysts,3/12/2008,D28A,2.8
EcoAnalysts,3/12/2008,D28A,13.6
EcoAnalysts,3/12/2008,D28A,0.4
EcoAnalysts,3/12/2008,D28A,5
EcoAnalysts,3/12/2008,D28A,0.2
EcoAnalysts,3/12/2008,D28A,1
EcoAnalysts,3/12/2008,D28A,2.8
EcoAnalysts,3/12/2008,D28A,10.6
EcoAnalysts,3/12/2008,D28A,0.2
EcoAnalysts,3/12/2008,D28A,0.2
EcoAnalysts,3/14/2008,EZ2,1.33
EcoAnalysts,3/14/2008,EZ2,0.61
EcoAnalysts,3/14/2008,EZ2,1.33
EcoAnalysts,3/14/2008,EZ2,0.06
EcoAnalysts,3/14/2008,EZ2,6.22
EcoAnalysts,3/14/2008,EZ2,0.06
EcoAnalysts,3/14/2008,EZ2,2.06
EcoAnalysts,3/14/2008,EZ2,9.83
EcoAnalysts,3/14/2008,EZ2,0.06
EcoAnalysts,3/14/2008,EZ2,1.17
EcoAnalysts,3/14/2008,EZ6,4.18
EcoAnalysts,3/14/2008,EZ6,5.64
EcoAnalysts,3/14/2008,EZ6,3.27
EcoAnalysts,3/14/2008,EZ6,15.09
EcoAnalysts,3/14/2008,EZ6,2
EcoAnalysts,3/14/2008,EZ6,2.91
EcoAnalysts,3/14/2008,EZ6,32.7
EcoAnalysts,3/14/2008,EZ6,6.36
EcoAnalysts,3/14/2008,EZ6,2
EcoAnalysts,3/14/2008,EZ6,30.36
EcoAnalysts,3/14/2008,EZ6,0.36
EcoAnalysts,3/14/2008,EZ6,0.18
EcoAnalysts,4/10/2008,C3A,5.13
EcoAnalysts,4/10/2008,C3A,2.05
EcoAnalysts,4/10/2008,C3A,1.03
EcoAnalysts,4/10/2008,C3A,2.06
EcoAnalysts,4/10/2008,C3A,2.05
EcoAnalysts,4/10/2008,C3A,41
EcoAnalysts,4/10/2008,C3A,22.56
EcoAnalysts,4/10/2008,C3A,245.13
EcoAnalysts,4/10/2008,C3A,5.13
EcoAnalysts,4/10/2008,C3A,5.13
EcoAnalysts,4/10/2008,C3A,11.28
EcoAnalysts,4/10/2008,C3A,1.03
EcoAnalysts,4/10/2008,C3A,58.46
EcoAnalysts,4/10/2008,C3A,6.15
EcoAnalysts,4/10/2008,C3A,8.21
EcoAnalysts,4/10/2008,C3A,53.32
EcoAnalysts,4/10/2008,C3A,143.6
EcoAnalysts,4/10/2008,C3A,42.05
EcoAnalysts,4/10/2008,C3A,3.08
EcoAnalysts,4/10/2008,C3A,1.03
EcoAnalysts,4/10/2008,C3A,35.9
EcoAnalysts,4/10/2008,C3A,3.08
EcoAnalysts,4/10/2008,C3A,14.36
EcoAnalysts,4/10/2008,C10A,4.1
EcoAnalysts,4/10/2008,C10A,1.03
EcoAnalysts,4/10/2008,C10A,30.9
EcoAnalysts,4/10/2008,C10A,4.1
EcoAnalysts,4/10/2008,C10A,11.28
EcoAnalysts,4/10/2008,C10A,2.05
EcoAnalysts,4/10/2008,C10A,2.05
EcoAnalysts,4/10/2008,C10A,2.06
EcoAnalysts,4/10/2008,C10A,3.08
EcoAnalysts,4/10/2008,C10A,20.6
EcoAnalysts,4/10/2008,C10A,8.2
EcoAnalysts,4/10/2008,C10A,13.33
EcoAnalysts,4/10/2008,C10A,243.08
EcoAnalysts,4/10/2008,C10A,1.03
EcoAnalysts,4/10/2008,C10A,1.03
EcoAnalysts,4/10/2008,C10A,20.6
EcoAnalysts,4/10/2008,C10A,8.21
EcoAnalysts,4/10/2008,C10A,2.05
EcoAnalysts,4/10/2008,C10A,31.79
EcoAnalysts,4/10/2008,C10A,8.24
EcoAnalysts,4/10/2008,C10A,1.03
EcoAnalysts,4/10/2008,C10A,16.48
EcoAnalysts,4/10/2008,C10A,1.03
EcoAnalysts,4/10/2008,C10A,33.85
EcoAnalysts,4/10/2008,C10A,7.18
EcoAnalysts,4/10/2008,C10A,5.13
EcoAnalysts,4/10/2008,C10A,13.33
EcoAnalysts,4/10/2008,C10A,49.24
EcoAnalysts,4/10/2008,C10A,41
EcoAnalysts,4/10/2008,C10A,30.8
EcoAnalysts,4/10/2008,C10A,1.03
EcoAnalysts,4/10/2008,C10A,29.74
EcoAnalysts,4/10/2008,C10A,1.03
EcoAnalysts,4/10/2008,C10A,16.4
EcoAnalysts,4/10/2008,C10A,2.05
EcoAnalysts,4/10/2008,C10A,5.13
EcoAnalysts,4/10/2008,C10A,21.54
EcoAnalysts,4/10/2008,C10A,16.42
EcoAnalysts,4/10/2008,C10A,5.13
EcoAnalysts,4/10/2008,C10A,4.1
EcoAnalysts,4/10/2008,C10A,5.13
EcoAnalysts,4/10/2008,C10A,102.5
EcoAnalysts,4/16/2008,D6,2.05
EcoAnalysts,4/16/2008,D6,3.08
EcoAnalysts,4/16/2008,D6,2.05
EcoAnalysts,4/16/2008,D6,2.05
EcoAnalysts,4/16/2008,D6,20.6
EcoAnalysts,4/16/2008,D6,12.31
EcoAnalysts,4/16/2008,D6,6.15
EcoAnalysts,4/16/2008,D6,1.03
EcoAnalysts,4/16/2008,D6,1.03
EcoAnalysts,4/16/2008,D6,2.05
EcoAnalysts,4/16/2008,D6,5.13
EcoAnalysts,4/16/2008,D6,187.69
EcoAnalysts,4/16/2008,D6,7.18
EcoAnalysts,4/16/2008,D6,3.08
EcoAnalysts,4/16/2008,D6,3.08
EcoAnalysts,4/16/2008,D6,16.4
EcoAnalysts,4/16/2008,D6,123.1
EcoAnalysts,4/16/2008,D6,9.23
EcoAnalysts,4/16/2008,D6,2.05
EcoAnalysts,4/16/2008,D6,154.87
EcoAnalysts,4/16/2008,D6,1.03
EcoAnalysts,4/16/2008,D6,3.08
EcoAnalysts,4/16/2008,D6,1.03
EcoAnalysts,4/16/2008,D6,13.33
EcoAnalysts,4/16/2008,D7,3.08
EcoAnalysts,4/16/2008,D7,2.05
EcoAnalysts,4/16/2008,D7,2.05
EcoAnalysts,4/16/2008,D7,3.08
EcoAnalysts,4/16/2008,D7,26.67
EcoAnalysts,4/16/2008,D7,13.33
EcoAnalysts,4/16/2008,D7,2.05
EcoAnalysts,4/16/2008,D7,1.03
EcoAnalysts,4/16/2008,D7,2.05
EcoAnalysts,4/16/2008,D7,2.05
EcoAnalysts,4/16/2008,D7,1.03
EcoAnalysts,4/16/2008,D7,237.95
EcoAnalysts,4/16/2008,D7,2.05
EcoAnalysts,4/16/2008,D7,3.08
EcoAnalysts,4/16/2008,D7,1.03
EcoAnalysts,4/16/2008,D7,2.05
EcoAnalysts,4/16/2008,D7,1.03
EcoAnalysts,4/16/2008,D7,4.12
EcoAnalysts,4/16/2008,D7,123.1
EcoAnalysts,4/16/2008,D7,2.05
EcoAnalysts,4/16/2008,D7,7.18
EcoAnalysts,4/16/2008,D7,1.03
EcoAnalysts,4/16/2008,D7,113.85
EcoAnalysts,4/16/2008,D7,3.08
EcoAnalysts,4/16/2008,D7,12.31
EcoAnalysts,4/14/2008,D8,5.13
EcoAnalysts,4/14/2008,D8,4.1
EcoAnalysts,4/14/2008,D8,2.05
EcoAnalysts,4/14/2008,D8,9.23
EcoAnalysts,4/14/2008,D8,2.05
EcoAnalysts,4/14/2008,D8,109.74
EcoAnalysts,4/14/2008,D8,5.13
EcoAnalysts,4/14/2008,D8,1.03
EcoAnalysts,4/14/2008,D8,12.32
EcoAnalysts,4/14/2008,D8,61.5
EcoAnalysts,4/14/2008,D8,22.56
EcoAnalysts,4/14/2008,D8,230.77
EcoAnalysts,4/14/2008,D8,13.33
EcoAnalysts,4/10/2008,D19,37.95
EcoAnalysts,4/10/2008,D19,3.08
EcoAnalysts,4/10/2008,D19,11.28
EcoAnalysts,4/10/2008,D19,2872
EcoAnalysts,4/10/2008,D19,14.36
EcoAnalysts,4/10/2008,D19,103.59
EcoAnalysts,4/10/2008,D19,2.05
EcoAnalysts,4/10/2008,D19,1.03
EcoAnalysts,4/10/2008,D19,4.1
EcoAnalysts,4/10/2008,D19,1.03
EcoAnalysts,4/10/2008,D19,61.5
EcoAnalysts,4/10/2008,D19,45.13
EcoAnalysts,4/10/2008,D19,9.23
EcoAnalysts,4/10/2008,D19,1.03
EcoAnalysts,4/10/2008,D19,3.08
EcoAnalysts,4/10/2008,D19,73.84
EcoAnalysts,4/10/2008,D19,51.3
EcoAnalysts,4/10/2008,D19,52.31
EcoAnalysts,4/10/2008,D19,2.05
EcoAnalysts,4/10/2008,D19,78.97
EcoAnalysts,4/10/2008,D19,1.03
EcoAnalysts,4/10/2008,D19,3.08
EcoAnalysts,4/10/2008,D19,15.38
EcoAnalysts,4/10/2008,D19,51.5
EcoAnalysts,4/11/2008,D26,4.1
EcoAnalysts,4/11/2008,D26,1.03
EcoAnalysts,4/11/2008,D26,4.1
EcoAnalysts,4/11/2008,D26,62.56
EcoAnalysts,4/11/2008,D26,1.03
EcoAnalysts,4/11/2008,D26,2.05
EcoAnalysts,4/11/2008,D26,1.03
EcoAnalysts,4/11/2008,D26,2256
EcoAnalysts,4/11/2008,D26,10.26
EcoAnalysts,4/11/2008,D26,17.44
EcoAnalysts,4/11/2008,D26,1.03
EcoAnalysts,4/11/2008,D26,2.05
EcoAnalysts,4/11/2008,D26,105.64
EcoAnalysts,4/11/2008,D26,11.28
EcoAnalysts,4/11/2008,D26,20.6
EcoAnalysts,4/11/2008,D26,1.03
EcoAnalysts,4/11/2008,D26,2.05
EcoAnalysts,4/11/2008,D26,20.52
EcoAnalysts,4/11/2008,D26,20.5
EcoAnalysts,4/11/2008,D26,26.67
EcoAnalysts,4/11/2008,D26,5.13
EcoAnalysts,4/11/2008,D26,132.31
EcoAnalysts,4/11/2008,D26,6.16
EcoAnalysts,4/11/2008,D26,2.05
EcoAnalysts,4/11/2008,D26,102.5
EcoAnalysts,4/10/2008,D28A,5.13
EcoAnalysts,4/10/2008,D28A,4.1
EcoAnalysts,4/10/2008,D28A,37.95
EcoAnalysts,4/10/2008,D28A,2.05
EcoAnalysts,4/10/2008,D28A,33.85
EcoAnalysts,4/10/2008,D28A,27.69
EcoAnalysts,4/10/2008,D28A,8.21
EcoAnalysts,4/10/2008,D28A,1.03
EcoAnalysts,4/10/2008,D28A,3.08
EcoAnalysts,4/10/2008,D28A,1.03
EcoAnalysts,4/10/2008,D28A,16.48
EcoAnalysts,4/10/2008,D28A,5.15
EcoAnalysts,4/10/2008,D28A,103.59
EcoAnalysts,4/10/2008,D28A,8.21
EcoAnalysts,4/10/2008,D28A,1.03
EcoAnalysts,4/10/2008,D28A,3.08
EcoAnalysts,4/10/2008,D28A,9.23
EcoAnalysts,4/10/2008,D28A,45.12
EcoAnalysts,4/10/2008,D28A,256.4
EcoAnalysts,4/10/2008,D28A,20.6
EcoAnalysts,4/10/2008,D28A,54.36
EcoAnalysts,4/10/2008,D28A,2.05
EcoAnalysts,4/10/2008,D28A,1.03
EcoAnalysts,4/10/2008,D28A,9.23
EcoAnalysts,4/10/2008,D28A,58.46
EcoAnalysts,4/10/2008,D28A,1.03
EcoAnalysts,4/10/2008,D28A,1.03
EcoAnalysts,4/10/2008,D28A,26.67
EcoAnalysts,4/10/2008,D28A,51.5
EcoAnalysts,4/16/2008,D41A,1.03
EcoAnalysts,4/16/2008,D41A,11.28
EcoAnalysts,4/16/2008,D41A,1.03
EcoAnalysts,4/16/2008,D41A,1.03
EcoAnalysts,4/16/2008,D41A,10.26
EcoAnalysts,4/16/2008,D41A,1.03
EcoAnalysts,4/16/2008,D41A,20.6
EcoAnalysts,4/16/2008,D41A,2.05
EcoAnalysts,4/16/2008,D41A,26.67
EcoAnalysts,4/16/2008,D41A,8.21
EcoAnalysts,4/16/2008,D41A,5.13
EcoAnalysts,4/16/2008,D41A,5.15
EcoAnalysts,4/16/2008,D41A,85.13
EcoAnalysts,4/16/2008,D41A,2.05
EcoAnalysts,4/16/2008,D41A,3.08
EcoAnalysts,4/16/2008,D41A,12.31
EcoAnalysts,4/16/2008,D41A,8.2
EcoAnalysts,4/16/2008,D41A,174.4
EcoAnalysts,4/16/2008,D41A,2.05
EcoAnalysts,4/16/2008,D41A,85.13
EcoAnalysts,4/16/2008,D41A,124.1
EcoAnalysts,4/16/2008,D41A,1.03
EcoAnalysts,4/16/2008,D41A,2.05
EcoAnalysts,4/16/2008,D41A,18.46
EcoAnalysts,4/14/2008,EZ2,3.08
EcoAnalysts,4/14/2008,EZ2,31.79
EcoAnalysts,4/14/2008,EZ2,2.05
EcoAnalysts,4/14/2008,EZ2,8.21
EcoAnalysts,4/14/2008,EZ2,1.03
EcoAnalysts,4/14/2008,EZ2,20.6
EcoAnalysts,4/14/2008,EZ2,15.38
EcoAnalysts,4/14/2008,EZ2,2.05
EcoAnalysts,4/14/2008,EZ2,1.03
EcoAnalysts,4/14/2008,EZ2,1.03
EcoAnalysts,4/14/2008,EZ2,2.05
EcoAnalysts,4/14/2008,EZ2,78.97
EcoAnalysts,4/14/2008,EZ2,4.1
EcoAnalysts,4/14/2008,EZ2,2.05
EcoAnalysts,4/14/2008,EZ2,110.76
EcoAnalysts,4/14/2008,EZ2,20.5
EcoAnalysts,4/14/2008,EZ2,50.26
EcoAnalysts,4/14/2008,EZ2,1.03
EcoAnalysts,4/14/2008,EZ2,146.67
EcoAnalysts,4/14/2008,EZ2,1.03
EcoAnalysts,4/14/2008,EZ2,1.03
EcoAnalysts,4/14/2008,EZ2,3.08
EcoAnalysts,4/14/2008,EZ2,53.33
EcoAnalysts,4/14/2008,EZ6,7.18
EcoAnalysts,4/14/2008,EZ6,3.08
EcoAnalysts,4/14/2008,EZ6,20.6
EcoAnalysts,4/14/2008,EZ6,23.59
EcoAnalysts,4/14/2008,EZ6,3.08
EcoAnalysts,4/14/2008,EZ6,2.05
EcoAnalysts,4/14/2008,EZ6,1.03
EcoAnalysts,4/14/2008,EZ6,1.03
EcoAnalysts,4/14/2008,EZ6,5.15
EcoAnalysts,4/14/2008,EZ6,56.41
EcoAnalysts,4/14/2008,EZ6,1.03
EcoAnalysts,4/14/2008,EZ6,8.2
EcoAnalysts,4/14/2008,EZ6,82.1
EcoAnalysts,4/14/2008,EZ6,151.79
EcoAnalysts,4/14/2008,EZ6,2.05
EcoAnalysts,4/14/2008,EZ6,144.62
EcoAnalysts,4/14/2008,EZ6,1.03
EcoAnalysts,4/14/2008,EZ6,2.05
EcoAnalysts,4/14/2008,EZ6,47.18
EcoAnalysts,5/9/2008,C3A,6.77
EcoAnalysts,5/9/2008,C3A,1.13
EcoAnalysts,5/9/2008,C3A,5.64
EcoAnalysts,5/9/2008,C3A,3.38
EcoAnalysts,5/9/2008,C3A,1.13
EcoAnalysts,5/9/2008,C3A,20.31
EcoAnalysts,5/9/2008,C3A,14.67
EcoAnalysts,5/9/2008,C3A,3.38
EcoAnalysts,5/9/2008,C3A,7.9
EcoAnalysts,5/9/2008,C3A,136.51
EcoAnalysts,5/9/2008,C3A,3.38
EcoAnalysts,5/9/2008,C3A,6.77
EcoAnalysts,5/9/2008,C3A,13.52
EcoAnalysts,5/9/2008,C3A,33.8
EcoAnalysts,5/9/2008,C3A,120.72
EcoAnalysts,5/9/2008,C3A,116.21
EcoAnalysts,5/9/2008,C3A,1.13
EcoAnalysts,5/9/2008,C3A,19.18
EcoAnalysts,5/9/2008,C10A,20.31
EcoAnalysts,5/9/2008,C10A,31.57
EcoAnalysts,5/9/2008,C10A,2.26
EcoAnalysts,5/9/2008,C10A,29.33
EcoAnalysts,5/9/2008,C10A,4.51
EcoAnalysts,5/9/2008,C10A,15.79
EcoAnalysts,5/9/2008,C10A,27.08
EcoAnalysts,5/9/2008,C10A,160.21
EcoAnalysts,5/9/2008,C10A,2.26
EcoAnalysts,5/9/2008,C10A,2.26
EcoAnalysts,5/9/2008,C10A,2.26
EcoAnalysts,5/9/2008,C10A,11.28
EcoAnalysts,5/9/2008,C10A,164.72
EcoAnalysts,5/9/2008,C10A,6.77
EcoAnalysts,5/9/2008,C10A,4.51
EcoAnalysts,5/9/2008,C10A,76.72
EcoAnalysts,5/9/2008,C10A,9.03
EcoAnalysts,5/9/2008,C10A,180.48
EcoAnalysts,5/9/2008,C10A,22.56
EcoAnalysts,5/9/2008,C10A,2.26
EcoAnalysts,5/9/2008,C10A,2.26
EcoAnalysts,5/9/2008,C10A,27.08
EcoAnalysts,5/9/2008,C10A,4.51
EcoAnalysts,5/9/2008,C10A,250.46
EcoAnalysts,5/9/2008,C10A,60.92
EcoAnalysts,5/9/2008,C10A,4.51
EcoAnalysts,5/9/2008,C10A,2.26
EcoAnalysts,5/9/2008,C10A,45.13
EcoAnalysts,5/14/2008,D6,5.64
EcoAnalysts,5/14/2008,D6,1.13
EcoAnalysts,5/14/2008,D6,2.26
EcoAnalysts,5/14/2008,D6,1.13
EcoAnalysts,5/14/2008,D6,7.9
EcoAnalysts,5/14/2008,D6,13.54
EcoAnalysts,5/14/2008,D6,1.13
EcoAnalysts,5/14/2008,D6,5.65
EcoAnalysts,5/14/2008,D6,177.13
EcoAnalysts,5/14/2008,D6,2.26
EcoAnalysts,5/14/2008,D6,4.52
EcoAnalysts,5/14/2008,D6,56.4
EcoAnalysts,5/14/2008,D6,80.1
EcoAnalysts,5/14/2008,D6,3.38
EcoAnalysts,5/14/2008,D6,137.64
EcoAnalysts,5/14/2008,D6,2.26
EcoAnalysts,5/14/2008,D6,11.28
EcoAnalysts,5/13/2008,D7,3.38
EcoAnalysts,5/13/2008,D7,1.13
EcoAnalysts,5/13/2008,D7,18.05
EcoAnalysts,5/13/2008,D7,1.13
EcoAnalysts,5/13/2008,D7,1.13
EcoAnalysts,5/13/2008,D7,9.03
EcoAnalysts,5/13/2008,D7,161.33
EcoAnalysts,5/13/2008,D7,2.26
EcoAnalysts,5/13/2008,D7,56.4
EcoAnalysts,5/13/2008,D7,11.28
EcoAnalysts,5/13/2008,D7,2.26
EcoAnalysts,5/13/2008,D7,216.62
EcoAnalysts,5/13/2008,D7,31.59
EcoAnalysts,5/12/2008,D8,9.03
EcoAnalysts,5/12/2008,D8,15.79
EcoAnalysts,5/12/2008,D8,20.31
EcoAnalysts,5/12/2008,D8,11.28
EcoAnalysts,5/12/2008,D8,2.26
EcoAnalysts,5/12/2008,D8,2.26
EcoAnalysts,5/12/2008,D8,354.26
EcoAnalysts,5/12/2008,D8,67.7
EcoAnalysts,5/12/2008,D8,108.31
EcoAnalysts,5/12/2008,D8,2.26
EcoAnalysts,5/12/2008,D8,288.82
EcoAnalysts,5/12/2008,D8,4.51
EcoAnalysts,5/12/2008,D8,76.72
EcoAnalysts,5/9/2008,D19,11.28
EcoAnalysts,5/9/2008,D19,65.44
EcoAnalysts,5/9/2008,D19,4.51
EcoAnalysts,5/9/2008,D19,2.26
EcoAnalysts,5/9/2008,D19,18.05
EcoAnalysts,5/9/2008,D19,106.05
EcoAnalysts,5/9/2008,D19,2.26
EcoAnalysts,5/9/2008,D19,4.51
EcoAnalysts,5/9/2008,D19,2.26
EcoAnalysts,5/9/2008,D19,4.51
EcoAnalysts,5/9/2008,D19,4.51
EcoAnalysts,5/9/2008,D19,2.26
EcoAnalysts,5/9/2008,D19,288.82
EcoAnalysts,5/9/2008,D19,2.26
EcoAnalysts,5/9/2008,D19,2.26
EcoAnalysts,5/9/2008,D19,9.03
EcoAnalysts,5/9/2008,D19,117.32
EcoAnalysts,5/9/2008,D19,33.9
EcoAnalysts,5/9/2008,D19,180.5
EcoAnalysts,5/9/2008,D19,121.85
EcoAnalysts,5/9/2008,D19,4.51
EcoAnalysts,5/9/2008,D19,173.74
EcoAnalysts,5/9/2008,D19,6.77
EcoAnalysts,5/9/2008,D19,36.1
EcoAnalysts,5/8/2008,D26,4.51
EcoAnalysts,5/8/2008,D26,45.13
EcoAnalysts,5/8/2008,D26,4.51
EcoAnalysts,5/8/2008,D26,9.02
EcoAnalysts,5/8/2008,D26,13.54
EcoAnalysts,5/8/2008,D26,29.33
EcoAnalysts,5/8/2008,D26,49.64
EcoAnalysts,5/8/2008,D26,2.26
EcoAnalysts,5/8/2008,D26,2.26
EcoAnalysts,5/8/2008,D26,399.38
EcoAnalysts,5/8/2008,D26,9.03
EcoAnalysts,5/8/2008,D26,9.04
EcoAnalysts,5/8/2008,D26,383.6
EcoAnalysts,5/8/2008,D26,85.74
EcoAnalysts,5/8/2008,D26,4.51
EcoAnalysts,5/8/2008,D26,277.54
EcoAnalysts,5/8/2008,D26,51.9
EcoAnalysts,5/9/2008,D28A,5.13
EcoAnalysts,5/9/2008,D28A,5.13
EcoAnalysts,5/9/2008,D28A,4.1
EcoAnalysts,5/9/2008,D28A,19.49
EcoAnalysts,5/9/2008,D28A,12.31
EcoAnalysts,5/9/2008,D28A,5.13
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,31.79
EcoAnalysts,5/9/2008,D28A,5.13
EcoAnalysts,5/9/2008,D28A,24.62
EcoAnalysts,5/9/2008,D28A,6.15
EcoAnalysts,5/9/2008,D28A,13.33
EcoAnalysts,5/9/2008,D28A,7.18
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,2.05
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,113.85
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,5.13
EcoAnalysts,5/9/2008,D28A,4.1
EcoAnalysts,5/9/2008,D28A,6.15
EcoAnalysts,5/9/2008,D28A,1.03
EcoAnalysts,5/9/2008,D28A,28.72
EcoAnalysts,5/9/2008,D28A,12.32
EcoAnalysts,5/9/2008,D28A,71.8
EcoAnalysts,5/9/2008,D28A,41
EcoAnalysts,5/9/2008,D28A,29.74
