SampleDate,SampleTime,Full Code,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
1/11/2022,11:50,E0122B0145,D10,61,2,3.28%,0.0683,314.159,1.1611,17,135.29,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.01-16,CB,High sediment.,cone + half sphere,344.17,,,,,,,,,
1/11/2022,11:50,E0122B0145,D10,61,2,3.28%,0.0683,314.159,1.1611,17,135.29,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,398,796,0.8,0.8,0.8,c,BSA.01-16,CB,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/11/2022,12:50,E0122B0110,EZ2,64,3,4.69%,0.0683,314.159,0.8879,13,117.94,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,15,,,i,BSA.01-17,AB,Moderate sediment and detritus.,prism on parallelogram,22.50,,,,,,,,,
1/11/2022,12:50,E0122B0110,EZ2,64,3,4.69%,0.0683,314.159,0.8879,13,117.94,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,416,832,0.8,0.8,0.8,c,BSA.01-17,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/11/2022,12:50,E0122B0110,EZ2,64,3,4.69%,0.0683,314.159,0.8879,13,117.94,1508,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,,1,16,3,,,f,BSA.01-17,AB,Moderate sediment and detritus.,cylinder,2.36,,,,,,,,,
1/11/2022,11:50,E0122B0109,EZ6,61,3,4.92%,0.0683,314.159,0.7513,11,139.38,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,6,6,27.8,,,i,BSA.01-18,AB,Moderate sediment and detritus.,cylinder,252.40,,,,,,,,,
1/11/2022,11:50,E0122B0109,EZ6,61,3,4.92%,0.0683,314.159,0.7513,11,139.38,750,Nitzschia spp.,Pennate Diatom,Nitzschia,spp.,,2,2,24.1,,,i,BSA.01-18,AB,Moderate sediment and detritus.,prism on parallelogram,55.39,,,,,,,,,
1/11/2022,11:50,E0122B0109,EZ6,61,3,4.92%,0.0683,314.159,0.7513,11,139.38,846,Planothidium sp.,Pennate Diatom,Planothidium,sp.,,1,1,15,,,i,BSA.01-18,AB,Moderate sediment and detritus.,elliptic prism,75.40,,,,,,,,,
1/11/2022,11:50,E0122B0109,EZ6,61,3,4.92%,0.0683,314.159,0.7513,11,139.38,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,19,,,i,BSA.01-18,AB,Moderate sediment and detritus.,prolate spheroid,16.81,,,,,,,,,
1/11/2022,11:50,E0122B0109,EZ6,61,3,4.92%,0.0683,314.159,0.7513,11,139.38,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,437,874,0.8,0.8,0.8,c,BSA.01-18,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/13/2022,9:10,E0122B0233,D41A,59,7,11.86%,0.0683,314.159,1.0928,16,41.07,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7,,,i,BSA.01-19,AB,Moderate sediment and detritus.,cylinder,192.42,,,,,,,,,
1/13/2022,9:10,E0122B0233,D41A,59,7,11.86%,0.0683,314.159,1.0928,16,41.07,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,24.1,,,i,BSA.01-19,AB,Moderate sediment and detritus.,elliptic prism,340.71,,,,,,,,,
1/13/2022,9:10,E0122B0233,D41A,59,7,11.86%,0.0683,314.159,1.0928,16,41.07,923,Staurosira cf. venter,Pennate Diatom,Staurosira,venter,,1,1,8,,,i,BSA.01-19,AB,Moderate sediment and detritus.,elliptic prism,37.70,,,,,,,,,
1/13/2022,9:10,E0122B0233,D41A,59,7,11.86%,0.0683,314.159,1.0928,16,41.07,1806,Chrysochromulina sp.,Haptophyte,Chrysochromulina,sp.,,1,1,3.7,,,i,BSA.01-19,AB,Moderate sediment and detritus.,prolate spheroid,23.73,,,,,,,,,
1/13/2022,9:10,E0122B0233,D41A,59,7,11.86%,0.0683,314.159,1.0928,16,41.07,1324,cf. Ochromonas sp.,Chrysophyte,Ochromonas,sp.,,2,2,5.6,,,i,BSA.01-19,AB,Moderate sediment and detritus.,cone + half sphere,91.95,,,,,,,,,
1/13/2022,9:10,E0122B0233,D41A,59,7,11.86%,0.0683,314.159,1.0928,16,41.07,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,4,4,13,,,i,BSA.01-19,AB,Moderate sediment and detritus.,cone + half sphere,648.19,,,,,,,,,
1/13/2022,9:10,E0122B0233,D41A,59,7,11.86%,0.0683,314.159,1.0928,16,41.07,1733,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,,3,3,5.6,,,i,BSA.01-19,AB,Moderate sediment and detritus.,cone + half sphere,76.35,,,,,,,,,
1/13/2022,9:10,E0122B0233,D41A,59,7,11.86%,0.0683,314.159,1.0928,16,41.07,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,398,796,0.8,0.8,0.8,c,BSA.01-19,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/12/2022,9:45,E0122B0185,D7,61,2,3.28%,0.0683,314.159,0.8196,12,191.65,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,8,,,i,BSA.01-20,AB,Moderate sediment and high detritus.,cylinder,251.33,,,,,,,,,
1/12/2022,9:45,E0122B0185,D7,61,2,3.28%,0.0683,314.159,0.8196,12,191.65,1733,Plagioselmis cf. prolonga,Cryptophyte,Plagioselmis,prolonga,,2,2,5.6,,,i,BSA.01-20,AB,Moderate sediment and high detritus.,cone + half sphere,76.35,,,,,,,,,
1/12/2022,9:45,E0122B0185,D7,61,2,3.28%,0.0683,314.159,0.8196,12,191.65,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,410,820,0.8,0.8,0.8,c,BSA.01-20,AB,Moderate sediment and high detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,3,3,11.1,,,i,BSA.01-21,CB,,elliptic prism,57.97,,,,,,,,,
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,25.9,,,i,BSA.01-21,CB,,cylinder,1113.92,,,,,,,,,
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,20.4,,,i,BSA.01-21,CB,,elliptic prism,611.72,,,,,,,,,
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,13,,,i,BSA.01-21,CB,,cylinder,312.47,,,,,,,,,
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,538,Melosira sp.,Centric Diatom,Melosira,sp.,,1,1,24.1,,,i,BSA.01-21,CB,,cylinder,4146.01,,,,,,,,,
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,7,7,68.5,,,i,BSA.01-21,CB,,prism on parallelogram,108.95,,,,,,,,,
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,1345,Cryptomonas cf. curvata,Cryptophyte,Cryptomonas,curvata,,1,1,22.2,,,i,BSA.01-21,CB,,prolate spheroid,1005.35,,,,,,,,,
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.01-21,CB,,cone + half sphere,179.66,,,,,,,,,
1/10/2022,11:15,E0122B0078,D22,61,7,11.48%,0.0683,314.159,1.0245,15,43.81,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,392,784,0.8,0.8,0.8,c,BSA.01-21,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/13/2022,11:35,E0122B0235,NZ325,60,3,5.00%,0.0683,314.159,1.0928,16,95.83,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,7.5,,,i,BSA.01-22,AB,,cylinder,159.04,,,,,,,,,
1/13/2022,11:35,E0122B0235,NZ325,60,3,5.00%,0.0683,314.159,1.0928,16,95.83,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,1,1,33.3,,,i,BSA.01-22,AB,,cymbelloid,186.51,,,,,,,,,
1/13/2022,11:35,E0122B0235,NZ325,60,3,5.00%,0.0683,314.159,1.0928,16,95.83,1077,cf. Crucigenia sp.,Green Alga,Crucigenia,sp.,,1,1,9.3,,,i,BSA.01-22,AB,,cube,86.49,,,,,,,,,
1/13/2022,11:35,E0122B0235,NZ325,60,3,5.00%,0.0683,314.159,1.0928,16,95.83,1733,Plagioselmis cf. prolonga,Cryptophyte,Plagioselmis,prolonga,,2,2,5,,,i,BSA.01-22,AB,,cone + half sphere,52.36,,,,,,,,,
1/13/2022,11:35,E0122B0235,NZ325,60,3,5.00%,0.0683,314.159,1.0928,16,95.83,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,401,802,0.8,0.8,0.8,c,BSA.01-22,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/13/2022,12:13,E0122B0237,NZ004,60,5,8.33%,0.0683,314.159,1.1611,17,54.11,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,8,8,18.5,,,i,BSA.01-23,CB,,cylinder,441.73,,,,,,,,,
1/13/2022,12:13,E0122B0237,NZ004,60,5,8.33%,0.0683,314.159,1.1611,17,54.11,987,Thalassiosira sp.,Centric Diatom,Thalassiosira,sp.,,2,2,14.8,,,i,BSA.01-23,CB,,cylinder,1062.23,,,,,,,,,
1/13/2022,12:13,E0122B0237,NZ004,60,5,8.33%,0.0683,314.159,1.1611,17,54.11,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,18.5,,,i,BSA.01-23,CB,,prolate spheroid,530.44,,,,,,,,,
1/13/2022,12:13,E0122B0237,NZ004,60,5,8.33%,0.0683,314.159,1.1611,17,54.11,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,6,6,9.3,,,i,BSA.01-23,CB,,cone + half sphere,180.64,,,,,,,,,
1/13/2022,12:13,E0122B0237,NZ004,60,5,8.33%,0.0683,314.159,1.1611,17,54.11,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,385,770,0.8,0.8,0.8,c,BSA.01-23,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/13/2022,11:55,E0122B0236,NZ002,62,2,3.23%,0.0683,314.159,1.7758,26,88.46,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,8,,,i,BSA.01-24,AB,Low detritus.,cylinder,201.06,,,,,,,,,
1/13/2022,11:55,E0122B0236,NZ002,62,2,3.23%,0.0683,314.159,1.7758,26,88.46,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,6,6,16.8,,,i,BSA.01-24,AB,Low detritus.,cone + half sphere,874.07,,,,,,,,,
1/13/2022,11:55,E0122B0236,NZ002,62,2,3.23%,0.0683,314.159,1.7758,26,88.46,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,397,794,0.8,0.8,0.8,c,BSA.01-24,AB,Low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/13/2022,15:45,E0122B0234,D41,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,6,6,9.3,,,i,BSA.01-25,CB,,cylinder,159.13,,,,,,,,,
1/13/2022,15:45,E0122B0234,D41,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,3,3,18.5,,,i,BSA.01-25,CB,,prolate spheroid,424.35,,,,,,,,,
1/13/2022,15:45,E0122B0234,D41,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.01-25,CB,,cone + half sphere,294.36,,,,,,,,,
1/13/2022,15:45,E0122B0234,D41,63,4,6.35%,0.0683,314.159,1.2977,19,60.52,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,392,784,0.8,0.8,0.8,c,BSA.01-25,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1/12/2022,12:00,E0122B0187,NZ032,61,2,3.28%,0.0683,314.159,0.683,10,229.98,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7,,,i,BSA.01-26,AB,High sediment and detritus.,cylinder,153.94,,,,,,,,,
1/12/2022,12:00,E0122B0187,NZ032,61,2,3.28%,0.0683,314.159,0.683,10,229.98,1732,Entomoneis paludosa,Pennate Diatom,Entomoneis,paludosa,,1,1,44.4,,,i,BSA.01-26,AB,High sediment and detritus.,elliptic prism,1883.07,,,,,,,,,
1/12/2022,12:00,E0122B0187,NZ032,61,2,3.28%,0.0683,314.159,0.683,10,229.98,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,423,846,0.8,0.8,0.8,c,BSA.01-26,AB,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2/10/2022,13:50,E0222B0379,D22,62,7,11.29%,0.0683,314.159,1.366,20,32.85,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,2,2,18,,,i,BSA.02-01,AB,Moderate sediment and high detritus.,elliptic prism,278.37,,,,,,,,,
2/10/2022,13:50,E0222B0379,D22,62,7,11.29%,0.0683,314.159,1.366,20,32.85,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,5.6,,,i,BSA.02-01,AB,Moderate sediment and high detritus.,cylinder,98.52,,,,,,,,,
2/10/2022,13:50,E0222B0379,D22,62,7,11.29%,0.0683,314.159,1.366,20,32.85,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.02-01,AB,Moderate sediment and high detritus.,cylinder,338.85,,,,,,,,,
2/10/2022,13:50,E0222B0379,D22,62,7,11.29%,0.0683,314.159,1.366,20,32.85,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,1,1,57.4,,,i,BSA.02-01,AB,Moderate sediment and high detritus.,elliptic prism,338.11,,,,,,,,,
2/10/2022,13:50,E0222B0379,D22,62,7,11.29%,0.0683,314.159,1.366,20,32.85,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,3,3,27.8,,,i,BSA.02-01,AB,Moderate sediment and high detritus.,prism on parallelogram,132.82,,,,,,,,,
2/10/2022,13:50,E0222B0379,D22,62,7,11.29%,0.0683,314.159,1.366,20,32.85,923,Staurosira venter,Pennate Diatom,Staurosira,venter,,1,1,7.8,,,i,BSA.02-01,AB,Moderate sediment and high detritus.,elliptic prism,49.01,,,,,,,,,
2/10/2022,13:50,E0222B0379,D22,62,7,11.29%,0.0683,314.159,1.366,20,32.85,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,9.3,,,i,BSA.02-01,AB,Moderate sediment and high detritus.,cone + half sphere,189.54,,,,,,,,,
2/10/2022,13:50,E0222B0379,D22,62,7,11.29%,0.0683,314.159,1.366,20,32.85,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,403,806,0.8,0.8,0.8,c,BSA.02-01,AB,Moderate sediment and high detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2/15/2022,13:25,E0222B0445,NZ004,51,3,5.88%,0.0683,314.159,2.049,30,51.11,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.02-02,AB,Low sediment and detritus.,cylinder,380.40,,,,,,,,,
2/15/2022,13:25,E0222B0445,NZ004,51,3,5.88%,0.0683,314.159,2.049,30,51.11,858,cf. Psammothidium sp.,Pennate Diatom,Psammothidium,sp.,,1,1,13,,,i,BSA.02-02,AB,Low sediment and detritus.,elliptic prism,91.89,,,,,,,,,
2/15/2022,13:25,E0222B0445,NZ004,51,3,5.88%,0.0683,314.159,2.049,30,51.11,895,cf. Skeletonema sp.,Centric Diatom,Skeletonema,sp.,,3,3,7.4,,,i,BSA.02-02,AB,Low sediment and detritus.,cylinder + 2 half spheres,79.57,,,,,,,,,
2/15/2022,13:25,E0222B0445,NZ004,51,3,5.88%,0.0683,314.159,2.049,30,51.11,1235,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,,1,2,6.8,,,c,BSA.02-02,AB,Low sediment and detritus.,prolate spheroid,18.83,,,,,,,,,
2/15/2022,13:25,E0222B0445,NZ004,51,3,5.88%,0.0683,314.159,2.049,30,51.11,1806,Chrysochromulina sp.,Haptophyte,Chrysochromulina,sp.,,2,2,4,,,i,BSA.02-02,AB,Low sediment and detritus.,prolate spheroid,27.96,,,,,,,,,
2/15/2022,13:25,E0222B0445,NZ004,51,3,5.88%,0.0683,314.159,2.049,30,51.11,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,13,,,i,BSA.02-02,AB,Low sediment and detritus.,prolate spheroid,588.72,,,,,,,,,
2/15/2022,13:25,E0222B0445,NZ004,51,3,5.88%,0.0683,314.159,2.049,30,51.11,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,13,,,i,BSA.02-02,AB,Low sediment and detritus.,cone + half sphere,591.70,,,,,,,,,
2/15/2022,13:25,E0222B0445,NZ004,51,3,5.88%,0.0683,314.159,2.049,30,51.11,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,392,784,0.8,0.8,0.8,c,BSA.02-02,AB,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2/14/2022,14:00,E0222B0426,NZ032,59,3,5.13%,0.0683,314.159,1.0928,16,95.83,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,45,45,7.4,,,i,BSA.02-03,CB,,cylinder,116.35,,,,,,,,,
2/14/2022,14:00,E0222B0426,NZ032,59,3,5.13%,0.0683,314.159,1.0928,16,95.83,289,Diploneis sp.,Pennate Diatom,Diploneis,sp.,,1,1,29.6,,,i,BSA.02-03,CB,,elliptic prism,1419.28,,,,,,,,,
2/14/2022,14:00,E0222B0426,NZ032,59,3,5.13%,0.0683,314.159,1.0928,16,95.83,911,Staurosira construens,Pennate Diatom,Staurosira,construens,,1,1,14.8,,,i,BSA.02-03,CB,,elliptic prism,318.26,,,,,,,,,
2/14/2022,14:00,E0222B0426,NZ032,59,3,5.13%,0.0683,314.159,1.0928,16,95.83,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,362,724,0.8,0.8,0.8,c,BSA.02-03,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2/8/2022,12:10,E0222B0316,D19,57,7,12.28%,0.0683,314.159,1.6392,24,27.38,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.02-04,AB,Moderate sediment and detritus.,cylinder,126.58,,,,,,,,,
2/8/2022,12:10,E0222B0316,D19,57,7,12.28%,0.0683,314.159,1.6392,24,27.38,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,9,,,i,BSA.02-04,AB,Moderate sediment and detritus.,cylinder,318.09,,,,,,,,,
2/8/2022,12:10,E0222B0316,D19,57,7,12.28%,0.0683,314.159,1.6392,24,27.38,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,19,,,i,BSA.02-04,AB,Moderate sediment and detritus.,elliptic prism,334.27,,,,,,,,,
2/8/2022,12:10,E0222B0316,D19,57,7,12.28%,0.0683,314.159,1.6392,24,27.38,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,1,1,20.4,,,i,BSA.02-04,AB,Moderate sediment and detritus.,2 cones,24.03,,,,,,,,,
2/8/2022,12:10,E0222B0316,D19,57,7,12.28%,0.0683,314.159,1.6392,24,27.38,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,25.9,,,i,BSA.02-04,AB,Moderate sediment and detritus.,prolate spheroid,3782.08,,,,,,,,,
2/8/2022,12:10,E0222B0316,D19,57,7,12.28%,0.0683,314.159,1.6392,24,27.38,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,17,17,12,,,i,BSA.02-04,AB,Moderate sediment and detritus.,cone + half sphere,500.56,,,,,,,,,
2/8/2022,12:10,E0222B0316,D19,57,7,12.28%,0.0683,314.159,1.6392,24,27.38,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,380,760,0.8,0.8,0.8,c,BSA.02-04,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2/10/2022,13:15,E0222B0411,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,4,4,22.2,,,i,BSA.02-05,CB,,elliptic prism,520.02,,,,,,,,,
2/10/2022,13:15,E0222B0411,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,13,,,i,BSA.02-05,CB,,cylinder,784.96,,,,,,,,,
2/10/2022,13:15,E0222B0411,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,1,1,14.8,,,i,BSA.02-05,CB,,cymbelloid,9.87,,,,,,,,,
2/10/2022,13:15,E0222B0411,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,3,3,22.3,,,i,BSA.02-05,CB,,gomphonemoid,187.69,,,,,,,,,
2/10/2022,13:15,E0222B0411,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.02-05,CB,,elliptic prism,102.14,,,,,,,,,
2/10/2022,13:15,E0222B0411,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,2,2,22.2,,,i,BSA.02-05,CB,,prism on parallelogram,36.96,,,,,,,,,
2/10/2022,13:15,E0222B0411,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,7.4,,,i,BSA.02-05,CB,,cone + half sphere,159.13,,,,,,,,,
2/10/2022,13:15,E0222B0411,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,389,778,0.8,0.8,0.8,c,BSA.02-05,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2/10/2022,12:05,E0222B0410,EZ6,59,3,5.13%,0.0683,314.159,1.6392,24,63.88,1917,Aulacoseira cf. granulata var. angustissima,Centric Diatom,Aulacoseira,granulata var. angustissima,,2,2,25.9,,,i,BSA.02-06,AB,Low sediment and detritus.,cylinder,278.48,,,,,,,,,
2/10/2022,12:05,E0222B0410,EZ6,59,3,5.13%,0.0683,314.159,1.6392,24,63.88,1732,Entomoneis paludosa,Pennate Diatom,Entomoneis,paludosa,,1,1,37,,,i,BSA.02-06,AB,Low sediment and detritus.,elliptic prism,1778.45,,,,,,,,,
2/10/2022,12:05,E0222B0410,EZ6,59,3,5.13%,0.0683,314.159,1.6392,24,63.88,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,13,,,i,BSA.02-06,AB,Low sediment and detritus.,prism on parallelogram,36.40,,,,,,,,,
2/10/2022,12:05,E0222B0410,EZ6,59,3,5.13%,0.0683,314.159,1.6392,24,63.88,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,10,10,11.1,,,i,BSA.02-06,AB,Low sediment and detritus.,cone + half sphere,333.11,,,,,,,,,
2/10/2022,12:05,E0222B0410,EZ6,59,3,5.13%,0.0683,314.159,1.6392,24,63.88,1733,Plagioselmis prolonga,Cryptophyte,Plagioselmis,prolonga,,1,1,11.1,,,i,BSA.02-06,AB,Low sediment and detritus.,cone + half sphere,538.68,,,,,,,,,
2/10/2022,12:05,E0222B0410,EZ6,59,3,5.13%,0.0683,314.159,1.6392,24,63.88,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,394,788,0.8,0.8,0.8,c,BSA.02-06,AB,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
2/9/2022,10:15,E0222B0351,D26,58,7,12.07%,0.0683,314.159,1.7075,25,26.28,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,17.5,,,i,BSA.02-07,AB,Low sediment and moderate detritus. Many broken diatoms.,elliptic prism,305.13,,,,,,,,,
2/9/2022,10:15,E0222B0351,D26,58,7,12.07%,0.0683,314.159,1.7075,25,26.28,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.02-07,AB,Low sediment and moderate detritus. Many broken diatoms.,cylinder,73.89,,,,,,,,,
2/9/2022,10:15,E0222B0351,D26,58,7,12.07%,0.0683,314.159,1.7075,25,26.28,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.02-07,AB,Low sediment and moderate detritus. Many broken diatoms.,elliptic prism,244.10,,,,,,,,,
2/9/2022,10:15,E0222B0351,D26,58,7,12.07%,0.0683,314.159,1.7075,25,26.28,921,Staurosira sp.,Pennate Diatom,Staurosira,sp.,,1,1,11.1,,,i,BSA.02-07,AB,Low sediment and moderate detritus. Many broken diatoms.,elliptic prism,52.31,,,,,,,,,
2/9/2022,10:15,E0222B0351,D26,58,7,12.07%,0.0683,314.159,1.7075,25,26.28,1077,Crucigenia sp.,Green Alga,Crucigenia,sp.,,1,1,11.1,,,i,BSA.02-07,AB,Low sediment and moderate detritus. Many broken diatoms.,cube,147.85,,,,,,,,,
