MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Count Method,Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,0.0697,Field,314.159,0.8364,12,75.12,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,29.6,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,636.52
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,5.9600,Transect,314.159,11.92,2,5.27,713,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,,1,1,11,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,prism on parallelogram,49.50
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,5.9600,Transect,314.159,11.92,2,5.27,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,81.5,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,prism on parallelogram,2231.47
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,0.0697,Field,314.159,0.8364,12,75.12,1005,Ulnaria sp.,Pennate Diatom,Ulnaria,sp.,,1,1,150,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,6451.26
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,5.9600,Transect,314.159,11.92,2,5.27,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,7.4,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,121.51
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,0.0697,Field,314.159,0.8364,12,75.12,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,2,2,4,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,31.06
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,5.9600,Transect,314.159,11.92,2,5.27,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,1,1,16.2,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,2 cones,13.74
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,5.9600,Transect,314.159,11.92,2,5.27,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,24.1,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,2132.56
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,0.0697,Field,314.159,0.8364,12,75.12,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,9.3,,,i,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,152.66
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,5.9600,Transect,314.159,11.92,2,5.27,1393,Aphanizomenon sp.,Cyanobacterium,Aphanizomenon,sp.,,1,50,4.9,,,f,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,51.61
Phyto,1/4/2024,11:35,E0124B0053,D26,3,56,5,8.93%,0.0697,Field,314.159,0.8364,12,75.12,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,393,786,0.8,0.8,0.8,c,BSA.01-05,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,0.18
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,5.9000,Transect,314.159,11.8,2,5.32,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,3,3,7.4,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cylinder,79.57
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,5.9000,Transect,314.159,11.8,2,5.32,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,8,8,20.4,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,elliptic prism,380.13
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,10,10,7.4,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cylinder,121.57
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,5.9000,Transect,314.159,11.8,2,5.32,319,Entomoneis sp.,Pennate Diatom,Entomoneis,sp.,,1,1,49.4,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,elliptic prism,18778.54
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,5.9000,Transect,314.159,11.8,2,5.32,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,1,1,29.6,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,elliptic prism,1132.63
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,33.3,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,prism on parallelogram,98.90
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1735,cf. Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,sp.,,1,1,9.3,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,gomphonemoid,45.42
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,895,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,,1,1,7.4,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cylinder + 2 half spheres,79.57
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1031,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,11.1,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,sphere,486.46
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,7,7,2.6,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,sphere,4.85
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1704,Monoraphidium minutum,Green Alga,Monoraphidium,minutum,,1,1,7.4,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,2 cones,3.27
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,5.9000,Transect,314.159,11.8,2,5.32,1149,Nephroselmis sp.,Green Alga,Nephroselmis,sp.,,1,1,7.4,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,sphere,121.51
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1235,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,,1,2,7.4,,,c,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,prolate spheroid,13.99
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,11,11,11.1,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cone + half sphere,159.54
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1657,Teleaulax sp.,Cryptophyte,Teleaulax,sp.,,3,3,5.6,,,i,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cone + half sphere,28.35
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1393,Aphanizomenon sp.,Cyanobacterium,Aphanizomenon,sp.,,1,10,5.6,,,f,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cylinder,52.93
Phyto,1/3/2024,11:30,E0124B0287,EZ2-SJR,3,61,5,8.20%,0.0683,Field,314.159,1.5026,22,41.82,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,369,738,0.8,0.8,0.8,c,BSA.01-06,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,sphere,0.18
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,1,1,13,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,88.22
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,4,4,7.4,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,182.26
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,2,2,25.9,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,414.28
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,18.5,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,493.56
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,273,Diatoma sp.,Pennate Diatom,Diatoma,sp.,,2,2,33.6,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,1105.85
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,319,Entomoneis sp.,Pennate Diatom,Entomoneis,sp.,,1,1,42.6,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,11203.39
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,2,2,40.7,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,1062.96
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,2,2,29.6,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,prism on parallelogram,185.00
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,2087,Reimeria sp.,Pennate Diatom,Reimeria,sp.,,1,1,14.8,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,244.10
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,1735,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,sp.,,1,1,22.2,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,gomphonemoid,560.42
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,13,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,569.73
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,4,4,2.8,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,6.37
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,1774,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,,1,4,7.4,,,c,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,13.99
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,2,2,18.5,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,2 cones,6.33
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,1692,Kephyrion sp.,Chrysophyte,Kephyrion,sp.,,1,1,11.1,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,318.26
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,1,1,13,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,378.14
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,7,7,10.1,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,142.55
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,1657,Teleaulax sp.,Cryptophyte,Teleaulax,sp.,,6,6,6.2,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,32.25
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,1393,Aphanizomenon sp.,Cyanobacterium,Aphanizomenon,sp.,,1,27,7.4,,,f,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,58.02
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,0.0683,Field,314.159,0.9562,14,36.51,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,379,758,0.8,0.8,0.8,c,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,sphere,0.18
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,1709,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,2,21,2.2,,,f,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,2.00
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,1545,Euglena sp.,Euglenoid,Euglena,sp.,,1,1,52.6,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,half ellipsoid + cone on an elliptic base,10762.58
Phyto,1/4/2024,10:30,E0124B0052,D16,3,63,9,14.29%,5.9000,Transect,314.159,11.8,2,2.96,1824,cf. Strobilidium sp.,Ciliate,Strobilidium,sp.,,1,1,14.8,,,i,BSA.01-07,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,1697.40
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,1,1,11.1,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,elliptic prism,34.78
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,20.4,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,cylinder,838.66
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,1,1,22.2,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,elliptic prism,638.67
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,cylinder,68.96
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,cylinder,232.75
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,1,1,11.1,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,cymbelloid,47.92
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,319,Entomoneis sp.,Pennate Diatom,Entomoneis,sp.,,2,2,42.6,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,elliptic prism,7626.99
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,664,Nitzschia acicularis,Pennate Diatom,Nitzschia,acicularis,,1,1,64.8,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,prism on parallelogram,419.58
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,2,2,14.8,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,prism on parallelogram,84.86
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,1735,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,sp.,,1,1,42.6,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,gomphonemoid,2537.35
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,999,Tryblionella sp.,Pennate Diatom,Tryblionella,sp.,,1,1,31.5,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,elliptic prism,2032.15
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,7.4,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,sphere,212.17
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,1037,cf. Chlorella sp.,Green Alga,Chlorella,sp.,,2,2,3.7,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,sphere,26.52
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,1139,Monoraphidium spp.,Green Alga,Monoraphidium,spp.,,3,3,27.8,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,2 cones,15.27
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,16.7,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,prolate spheroid,478.83
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,4,4,9.3,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,cone + half sphere,109.10
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,1368,Rhodomonas sp.,Cryptophyte,Rhodomonas,sp.,,3,3,14.8,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,cone + half sphere,395.69
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,394,788,0.8,0.8,0.8,c,BSA.01-08,CB,Cannot meet tally in 2 transects.,sphere,0.18
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,1709,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,1,10,2,,,f,BSA.01-08,CB,Cannot meet tally in 2 transects.,cylinder,1.57
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,5.9000,Transect,314.159,11.8,2,6.66,1588,Trachelomonas sp.,Euglenoid,Trachelomonas,sp.,,1,1,20.4,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,ellipsoid,2450.31
Phyto,1/5/2024,10:45,E0124B0236,EZ6,3,63,4,6.35%,0.0683,Field,314.159,1.2294,18,63.88,2106,Tintinnopsis sp.,Ciliate,Tintinnopsis,sp.,,1,1,198.2,,,i,BSA.01-08,CB,Cannot meet tally in 2 transects.,prolate spheroid,4076704.25
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,0.0683,Field,314.159,2.1173,31,148.38,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,11.1,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,cylinder,416.74
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,5.9000,Transect,314.159,11.8,2,26.62,1892,Cylindrotheca closterium,Pennate Diatom,Cylindrotheca,closterium,,1,1,96.3,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,prolate spheroid + 2 cylinders,193.71
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,5.9000,Transect,314.159,11.8,2,26.62,319,Entomoneis sp.,Pennate Diatom,Entomoneis,sp.,,1,1,38.9,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,elliptic prism,3764.31
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,0.0683,Field,314.159,2.1173,31,148.38,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,1,1,37,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,gomphonemoid,633.11
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,0.0683,Field,314.159,2.1173,31,148.38,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,14.8,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,prism on parallelogram,95.83
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,0.0683,Field,314.159,2.1173,31,148.38,846,Planothidium sp.,Pennate Diatom,Planothidium,sp.,,1,1,11.1,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,elliptic prism,96.77
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,0.0683,Field,314.159,2.1173,31,148.38,1037,cf. Chlorella sp.,Green Alga,Chlorella,sp.,,8,8,3.7,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,sphere,15.60
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,0.0683,Field,314.159,2.1173,31,148.38,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,2,2,14.8,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,2 cones,6.19
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,5.9000,Transect,314.159,11.8,2,26.62,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,7.4,,,i,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,cone + half sphere,76.35
Phyto,1/8/2024,13:30,E0124B0109,D10,3,63,1,1.59%,0.0683,Field,314.159,2.1173,31,148.38,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,392,784,0.8,0.8,0.8,c,BSA.01-09,CB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,sphere,0.18
Phyto,1/4/2024,14:55,E0124B0055,P8,3,56,7,12.50%,5.9000,Transect,314.159,11.8,2,3.80,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,9.3,,,i,BSA.01-10,AS,Cannot meet tally in 2 transects. Moderate sediment and detritus. ,cylinder,229.06
Phyto,1/4/2024,14:55,E0124B0055,P8,3,56,7,12.50%,5.9000,Transect,314.159,11.8,2,3.80,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,2,2,18.5,,,i,BSA.01-10,AS,Cannot meet tally in 2 transects. Moderate sediment and detritus. ,elliptic prism,322.56
Phyto,1/4/2024,14:55,E0124B0055,P8,3,56,7,12.50%,0.0683,Field,314.159,2.2539,33,19.91,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.01-10,AS,Cannot meet tally in 2 transects. Moderate sediment and detritus. ,cylinder,167.88
Phyto,1/4/2024,14:55,E0124B0055,P8,3,56,7,12.50%,0.0683,Field,314.159,2.2539,33,19.91,481,Gyrosigma sp.,Pennate Diatom,Gyrosigma,sp.,,1,1,111.1,,,i,BSA.01-10,AS,Cannot meet tally in 2 transects. Moderate sediment and detritus. ,prism on parallelogram,6083.84
