MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,10/4/2023,10:55,E1023B2533,MD10A,3,64,5,7.81%,5.9,314.159,11.8,2,5.32,86,Asterionella formosa,Pennate Diatom,Asterionella,formosa,,1,1,44.4,,,i,BSA.10-08,CB,Cannot meet tally in 2 transects.,box + 2 cylinders,192.05,,,,,,,,,
Phyto,12/6/2023,12:45,E1223B3272,D22,3,63,3,4.76%,0.0683,314.159,1.2294,18,85.18,86,Asterionella formosa,Pennate Diatom,Asterionella,formosa,,1,1,90.7,,,i,BSA.12-16,AB,Cannot meet tally in 2 transects. Low sediment and moderate detritus. Many broken diatoms.,box + 2 cylinders,447.5,,,,,,,,,
Phyto,3/10/2023,10:45,E0323B0452,C10A,3,61,2,3.28%,0.0697,314.159,0.6273,9,250.41,88,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,,2,2,7.4,,,i,BSA.03-09,BB,High sediment.,cylinder,182.26,,,,,,,,,
Phyto,10/4/2023,9:10,E1023B2532,D26,3,63,2,3.17%,5.9,314.159,11.8,2,13.31,88,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,,1,1,11.1,,,i,BSA.10-07,CB,Cannot meet tally in 2 transects. Moderate sediment.,cylinder,754.01,,,,,,,,,
Phyto,10/6/2023,9:50,E1023B2625,D6,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,88,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,,2,2,7.4,,,i,BSA.10-11,AB,Cannot meet tally in 2 transects. Moderate sediment. Many broken diatoms.,cylinder,318.26,,,,,,,,,
Phyto,11/29/2023,8:15,E1123B3085,C3A,3,62,5,8.06%,5.9,314.159,11.8,2,5.32,88,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,,1,1,7.4,,,i,BSA.11-09,CB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,79.57,,,,,,,,,
Phyto,11/6/2023,16:00,E1123B2839,P8,3,59,4,6.78%,5.9,314.159,11.8,2,6.66,88,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,,1,1,7.4,,,i,BSA.11-12,CB,Cannot meet tally in 2 transects. High sediment and low detritus.,cylinder,182.26,,,,,,,,,
Phyto,12/4/2023,7:30,E1223B3523,C3A,3,61,10,16.39%,0.0683,314.159,0.9562,14,32.85,88,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,,8,8,9.3,,,i,BSA.12-22,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,219.21,,,,,,,,,
Phyto,12/12/2023,13:00,E1223B3462,NZ004,3,60,3,5.00%,5.9,314.159,11.8,2,8.87,88,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,,1,1,7.2,,,i,BSA.12-28,AB,Cannot meet tally in 2 transects. Low sediment moderate detritus. Many broken diatoms. ,cylinder,177.34,,,,,,,,,
Phyto,1/13/2023,13:00,E0123B0032,P8,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,5,5,31.5,,,i,BSA.01-02,CB,High sediment and detritus.,cylinder,657.62,,,,,,,,,
Phyto,1/17/2023,11:55,E0123B0051,D4,3,61,1,1.64%,0.0683,314.159,1.0928,16,287.48,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,16.7,,,i,BSA.01-06,CB,,cylinder,389.16,,,,,,,,,
Phyto,1/20/2023,13:25,E0123B0186,NZ002,3,57,1,1.75%,0.0683,314.159,1.0245,15,306.65,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,13,,,i,BSA.01-22,CB,High sediment and detritus.,cylinder,821.94,,,,,,,,,
Phyto,2/13/2023,12:15,E0223B0249,D28A,3,62,5,8.06%,0.0683,314.159,0.7513,11,83.63,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,3,3,33.3,,,i,BSA.02-06,AB,Low sediment and detritus.,cylinder,358.04,,,,,,,,,
Phyto,2/14/2023,9:40,E0223B0310,D26,3,63,2,3.17%,0.0683,314.159,0.9562,14,164.27,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,23.7,,,i,BSA.02-10,AB,Low sediment and detritus.,cylinder,786.44,,,,,,,,,
Phyto,2/16/2023,13:50,E0223B0447,D10,3,63,1,1.59%,0.0683,314.159,0.9562,14,328.55,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,7,7,33.3,,,i,BSA.02-17,CB,High sediment.,cylinder,669.94,,,,,,,,,
Phyto,3/10/2023,7:30,E0323B0450,C3A,3,60,2,3.33%,0.0683,314.159,0.9562,14,164.27,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,7,7,13,,,i,BSA.03-10,CB,High sediment and detritus. ,cylinder,477.39,,,,,,,,,
Phyto,3/20/2023,10:45,E0323B0746,D41A,3,63,1,1.59%,0.0683,314.159,1.2294,18,255.54,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,3,3,14.8,,,i,BSA.03-19,CB,Moderate sediment.,cylinder,516.1,,,,,,,,,
Phyto,3/20/2023,13:55,E0323B0749,NZ002,3,63,1,1.59%,0.0683,314.159,0.7513,11,418.15,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,18.5,,,i,BSA.03-21,AB,Moderate sediment.,cylinder,455.66,,,,,,,,,
Phyto,4/14/2023,12:15,E0423B0830,NZ068,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,5,5,27.8,,,i,BSA.04-20,CB,High sediment.,cylinder,1195.63,,,,,,,,,
Phyto,5/16/2023,14:50,E0523B1132,D10,3,63,6,9.52%,0.0683,314.159,0.8879,13,58.97,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,3,3,13,,,i,BSA.05-11,CB,High sediment.,cylinder,559.11,,,,,,,,,
Phyto,5/16/2023,14:10,E0523B1131,D8,3,62,6,9.68%,0.0683,314.159,0.8196,12,63.88,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,5,5,14.8,,,i,BSA.05-12,AB,Moderate sediment and detritus.,cylinder,153.75,,,,,,,,,
Phyto,5/18/2023,15:05,E0523B1223,NZ002,3,61,3,4.92%,0.0683,314.159,0.9562,14,109.52,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,11.1,,,i,BSA.05-17,CB,,cylinder,754.01,,,,,,,,,
Phyto,5/15/2023,12:15,E0523B1064,D4,3,60,5,8.33%,0.0697,314.159,0.7667,11,81.95,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,3,3,25.9,,,i,BSA.05-22,BB,,cylinder,1401.35,,,,,,,,,
Phyto,6/13/2023,11:15,E0623B1340,D6,3,63,1,1.59%,5.9,314.159,11.8,2,26.62,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,14.8,,,i,BSA.06-01,ZW,Cannot meet tally in 2 transects.,cylinder,364.52,,,,,,,,,
Phyto,6/7/2023,10:45,E0623B1229,C10A,3,62,2,3.23%,5.9,314.159,11.8,2,13.31,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,26.3,,,i,BSA.06-04,AB,Cannot meet tally in 2 transects. Poorly preserved.,cylinder,647.77,,,,,,,,,
Phyto,6/7/2023,9:30,E0623B1228,C9,3,62,3,4.84%,5.9,314.159,11.8,2,8.87,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,6,6,29.6,,,i,BSA.06-06,CB,Cannot meet tally in 2 transects.,cylinder,318.26,,,,,,,,,
Phyto,6/9/2023,10:50,E0623B1258,P8,3,61,3,4.92%,0.0683,314.159,0.9562,14,109.52,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,4,4,27.8,,,i,BSA.06-16,AB,Cannot meet tally in 2 transects. Poorly preserved. High sediment.,cylinder,1221.65,,,,,,,,,
Phyto,6/14/2023,13:40,E0623B1381,NZ032,3,55,1,1.82%,5.9,314.159,11.8,2,26.62,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,4,4,31.5,,,i,BSA.06-21,CB,Cannot meet tally in 2 transects. High sediment and detritus. Poorly preserved.,cylinder,4181.06,,,,,,,,,
Phyto,7/7/2023,11:15,E0723B1542,C10A,3,60,1,1.67%,5.9,314.159,11.8,2,26.62,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,12,12,18.5,,,i,BSA.07-03,ZW,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,cylinder,1256.69,,,,,,,,,
Phyto,7/11/2023,12:55,E0723B1570,MD10A,3,59,3,5.08%,5.9,314.159,11.8,2,8.87,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,18.5,,,i,BSA.07-07,CB,Cannot meet tally in 2 transects.,cylinder,455.66,,,,,,,,,
Phyto,7/13/2023,14:15,E0723B1655,NZ032,3,62,1,1.61%,0.0683,314.159,3.415,50,91.99,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,31.5,,,i,BSA.07-16,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,775.85,,,,,,,,,
Phyto,7/14/2023,17:10,E0723B1623,EZ2,3,57,1,1.75%,0.0683,314.159,1.0928,16,287.48,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,13,,,i,BSA.07-24,CB,Cannot meet tally in 2 transects. Poorly preserved.,cylinder,298.02,,,,,,,,,
Phyto,8/4/2023,7:15,E0823B1753,C3A ,3,61,4,6.56%,5.96,314.159,11.92,2,6.59,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,6,6,22.2,,,i,BSA.08-02,BB,Cannot meet tally in 2 transects.,cylinder,676.93,,,,,,,,,
Phyto,8/9/2023,11:15,E0823B1867,D26,3,60,8,13.33%,5.9,314.159,11.8,2,3.33,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,6,6,18.5,,,i,BSA.08-05,ZW,Cannot meet tally in 2 transects.,cylinder,795.65,,,,,,,,,
Phyto,8/4/2023,10:15,E0823B1755,C10A,3,63,3,4.76%,5.9,314.159,11.8,2,8.87,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,4,4,27.8,,,i,BSA.08-07,CB,Cannot meet tally in 2 transects.,cylinder,524.62,,,,,,,,,
Phyto,8/10/2023,14:20,E0823B1909,NZ068,3,62,5,8.06%,0.0683,314.159,1.8441,27,34.07,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,8,8,46.3,,,i,BSA.08-14,AB,Cannot meet tally in 2 transects. Moderate detritus.,cylinder,437.61,,,,,,,,,
Phyto,8/9/2023,12:50,E0823B1868,MD10A,3,62,6,9.68%,5.9,314.159,11.8,2,4.44,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,7,7,22.2,,,i,BSA.08-25,ZW,Cannot meet tally in 2 transects.,cylinder,2946.65,,,,,,,,,
Phyto,9/1/2023,7:15,E0923B2122,C3A,3,58,6,10.34%,5.9,314.159,11.8,2,4.44,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,18.5,,,i,BSA.09-03,CB,Cannot meet tally in 2 transects.,cylinder,795.65,,,,,,,,,
Phyto,9/7/2023,14:00,E0923B2236,NZ068,3,62,7,11.29%,5.9,314.159,11.8,2,3.8,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,16.7,,,i,BSA.09-11,CB,Cannot meet tally in 2 transects.,cylinder,389.16,,,,,,,,,
Phyto,9/6/2023,13:10,E0923B2202,P8,3,60,4,6.67%,5.9,314.159,11.8,2,6.66,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,18.5,,,i,BSA.09-14,CB,Cannot meet tally in 2 transects. ,cylinder,455.66,,,,,,,,,
Phyto,10/2/2023,12:15,E1023B2488,C10A,3,61,1,1.64%,0.0683,314.159,1.0928,16,287.48,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,18.5,,,i,BSA.10-01,CB,Cannot meet tally in 2 transects.,cylinder,2455.55,,,,,,,,,
Phyto,10/3/2023,7:50,E1023B2497,D12,3,61,3,4.92%,5.9,314.159,11.8,2,8.87,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,14.8,,,i,BSA.10-04,CB,Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,636.52,,,,,,,,,
Phyto,10/4/2023,10:55,E1023B2533,MD10A,3,64,5,7.81%,0.0683,314.159,1.0928,16,57.5,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,11,11,37,,,i,BSA.10-08,CB,Cannot meet tally in 2 transects.,cylinder,5089.43,,,,,,,,,
Phyto,10/5/2023,11:55,E1023B2561,NZ068,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,22.2,,,i,BSA.10-16,CB,Cannot meet tally in 2 transects.,cylinder,1508.02,,,,,,,,,
Phyto,11/6/2023,12:55,E1123B2837,D26,3,57,7,12.28%,5.9,314.159,11.8,2,3.8,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,14.8,,,i,BSA.11-01,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,1432.18,,,,,,,,,
Phyto,11/6/2023,14:20,E1123B2838,MD10A,3,59,13,22.03%,0.0683,314.159,1.5026,22,16.08,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,4,4,46.3,,,i,BSA.11-03,BS,Cannot meet tally in 2 transects. Low sediment and detritus.,cylinder,7965.15,,,,,,,,,
Phyto,11/29/2023,8:15,E1123B3085,C3A,3,62,5,8.06%,5.9,314.159,11.8,2,5.32,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,9,9,24.1,,,i,BSA.11-09,CB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,573.88,,,,,,,,,
Phyto,11/3/2023,12:05,E1123B2724,D28A,3,63,10,15.87%,0.0683,314.159,1.6392,24,19.17,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,7,7,37,,,i,BSA.11-10,AB,Poorly preserved. Cannot meet tally in 2 transects.,cylinder,8619.69,,,,,,,,,
Phyto,11/8/2023,12:00,E1123B2969,D6,3,63,3,4.76%,5.9,314.159,11.8,2,8.87,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,22.2,,,i,BSA.11-11,AB,Cannot meet tally 2 transects. Low sediment and moderate detritus. Many broken diatoms.,cylinder,546.79,,,,,,,,,
Phyto,11/6/2023,16:00,E1123B2839,P8,3,59,4,6.78%,5.9,314.159,11.8,2,6.66,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,3,3,16.7,,,i,BSA.11-12,CB,Cannot meet tally in 2 transects. High sediment and low detritus.,cylinder,349.75,,,,,,,,,
Phyto,11/7/2023,13:55,E1123B2878,D22,3,54,8,14.81%,0.0683,314.159,3.415,50,11.5,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,38.9,,,i,BSA.11-16,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,958.11,,,,,,,,,
Phyto,12/5/2023,15:55,E1223B3239,P8,3,54,8,14.81%,5.9,314.159,11.8,2,3.33,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,3,3,13,,,i,BSA.12-01,AB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,451.59,,,,,,,,,
Phyto,12/4/2023,10:55,E1223B3211,EZ6-SJR,3,63,4,6.35%,0.0683,314.159,1.7758,26,44.23,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,16.7,,,i,BSA.12-03,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus. Many broken diatoms.,cylinder,231.37,,,,,,,,,
Phyto,12/4/2023,14:10,E1223B3172,D28A,3,62,8,12.90%,0.0683,314.159,1.2977,19,30.26,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,27.8,,,i,BSA.12-04,CB,Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms. ,cylinder,2515.99,,,,,,,,,
Phyto,12/6/2023,14:20,E1223B3273,NZ068,3,62,8,12.90%,5.9,314.159,11.8,2,3.33,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,4,4,13,,,i,BSA.12-13,AB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment and low detritus. Many broken diatoms.,cylinder,559.11,,,,,,,,,
Phyto,12/6/2023,12:45,E1223B3272,D22,3,63,3,4.76%,5.9,314.159,11.8,2,8.87,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,24.1,,,i,BSA.12-16,AB,Cannot meet tally in 2 transects. Low sediment and moderate detritus. Many broken diatoms.,cylinder,231.87,,,,,,,,,
Phyto,12/11/2023,13:40,E1223B3404,NZS42,3,61,1,1.64%,5.9,314.159,11.8,2,26.62,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,5.6,,,i,BSA.12-18,AB,Cannot meet tally in 2 transects.,cylinder,97.16,,,,,,,,,
Phyto,12/7/2023,11:25,E1223B3313,D10,3,56,2,3.57%,5.9,314.159,11.8,2,13.31,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,20.4,,,i,BSA.12-19,CB,Cannot meet tally in 2 transects.,cylinder,877.37,,,,,,,,,
Phyto,7/11/2023,14:35,E0723B1571,P8,3,62,3,4.84%,5.9,314.159,11.8,2,8.87,96,Aulacoseira spp. ,Centric Diatom,Aulacoseira,spp.,,31,31,29.2,,,i,BSA.07-09,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,296.76,,,,,,,,,
Phyto,4/11/2023,10:30,E0423B0756,C9,3,63,2,3.17%,0.0697,314.159,1.8122,26,86.68,99,Bacillaria paxillifera,Pennate Diatom,Bacillaria,paxillifera,,1,1,105.6,,,i,BSA.04-17,BB,,box,1304.16,,,,,,,,,
Phyto,6/15/2023,13:30,E0623B1428,NZ004,3,64,3,4.69%,0.0697,314.159,1.1152,16,93.9,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,4,4,9.3,,,i,BSA.06-12,BB,Cannot meet tally in 2 transects.,elliptic prism,151.34,,,,,,,,,
Phyto,6/12/2023,12:00,E0623B1309,EZ6,3,62,4,6.45%,5.9,314.159,11.8,2,6.66,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,24,24,24.1,,,i,BSA.06-14,BS,Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms.,elliptic prism,1312.47,,,,,,,,,
Phyto,6/9/2023,10:50,E0623B1258,P8,3,61,3,4.92%,5.9,314.159,11.8,2,8.87,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,11.1,,,i,BSA.06-16,AB,Cannot meet tally in 2 transects. Poorly preserved. High sediment.,elliptic prism,83.98,,,,,,,,,
Phyto,6/13/2023,11:40,E0623B1310,EZ2,3,62,2,3.23%,0.0683,314.159,0.8879,13,176.91,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,15,15,7.4,,,i,BSA.06-18,ZW,Cannot meet tally in 2 transects.,elliptic prism,149.72,,,,,,,,,
Phyto,6/15/2023,10:20,E0623B1424,D41A,3,63,3,4.76%,5.9,314.159,11.8,2,8.87,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,20.4,,,i,BSA.06-20,CB,Cannot meet tally in 2 transects. High detritus and sediment.,elliptic prism,496.28,,,,,,,,,
Phyto,6/9/2023,7:45,E0623B1256,D26,3,57,2,3.51%,5.9,314.159,11.8,2,13.31,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,7.4,,,i,BSA.06-22,BS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,elliptic prism,275.25,,,,,,,,,
Phyto,6/14/2023,12:35,E0623B1380,NZS42,3,53,2,3.77%,5.9,314.159,11.8,2,13.31,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,10,10,9.3,,,i,BSA.06-24,ZW,Cannot meet tally in 2 transects.,elliptic prism,399.98,,,,,,,,,
Phyto,7/12/2023,12:05,E0723B1593,D4,3,57,2,3.51%,5.96,314.159,11.92,2,13.18,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,6,6,9.3,,,i,BSA.07-08,BB,Cannot meet tally in 2 transects.,elliptic prism,229.06,,,,,,,,,
Phyto,7/13/2023,14:15,E0723B1655,NZ032,3,62,1,1.61%,5.9,314.159,11.8,2,26.62,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,7.4,,,i,BSA.07-16,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,245.55,,,,,,,,,
Phyto,7/17/2023,15:00,E0723B1739,NZ325,3,62,2,3.23%,0.0697,314.159,1.4637,21,107.32,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,11.1,,,i,BSA.07-18,BB,Cannot meet tally in 2 transects.,elliptic prism,477.39,,,,,,,,,
Phyto,7/17/2023,15:20,E0723B1740,NZ002,3,60,2,3.33%,5.9,314.159,11.8,2,13.31,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,2,2,11.1,,,i,BSA.07-20,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,elliptic prism,754.01,,,,,,,,,
Phyto,7/14/2023,15:10,E0723B1693,D8,3,63,1,1.59%,0.0683,314.159,3.3467,49,93.87,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,8,8,27.8,,,i,BSA.07-22,AB,Cannot meet tally in 2 transects.,elliptic prism,422.98,,,,,,,,,
Phyto,7/14/2023,14:15,E0723B1692,D6,3,62,1,1.61%,0.0683,314.159,3.415,50,91.99,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,20.4,,,i,BSA.07-23,BS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,502.45,,,,,,,,,
Phyto,7/14/2023,17:10,E0723B1623,EZ2,3,57,1,1.75%,5.9,314.159,11.8,2,26.62,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,55.6,,,i,BSA.07-24,CB,Cannot meet tally in 2 transects. Poorly preserved.,elliptic prism,657.64,,,,,,,,,
Phyto,7/17/2023,14:10,E0723B1738,D41,3,61,3,4.92%,5.9,314.159,11.8,2,8.87,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,3,3,55.6,,,i,BSA.07-25,CB,Cannot meet tally in 2 transects.,elliptic prism,51.91,,,,,,,,,
Phyto,7/14/2023,16:20,E0723B1694,D10,3,60,1,1.67%,5.9,314.159,11.8,2,26.62,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,20.4,,,i,BSA.07-26,AB,Cannot meet tally in 2 transects.,elliptic prism,544.75,,,,,,,,,
Phyto,8/11/2023,12:35,E0823B1999,D6,3,60,1,1.67%,5.96,314.159,11.92,2,26.36,139,cf. Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,6,6,14.8,,,i,BSA.08-13,BB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,elliptic prism,1432.18,,,,,,,,,
Phyto,10/2/2023,10:40,E1023B2487,C9,3,61,4,6.56%,0.0683,314.159,3.415,50,23,139,cf. Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,4,4,4.7,,,i,BSA.10-06,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,elliptic prism,50.53,,,,,,,,,
Phyto,10/3/2023,10:30,E1023B2499,D28A,3,61,3,4.92%,5.9,314.159,11.8,2,8.87,139,cf. Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,2,2,11,,,i,BSA.10-09,CB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment.,elliptic prism,96.85,,,,,,,,,
Phyto,12/14/2023,11:00,E1223B3525,C10A,3,63,6,9.52%,0.0683,314.159,1.1611,17,45.1,139,Chaetoceros sp.,Centric Diatom,Chaetoceros,sp.,,1,1,31.5,,,i,BSA.12-23,CB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,elliptic prism,136.36,,,,,,,,,
Phyto,7/17/2023,12:45,E0723B1737,D41A,3,61,1,1.64%,0.0683,314.159,3.415,50,91.99,140,Chaetoceros spp.,Centric Diatom,Chaetoceros,spp.,,9,9,16.7,,,i,BSA.07-17,BS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms.,elliptic prism,559.11,,,,,,,,,
Phyto,1/12/2023,10:20,E0123B0008,D19,3,61,1,1.64%,0.0697,314.159,0.4879,7,643.9,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,16.7,,,i,BSA.01-11,BB,,elliptic prism,341.54,,,,,,,,,
Phyto,2/13/2023,12:15,E0223B0249,D28A,3,62,5,8.06%,0.0683,314.159,0.7513,11,83.63,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,18.5,,,i,BSA.02-06,AB,Low sediment and detritus.,elliptic prism,256.74,,,,,,,,,
Phyto,3/17/2023,14:45,E0323B0563,D22,3,63,1,1.59%,0.0683,314.159,0.6147,9,511.08,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.03-13,AB,Moderate sediment.,elliptic prism,240.61,,,,,,,,,
Phyto,4/19/2023,16:25,E0423B0988,NZ004,3,62,2,3.23%,0.0683,314.159,0.6147,9,255.54,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,24.1,,,i,BSA.04-04,AB,Moderate sediment.,elliptic prism,728.35,,,,,,,,,
Phyto,4/12/2023,9:55,E0423B0767,D19,3,63,5,7.94%,0.0683,314.159,0.7513,11,83.63,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.04-13,AB,Low sediment.,elliptic prism,229.69,,,,,,,,,
Phyto,5/16/2023,13:25,E0523B1097,EZ2,3,62,6,9.68%,0.0683,314.159,0.4781,7,109.52,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,18.5,,,i,BSA.05-19,AB,Moderate sediment.,elliptic prism,287.11,,,,,,,,,
