SampleID,Genus,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2018-07-19-D28A-Regular,Aphanizomenon,281.52,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Chlorella,1126.08,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Cocconeis,281.52,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Eucapsis,109511.28,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Microcystis,2815.2,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Nitzschia,281.52,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Surface,Chlorella,10704.6,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Chroococcus,14272.8,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Cocconeis,187.8,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Cyclotella,187.8,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Eucapsis,53710.8,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Komvophoron,187.8,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Plagioselmis,375.6,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Thalassiosira,187.8,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-EZ2-SJR-Regular,Chlorella,919.94,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-07-19-EZ2-SJR-Regular,Chroococcus,919.94,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-07-19-EZ2-SJR-Regular,Eucapsis,398334.02,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-07-19-EZ2-SJR-Regular,Nitzschia,919.94,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-07-19-EZ2-SJR-Regular,Skeletonema,919.94,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-08-01-C10A-Regular,Chlorella,643.47,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Cyclotella,1286.94,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Drepanochloris,643.47,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Eucapsis,237440.43,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Microcystis,19947.57,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Monoraphidium,643.47,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Mucidosphaerium,643.47,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Nitzschia,1286.94,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Scenedesmus,1286.94,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Skeletonema,1930.41,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Ulnaria,643.47,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Surface,Ankistrodesmus,281.71,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Chlamydomonas,563.42,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Chlorella,5915.91,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Chroococcus,8169.59,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Crucigenia,281.71,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Cuspidothrix,281.71,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Cyclotella,3943.94,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Eucapsis,116909.65,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Merismopedia,281.71,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Navicula,563.42,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Nitzschia,563.42,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C9-Regular,Aphanizomenon,450.43,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Chlorella,2252.15,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Drepanochloris,450.43,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Eucapsis,170712.97,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Microcystis,2702.58,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Mucidosphaerium,450.43,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Surface,Chlorella,5509.02,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Chroococcus,9265.17,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Cocconeis,250.41,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Eucapsis,93903.75,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Nitzschia,250.41,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Pseudanabaena,250.41,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-02-C3A-Regular,Achnanthidium,214.49,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Chlorella,1501.43,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Cyclotella,214.49,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Encyonema,214.49,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Eucapsis,86010.49,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Nitzschia,428.98,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Pseudanabaena,214.49,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Ulnaria,643.47,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Surface,Chlorella,3380.52,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Surface
2018-08-02-C3A-Surface,Chroococcus,281.71,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Surface
2018-08-02-C3A-Surface,Eucapsis,115782.81,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Surface
2018-08-02-C3A-Surface,Ulnaria,281.71,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Surface
2018-08-02-D22-Regular,Chlorella,3066.48,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Regular,Cyclotella,766.62,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Regular,Eucapsis,338846.04,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Regular,Monoraphidium,766.62,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Regular,Plagioselmis,766.62,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Surface,Cyclotella,1149.92,,8/2/2018,Summer,Aug,D22,Confluence,CON,Surface
2018-08-02-D22-Surface,Eucapsis,258157.04,,8/2/2018,Summer,Aug,D22,Confluence,CON,Surface
2018-08-02-D4-Regular,Cyclotella,1801.72,,8/2/2018,Summer,Aug,D4,Confluence,CON,Regular
2018-08-02-D4-Regular,Eucapsis,422503.34,,8/2/2018,Summer,Aug,D4,Confluence,CON,Regular
2018-08-02-D4-Surface,Chlorella,2003.24,,8/2/2018,Summer,Aug,D4,Confluence,CON,Surface
2018-08-02-D4-Surface,Eucapsis,204330.48,,8/2/2018,Summer,Aug,D4,Confluence,CON,Surface
2018-08-02-NZ068-Regular,Chlorella,2573.92,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular
2018-08-02-NZ068-Regular,Cyclotella,321.74,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular
2018-08-02-NZ068-Regular,Eucapsis,137704.72,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular
2018-08-02-NZ068-Regular,Plagioselmis,321.74,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular
2018-08-02-NZ068-Surface,Chlorella,563.42,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface
2018-08-02-NZ068-Surface,Cocconeis,281.71,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface
2018-08-02-NZ068-Surface,Cyclotella,281.71,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface
2018-08-02-NZ068-Surface,Eucapsis,113247.42,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface
2018-08-03-D12-Regular,Chlorella,1839.88,,8/3/2018,Summer,Aug,D12,Confluence,CON,Regular
2018-08-03-D12-Regular,Chroococcus,1839.88,,8/3/2018,Summer,Aug,D12,Confluence,CON,Regular
2018-08-03-D12-Regular,Cyclotella,919.94,,8/3/2018,Summer,Aug,D12,Confluence,CON,Regular
2018-08-03-D12-Regular,Eucapsis,399253.96,,8/3/2018,Summer,Aug,D12,Confluence,CON,Regular
2018-08-03-D12-Surface,Chaetoceros,574.96,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Chlorella,574.96,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Chroococcus,7474.48,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Eucapsis,245507.92,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Ochromonas,574.96,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Pseudanabaena,4024.72,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D19-Regular,Chlorella,2874.8,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Chroococcus,2012.36,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Cocconeis,574.96,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Eucapsis,114129.56,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Plagioselmis,574.96,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Pseudanabaena,287.48,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Skeletonema,287.48,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Surface,Chlorella,1073.24,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D19-Surface,Cryptomonas,153.32,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D19-Surface,Eucapsis,63321.16,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D19-Surface,Monoraphidium,153.32,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D28A-Regular,Chlorella,3002.88,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Cocconeis,250.24,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Eucapsis,97843.84,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Lagerheimia,750.72,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Microcystis,1751.68,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Plagioselmis,250.24,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Surface,Anabaena,127.77,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Chlorella,4088.64,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Chroococcus,638.85,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Cocconeis,127.77,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Cyclotella,255.54,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Eucapsis,50980.23,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Lagerheimia,255.54,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Plagioselmis,383.31,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-EZ2-SJR-Regular,Chroococcus,3285.5,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-03-EZ2-SJR-Regular,Cyclotella,1971.3,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-03-EZ2-SJR-Regular,Eucapsis,260868.7,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-06-D16-Regular,Chlorella,5621.88,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Regular,Chroococcus,511.08,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Regular,Eucapsis,200854.44,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Surface,Aulacoseira,438.06,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Chlorella,2190.3,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Cyclotella,438.06,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Eucapsis,87612,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Nitzschia,219.03,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D26-Regular,Aulacoseira,6142.2,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Cyclotella,818.96,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Eucapsis,160925.64,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Microcystis,818.96,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Nitzschia,818.96,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Ulnaria,409.48,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Surface,Achnanthidium,170.36,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Aulacoseira,2725.76,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Chlorella,340.72,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Corethron,170.36,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Cyclotella,340.72,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Eucapsis,69506.88,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-MD10A-Regular,Aulacoseira,2815.2,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Chroococcus,1126.08,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Drepanochloris,563.04,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Eucapsis,233098.56,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Scenedesmus,1126.08,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Surface,Aulacoseira,7512.2,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Chlorella,6385.37,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Chroococcus,2629.27,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Cocconeis,751.22,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Cyclotella,751.22,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Eucapsis,135970.82,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Monoraphidium,375.61,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Plagioselmis,375.61,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Schroederia,375.61,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-P8-Regular,Cryptomonas,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Eucapsis,234224.64,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Kephyrion,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Microcystis,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Mucidosphaerium,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Plagioselmis,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Ulnaria,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Surface,Chlorella,4056.57,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Coscinodiscus,450.73,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Cyclotella,450.73,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Eucapsis,178489.08,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Plagioselmis,450.73,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Skeletonema,450.73,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-07-D10-Regular,Cyclotella,511.08,,8/7/2018,Summer,Aug,D10,Confluence,CON,Regular
2018-08-07-D10-Regular,Eucapsis,215675.76,,8/7/2018,Summer,Aug,D10,Confluence,CON,Regular
2018-08-07-D10-Surface,Chlorella,4599.72,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D10-Surface,Eucapsis,159456.96,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D10-Surface,Nitzschia,383.31,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D8-Regular,Eucapsis,380855.16,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Regular
2018-08-07-D8-Surface,Chlorella,2299.86,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Cyclotella,383.31,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Eucapsis,161756.82,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Gymnodinium,383.31,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Plagioselmis,1149.93,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-EZ2-Regular,Chlorella,900.86,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Regular,Cyclotella,900.86,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Regular,Eucapsis,358542.28,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Surface,Chlorella,1802.92,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ2-Surface,Eucapsis,462448.98,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ2-Surface,Plagioselmis,1802.92,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ6-Regular,Chlorella,1501.44,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Cyclotella,750.72,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Eucapsis,312299.52,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Microcystis,750.72,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Surface,Eucapsis,376810.28,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Surface
2018-08-08-D6-Regular,Chlorella,383.3,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Regular
2018-08-08-D6-Regular,Eucapsis,78001.55,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Regular
2018-08-08-D6-Surface,Cyclotella,1277.7,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D6-Surface,Eucapsis,108093.42,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D6-Surface,Thalassiosira,255.54,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D7-Regular,Eucapsis,337824,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-D7-Surface,Cyclotella,919.94,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-D7-Surface,Eucapsis,186287.85,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-D7-Surface,Kephyrion,459.97,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZ032-Regular,Cyclotella,1533.23,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZ032-Regular,Eucapsis,624024.61,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZ032-Surface,Chlorella,4507.3,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZ032-Surface,Eucapsis,409262.84,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZS42-Regular,Entomoneis,1801.72,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZS42-Regular,Eucapsis,545921.16,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZS42-Surface,Chlorella,1022.16,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZS42-Surface,Eucapsis,209542.8,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-08-09-D41-Regular,Eucapsis,93912.57,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Regular
2018-08-09-D41-Regular,Nitzschia,225.21,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Regular
2018-08-09-D41-Surface,Chlorella,511.08,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Cyclotella,766.62,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Eucapsis,106815.72,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Plagioselmis,766.62,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Regular,Eucapsis,122742.72,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Regular
2018-08-09-D41A-Regular,Kephyrion,281.52,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Regular
2018-08-09-D41A-Surface,Achnanthidium,459.97,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Surface,Cyclotella,459.97,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Surface,Eucapsis,184447.97,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-NZ002-Regular,Chlorella,270.57,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Regular,Cyclotella,270.57,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Regular,Eucapsis,112286.55,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Surface,Chlorella,2253.64,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Surface
2018-08-09-NZ002-Surface,Eucapsis,250717.45,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Surface
