SampleID,AlgalType,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2018-08-03-D19-Regular,Cyanobacterium,219496.7296,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Green Alga,20813.552,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Pennate Diatom,272807.0208,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Surface,Cryptophyte,65061.342,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D19-Surface,Cyanobacterium,23264.7768,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D19-Surface,Green Alga,27202.0344,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D28A-Regular,Cryptophyte,46637.2288,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Cyanobacterium,119021.6512,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Green Alga,42715.968,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Pennate Diatom,132349.4336,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Surface,Centric Diatom,63879.8892,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Cryptophyte,60996.1203,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Cyanobacterium,428872.782,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Green Alga,49830.3,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Pennate Diatom,127076.2089,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-EZ2-SJR-Regular,Centric Diatom,242036.214,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-03-EZ2-SJR-Regular,Cyanobacterium,433134.036,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-06-D16-Regular,Cyanobacterium,100795.1976,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Regular,Green Alga,20182.5492,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Surface,Centric Diatom,842437.5666,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Cyanobacterium,32171.1264,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Green Alga,13952.211,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Pennate Diatom,8623.2111,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D26-Regular,Centric Diatom,41925248.59,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Cyanobacterium,91248.5232,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Pennate Diatom,55926.7784,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Surface,Centric Diatom,11061766.12,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Cyanobacterium,25605.108,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Green Alga,2466.8128,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Pennate Diatom,11644.106,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-MD10A-Regular,Centric Diatom,9363805.632,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Cyanobacterium,112934.5632,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Green Alga,110293.9056,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Surface,Centric Diatom,35690326.98,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Cryptophyte,308447.1759,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Cyanobacterium,100208.9919,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Green Alga,106305.1422,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Pennate Diatom,326923.4318,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-P8-Regular,Chrysophyte,85981.8384,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Cryptophyte,164143.0512,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Cyanobacterium,110986.4448,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Green Alga,25877.3184,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Pennate Diatom,29058.4944,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Surface,Centric Diatom,11767447,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Cryptophyte,490326.6305,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Cyanobacterium,65391.9084,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Green Alga,14563.0863,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-07-D10-Regular,Centric Diatom,46574.7204,,8/7/2018,Summer,Aug,D10,Confluence,CON,Regular
2018-08-07-D10-Regular,Cyanobacterium,78471.2232,,8/7/2018,Summer,Aug,D10,Confluence,CON,Regular
2018-08-07-D10-Surface,Cyanobacterium,58439.4426,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D10-Surface,Green Alga,29300.2164,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D10-Surface,Pennate Diatom,1091482.891,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D8-Regular,Cyanobacterium,139757.2848,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Regular
2018-08-07-D8-Surface,Centric Diatom,11541.4641,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Cryptophyte,377119.5435,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Cyanobacterium,58853.4174,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Dinoflagellate,3535747.268,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Green Alga,21158.712,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-EZ2-Regular,Centric Diatom,669609.238,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Regular,Cyanobacterium,131994.0072,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Regular,Green Alga,5026.7988,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Surface,Cryptophyte,888659.268,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ2-Surface,Cyanobacterium,167455.2096,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ2-Surface,Green Alga,13053.1408,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ6-Regular,Centric Diatom,85056.576,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Cyanobacterium,134634.1248,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Green Alga,8378.0352,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Surface,Cyanobacterium,137923.38,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Surface
2018-08-08-D6-Regular,Cyanobacterium,28322.037,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Regular
2018-08-08-D6-Regular,Green Alga,7213.706,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Regular
2018-08-08-D6-Surface,Centric Diatom,10082586.24,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D6-Surface,Cyanobacterium,39419.6004,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D7-Regular,Cyanobacterium,119859.9552,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-D7-Surface,Centric Diatom,83834.1322,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-D7-Surface,Chrysophyte,8684.2336,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-D7-Surface,Cyanobacterium,67808.7774,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZ032-Regular,Centric Diatom,139723.2499,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZ032-Regular,Cyanobacterium,228788.5806,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZ032-Surface,Cyanobacterium,148632.7248,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZ032-Surface,Green Alga,21562.9232,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZS42-Regular,Cyanobacterium,191829.1284,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZS42-Regular,Pennate Diatom,6799655.246,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZS42-Surface,Cyanobacterium,76907.3184,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZS42-Surface,Green Alga,3669.5544,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-08-09-D41-Regular,Cyanobacterium,34092.2898,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Regular
2018-08-09-D41-Regular,Pennate Diatom,36997.4988,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Regular
2018-08-09-D41-Surface,Centric Diatom,119715.3792,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Cryptophyte,204817.8654,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Cyanobacterium,38867.634,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Green Alga,5872.3092,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Regular,Chrysophyte,11300.2128,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Regular
2018-08-09-D41A-Regular,Cyanobacterium,44542.0944,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Regular
2018-08-09-D41A-Surface,Centric Diatom,110783.7745,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Surface,Cyanobacterium,66980.8314,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Surface,Pennate Diatom,27694.7937,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-NZ002-Regular,Centric Diatom,43055.8041,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Regular,Cyanobacterium,40812.7788,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Regular,Green Alga,971.3463,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Surface,Cyanobacterium,90663.9372,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Surface
2018-08-09-NZ002-Surface,Green Alga,12575.3112,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Surface
2018-08-09-NZ004-Regular,Centric Diatom,29940.7615,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular
2018-08-09-NZ004-Regular,Cyanobacterium,49854.177,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular
2018-08-09-NZ004-Regular,Pennate Diatom,59349.272,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular
2018-08-09-NZ004-Surface,Ciliate,3003090.53,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface
2018-08-09-NZ004-Surface,Cyanobacterium,61659.18,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface
2018-08-09-NZ004-Surface,Green Alga,11768.02,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface
2018-08-09-NZ325-Regular,Cyanobacterium,52237.7064,,8/9/2018,Summer,Aug,NZ325,San Pablo Bay,SPB,Regular
2018-08-09-NZ325-Surface,Cyanobacterium,43466.976,,8/9/2018,Summer,Aug,NZ325,San Pablo Bay,SPB,Surface
2018-08-09-NZ325-Surface,Green Alga,3303.1452,,8/9/2018,Summer,Aug,NZ325,San Pablo Bay,SPB,Surface
2018-09-07-C3A-Regular,Cryptophyte,88605.6048,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Regular
2018-09-07-C3A-Regular,Cyanobacterium,44542.0944,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Regular
2018-09-07-C3A-Regular,Green Alga,85052.8224,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Regular
2018-09-07-C3A-Regular,Pennate Diatom,1167229.778,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Regular
2018-09-07-C3A-Surface,Centric Diatom,5326.7601,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Surface
2018-09-07-C3A-Surface,Cyanobacterium,26175.6036,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Surface
2018-09-07-C3A-Surface,Green Alga,4341.3714,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Surface
2018-09-07-C3A-Surface,Pennate Diatom,43749.843,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Surface
2018-09-13-D22-Regular,Cryptophyte,91493.3848,,9/13/2018,Fall,Sep,D22,Confluence,CON,Regular
2018-09-13-D22-Regular,Cyanobacterium,91487.6352,,9/13/2018,Fall,Sep,D22,Confluence,CON,Regular
2018-09-13-D22-Regular,Green Alga,32962.4568,,9/13/2018,Fall,Sep,D22,Confluence,CON,Regular
2018-09-13-D22-Surface,Cyanobacterium,86810.2128,,9/13/2018,Fall,Sep,D22,Confluence,CON,Surface
2018-09-13-D22-Surface,Green Alga,13662.6925,,9/13/2018,Fall,Sep,D22,Confluence,CON,Surface
2018-09-13-D4-Regular,Cyanobacterium,97061.0148,,9/13/2018,Fall,Sep,D4,Confluence,CON,Regular
2018-09-13-D4-Surface,Centric Diatom,130326.0588,,9/13/2018,Fall,Sep,D4,Confluence,CON,Surface
2018-09-13-D4-Surface,Cyanobacterium,54962.3988,,9/13/2018,Fall,Sep,D4,Confluence,CON,Surface
2018-09-13-D4-Surface,Green Alga,1270.2138,,9/13/2018,Fall,Sep,D4,Confluence,CON,Surface
2018-09-13-EZ2-Regular,Cryptophyte,190303.3881,,9/13/2018,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ2-Regular,Cyanobacterium,68388.3396,,9/13/2018,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ2-Regular,Green Alga,19981.0968,,9/13/2018,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ2-Regular,Pennate Diatom,1771666.449,,9/13/2018,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ6-Regular,Cyanobacterium,127090.2636,,9/13/2018,Fall,Sep,EZ6,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ6-Regular,Green Alga,18812.8548,,9/13/2018,Fall,Sep,EZ6,Low Salinity Zone,LSZ,Regular
2018-09-13-NZ068-Regular,Centric Diatom,55135.3624,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Regular,Cryptophyte,78370.3112,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Regular,Cyanobacterium,53385.6384,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Regular,Green Alga,4355.2536,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Regular,Pennate Diatom,82555.7896,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Surface,Chrysophyte,66467.9466,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface
2018-09-13-NZ068-Surface,Cyanobacterium,42846.624,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface
2018-09-13-NZ068-Surface,Green Alga,6665.6196,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface
2018-09-13-NZ068-Surface,Pennate Diatom,117910.4094,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface
2018-09-14-D12-Regular,Centric Diatom,27737.4794,,9/14/2018,Fall,Sep,D12,Confluence,CON,Regular
2018-09-14-D12-Regular,Cryptophyte,104797.0438,,9/14/2018,Fall,Sep,D12,Confluence,CON,Regular
2018-09-14-D12-Regular,Cyanobacterium,93725.4744,,9/14/2018,Fall,Sep,D12,Confluence,CON,Regular
2018-09-14-D12-Regular,Pennate Diatom,178086.5091,,9/14/2018,Fall,Sep,D12,Confluence,CON,Regular
2018-09-14-D12-Surface,Cyanobacterium,75361.8888,,9/14/2018,Fall,Sep,D12,Confluence,CON,Surface
2018-09-14-D12-Surface,Green Alga,7191.6316,,9/14/2018,Fall,Sep,D12,Confluence,CON,Surface
2018-09-14-D19-Regular,Centric Diatom,67804.092,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Regular
2018-09-14-D19-Regular,Cryptophyte,312126.8544,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Regular
2018-09-14-D19-Regular,Cyanobacterium,72778.5504,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Regular
2018-09-14-D19-Regular,Green Alga,14346.2592,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Regular
2018-09-14-D19-Surface,Centric Diatom,28259.0984,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Surface
2018-09-14-D19-Surface,Cryptophyte,232587.9712,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Surface
2018-09-14-D19-Surface,Cyanobacterium,29871.504,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Surface
2018-09-14-D19-Surface,Green Alga,5150.6832,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Surface
2018-09-14-D28A-Regular,Cryptophyte,25084.7925,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Regular
2018-09-14-D28A-Regular,Cyanobacterium,82482.4775,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Regular
2018-09-14-D28A-Regular,Green Alga,86809.481,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Regular
2018-09-14-D28A-Surface,Centric Diatom,21715.1608,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-D28A-Surface,Cryptophyte,57686.5352,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-D28A-Surface,Cyanobacterium,141544.846,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-D28A-Surface,Green Alga,30535.5074,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-D28A-Surface,Pennate Diatom,31957.9442,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-EZ2-SJR-Regular,Cyanobacterium,59957.3502,,9/14/2018,Fall,Sep,EZ2-SJR,NA,NA,Regular
2018-09-14-EZ2-SJR-Regular,Green Alga,9406.4274,,9/14/2018,Fall,Sep,EZ2-SJR,NA,NA,Regular
2018-09-14-EZ2-SJR-Regular,Pennate Diatom,11552.9634,,9/14/2018,Fall,Sep,EZ2-SJR,NA,NA,Regular
2018-09-17-D16-Regular,Cryptophyte,377371.9296,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Regular
2018-09-17-D16-Regular,Cyanobacterium,71568.0144,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Regular
2018-09-17-D16-Regular,Green Alga,10191.024,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Regular
2018-09-17-D16-Regular,Pennate Diatom,33900.6384,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Regular
2018-09-17-D16-Surface,Centric Diatom,54193.7322,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Surface
2018-09-17-D16-Surface,Cyanobacterium,41733.3306,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Surface
2018-09-17-D16-Surface,Green Alga,9888.6909,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Surface
2018-09-17-D26-Regular,Centric Diatom,26198.0524,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Regular,Cryptophyte,96990.0024,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Regular,Cyanobacterium,58220.4496,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Regular,Green Alga,8656.0228,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Regular,Pennate Diatom,31329.5704,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Surface,Centric Diatom,241046.6604,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Surface
2018-09-17-D26-Surface,Chrysophyte,60049.1814,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Surface
2018-09-17-D26-Surface,Cyanobacterium,31370.3208,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Surface
2018-09-17-D26-Surface,Green Alga,17779.9492,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Surface
2018-09-17-MD10A-Regular,Centric Diatom,50543.8545,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Regular
2018-09-17-MD10A-Regular,Cyanobacterium,50702.924,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Regular
2018-09-17-MD10A-Regular,Green Alga,181465.719,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Regular
2018-09-17-MD10A-Surface,Centric Diatom,1997794.097,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Surface
2018-09-17-MD10A-Surface,Cryptophyte,79291.3545,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Surface
2018-09-17-MD10A-Surface,Cyanobacterium,27183.636,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Surface
2018-09-17-MD10A-Surface,Green Alga,71560.1935,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Surface
2018-09-17-P8-Regular,Centric Diatom,111717.5136,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Regular
2018-09-17-P8-Regular,Cyanobacterium,69133.491,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Regular
2018-09-17-P8-Regular,Green Alga,63420.6636,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Regular
2018-09-17-P8-Regular,Pennate Diatom,26687.4594,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Regular
2018-09-17-P8-Surface,Cyanobacterium,94622.4,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Surface
2018-09-17-P8-Surface,Green Alga,23034.6405,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Surface
2018-09-18-D10-Regular,Centric Diatom,17918.1054,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Regular,Cryptophyte,303932.1468,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Regular,Cyanobacterium,66159.1584,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Regular,Green Alga,6522.2264,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Regular,Pennate Diatom,216963.1224,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Surface,Centric Diatom,1502679.732,,9/18/2018,Fall,Sep,D10,Confluence,CON,Surface
2018-09-18-D10-Surface,Cyanobacterium,66527.748,,9/18/2018,Fall,Sep,D10,Confluence,CON,Surface
2018-09-18-D10-Surface,Green Alga,9735.768,,9/18/2018,Fall,Sep,D10,Confluence,CON,Surface
2018-09-18-D8-Regular,Centric Diatom,41917.0661,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Regular,Cryptophyte,405992.5205,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Regular,Cyanobacterium,81331.8954,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Regular,Euglenoid,556904.0778,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Regular,Green Alga,6660.3656,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Surface,Cryptophyte,406819.8834,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Surface
2018-09-18-D8-Surface,Cyanobacterium,164065.72,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Surface
2018-09-18-D8-Surface,Green Alga,4854.3621,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Surface
2018-09-19-D6-Regular,Cryptophyte,632589.8645,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Regular
2018-09-19-D6-Regular,Cyanobacterium,62622.144,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Regular
2018-09-19-D6-Regular,Green Alga,4804.5435,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Regular
2018-09-19-D6-Regular,Pennate Diatom,845720.9195,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Regular
2018-09-19-D6-Surface,Centric Diatom,38119.185,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Surface
