SampleID,Genus,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2018-07-19-D19-Surface,Cryptomonas,213051.6388,,7/19/2018,Summer,Jul,D19,Central Delta,CED,Surface
2018-07-19-D19-Surface,Cyclotella,44828.5123,,7/19/2018,Summer,Jul,D19,Central Delta,CED,Surface
2018-07-19-D19-Surface,Drepanochloris,2231.1432,,7/19/2018,Summer,Jul,D19,Central Delta,CED,Surface
2018-07-19-D19-Surface,Eucapsis,43203.0456,,7/19/2018,Summer,Jul,D19,Central Delta,CED,Surface
2018-07-19-D19-Surface,Plagioselmis,65542.6486,,7/19/2018,Summer,Jul,D19,Central Delta,CED,Surface
2018-07-19-D28A-Regular,Aphanizomenon,380761.4304,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Chlorella,6283.5264,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Cocconeis,77522.1624,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Eucapsis,39474.7344,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Microcystis,227980.5264,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Regular,Nitzschia,28520.7912,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Regular
2018-07-19-D28A-Surface,Chlorella,38429.514,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Chroococcus,1206892.944,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Cocconeis,183369.798,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Cyclotella,29884.614,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Eucapsis,19471.104,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Komvophoron,53680.752,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Plagioselmis,64614.468,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-D28A-Surface,Thalassiosira,185236.53,,7/19/2018,Summer,Jul,D28A,Central Delta,CED,Surface
2018-07-19-EZ2-SJR-Regular,Chlorella,10570.1106,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-07-19-EZ2-SJR-Regular,Chroococcus,84588.483,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-07-19-EZ2-SJR-Regular,Eucapsis,145718.496,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-07-19-EZ2-SJR-Regular,Nitzschia,40026.5894,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-07-19-EZ2-SJR-Regular,Skeletonema,182985.2654,,7/19/2018,Summer,Jul,EZ2-SJR,NA,NA,Regular
2018-08-01-C10A-Regular,Chlorella,3590.5626,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Cyclotella,407342.2488,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Drepanochloris,20822.6892,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Eucapsis,86984.2746,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Microcystis,1021804.621,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Monoraphidium,9973.785,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Mucidosphaerium,103315.5432,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Nitzschia,229036.7118,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Scenedesmus,474803.6436,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Skeletonema,193021.6959,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Regular,Ulnaria,77486.6574,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Regular
2018-08-01-C10A-Surface,Ankistrodesmus,23748.153,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Chlamydomonas,51806.469,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Chlorella,21238.1169,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Chroococcus,663765.102,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Crucigenia,57074.446,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Cuspidothrix,1701336.837,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Cyclotella,5246110.67,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Eucapsis,42594.552,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Merismopedia,4958.096,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Navicula,262829.7958,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C10A-Surface,Nitzschia,150517.653,,8/1/2018,Summer,Aug,C10A,Southern Interior Delta,SID,Surface
2018-08-01-C9-Regular,Aphanizomenon,394198.3188,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Chlorella,14346.1955,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Drepanochloris,14575.9148,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Eucapsis,65510.5392,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Microcystis,130048.1496,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Regular,Mucidosphaerium,7540.1982,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Regular
2018-08-01-C9-Surface,Chlorella,19777.3818,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Chroococcus,677356.5459,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Cocconeis,80336.5362,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Eucapsis,34075.7928,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Nitzschia,19126.3158,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-01-C9-Surface,Pseudanabaena,6175.1106,,8/1/2018,Summer,Aug,C9,Southern Interior Delta,SID,Surface
2018-08-02-C3A-Regular,Achnanthidium,17066.9693,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Chlorella,6290.9917,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Cyclotella,19546.4737,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Encyonema,39942.3278,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Eucapsis,34013.8242,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Nitzschia,115550.0528,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Pseudanabaena,4049.5712,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Regular,Ulnaria,63652.0524,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Regular
2018-08-02-C3A-Surface,Chlorella,16395.522,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Surface
2018-08-02-C3A-Surface,Chroococcus,2022.6778,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Surface
2018-08-02-C3A-Surface,Eucapsis,42594.552,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Surface
2018-08-02-C3A-Surface,Ulnaria,984156.7021,,8/2/2018,Summer,Aug,C3A,Northern Interior Delta,NID,Surface
2018-08-02-D22-Regular,Chlorella,22201.3152,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Regular,Cyclotella,30496.1436,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Regular,Eucapsis,122674.5324,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Regular,Monoraphidium,16083.6876,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Regular,Plagioselmis,58531.437,,8/2/2018,Summer,Aug,D22,Confluence,CON,Regular
2018-08-02-D22-Surface,Cyclotella,1575798.622,,8/2/2018,Summer,Aug,D22,Confluence,CON,Surface
2018-08-02-D22-Surface,Eucapsis,94592.4192,,8/2/2018,Summer,Aug,D22,Confluence,CON,Surface
2018-08-02-D4-Regular,Cyclotella,164190.7436,,8/2/2018,Summer,Aug,D4,Confluence,CON,Regular
2018-08-02-D4-Regular,Eucapsis,146750.094,,8/2/2018,Summer,Aug,D4,Confluence,CON,Regular
2018-08-02-D4-Surface,Chlorella,7191.6316,,8/2/2018,Summer,Aug,D4,Confluence,CON,Surface
2018-08-02-D4-Surface,Eucapsis,73558.9728,,8/2/2018,Summer,Aug,D4,Confluence,CON,Surface
2018-08-02-NZ068-Regular,Chlorella,10784.7248,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular
2018-08-02-NZ068-Regular,Cyclotella,174354.1234,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular
2018-08-02-NZ068-Regular,Eucapsis,53338.0572,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular
2018-08-02-NZ068-Regular,Plagioselmis,55348.9322,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular
2018-08-02-NZ068-Surface,Chlorella,2022.6778,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface
2018-08-02-NZ068-Surface,Cocconeis,187044.1716,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface
2018-08-02-NZ068-Surface,Cyclotella,56640.6126,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface
2018-08-02-NZ068-Surface,Eucapsis,40870.4868,,8/2/2018,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface
2018-08-03-D12-Regular,Chlorella,13320.7312,,8/3/2018,Summer,Aug,D12,Confluence,CON,Regular
2018-08-03-D12-Regular,Chroococcus,140640.4272,,8/3/2018,Summer,Aug,D12,Confluence,CON,Regular
2018-08-03-D12-Regular,Cyclotella,56567.1106,,8/3/2018,Summer,Aug,D12,Confluence,CON,Regular
2018-08-03-D12-Regular,Eucapsis,147539.9772,,8/3/2018,Summer,Aug,D12,Confluence,CON,Regular
2018-08-03-D12-Surface,Chaetoceros,156222.3816,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Chlorella,2064.1064,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Chroococcus,592599.7728,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Eucapsis,88900.3152,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Ochromonas,567278.5344,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D12-Surface,Pseudanabaena,123259.9248,,8/3/2018,Summer,Aug,D12,Confluence,CON,Surface
2018-08-03-D19-Regular,Chlorella,20813.552,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Chroococcus,166479.668,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Cocconeis,272807.0208,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Eucapsis,41604.1056,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Plagioselmis,129423.496,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Pseudanabaena,11412.956,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Regular,Skeletonema,28745.1252,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Regular
2018-08-03-D19-Surface,Chlorella,5205.214,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D19-Surface,Cryptomonas,65061.342,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D19-Surface,Eucapsis,23264.7768,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D19-Surface,Monoraphidium,21996.8204,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D28A-Regular,Chlorella,12582.0672,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Cocconeis,132349.4336,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Eucapsis,35448.9984,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Lagerheimia,30133.9008,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Microcystis,83572.6528,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Plagioselmis,46637.2288,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Surface,Anabaena,366919.6644,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Chlorella,46978.4736,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Chroococcus,43255.2558,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Cocconeis,127076.2089,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Cyclotella,63879.8892,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Eucapsis,18697.8618,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Lagerheimia,2851.8264,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Plagioselmis,60996.1203,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-EZ2-SJR-Regular,Chroococcus,338629.914,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-03-EZ2-SJR-Regular,Cyclotella,242036.214,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-03-EZ2-SJR-Regular,Eucapsis,94504.122,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-06-D16-Regular,Chlorella,20182.5492,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Regular,Chroococcus,27107.6832,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Regular,Eucapsis,73687.5144,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Surface,Aulacoseira,784223.7732,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Chlorella,13952.211,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Cyclotella,58213.7934,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Eucapsis,32171.1264,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Nitzschia,8623.2111,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D26-Regular,Aulacoseira,41824696.68,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Cyclotella,100551.9088,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Eucapsis,58670.2944,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Microcystis,32578.2288,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Nitzschia,22726.14,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Ulnaria,33200.6384,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Surface,Achnanthidium,11644.106,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Aulacoseira,10558558.45,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Chlorella,2466.8128,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Corethron,285017.3908,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Cyclotella,218190.2736,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Eucapsis,25605.108,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-MD10A-Regular,Aulacoseira,9363805.632,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Chroococcus,28309.6512,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Drepanochloris,14858.6256,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Eucapsis,84624.912,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Scenedesmus,95435.28,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Surface,Aulacoseira,35655372.71,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Chlorella,22923.4783,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Chroococcus,50718.6183,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Cocconeis,326923.4318,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Cyclotella,34954.2666,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Eucapsis,49490.3736,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Monoraphidium,3688.4902,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Plagioselmis,308447.1759,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Schroederia,79693.1737,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-P8-Regular,Cryptomonas,138254.472,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Eucapsis,82293.9264,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Kephyrion,85981.8384,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Microcystis,28692.5184,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Mucidosphaerium,25877.3184,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Plagioselmis,25888.5792,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Ulnaria,29058.4944,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Surface,Chlorella,14563.0863,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Coscinodiscus,11654358.84,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Cyclotella,97546.9866,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Eucapsis,65391.9084,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Plagioselmis,490326.6305,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Skeletonema,15541.1704,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-07-D10-Regular,Cyclotella,46574.7204,,8/7/2018,Summer,Aug,D10,Confluence,CON,Regular
2018-08-07-D10-Regular,Eucapsis,78471.2232,,8/7/2018,Summer,Aug,D10,Confluence,CON,Regular
2018-08-07-D10-Surface,Chlorella,29300.2164,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D10-Surface,Eucapsis,58439.4426,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D10-Surface,Nitzschia,1091482.891,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D8-Regular,Eucapsis,139757.2848,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Regular
2018-08-07-D8-Surface,Chlorella,21158.712,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Cyclotella,11541.4641,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Eucapsis,58853.4174,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Gymnodinium,3535747.268,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Plagioselmis,377119.5435,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-EZ2-Regular,Chlorella,5026.7988,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Regular,Cyclotella,669609.238,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Regular,Eucapsis,131994.0072,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Surface,Chlorella,13053.1408,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ2-Surface,Eucapsis,167455.2096,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ2-Surface,Plagioselmis,888659.268,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ6-Regular,Chlorella,8378.0352,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Cyclotella,85056.576,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Eucapsis,114725.0304,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Microcystis,19909.0944,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Surface,Eucapsis,137923.38,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Surface
2018-08-08-D6-Regular,Chlorella,7213.706,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Regular
2018-08-08-D6-Regular,Eucapsis,28322.037,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Regular
2018-08-08-D6-Surface,Cyclotella,570569.712,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D6-Surface,Eucapsis,39419.6004,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D6-Surface,Thalassiosira,9512016.528,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D7-Regular,Eucapsis,119859.9552,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-D7-Surface,Cyclotella,83834.1322,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-D7-Surface,Eucapsis,67808.7774,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-D7-Surface,Kephyrion,8684.2336,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZ032-Regular,Cyclotella,139723.2499,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZ032-Regular,Eucapsis,228788.5806,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZ032-Surface,Chlorella,21562.9232,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZ032-Surface,Eucapsis,148632.7248,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZS42-Regular,Entomoneis,6799655.246,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZS42-Regular,Eucapsis,191829.1284,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZS42-Surface,Chlorella,3669.5544,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZS42-Surface,Eucapsis,76907.3184,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-08-09-D41-Regular,Eucapsis,34092.2898,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Regular
2018-08-09-D41-Regular,Nitzschia,36997.4988,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Regular
2018-08-09-D41-Surface,Chlorella,5872.3092,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Cyclotella,119715.3792,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Eucapsis,38867.634,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Plagioselmis,204817.8654,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Regular,Eucapsis,44542.0944,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Regular
