SampleID,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType,AlgalType,Units.per.mL,BV.um3.per.mL
2018-08-02-NZ068-Regular,2018-08-02,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular,Cryptophyte,321.74,55348.9322
2018-08-02-NZ068-Regular,2018-08-02,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular,Cyanobacterium,137704.72,53338.0572
2018-08-02-NZ068-Regular,2018-08-02,Summer,Aug,NZ068,Northern Interior Delta,NID,Regular,Green Alga,2573.92,10784.724800000002
2018-08-02-NZ068-Surface,2018-08-02,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface,Centric Diatom,281.71,56640.61259999999
2018-08-02-NZ068-Surface,2018-08-02,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface,Cyanobacterium,113247.42,40870.48679999999
2018-08-02-NZ068-Surface,2018-08-02,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface,Green Alga,563.42,2022.6777999999997
2018-08-02-NZ068-Surface,2018-08-02,Summer,Aug,NZ068,Northern Interior Delta,NID,Surface,Pennate Diatom,281.71,187044.1716
2018-08-03-D12-Regular,2018-08-03,Summer,Aug,D12,Confluence,CON,Regular,Centric Diatom,919.94,56567.11060000001
2018-08-03-D12-Regular,2018-08-03,Summer,Aug,D12,Confluence,CON,Regular,Cyanobacterium,401093.84,288180.4044
2018-08-03-D12-Regular,2018-08-03,Summer,Aug,D12,Confluence,CON,Regular,Green Alga,1839.88,13320.731200000002
2018-08-03-D12-Surface,2018-08-03,Summer,Aug,D12,Confluence,CON,Surface,Centric Diatom,574.96,156222.3816
2018-08-03-D12-Surface,2018-08-03,Summer,Aug,D12,Confluence,CON,Surface,Chrysophyte,574.96,567278.5344
2018-08-03-D12-Surface,2018-08-03,Summer,Aug,D12,Confluence,CON,Surface,Cyanobacterium,257007.12000000002,804760.0128
2018-08-03-D12-Surface,2018-08-03,Summer,Aug,D12,Confluence,CON,Surface,Green Alga,574.96,2064.1064
2018-08-03-D19-Regular,2018-08-03,Summer,Aug,D19,Central Delta,CED,Regular,Centric Diatom,287.48,28745.1252
2018-08-03-D19-Regular,2018-08-03,Summer,Aug,D19,Central Delta,CED,Regular,Cryptophyte,574.96,129423.496
2018-08-03-D19-Regular,2018-08-03,Summer,Aug,D19,Central Delta,CED,Regular,Cyanobacterium,116429.40000000001,219496.7296
2018-08-03-D19-Regular,2018-08-03,Summer,Aug,D19,Central Delta,CED,Regular,Green Alga,2874.8,20813.552000000003
2018-08-03-D19-Regular,2018-08-03,Summer,Aug,D19,Central Delta,CED,Regular,Pennate Diatom,574.96,272807.02080000006
2018-08-03-D19-Surface,2018-08-03,Summer,Aug,D19,Central Delta,CED,Surface,Cryptophyte,153.32,65061.342000000004
2018-08-03-D19-Surface,2018-08-03,Summer,Aug,D19,Central Delta,CED,Surface,Cyanobacterium,63321.159999999996,23264.776799999996
2018-08-03-D19-Surface,2018-08-03,Summer,Aug,D19,Central Delta,CED,Surface,Green Alga,1226.56,27202.0344
2018-08-03-D28A-Regular,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Regular,Cryptophyte,250.24,46637.228800000004
2018-08-03-D28A-Regular,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Regular,Cyanobacterium,99595.51999999999,119021.65120000002
2018-08-03-D28A-Regular,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Regular,Green Alga,3753.6000000000004,42715.96800000001
2018-08-03-D28A-Regular,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Regular,Pennate Diatom,250.24,132349.4336
2018-08-03-D28A-Surface,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Surface,Centric Diatom,255.54,63879.8892
2018-08-03-D28A-Surface,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Surface,Cryptophyte,383.31,60996.120299999995
2018-08-03-D28A-Surface,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Surface,Cyanobacterium,51746.85,428872.78199999995
2018-08-03-D28A-Surface,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Surface,Green Alga,4344.18,49830.299999999996
2018-08-03-D28A-Surface,2018-08-03,Summer,Aug,D28A,Central Delta,CED,Surface,Pennate Diatom,127.77,127076.2089
2018-08-03-EZ2-SJR-Regular,2018-08-03,Summer,Aug,EZ2-SJR,NA,NA,Regular,Centric Diatom,1971.3000000000002,242036.21400000004
2018-08-03-EZ2-SJR-Regular,2018-08-03,Summer,Aug,EZ2-SJR,NA,NA,Regular,Cyanobacterium,264154.2,433134.0360000001
2018-08-06-D16-Regular,2018-08-06,Summer,Aug,D16,Central Delta,CED,Regular,Cyanobacterium,201365.52,100795.1976
2018-08-06-D16-Regular,2018-08-06,Summer,Aug,D16,Central Delta,CED,Regular,Green Alga,5621.88,20182.549199999998
2018-08-06-D16-Surface,2018-08-06,Summer,Aug,D16,Central Delta,CED,Surface,Centric Diatom,876.12,842437.5666
2018-08-06-D16-Surface,2018-08-06,Summer,Aug,D16,Central Delta,CED,Surface,Cyanobacterium,87612,32171.126399999997
2018-08-06-D16-Surface,2018-08-06,Summer,Aug,D16,Central Delta,CED,Surface,Green Alga,2190.3,13952.211000000001
2018-08-06-D16-Surface,2018-08-06,Summer,Aug,D16,Central Delta,CED,Surface,Pennate Diatom,219.03,8623.211099999999
2018-08-06-D26-Regular,2018-08-06,Summer,Aug,D26,Central Delta,CED,Regular,Centric Diatom,6961.160000000001,41925248.5888
2018-08-06-D26-Regular,2018-08-06,Summer,Aug,D26,Central Delta,CED,Regular,Cyanobacterium,161744.6,91248.52320000001
2018-08-06-D26-Regular,2018-08-06,Summer,Aug,D26,Central Delta,CED,Regular,Pennate Diatom,1228.44,55926.7784
2018-08-06-D26-Surface,2018-08-06,Summer,Aug,D26,Central Delta,CED,Surface,Centric Diatom,3236.84,11061766.115600001
2018-08-06-D26-Surface,2018-08-06,Summer,Aug,D26,Central Delta,CED,Surface,Cyanobacterium,69506.88,25605.108
2018-08-06-D26-Surface,2018-08-06,Summer,Aug,D26,Central Delta,CED,Surface,Green Alga,340.72,2466.8128
2018-08-06-D26-Surface,2018-08-06,Summer,Aug,D26,Central Delta,CED,Surface,Pennate Diatom,170.36,11644.106
2018-08-06-MD10A-Regular,2018-08-06,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular,Centric Diatom,2815.2,9363805.632
2018-08-06-MD10A-Regular,2018-08-06,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular,Cyanobacterium,234224.63999999998,112934.56319999998
2018-08-06-MD10A-Regular,2018-08-06,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular,Green Alga,1689.12,110293.9056
2018-08-06-MD10A-Surface,2018-08-06,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface,Centric Diatom,8263.42,35690326.9804
2018-08-06-MD10A-Surface,2018-08-06,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface,Cryptophyte,375.61,308447.17590000003
2018-08-06-MD10A-Surface,2018-08-06,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface,Cyanobacterium,138600.09,100208.9919
2018-08-06-MD10A-Surface,2018-08-06,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface,Green Alga,7136.59,106305.1422
2018-08-06-MD10A-Surface,2018-08-06,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface,Pennate Diatom,751.22,326923.4318
2018-08-06-P8-Regular,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Regular,Chrysophyte,563.04,85981.8384
2018-08-06-P8-Regular,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Regular,Cryptophyte,1126.08,164143.05120000002
2018-08-06-P8-Regular,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Regular,Cyanobacterium,234787.68,110986.4448
2018-08-06-P8-Regular,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Regular,Green Alga,563.04,25877.3184
2018-08-06-P8-Regular,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Regular,Pennate Diatom,563.04,29058.4944
2018-08-06-P8-Surface,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Surface,Centric Diatom,1352.19,11767446.9969
2018-08-06-P8-Surface,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Surface,Cryptophyte,450.73,490326.63049999997
2018-08-06-P8-Surface,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Surface,Cyanobacterium,178489.08000000002,65391.90839999999
2018-08-06-P8-Surface,2018-08-06,Summer,Aug,P8,Southern Interior Delta,SID,Surface,Green Alga,4056.57,14563.0863
2018-08-07-D10-Regular,2018-08-07,Summer,Aug,D10,Confluence,CON,Regular,Centric Diatom,511.08,46574.7204
2018-08-07-D10-Regular,2018-08-07,Summer,Aug,D10,Confluence,CON,Regular,Cyanobacterium,215675.75999999998,78471.2232
2018-08-07-D10-Surface,2018-08-07,Summer,Aug,D10,Confluence,CON,Surface,Cyanobacterium,159456.96,58439.4426
2018-08-07-D10-Surface,2018-08-07,Summer,Aug,D10,Confluence,CON,Surface,Green Alga,4599.72,29300.216399999998
2018-08-07-D10-Surface,2018-08-07,Summer,Aug,D10,Confluence,CON,Surface,Pennate Diatom,383.31,1091482.8912
2018-08-07-D8-Regular,2018-08-07,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,380855.16000000003,139757.2848
2018-08-07-D8-Surface,2018-08-07,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface,Centric Diatom,383.31,11541.4641
2018-08-07-D8-Surface,2018-08-07,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface,Cryptophyte,1149.93,377119.54349999997
2018-08-07-D8-Surface,2018-08-07,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,161756.82,58853.4174
2018-08-07-D8-Surface,2018-08-07,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface,Dinoflagellate,383.31,3535747.2675
2018-08-07-D8-Surface,2018-08-07,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface,Green Alga,2299.86,21158.712
2018-08-07-EZ2-Regular,2018-08-07,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular,Centric Diatom,900.86,669609.238
2018-08-07-EZ2-Regular,2018-08-07,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular,Cyanobacterium,358542.28,131994.0072
2018-08-07-EZ2-Regular,2018-08-07,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular,Green Alga,900.86,5026.7988000000005
2018-08-07-EZ2-Surface,2018-08-07,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface,Cryptophyte,1802.92,888659.268
2018-08-07-EZ2-Surface,2018-08-07,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface,Cyanobacterium,462448.98000000004,167455.2096
2018-08-07-EZ2-Surface,2018-08-07,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface,Green Alga,1802.92,13053.140800000001
2018-08-07-EZ6-Regular,2018-08-07,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular,Centric Diatom,750.72,85056.576
2018-08-07-EZ6-Regular,2018-08-07,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular,Cyanobacterium,313050.24,134634.1248
2018-08-07-EZ6-Regular,2018-08-07,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular,Green Alga,1501.44,8378.0352
2018-08-07-EZ6-Surface,2018-08-07,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Surface,Cyanobacterium,376810.28,137923.38
2018-08-08-D6-Regular,2018-08-08,Summer,Aug,D6,San Pablo Bay,SPB,Regular,Cyanobacterium,78001.55,28322.037
2018-08-08-D6-Regular,2018-08-08,Summer,Aug,D6,San Pablo Bay,SPB,Regular,Green Alga,383.3,7213.706
2018-08-08-D6-Surface,2018-08-08,Summer,Aug,D6,San Pablo Bay,SPB,Surface,Centric Diatom,1533.24,10082586.239999998
2018-08-08-D6-Surface,2018-08-08,Summer,Aug,D6,San Pablo Bay,SPB,Surface,Cyanobacterium,108093.42,39419.600399999996
2018-08-08-D7-Regular,2018-08-08,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,337824,119859.9552
2018-08-08-D7-Surface,2018-08-08,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface,Centric Diatom,919.94,83834.13220000001
2018-08-08-D7-Surface,2018-08-08,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface,Chrysophyte,459.97,8684.2336
2018-08-08-D7-Surface,2018-08-08,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,186287.85,67808.77739999999
2018-08-08-NZ032-Regular,2018-08-08,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular,Centric Diatom,1533.23,139723.2499
2018-08-08-NZ032-Regular,2018-08-08,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,624024.61,228788.5806
2018-08-08-NZ032-Surface,2018-08-08,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,409262.84,148632.7248
2018-08-08-NZ032-Surface,2018-08-08,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface,Green Alga,4507.3,21562.923200000005
2018-08-08-NZS42-Regular,2018-08-08,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,545921.16,191829.1284
2018-08-08-NZS42-Regular,2018-08-08,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,1801.72,6799655.2456
2018-08-08-NZS42-Surface,2018-08-08,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,209542.8,76907.31839999999
2018-08-08-NZS42-Surface,2018-08-08,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface,Green Alga,1022.16,3669.5543999999995
2018-08-09-D41-Regular,2018-08-09,Summer,Aug,D41,San Pablo Bay,SPB,Regular,Cyanobacterium,93912.57,34092.2898
2018-08-09-D41-Regular,2018-08-09,Summer,Aug,D41,San Pablo Bay,SPB,Regular,Pennate Diatom,225.21,36997.4988
2018-08-09-D41-Surface,2018-08-09,Summer,Aug,D41,San Pablo Bay,SPB,Surface,Centric Diatom,766.62,119715.3792
2018-08-09-D41-Surface,2018-08-09,Summer,Aug,D41,San Pablo Bay,SPB,Surface,Cryptophyte,766.62,204817.8654
2018-08-09-D41-Surface,2018-08-09,Summer,Aug,D41,San Pablo Bay,SPB,Surface,Cyanobacterium,106815.72,38867.634
2018-08-09-D41-Surface,2018-08-09,Summer,Aug,D41,San Pablo Bay,SPB,Surface,Green Alga,511.08,5872.3092
2018-08-09-D41A-Regular,2018-08-09,Summer,Aug,D41A,San Pablo Bay,SPB,Regular,Chrysophyte,281.52,11300.2128
2018-08-09-D41A-Regular,2018-08-09,Summer,Aug,D41A,San Pablo Bay,SPB,Regular,Cyanobacterium,122742.71999999999,44542.094399999994
2018-08-09-D41A-Surface,2018-08-09,Summer,Aug,D41A,San Pablo Bay,SPB,Surface,Centric Diatom,459.97,110783.7745
2018-08-09-D41A-Surface,2018-08-09,Summer,Aug,D41A,San Pablo Bay,SPB,Surface,Cyanobacterium,184447.97,66980.83140000001
2018-08-09-D41A-Surface,2018-08-09,Summer,Aug,D41A,San Pablo Bay,SPB,Surface,Pennate Diatom,459.97,27694.793700000002
2018-08-09-NZ002-Regular,2018-08-09,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular,Centric Diatom,270.57,43055.8041
2018-08-09-NZ002-Regular,2018-08-09,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular,Cyanobacterium,112286.55,40812.7788
2018-08-09-NZ002-Regular,2018-08-09,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular,Green Alga,270.57,971.3462999999999
2018-08-09-NZ002-Surface,2018-08-09,Summer,Aug,NZ002,San Pablo Bay,SPB,Surface,Cyanobacterium,250717.44999999998,90663.93719999999
2018-08-09-NZ002-Surface,2018-08-09,Summer,Aug,NZ002,San Pablo Bay,SPB,Surface,Green Alga,2253.64,12575.3112
2018-08-09-NZ004-Regular,2018-08-09,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular,Centric Diatom,328.55,29940.7615
2018-08-09-NZ004-Regular,2018-08-09,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular,Cyanobacterium,137333.9,49854.176999999996
2018-08-09-NZ004-Regular,2018-08-09,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular,Pennate Diatom,328.55,59349.272
2018-08-09-NZ004-Surface,2018-08-09,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface,Ciliate,409.75,3003090.53
2018-08-09-NZ004-Surface,2018-08-09,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface,Cyanobacterium,168817,61659.17999999999
2018-08-09-NZ004-Surface,2018-08-09,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface,Green Alga,3278,11768.02
2018-08-09-NZ325-Regular,2018-08-09,Summer,Aug,NZ325,San Pablo Bay,SPB,Regular,Cyanobacterium,131913.4,52237.706399999995
2018-08-09-NZ325-Surface,2018-08-09,Summer,Aug,NZ325,San Pablo Bay,SPB,Surface,Cyanobacterium,119016.72,43466.976
2018-08-09-NZ325-Surface,2018-08-09,Summer,Aug,NZ325,San Pablo Bay,SPB,Surface,Green Alga,287.48,3303.1452000000004
2018-09-07-C3A-Regular,2018-09-07,Fall,Sep,C3A,Northern Interior Delta,NID,Regular,Cryptophyte,281.52,88605.6048
2018-09-07-C3A-Regular,2018-09-07,Fall,Sep,C3A,Northern Interior Delta,NID,Regular,Cyanobacterium,124994.87999999999,44542.094399999994
2018-09-07-C3A-Regular,2018-09-07,Fall,Sep,C3A,Northern Interior Delta,NID,Regular,Green Alga,281.52,85052.82239999999
2018-09-07-C3A-Regular,2018-09-07,Fall,Sep,C3A,Northern Interior Delta,NID,Regular,Pennate Diatom,2252.16,1167229.7783999997
2018-09-07-C3A-Surface,2018-09-07,Fall,Sep,C3A,Northern Interior Delta,NID,Surface,Centric Diatom,176.91,5326.7600999999995
2018-09-07-C3A-Surface,2018-09-07,Fall,Sep,C3A,Northern Interior Delta,NID,Surface,Cyanobacterium,70410.18,26175.603600000002
2018-09-07-C3A-Surface,2018-09-07,Fall,Sep,C3A,Northern Interior Delta,NID,Surface,Green Alga,530.73,4341.3714
2018-09-07-C3A-Surface,2018-09-07,Fall,Sep,C3A,Northern Interior Delta,NID,Surface,Pennate Diatom,176.91,43749.843
2018-09-13-D22-Regular,2018-09-13,Fall,Sep,D22,Confluence,CON,Regular,Cryptophyte,574.96,91493.3848
2018-09-13-D22-Regular,2018-09-13,Fall,Sep,D22,Confluence,CON,Regular,Cyanobacterium,251832.48,91487.6352
2018-09-13-D22-Regular,2018-09-13,Fall,Sep,D22,Confluence,CON,Regular,Green Alga,5174.64,32962.4568
2018-09-13-D22-Surface,2018-09-13,Fall,Sep,D22,Confluence,CON,Surface,Cyanobacterium,237759.02,86810.21279999998
2018-09-13-D22-Surface,2018-09-13,Fall,Sep,D22,Confluence,CON,Surface,Green Alga,2817.0499999999997,13662.6925
2018-09-13-D4-Regular,2018-09-13,Fall,Sep,D4,Confluence,CON,Regular,Cyanobacterium,272831.28,97061.0148
2018-09-13-D4-Surface,2018-09-13,Fall,Sep,D4,Confluence,CON,Surface,Centric Diatom,1061.46,130326.05880000001
2018-09-13-D4-Surface,2018-09-13,Fall,Sep,D4,Confluence,CON,Surface,Cyanobacterium,150019.68,54962.3988
2018-09-13-D4-Surface,2018-09-13,Fall,Sep,D4,Confluence,CON,Surface,Green Alga,353.82,1270.2138
2018-09-13-EZ2-Regular,2018-09-13,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular,Cryptophyte,919.94,190303.3881
2018-09-13-EZ2-Regular,2018-09-13,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular,Cyanobacterium,188127.73,68388.3396
2018-09-13-EZ2-Regular,2018-09-13,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular,Green Alga,2759.82,19981.0968
2018-09-13-EZ2-Regular,2018-09-13,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular,Pennate Diatom,919.94,1771666.4490000003
2018-09-13-EZ6-Regular,2018-09-13,Fall,Sep,EZ6,Low Salinity Zone,LSZ,Regular,Cyanobacterium,346512.24,127090.2636
2018-09-13-EZ6-Regular,2018-09-13,Fall,Sep,EZ6,Low Salinity Zone,LSZ,Regular,Green Alga,2299.86,18812.8548
2018-09-13-NZ068-Regular,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular,Centric Diatom,346.48,55135.3624
2018-09-13-NZ068-Regular,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular,Cryptophyte,346.48,78370.3112
2018-09-13-NZ068-Regular,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular,Cyanobacterium,142056.80000000002,53385.638399999996
2018-09-13-NZ068-Regular,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular,Green Alga,1039.44,4355.2536
2018-09-13-NZ068-Regular,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular,Pennate Diatom,692.96,82555.7896
2018-09-13-NZ068-Surface,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface,Chrysophyte,265.14,66467.9466
2018-09-13-NZ068-Surface,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface,Cyanobacterium,105790.86,42846.623999999996
2018-09-13-NZ068-Surface,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface,Green Alga,1590.84,6665.6196
2018-09-13-NZ068-Surface,2018-09-13,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface,Pennate Diatom,265.14,117910.40939999999
2018-09-14-D12-Regular,2018-09-14,Fall,Sep,D12,Confluence,CON,Regular,Centric Diatom,450.43,27737.4794
2018-09-14-D12-Regular,2018-09-14,Fall,Sep,D12,Confluence,CON,Regular,Cryptophyte,450.43,104797.0438
2018-09-14-D12-Regular,2018-09-14,Fall,Sep,D12,Confluence,CON,Regular,Cyanobacterium,260348.54,93725.47439999999
2018-09-14-D12-Regular,2018-09-14,Fall,Sep,D12,Confluence,CON,Regular,Pennate Diatom,1351.29,178086.50910000002
2018-09-14-D12-Surface,2018-09-14,Fall,Sep,D12,Confluence,CON,Surface,Cyanobacterium,208837.77,75361.8888
2018-09-14-D12-Surface,2018-09-14,Fall,Sep,D12,Confluence,CON,Surface,Green Alga,2003.24,7191.6316
2018-09-14-D19-Regular,2018-09-14,Fall,Sep,D19,Central Delta,CED,Regular,Centric Diatom,281.52,67804.09199999999
2018-09-14-D19-Regular,2018-09-14,Fall,Sep,D19,Central Delta,CED,Regular,Cryptophyte,563.04,312126.8544
2018-09-14-D19-Regular,2018-09-14,Fall,Sep,D19,Central Delta,CED,Regular,Cyanobacterium,124150.31999999999,72778.5504
2018-09-14-D19-Regular,2018-09-14,Fall,Sep,D19,Central Delta,CED,Regular,Green Alga,281.52,14346.259199999999
2018-09-14-D19-Surface,2018-09-14,Fall,Sep,D19,Central Delta,CED,Surface,Centric Diatom,204.88,28259.098400000003
2018-09-14-D19-Surface,2018-09-14,Fall,Sep,D19,Central Delta,CED,Surface,Cryptophyte,409.76,232587.97120000003
2018-09-14-D19-Surface,2018-09-14,Fall,Sep,D19,Central Delta,CED,Surface,Cyanobacterium,81337.36,29871.503999999997
2018-09-14-D19-Surface,2018-09-14,Fall,Sep,D19,Central Delta,CED,Surface,Green Alga,1229.28,5150.6832
2018-09-14-D28A-Regular,2018-09-14,Fall,Sep,D28A,Central Delta,CED,Regular,Cryptophyte,328.55,25084.7925
2018-09-14-D28A-Regular,2018-09-14,Fall,Sep,D28A,Central Delta,CED,Regular,Cyanobacterium,118935.09999999999,82482.4775
2018-09-14-D28A-Regular,2018-09-14,Fall,Sep,D28A,Central Delta,CED,Regular,Green Alga,13142,86809.481
2018-09-14-D28A-Surface,2018-09-14,Fall,Sep,D28A,Central Delta,CED,Surface,Centric Diatom,176.92,21715.160799999998
2018-09-14-D28A-Surface,2018-09-14,Fall,Sep,D28A,Central Delta,CED,Surface,Cryptophyte,176.92,57686.5352
2018-09-14-D28A-Surface,2018-09-14,Fall,Sep,D28A,Central Delta,CED,Surface,Cyanobacterium,33172.5,141544.846
2018-09-14-D28A-Surface,2018-09-14,Fall,Sep,D28A,Central Delta,CED,Surface,Green Alga,3273.02,30535.5074
2018-09-14-D28A-Surface,2018-09-14,Fall,Sep,D28A,Central Delta,CED,Surface,Pennate Diatom,88.46,31957.944199999994
2018-09-14-EZ2-SJR-Regular,2018-09-14,Fall,Sep,EZ2-SJR,NA,NA,Regular,Cyanobacterium,164439.99,59957.35019999999
2018-09-14-EZ2-SJR-Regular,2018-09-14,Fall,Sep,EZ2-SJR,NA,NA,Regular,Green Alga,1149.93,9406.4274
2018-09-14-EZ2-SJR-Regular,2018-09-14,Fall,Sep,EZ2-SJR,NA,NA,Regular,Pennate Diatom,383.31,11552.9634
2018-09-17-D16-Regular,2018-09-17,Fall,Sep,D16,Central Delta,CED,Regular,Cryptophyte,1126.08,377371.9296
2018-09-17-D16-Regular,2018-09-17,Fall,Sep,D16,Central Delta,CED,Regular,Cyanobacterium,116549.27999999998,71568.01439999999
2018-09-17-D16-Regular,2018-09-17,Fall,Sep,D16,Central Delta,CED,Regular,Green Alga,1407.6,10191.024
2018-09-17-D16-Regular,2018-09-17,Fall,Sep,D16,Central Delta,CED,Regular,Pennate Diatom,281.52,33900.638399999996
2018-09-17-D16-Surface,2018-09-17,Fall,Sep,D16,Central Delta,CED,Surface,Centric Diatom,250.41,54193.7322
2018-09-17-D16-Surface,2018-09-17,Fall,Sep,D16,Central Delta,CED,Surface,Cyanobacterium,110681.22,41733.3306
2018-09-17-D16-Surface,2018-09-17,Fall,Sep,D16,Central Delta,CED,Surface,Green Alga,2754.5099999999998,9888.690899999998
2018-09-17-D26-Regular,2018-09-17,Fall,Sep,D26,Central Delta,CED,Regular,Centric Diatom,287.48,26198.0524
