SampleID,AlgalType,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2018-08-03-D19-Surface,Green Alga,1226.56,,8/3/2018,Summer,Aug,D19,Central Delta,CED,Surface
2018-08-03-D28A-Regular,Cryptophyte,250.24,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Cyanobacterium,99595.52,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Green Alga,3753.6,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Regular,Pennate Diatom,250.24,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Regular
2018-08-03-D28A-Surface,Centric Diatom,255.54,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Cryptophyte,383.31,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Cyanobacterium,51746.85,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Green Alga,4344.18,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-D28A-Surface,Pennate Diatom,127.77,,8/3/2018,Summer,Aug,D28A,Central Delta,CED,Surface
2018-08-03-EZ2-SJR-Regular,Centric Diatom,1971.3,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-03-EZ2-SJR-Regular,Cyanobacterium,264154.2,,8/3/2018,Summer,Aug,EZ2-SJR,NA,NA,Regular
2018-08-06-D16-Regular,Cyanobacterium,201365.52,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Regular,Green Alga,5621.88,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Regular
2018-08-06-D16-Surface,Centric Diatom,876.12,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Cyanobacterium,87612,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Green Alga,2190.3,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D16-Surface,Pennate Diatom,219.03,,8/6/2018,Summer,Aug,D16,Central Delta,CED,Surface
2018-08-06-D26-Regular,Centric Diatom,6961.16,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Cyanobacterium,161744.6,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Regular,Pennate Diatom,1228.44,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Regular
2018-08-06-D26-Surface,Centric Diatom,3236.84,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Cyanobacterium,69506.88,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Green Alga,340.72,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-D26-Surface,Pennate Diatom,170.36,,8/6/2018,Summer,Aug,D26,Central Delta,CED,Surface
2018-08-06-MD10A-Regular,Centric Diatom,2815.2,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Cyanobacterium,234224.64,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Regular,Green Alga,1689.12,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Regular
2018-08-06-MD10A-Surface,Centric Diatom,8263.42,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Cryptophyte,375.61,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Cyanobacterium,138600.09,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Green Alga,7136.59,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-MD10A-Surface,Pennate Diatom,751.22,,8/6/2018,Summer,Aug,MD10A,Southern Interior Delta,SID,Surface
2018-08-06-P8-Regular,Chrysophyte,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Cryptophyte,1126.08,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Cyanobacterium,234787.68,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Green Alga,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Regular,Pennate Diatom,563.04,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Regular
2018-08-06-P8-Surface,Centric Diatom,1352.19,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Cryptophyte,450.73,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Cyanobacterium,178489.08,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-06-P8-Surface,Green Alga,4056.57,,8/6/2018,Summer,Aug,P8,Southern Interior Delta,SID,Surface
2018-08-07-D10-Regular,Centric Diatom,511.08,,8/7/2018,Summer,Aug,D10,Confluence,CON,Regular
2018-08-07-D10-Regular,Cyanobacterium,215675.76,,8/7/2018,Summer,Aug,D10,Confluence,CON,Regular
2018-08-07-D10-Surface,Cyanobacterium,159456.96,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D10-Surface,Green Alga,4599.72,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D10-Surface,Pennate Diatom,383.31,,8/7/2018,Summer,Aug,D10,Confluence,CON,Surface
2018-08-07-D8-Regular,Cyanobacterium,380855.16,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Regular
2018-08-07-D8-Surface,Centric Diatom,383.31,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Cryptophyte,1149.93,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Cyanobacterium,161756.82,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Dinoflagellate,383.31,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-D8-Surface,Green Alga,2299.86,,8/7/2018,Summer,Aug,D8,Grizzly.Suisun Bay,GSB,Surface
2018-08-07-EZ2-Regular,Centric Diatom,900.86,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Regular,Cyanobacterium,358542.28,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Regular,Green Alga,900.86,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ2-Surface,Cryptophyte,1802.92,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ2-Surface,Cyanobacterium,462448.98,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ2-Surface,Green Alga,1802.92,,8/7/2018,Summer,Aug,EZ2,Low Salinity Zone,LSZ,Surface
2018-08-07-EZ6-Regular,Centric Diatom,750.72,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Cyanobacterium,313050.24,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Regular,Green Alga,1501.44,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Regular
2018-08-07-EZ6-Surface,Cyanobacterium,376810.28,,8/7/2018,Summer,Aug,EZ6,Low Salinity Zone,LSZ,Surface
2018-08-08-D6-Regular,Cyanobacterium,78001.55,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Regular
2018-08-08-D6-Regular,Green Alga,383.3,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Regular
2018-08-08-D6-Surface,Centric Diatom,1533.24,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D6-Surface,Cyanobacterium,108093.42,,8/8/2018,Summer,Aug,D6,San Pablo Bay,SPB,Surface
2018-08-08-D7-Regular,Cyanobacterium,337824,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-D7-Surface,Centric Diatom,919.94,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-D7-Surface,Chrysophyte,459.97,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-D7-Surface,Cyanobacterium,186287.85,,8/8/2018,Summer,Aug,D7,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZ032-Regular,Centric Diatom,1533.23,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZ032-Regular,Cyanobacterium,624024.61,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZ032-Surface,Cyanobacterium,409262.84,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZ032-Surface,Green Alga,4507.3,,8/8/2018,Summer,Aug,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZS42-Regular,Cyanobacterium,545921.16,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZS42-Regular,Pennate Diatom,1801.72,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-08-08-NZS42-Surface,Cyanobacterium,209542.8,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-08-08-NZS42-Surface,Green Alga,1022.16,,8/8/2018,Summer,Aug,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-08-09-D41-Regular,Cyanobacterium,93912.57,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Regular
2018-08-09-D41-Regular,Pennate Diatom,225.21,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Regular
2018-08-09-D41-Surface,Centric Diatom,766.62,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Cryptophyte,766.62,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Cyanobacterium,106815.72,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41-Surface,Green Alga,511.08,,8/9/2018,Summer,Aug,D41,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Regular,Chrysophyte,281.52,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Regular
2018-08-09-D41A-Regular,Cyanobacterium,122742.72,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Regular
2018-08-09-D41A-Surface,Centric Diatom,459.97,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Surface,Cyanobacterium,184447.97,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-D41A-Surface,Pennate Diatom,459.97,,8/9/2018,Summer,Aug,D41A,San Pablo Bay,SPB,Surface
2018-08-09-NZ002-Regular,Centric Diatom,270.57,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Regular,Cyanobacterium,112286.55,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Regular,Green Alga,270.57,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Regular
2018-08-09-NZ002-Surface,Cyanobacterium,250717.45,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Surface
2018-08-09-NZ002-Surface,Green Alga,2253.64,,8/9/2018,Summer,Aug,NZ002,San Pablo Bay,SPB,Surface
2018-08-09-NZ004-Regular,Centric Diatom,328.55,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular
2018-08-09-NZ004-Regular,Cyanobacterium,137333.9,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular
2018-08-09-NZ004-Regular,Pennate Diatom,328.55,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Regular
2018-08-09-NZ004-Surface,Ciliate,409.75,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface
2018-08-09-NZ004-Surface,Cyanobacterium,168817,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface
2018-08-09-NZ004-Surface,Green Alga,3278,,8/9/2018,Summer,Aug,NZ004,San Pablo Bay,SPB,Surface
2018-08-09-NZ325-Regular,Cyanobacterium,131913.4,,8/9/2018,Summer,Aug,NZ325,San Pablo Bay,SPB,Regular
2018-08-09-NZ325-Surface,Cyanobacterium,119016.72,,8/9/2018,Summer,Aug,NZ325,San Pablo Bay,SPB,Surface
2018-08-09-NZ325-Surface,Green Alga,287.48,,8/9/2018,Summer,Aug,NZ325,San Pablo Bay,SPB,Surface
2018-09-07-C3A-Regular,Cryptophyte,281.52,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Regular
2018-09-07-C3A-Regular,Cyanobacterium,124994.88,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Regular
2018-09-07-C3A-Regular,Green Alga,281.52,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Regular
2018-09-07-C3A-Regular,Pennate Diatom,2252.16,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Regular
2018-09-07-C3A-Surface,Centric Diatom,176.91,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Surface
2018-09-07-C3A-Surface,Cyanobacterium,70410.18,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Surface
2018-09-07-C3A-Surface,Green Alga,530.73,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Surface
2018-09-07-C3A-Surface,Pennate Diatom,176.91,,9/7/2018,Fall,Sep,C3A,Northern Interior Delta,NID,Surface
2018-09-13-D22-Regular,Cryptophyte,574.96,,9/13/2018,Fall,Sep,D22,Confluence,CON,Regular
2018-09-13-D22-Regular,Cyanobacterium,251832.48,,9/13/2018,Fall,Sep,D22,Confluence,CON,Regular
2018-09-13-D22-Regular,Green Alga,5174.64,,9/13/2018,Fall,Sep,D22,Confluence,CON,Regular
2018-09-13-D22-Surface,Cyanobacterium,237759.02,,9/13/2018,Fall,Sep,D22,Confluence,CON,Surface
2018-09-13-D22-Surface,Green Alga,2817.05,,9/13/2018,Fall,Sep,D22,Confluence,CON,Surface
2018-09-13-D4-Regular,Cyanobacterium,272831.28,,9/13/2018,Fall,Sep,D4,Confluence,CON,Regular
2018-09-13-D4-Surface,Centric Diatom,1061.46,,9/13/2018,Fall,Sep,D4,Confluence,CON,Surface
2018-09-13-D4-Surface,Cyanobacterium,150019.68,,9/13/2018,Fall,Sep,D4,Confluence,CON,Surface
2018-09-13-D4-Surface,Green Alga,353.82,,9/13/2018,Fall,Sep,D4,Confluence,CON,Surface
2018-09-13-EZ2-Regular,Cryptophyte,919.94,,9/13/2018,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ2-Regular,Cyanobacterium,188127.73,,9/13/2018,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ2-Regular,Green Alga,2759.82,,9/13/2018,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ2-Regular,Pennate Diatom,919.94,,9/13/2018,Fall,Sep,EZ2,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ6-Regular,Cyanobacterium,346512.24,,9/13/2018,Fall,Sep,EZ6,Low Salinity Zone,LSZ,Regular
2018-09-13-EZ6-Regular,Green Alga,2299.86,,9/13/2018,Fall,Sep,EZ6,Low Salinity Zone,LSZ,Regular
2018-09-13-NZ068-Regular,Centric Diatom,346.48,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Regular,Cryptophyte,346.48,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Regular,Cyanobacterium,142056.8,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Regular,Green Alga,1039.44,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Regular,Pennate Diatom,692.96,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Regular
2018-09-13-NZ068-Surface,Chrysophyte,265.14,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface
2018-09-13-NZ068-Surface,Cyanobacterium,105790.86,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface
2018-09-13-NZ068-Surface,Green Alga,1590.84,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface
2018-09-13-NZ068-Surface,Pennate Diatom,265.14,,9/13/2018,Fall,Sep,NZ068,Northern Interior Delta,NID,Surface
2018-09-14-D12-Regular,Centric Diatom,450.43,,9/14/2018,Fall,Sep,D12,Confluence,CON,Regular
2018-09-14-D12-Regular,Cryptophyte,450.43,,9/14/2018,Fall,Sep,D12,Confluence,CON,Regular
2018-09-14-D12-Regular,Cyanobacterium,260348.54,,9/14/2018,Fall,Sep,D12,Confluence,CON,Regular
2018-09-14-D12-Regular,Pennate Diatom,1351.29,,9/14/2018,Fall,Sep,D12,Confluence,CON,Regular
2018-09-14-D12-Surface,Cyanobacterium,208837.77,,9/14/2018,Fall,Sep,D12,Confluence,CON,Surface
2018-09-14-D12-Surface,Green Alga,2003.24,,9/14/2018,Fall,Sep,D12,Confluence,CON,Surface
2018-09-14-D19-Regular,Centric Diatom,281.52,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Regular
2018-09-14-D19-Regular,Cryptophyte,563.04,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Regular
2018-09-14-D19-Regular,Cyanobacterium,124150.32,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Regular
2018-09-14-D19-Regular,Green Alga,281.52,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Regular
2018-09-14-D19-Surface,Centric Diatom,204.88,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Surface
2018-09-14-D19-Surface,Cryptophyte,409.76,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Surface
2018-09-14-D19-Surface,Cyanobacterium,81337.36,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Surface
2018-09-14-D19-Surface,Green Alga,1229.28,,9/14/2018,Fall,Sep,D19,Central Delta,CED,Surface
2018-09-14-D28A-Regular,Cryptophyte,328.55,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Regular
2018-09-14-D28A-Regular,Cyanobacterium,118935.1,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Regular
2018-09-14-D28A-Regular,Green Alga,13142,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Regular
2018-09-14-D28A-Surface,Centric Diatom,176.92,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-D28A-Surface,Cryptophyte,176.92,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-D28A-Surface,Cyanobacterium,33172.5,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-D28A-Surface,Green Alga,3273.02,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-D28A-Surface,Pennate Diatom,88.46,,9/14/2018,Fall,Sep,D28A,Central Delta,CED,Surface
2018-09-14-EZ2-SJR-Regular,Cyanobacterium,164439.99,,9/14/2018,Fall,Sep,EZ2-SJR,NA,NA,Regular
2018-09-14-EZ2-SJR-Regular,Green Alga,1149.93,,9/14/2018,Fall,Sep,EZ2-SJR,NA,NA,Regular
2018-09-14-EZ2-SJR-Regular,Pennate Diatom,383.31,,9/14/2018,Fall,Sep,EZ2-SJR,NA,NA,Regular
2018-09-17-D16-Regular,Cryptophyte,1126.08,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Regular
2018-09-17-D16-Regular,Cyanobacterium,116549.28,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Regular
2018-09-17-D16-Regular,Green Alga,1407.6,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Regular
2018-09-17-D16-Regular,Pennate Diatom,281.52,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Regular
2018-09-17-D16-Surface,Centric Diatom,250.41,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Surface
2018-09-17-D16-Surface,Cyanobacterium,110681.22,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Surface
2018-09-17-D16-Surface,Green Alga,2754.51,,9/17/2018,Fall,Sep,D16,Central Delta,CED,Surface
2018-09-17-D26-Regular,Centric Diatom,287.48,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Regular,Cryptophyte,287.48,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Regular,Cyanobacterium,120166.64,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Regular,Green Alga,574.96,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Regular,Pennate Diatom,574.96,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Regular
2018-09-17-D26-Surface,Centric Diatom,2575.56,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Surface
2018-09-17-D26-Surface,Chrysophyte,858.52,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Surface
2018-09-17-D26-Surface,Cyanobacterium,84564.22,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Surface
2018-09-17-D26-Surface,Green Alga,2790.19,,9/17/2018,Fall,Sep,D26,Central Delta,CED,Surface
2018-09-17-MD10A-Regular,Centric Diatom,574.95,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Regular
2018-09-17-MD10A-Regular,Cyanobacterium,66310.9,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Regular
2018-09-17-MD10A-Regular,Green Alga,10732.4,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Regular
2018-09-17-MD10A-Surface,Centric Diatom,1149.9,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Surface
2018-09-17-MD10A-Surface,Cryptophyte,383.3,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Surface
2018-09-17-MD10A-Surface,Cyanobacterium,73785.25,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Surface
2018-09-17-MD10A-Surface,Green Alga,5557.85,,9/17/2018,Fall,Sep,MD10A,Southern Interior Delta,SID,Surface
2018-09-17-P8-Regular,Centric Diatom,1839.88,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Regular
2018-09-17-P8-Regular,Cyanobacterium,189507.64,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Regular
2018-09-17-P8-Regular,Green Alga,5519.64,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Regular
2018-09-17-P8-Regular,Pennate Diatom,459.97,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Regular
2018-09-17-P8-Surface,Cyanobacterium,136019.7,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Surface
2018-09-17-P8-Surface,Green Alga,1314.2,,9/17/2018,Fall,Sep,P8,Southern Interior Delta,SID,Surface
2018-09-18-D10-Regular,Centric Diatom,450.43,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Regular,Cryptophyte,900.86,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Regular,Cyanobacterium,185577.16,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Regular,Green Alga,900.86,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Regular,Pennate Diatom,1801.72,,9/18/2018,Fall,Sep,D10,Confluence,CON,Regular
2018-09-18-D10-Surface,Centric Diatom,450.73,,9/18/2018,Fall,Sep,D10,Confluence,CON,Surface
2018-09-18-D10-Surface,Cyanobacterium,183897.84,,9/18/2018,Fall,Sep,D10,Confluence,CON,Surface
2018-09-18-D10-Surface,Green Alga,2253.65,,9/18/2018,Fall,Sep,D10,Confluence,CON,Surface
2018-09-18-D8-Regular,Centric Diatom,459.97,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Regular,Cryptophyte,1839.88,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Regular,Cyanobacterium,189967.61,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Regular,Euglenoid,459.97,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Regular,Green Alga,919.94,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Regular
2018-09-18-D8-Surface,Cryptophyte,450.73,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Surface
2018-09-18-D8-Surface,Cyanobacterium,228970.84,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Surface
2018-09-18-D8-Surface,Green Alga,1352.19,,9/18/2018,Fall,Sep,D8,Grizzly.Suisun Bay,GSB,Surface
2018-09-19-D6-Regular,Cryptophyte,1672.6,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Regular
2018-09-19-D6-Regular,Cyanobacterium,170605.2,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Regular
2018-09-19-D6-Regular,Green Alga,418.15,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Regular
2018-09-19-D6-Regular,Pennate Diatom,418.15,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Regular
2018-09-19-D6-Surface,Centric Diatom,958.25,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Surface
2018-09-19-D6-Surface,Cryptophyte,574.95,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Surface
2018-09-19-D6-Surface,Cyanobacterium,76660,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Surface
2018-09-19-D6-Surface,Green Alga,383.3,,9/19/2018,Fall,Sep,D6,San Pablo Bay,SPB,Surface
2018-09-19-D7-Regular,Centric Diatom,459.97,,9/19/2018,Fall,Sep,D7,Grizzly.Suisun Bay,GSB,Regular
2018-09-19-D7-Regular,Cryptophyte,459.97,,9/19/2018,Fall,Sep,D7,Grizzly.Suisun Bay,GSB,Regular
2018-09-19-D7-Regular,Cyanobacterium,191347.52,,9/19/2018,Fall,Sep,D7,Grizzly.Suisun Bay,GSB,Regular
2018-09-19-D7-Regular,Green Alga,1379.91,,9/19/2018,Fall,Sep,D7,Grizzly.Suisun Bay,GSB,Regular
2018-09-19-D7-Surface,Cyanobacterium,418277.44,,9/19/2018,Fall,Sep,D7,Grizzly.Suisun Bay,GSB,Surface
2018-09-19-NZ032-Regular,Cryptophyte,657.1,,9/19/2018,Fall,Sep,NZ032,Grizzly.Suisun Bay,GSB,Regular
