Station,Region,Date,Month,Year,Analyte,Measurement,Sign,RL
C10A ,Southern Interior Delta,8/1/2018,8,2018,Chla,23.2,,
C9,Southern Interior Delta,8/1/2018,8,2018,Chla,3.4,,
MD10A,Southern Interior Delta,8/6/2018,8,2018,Chla,22.9,,
P8 ,Southern Interior Delta,8/6/2018,8,2018,Chla,4.31,,
C10A ,Southern Interior Delta,9/14/2018,9,2018,Chla,41.84,,
C9,Southern Interior Delta,9/14/2018,9,2018,Chla,4.14,,
MD10A,Southern Interior Delta,9/17/2018,9,2018,Chla,3.9,,
P8 ,Southern Interior Delta,9/17/2018,9,2018,Chla,2.6,,
C10A ,Southern Interior Delta,10/11/2018,10,2018,Chla,5.55,,
C9,Southern Interior Delta,10/11/2018,10,2018,Chla,1.02,,
MD10A,Southern Interior Delta,10/16/2018,10,2018,Chla,2.22,,
P8 ,Southern Interior Delta,10/16/2018,10,2018,Chla,2.46,,
C10A ,Southern Interior Delta,11/9/2018,11,2018,Chla,3.33,,
C9,Southern Interior Delta,11/9/2018,11,2018,Chla,1.64,,
MD10A,Southern Interior Delta,11/27/2018,11,2018,Chla,1.42,,
P8 ,Southern Interior Delta,11/27/2018,11,2018,Chla,1.1,,
C10A ,Southern Interior Delta,12/10/2018,12,2018,Chla,3.65,,
C9,Southern Interior Delta,12/10/2018,12,2018,Chla,0.89,,
MD10A,Southern Interior Delta,12/13/2018,12,2018,Chla,,<,0.5
P8 ,Southern Interior Delta,12/13/2018,12,2018,Chla,0.76,,
C10A,Southern Interior Delta,1/9/2019,1,2019,Chla,7.12,,
C9,Southern Interior Delta,1/9/2019,1,2019,Chla,1.81,,
MD10A,Southern Interior Delta,1/15/2019,1,2019,Chla,0.62,,
P8,Southern Interior Delta,1/15/2019,1,2019,Chla,0.84,,
C10A,Southern Interior Delta,2/7/2019,2,2019,Chla,6.87,,
C9,Southern Interior Delta,2/7/2019,2,2019,Chla,0.72,,
MD10A,Southern Interior Delta,2/15/2019,2,2019,Chla,1.01,,
P8,Southern Interior Delta,2/15/2019,2,2019,Chla,2.29,,
C10A,Southern Interior Delta,3/11/2019,3,2019,Chla,3.1,,
C9,Southern Interior Delta,3/11/2019,3,2019,Chla,1.29,,
MD10A,Southern Interior Delta,3/14/2019,3,2019,Chla,1.26,,
P8,Southern Interior Delta,3/14/2019,3,2019,Chla,2.6,,
C10A,Southern Interior Delta,4/9/2019,4,2019,Chla,4.3,,
C9,Southern Interior Delta,4/9/2019,4,2019,Chla,1.36,,
MD10A,Southern Interior Delta,4/12/2019,4,2019,Chla,1.89,,
P8,Southern Interior Delta,4/12/2019,4,2019,Chla,1.59,,
C10A,Southern Interior Delta,5/8/2019,5,2019,Chla,1.65,,
C9,Southern Interior Delta,5/8/2019,5,2019,Chla,1.04,,
MD10A,Southern Interior Delta,5/13/2019,5,2019,Chla,1.19,,
P8,Southern Interior Delta,5/13/2019,5,2019,Chla,1.03,,
C10A,Southern Interior Delta,6/6/2019,6,2019,Chla,3.18,,
C9,Southern Interior Delta,6/6/2019,6,2019,Chla,1.24,,
MD10A,Southern Interior Delta,6/10/2019,6,2019,Chla,2.49,,
P8,Southern Interior Delta,6/10/2019,6,2019,Chla,2.85,,
C10A,Southern Interior Delta,7/8/2019,7,2019,Chla,38.1,,
C9,Southern Interior Delta,7/8/2019,7,2019,Chla,1.26,,
MD10A,Southern Interior Delta,7/10/2019,7,2019,Chla,4.26,,
P8,Southern Interior Delta,7/10/2019,7,2019,Chla,4.06,,
C10A,Southern Interior Delta,8/2/2019,8,2019,Chla,19.2,,
C9,Southern Interior Delta,8/2/2019,8,2019,Chla,3.12,,
MD10A,Southern Interior Delta,8/7/2019,8,2019,Chla,2.91,,
P8,Southern Interior Delta,8/7/2019,8,2019,Chla,3.87,,
C10A,Southern Interior Delta,9/3/2019,9,2019,Chla,7.43,,
C9,Southern Interior Delta,9/3/2019,9,2019,Chla,3.7,,
MD10A,Southern Interior Delta,9/5/2019,9,2019,Chla,2.65,,
P8,Southern Interior Delta,9/5/2019,9,2019,Chla,10.4,,
C10A,Southern Interior Delta,10/1/2019,10,2019,Chla,2.16,,
C9,Southern Interior Delta,10/1/2019,10,2019,Chla,2.35,,
MD10A,Southern Interior Delta,10/4/2019,10,2019,Chla,1.34,,
P8,Southern Interior Delta,10/4/2019,10,2019,Chla,3.27,,
C10A,Southern Interior Delta,11/1/2019,11,2019,Chla,2.34,,
C9,Southern Interior Delta,11/1/2019,11,2019,Chla,1.95,,
MD10A,Southern Interior Delta,11/5/2019,11,2019,Chla,1.23,,
P8,Southern Interior Delta,11/5/2019,11,2019,Chla,3.03,,
C10A,Southern Interior Delta,12/2/2019,12,2019,Chla,4.74,,
C9,Southern Interior Delta,12/2/2019,12,2019,Chla,1.31,,
MD10A,Southern Interior Delta,12/4/2019,12,2019,Chla,0.82,,
P8,Southern Interior Delta,12/4/2019,12,2019,Chla,1.52,,
D8,Suisun & Grizzly Bays,1/10/2018,1,2018,Chla,0.85,,
D7 ,Suisun & Grizzly Bays,1/11/2018,1,2018,Chla,0.9,,
NZ032 ,Suisun & Grizzly Bays,1/11/2018,1,2018,Chla,1.43,,
NZS42 ,Suisun & Grizzly Bays,1/11/2018,1,2018,Chla,1.86,,
D8,Suisun & Grizzly Bays,2/8/2018,2,2018,Chla,1.78,,
D7 ,Suisun & Grizzly Bays,2/12/2018,2,2018,Chla,2.45,,
NZ032 ,Suisun & Grizzly Bays,2/12/2018,2,2018,Chla,2.1,,
NZS42 ,Suisun & Grizzly Bays,2/12/2018,2,2018,Chla,1.91,,
D8,Suisun & Grizzly Bays,3/14/2018,3,2018,Chla,2.24,,
D7 ,Suisun & Grizzly Bays,3/15/2018,3,2018,Chla,2.46,,
NZ032 ,Suisun & Grizzly Bays,3/15/2018,3,2018,Chla,4.99,,
NZS42 ,Suisun & Grizzly Bays,3/15/2018,3,2018,Chla,4.93,,
D8,Suisun & Grizzly Bays,4/11/2018,4,2018,Chla,1.57,,
D7 ,Suisun & Grizzly Bays,4/12/2018,4,2018,Chla,1.71,,
NZ032 ,Suisun & Grizzly Bays,4/12/2018,4,2018,Chla,2.31,,
NZS42 ,Suisun & Grizzly Bays,4/12/2018,4,2018,Chla,2.76,,
D8,Suisun & Grizzly Bays,5/10/2018,5,2018,Chla,6.1,,
D7 ,Suisun & Grizzly Bays,5/11/2018,5,2018,Chla,6.38,,
NZ032 ,Suisun & Grizzly Bays,5/11/2018,5,2018,Chla,19.1,,
NZS42 ,Suisun & Grizzly Bays,5/11/2018,5,2018,Chla,9.18,,
D8,Suisun & Grizzly Bays,6/8/2018,6,2018,Chla,1.67,,
D7 ,Suisun & Grizzly Bays,6/11/2018,6,2018,Chla,2.44,,
NZ032 ,Suisun & Grizzly Bays,6/11/2018,6,2018,Chla,3.56,,
NZS42 ,Suisun & Grizzly Bays,6/11/2018,6,2018,Chla,3.17,,
D8,Suisun & Grizzly Bays,7/10/2018,7,2018,Chla,1.95,,
D7 ,Suisun & Grizzly Bays,7/11/2018,7,2018,Chla,2.29,,
NZ032 ,Suisun & Grizzly Bays,7/11/2018,7,2018,Chla,2.63,,
NZS42 ,Suisun & Grizzly Bays,7/11/2018,7,2018,Chla,4.91,,
D8,Suisun & Grizzly Bays,8/7/2018,8,2018,Chla,2.87,,
D7 ,Suisun & Grizzly Bays,8/8/2018,8,2018,Chla,2.12,,
NZ032 ,Suisun & Grizzly Bays,8/8/2018,8,2018,Chla,2.44,,
NZS42 ,Suisun & Grizzly Bays,8/8/2018,8,2018,Chla,2.45,,
D8,Suisun & Grizzly Bays,9/18/2018,9,2018,Chla,4,,
D7 ,Suisun & Grizzly Bays,9/19/2018,9,2018,Chla,1.97,,
NZ032 ,Suisun & Grizzly Bays,9/19/2018,9,2018,Chla,5.31,,
NZS42 ,Suisun & Grizzly Bays,9/19/2018,9,2018,Chla,4.26,,
D8,Suisun & Grizzly Bays,10/17/2018,10,2018,Chla,1.32,,
D7 ,Suisun & Grizzly Bays,10/18/2018,10,2018,Chla,1.06,,
NZ032 ,Suisun & Grizzly Bays,10/18/2018,10,2018,Chla,2.05,,
NZS42 ,Suisun & Grizzly Bays,10/18/2018,10,2018,Chla,4.21,,
D8,Suisun & Grizzly Bays,11/20/2018,11,2018,Chla,1.54,,
D7 ,Suisun & Grizzly Bays,11/28/2018,11,2018,Chla,1.38,,
NZ032 ,Suisun & Grizzly Bays,11/28/2018,11,2018,Chla,1.35,,
NZS42 ,Suisun & Grizzly Bays,11/28/2018,11,2018,Chla,1.57,,
D8,Suisun & Grizzly Bays,12/17/2018,12,2018,Chla,0.93,,
D7 ,Suisun & Grizzly Bays,12/18/2018,12,2018,Chla,1.6,,
NZ032 ,Suisun & Grizzly Bays,12/18/2018,12,2018,Chla,4.88,,
NZS42 ,Suisun & Grizzly Bays,12/18/2018,12,2018,Chla,0.98,,
D8,Suisun & Grizzly Bays,1/16/2019,1,2019,Chla,0.81,,
D7,Suisun & Grizzly Bays,1/17/2019,1,2019,Chla,0.88,,
NZ032,Suisun & Grizzly Bays,1/17/2019,1,2019,Chla,0.92,,
NZS42,Suisun & Grizzly Bays,1/17/2019,1,2019,Chla,1.55,,
D8,Suisun & Grizzly Bays,2/19/2019,2,2019,Chla,1.4,,
D7,Suisun & Grizzly Bays,2/20/2019,2,2019,Chla,1.92,,
NZ032,Suisun & Grizzly Bays,2/20/2019,2,2019,Chla,1.57,,
NZS42,Suisun & Grizzly Bays,2/20/2019,2,2019,Chla,1.64,,
D8,Suisun & Grizzly Bays,3/15/2019,3,2019,Chla,1.77,,
D7,Suisun & Grizzly Bays,3/18/2019,3,2019,Chla,2.53,,
NZ032,Suisun & Grizzly Bays,3/18/2019,3,2019,Chla,3.6,,
NZS42,Suisun & Grizzly Bays,3/18/2019,3,2019,Chla,2.41,,
D8,Suisun & Grizzly Bays,4/15/2019,4,2019,Chla,1.73,,
D7,Suisun & Grizzly Bays,4/16/2019,4,2019,Chla,2.81,,
NZ032,Suisun & Grizzly Bays,4/16/2019,4,2019,Chla,3.86,,
NZS42,Suisun & Grizzly Bays,4/16/2019,4,2019,Chla,5.09,,
D8,Suisun & Grizzly Bays,5/14/2019,5,2019,Chla,3.8,,
D7,Suisun & Grizzly Bays,5/15/2019,5,2019,Chla,2.1,,
NZ032,Suisun & Grizzly Bays,5/15/2019,5,2019,Chla,1.59,,
NZS42,Suisun & Grizzly Bays,5/15/2019,5,2019,Chla,1.28,,
D8,Suisun & Grizzly Bays,6/11/2019,6,2019,Chla,2.15,,
D7,Suisun & Grizzly Bays,6/12/2019,6,2019,Chla,4.2,,
NZ032,Suisun & Grizzly Bays,6/12/2019,6,2019,Chla,6.76,,
NZS42,Suisun & Grizzly Bays,6/12/2019,6,2019,Chla,6.41,,
D8,Suisun & Grizzly Bays,7/11/2019,7,2019,Chla,1.79,,
D7,Suisun & Grizzly Bays,7/12/2019,7,2019,Chla,4.31,,
NZ032,Suisun & Grizzly Bays,7/12/2019,7,2019,Chla,5.84,,
NZS42,Suisun & Grizzly Bays,7/12/2019,7,2019,Chla,7.55,,
D8,Suisun & Grizzly Bays,8/9/2019,8,2019,Chla,3.11,,
D7,Suisun & Grizzly Bays,8/12/2019,8,2019,Chla,3.29,,
NZ032,Suisun & Grizzly Bays,8/12/2019,8,2019,Chla,12.7,,
NZS42,Suisun & Grizzly Bays,8/12/2019,8,2019,Chla,5.68,,
D8,Suisun & Grizzly Bays,9/6/2019,9,2019,Chla,2.45,,
D7,Suisun & Grizzly Bays,9/9/2019,9,2019,Chla,1.47,,
NZ032,Suisun & Grizzly Bays,9/9/2019,9,2019,Chla,2.08,,
NZS42,Suisun & Grizzly Bays,9/9/2019,9,2019,Chla,2.11,,
D8,Suisun & Grizzly Bays,10/7/2019,10,2019,Chla,0.81,,
D7,Suisun & Grizzly Bays,10/8/2019,10,2019,Chla,1.1,,
NZ032,Suisun & Grizzly Bays,10/8/2019,10,2019,Chla,2.32,,
NZS42,Suisun & Grizzly Bays,10/8/2019,10,2019,Chla,2.92,,
D8,Suisun & Grizzly Bays,11/6/2019,11,2019,Chla,,<,0.5
D7,Suisun & Grizzly Bays,11/7/2019,11,2019,Chla,1.05,,
NZ032,Suisun & Grizzly Bays,11/7/2019,11,2019,Chla,10.3,,
NZS42,Suisun & Grizzly Bays,11/7/2019,11,2019,Chla,1.36,,
D8,Suisun & Grizzly Bays,12/6/2019,12,2019,Chla,0.65,,
D7,Suisun & Grizzly Bays,12/9/2019,12,2019,Chla,0.79,,
NZ032,Suisun & Grizzly Bays,12/9/2019,12,2019,Chla,1.15,,
NZS42,Suisun & Grizzly Bays,12/9/2019,12,2019,Chla,2.47,,
D19 ,Central Delta,1/8/2018,1,2018,DissAmmonia,0.14,,
D28A ,Central Delta,1/8/2018,1,2018,DissAmmonia,0.09,,
D16 ,Central Delta,1/9/2018,1,2018,DissAmmonia,0.19,,
D26,Central Delta,1/9/2018,1,2018,DissAmmonia,0.15,,
D19 ,Central Delta,2/6/2018,2,2018,DissAmmonia,0.07,,
D28A ,Central Delta,2/6/2018,2,2018,DissAmmonia,0.03,,
D16 ,Central Delta,2/7/2018,2,2018,DissAmmonia,0.09,,
D26,Central Delta,2/7/2018,2,2018,DissAmmonia,0.12,,
D19 ,Central Delta,3/12/2018,3,2018,DissAmmonia,0.06,,
D28A ,Central Delta,3/12/2018,3,2018,DissAmmonia,0.03,,
D16 ,Central Delta,3/13/2018,3,2018,DissAmmonia,0.13,,
D26,Central Delta,3/13/2018,3,2018,DissAmmonia,0.12,,
D19 ,Central Delta,4/9/2018,4,2018,DissAmmonia,0.05,,
D28A ,Central Delta,4/9/2018,4,2018,DissAmmonia,0.05,,
D16 ,Central Delta,4/10/2018,4,2018,DissAmmonia,0.07,,
D26,Central Delta,4/10/2018,4,2018,DissAmmonia,0.08,,
D19 ,Central Delta,5/8/2018,5,2018,DissAmmonia,0.03,,
D28A ,Central Delta,5/8/2018,5,2018,DissAmmonia,0.03,,
D16 ,Central Delta,5/9/2018,5,2018,DissAmmonia,0.05,,
D26,Central Delta,5/9/2018,5,2018,DissAmmonia,0.06,,
D19 ,Central Delta,6/4/2018,6,2018,DissAmmonia,0.02,,
D28A ,Central Delta,6/4/2018,6,2018,DissAmmonia,0.02,,
D16 ,Central Delta,6/7/2018,6,2018,DissAmmonia,0.02,,
D26,Central Delta,6/7/2018,6,2018,DissAmmonia,0.05,,
D16 ,Central Delta,7/9/2018,7,2018,DissAmmonia,0.04,,
D26,Central Delta,7/9/2018,7,2018,DissAmmonia,0.06,,
D19 ,Central Delta,7/19/2018,7,2018,DissAmmonia,0.02,,
D28A ,Central Delta,7/19/2018,7,2018,DissAmmonia,0.02,,
D19 ,Central Delta,8/3/2018,8,2018,DissAmmonia,0.024,,
D28A ,Central Delta,8/3/2018,8,2018,DissAmmonia,0.023,,
D16 ,Central Delta,8/6/2018,8,2018,DissAmmonia,0.024,,
D26,Central Delta,8/6/2018,8,2018,DissAmmonia,0.06,,
D19 ,Central Delta,9/14/2018,9,2018,DissAmmonia,0.03,,
D28A ,Central Delta,9/14/2018,9,2018,DissAmmonia,0.02,,
D16 ,Central Delta,9/17/2018,9,2018,DissAmmonia,0.04,,
D26,Central Delta,9/17/2018,9,2018,DissAmmonia,0.1,,
D19 ,Central Delta,10/15/2018,10,2018,DissAmmonia,0.04,,
D28A ,Central Delta,10/15/2018,10,2018,DissAmmonia,0.027,,
D16 ,Central Delta,10/16/2018,10,2018,DissAmmonia,0.06,,
D26,Central Delta,10/16/2018,10,2018,DissAmmonia,0.1,,
D16 ,Central Delta,11/27/2018,11,2018,DissAmmonia,0.144,,
D26,Central Delta,11/27/2018,11,2018,DissAmmonia,0.17,,
D19 ,Central Delta,11/29/2018,11,2018,DissAmmonia,0.137,,
D28A ,Central Delta,11/29/2018,11,2018,DissAmmonia,0.072,,
D19 ,Central Delta,12/12/2018,12,2018,DissAmmonia,0.138,,
D28A ,Central Delta,12/12/2018,12,2018,DissAmmonia,0.102,,
D16 ,Central Delta,12/13/2018,12,2018,DissAmmonia,0.119,,
D26,Central Delta,12/13/2018,12,2018,DissAmmonia,0.138,,
D19,Central Delta,1/11/2019,1,2019,DissAmmonia,0.15,,
D28A,Central Delta,1/11/2019,1,2019,DissAmmonia,0.12,,
D16,Central Delta,1/15/2019,1,2019,DissAmmonia,0.153,,
D26,Central Delta,1/15/2019,1,2019,DissAmmonia,0.16,,
D19,Central Delta,2/13/2019,2,2019,DissAmmonia,0.08,,
D28A,Central Delta,2/13/2019,2,2019,DissAmmonia,0.07,,
D16,Central Delta,2/15/2019,2,2019,DissAmmonia,0.111,,
D26,Central Delta,2/15/2019,2,2019,DissAmmonia,0.12,,
D19,Central Delta,3/13/2019,3,2019,DissAmmonia,0.06,,
D28A,Central Delta,3/13/2019,3,2019,DissAmmonia,,<,0.05
D16,Central Delta,3/14/2019,3,2019,DissAmmonia,0.06,,
D26,Central Delta,3/14/2019,3,2019,DissAmmonia,0.06,,
D19,Central Delta,4/11/2019,4,2019,DissAmmonia,,<,0.05
D28A,Central Delta,4/11/2019,4,2019,DissAmmonia,,<,0.05
D16,Central Delta,4/12/2019,4,2019,DissAmmonia,0.06,,
D26,Central Delta,4/12/2019,4,2019,DissAmmonia,0.05,,
D19,Central Delta,5/10/2019,5,2019,DissAmmonia,,<,0.05
D28A,Central Delta,5/10/2019,5,2019,DissAmmonia,,<,0.05
D16,Central Delta,5/13/2019,5,2019,DissAmmonia,,<,0.05
D26,Central Delta,5/13/2019,5,2019,DissAmmonia,0.06,,
D19,Central Delta,6/7/2019,6,2019,DissAmmonia,,<,0.05
D28A,Central Delta,6/7/2019,6,2019,DissAmmonia,,<,0.05
D16,Central Delta,6/10/2019,6,2019,DissAmmonia,,<,0.05
D26,Central Delta,6/10/2019,6,2019,DissAmmonia,,<,0.05
D19,Central Delta,7/9/2019,7,2019,DissAmmonia,,<,0.05
D28A,Central Delta,7/9/2019,7,2019,DissAmmonia,,<,0.05
D16,Central Delta,7/10/2019,7,2019,DissAmmonia,,<,0.05
D26,Central Delta,7/10/2019,7,2019,DissAmmonia,0.076,,
D19,Central Delta,8/6/2019,8,2019,DissAmmonia,,<,0.05
D28A,Central Delta,8/6/2019,8,2019,DissAmmonia,,<,0.05
D16,Central Delta,8/7/2019,8,2019,DissAmmonia,,<,0.05
D26,Central Delta,8/7/2019,8,2019,DissAmmonia,0.083,,
D19,Central Delta,9/4/2019,9,2019,DissAmmonia,,<,0.05
D28A,Central Delta,9/4/2019,9,2019,DissAmmonia,,<,0.05
D16,Central Delta,9/5/2019,9,2019,DissAmmonia,,<,0.05
D26,Central Delta,9/5/2019,9,2019,DissAmmonia,0.068,,
D19,Central Delta,10/3/2019,10,2019,DissAmmonia,,<,0.2
D28A,Central Delta,10/3/2019,10,2019,DissAmmonia,,<,0.2
D16,Central Delta,10/4/2019,10,2019,DissAmmonia,,<,0.2
D26,Central Delta,10/4/2019,10,2019,DissAmmonia,,<,0.2
D19,Central Delta,11/4/2019,11,2019,DissAmmonia,,<,0.2
D28A,Central Delta,11/4/2019,11,2019,DissAmmonia,,<,0.2
D16,Central Delta,11/5/2019,11,2019,DissAmmonia,,<,0.2
D26,Central Delta,11/5/2019,11,2019,DissAmmonia,,<,0.2
D19,Central Delta,12/3/2019,12,2019,DissAmmonia,0.12,,
D28A,Central Delta,12/3/2019,12,2019,DissAmmonia,0.13,,
D16,Central Delta,12/4/2019,12,2019,DissAmmonia,,<,0.2
D26,Central Delta,12/4/2019,12,2019,DissAmmonia,0.24,,
D22 ,Confluence,1/5/2018,1,2018,DissAmmonia,0.21,,
D4 ,Confluence,1/5/2018,1,2018,DissAmmonia,0.21,,
D12 ,Confluence,1/8/2018,1,2018,DissAmmonia,0.19,,
D10 ,Confluence,1/10/2018,1,2018,DissAmmonia,0.2,,
D22 ,Confluence,2/5/2018,2,2018,DissAmmonia,0.18,,
D4 ,Confluence,2/5/2018,2,2018,DissAmmonia,0.13,,
D12 ,Confluence,2/6/2018,2,2018,DissAmmonia,0.12,,
D10 ,Confluence,2/8/2018,2,2018,DissAmmonia,0.15,,
D22 ,Confluence,3/9/2018,3,2018,DissAmmonia,0.23,,
D4 ,Confluence,3/9/2018,3,2018,DissAmmonia,0.16,,
D12 ,Confluence,3/12/2018,3,2018,DissAmmonia,0.15,,
D10 ,Confluence,3/14/2018,3,2018,DissAmmonia,0.13,,
D22 ,Confluence,4/6/2018,4,2018,DissAmmonia,0.14,,
D4 ,Confluence,4/6/2018,4,2018,DissAmmonia,0.11,,
D12 ,Confluence,4/9/2018,4,2018,DissAmmonia,0.06,,
D10 ,Confluence,4/11/2018,4,2018,DissAmmonia,0.07,,
D12 ,Confluence,5/8/2018,5,2018,DissAmmonia,0.05,,
D10 ,Confluence,5/10/2018,5,2018,DissAmmonia,0.04,,
D22 ,Confluence,5/10/2018,5,2018,DissAmmonia,0.17,,
D4 ,Confluence,5/10/2018,5,2018,DissAmmonia,0.07,,
D12 ,Confluence,6/4/2018,6,2018,DissAmmonia,0.06,,
D22 ,Confluence,6/5/2018,6,2018,DissAmmonia,0.12,,
D4 ,Confluence,6/5/2018,6,2018,DissAmmonia,0.06,,
D10 ,Confluence,6/8/2018,6,2018,DissAmmonia,0.06,,
D10 ,Confluence,7/10/2018,7,2018,DissAmmonia,0.07,,
D22 ,Confluence,7/18/2018,7,2018,DissAmmonia,0.08,,
D4 ,Confluence,7/18/2018,7,2018,DissAmmonia,0.07,,
D12 ,Confluence,7/19/2018,7,2018,DissAmmonia,0.06,,
D22 ,Confluence,8/2/2018,8,2018,DissAmmonia,0.112,,
D4 ,Confluence,8/2/2018,8,2018,DissAmmonia,0.094,,
D12 ,Confluence,8/3/2018,8,2018,DissAmmonia,0.08,,
D10 ,Confluence,8/7/2018,8,2018,DissAmmonia,0.09,,
D22 ,Confluence,9/13/2018,9,2018,DissAmmonia,0.08,,
D4 ,Confluence,9/13/2018,9,2018,DissAmmonia,0.06,,
D12 ,Confluence,9/14/2018,9,2018,DissAmmonia,0.05,,
D10 ,Confluence,9/18/2018,9,2018,DissAmmonia,0.06,,
D22 ,Confluence,10/12/2018,10,2018,DissAmmonia,0.08,,
D4 ,Confluence,10/12/2018,10,2018,DissAmmonia,0.09,,
D12 ,Confluence,10/15/2018,10,2018,DissAmmonia,0.07,,
D10 ,Confluence,10/17/2018,10,2018,DissAmmonia,0.094,,
D4 ,Confluence,11/13/2018,11,2018,DissAmmonia,0.11,,
D10 ,Confluence,11/20/2018,11,2018,DissAmmonia,0.121,,
D22 ,Confluence,11/20/2018,11,2018,DissAmmonia,0.125,,
D12 ,Confluence,11/29/2018,11,2018,DissAmmonia,0.154,,
D22 ,Confluence,12/11/2018,12,2018,DissAmmonia,0.212,,
D4 ,Confluence,12/11/2018,12,2018,DissAmmonia,0.199,,
D12 ,Confluence,12/12/2018,12,2018,DissAmmonia,0.17,,
D10 ,Confluence,12/17/2018,12,2018,DissAmmonia,0.173,,
D22,Confluence,1/10/2019,1,2019,DissAmmonia,0.251,,
D4,Confluence,1/10/2019,1,2019,DissAmmonia,0.253,,
D12,Confluence,1/11/2019,1,2019,DissAmmonia,0.245,,
D10,Confluence,1/16/2019,1,2019,DissAmmonia,0.214,,
D22,Confluence,2/12/2019,2,2019,DissAmmonia,0.12,,
D4,Confluence,2/12/2019,2,2019,DissAmmonia,0.1,,
D12,Confluence,2/13/2019,2,2019,DissAmmonia,0.12,,
D10,Confluence,2/19/2019,2,2019,DissAmmonia,0.07,,
D22,Confluence,3/12/2019,3,2019,DissAmmonia,,<,0.05
D4,Confluence,3/12/2019,3,2019,DissAmmonia,0.06,,
D12,Confluence,3/13/2019,3,2019,DissAmmonia,0.06,,
D10,Confluence,3/15/2019,3,2019,DissAmmonia,0.05,,
D22,Confluence,4/10/2019,4,2019,DissAmmonia,0.05,,
D4,Confluence,4/10/2019,4,2019,DissAmmonia,0.06,,
D12,Confluence,4/11/2019,4,2019,DissAmmonia,,<,0.05
D10,Confluence,4/15/2019,4,2019,DissAmmonia,,<,0.05
D22,Confluence,5/9/2019,5,2019,DissAmmonia,0.112,,
D4,Confluence,5/9/2019,5,2019,DissAmmonia,0.08,,
D12,Confluence,5/10/2019,5,2019,DissAmmonia,0.07,,
D10,Confluence,5/14/2019,5,2019,DissAmmonia,,<,0.05
D12,Confluence,6/7/2019,6,2019,DissAmmonia,,<,0.05
D10,Confluence,6/11/2019,6,2019,DissAmmonia,,<,0.05
D22,Confluence,6/11/2019,6,2019,DissAmmonia,0.07,,
D4,Confluence,6/11/2019,6,2019,DissAmmonia,,<,0.05
D22,Confluence,7/8/2019,7,2019,DissAmmonia,0.083,,
D4,Confluence,7/8/2019,7,2019,DissAmmonia,,<,0.05
D12,Confluence,7/9/2019,7,2019,DissAmmonia,,<,0.05
D10,Confluence,7/11/2019,7,2019,DissAmmonia,,<,0.05
D12,Confluence,8/6/2019,8,2019,DissAmmonia,,<,0.05
D10,Confluence,8/8/2019,8,2019,DissAmmonia,,<,0.05
D22,Confluence,8/8/2019,8,2019,DissAmmonia,0.095,,
D4,Confluence,8/8/2019,8,2019,DissAmmonia,,<,0.05
D12,Confluence,9/4/2019,9,2019,DissAmmonia,,<,0.05
D10,Confluence,9/6/2019,9,2019,DissAmmonia,,<,0.05
D22,Confluence,9/6/2019,9,2019,DissAmmonia,0.098,,
D4,Confluence,9/6/2019,9,2019,DissAmmonia,,<,0.05
D12,Confluence,10/3/2019,10,2019,DissAmmonia,,<,0.2
D10,Confluence,10/7/2019,10,2019,DissAmmonia,,<,0.2
D22,Confluence,10/7/2019,10,2019,DissAmmonia,0.22,,
D4,Confluence,10/7/2019,10,2019,DissAmmonia,0.12,,
D12,Confluence,11/4/2019,11,2019,DissAmmonia,,<,0.2
D10,Confluence,11/6/2019,11,2019,DissAmmonia,0.14,,
D22,Confluence,11/6/2019,11,2019,DissAmmonia,0.16,,
D4,Confluence,11/6/2019,11,2019,DissAmmonia,0.11,,
D12,Confluence,12/3/2019,12,2019,DissAmmonia,0.2,,
D22,Confluence,12/5/2019,12,2019,DissAmmonia,0.38,,
D4,Confluence,12/5/2019,12,2019,DissAmmonia,0.23,,
D10,Confluence,12/6/2019,12,2019,DissAmmonia,0.24,,
C3A,Northern Interior Delta,1/4/2018,1,2018,DissAmmonia,0.45,,
NZ068 ,Northern Interior Delta,1/5/2018,1,2018,DissAmmonia,0.27,,
NZ068 ,Northern Interior Delta,2/5/2018,2,2018,DissAmmonia,0.21,,
C3A,Northern Interior Delta,2/9/2018,2,2018,DissAmmonia,0.46,,
C3A,Northern Interior Delta,3/5/2018,3,2018,DissAmmonia,0.46,,
NZ068 ,Northern Interior Delta,3/9/2018,3,2018,DissAmmonia,0.27,,
C3A,Northern Interior Delta,4/6/2018,4,2018,DissAmmonia,0.13,,
NZ068 ,Northern Interior Delta,4/6/2018,4,2018,DissAmmonia,0.12,,
C3A,Northern Interior Delta,5/4/2018,5,2018,DissAmmonia,0.67,,
NZ068 ,Northern Interior Delta,5/10/2018,5,2018,DissAmmonia,0.24,,
C3A,Northern Interior Delta,6/5/2018,6,2018,DissAmmonia,0.24,,
NZ068 ,Northern Interior Delta,6/5/2018,6,2018,DissAmmonia,0.15,,
C3A,Northern Interior Delta,7/17/2018,7,2018,DissAmmonia,0.4,,
NZ068 ,Northern Interior Delta,7/18/2018,7,2018,DissAmmonia,0.15,,
C3A,Northern Interior Delta,8/2/2018,8,2018,DissAmmonia,0.57,,
NZ068 ,Northern Interior Delta,8/2/2018,8,2018,DissAmmonia,0.15,,
C3A,Northern Interior Delta,9/7/2018,9,2018,DissAmmonia,0.33,,
NZ068 ,Northern Interior Delta,9/13/2018,9,2018,DissAmmonia,0.13,,
