SampleID,Genus,Units.per.L,,Year,Month,Region,StationCode
EMP.C3A.2014.01.07,Planothidium,180180,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Surirella,90090,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Synedra,540540,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Monoraphidium,90090,,2014,Jan,Northern Interior Delta,C3A
EMP.C10A.2014.01.07,Chroomonas,75070,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Plagioselmis,150140,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Anabaena,75070,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Eucapsis,27400550,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Adlafia,150140,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Aulacoseira,150140,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Cocconeis,75070,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Craticula,375350,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Cyclotella,3378150,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Gomphonema,150140,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Gyrosigma,150140,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Hippodonta,150140,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Navicula,750700,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Nitzschia,450420,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Planothidium,75070,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Rhoicosphenia,75070,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Pseudokephyrion,75070,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Scenedesmus,150140,,2014,Jan,Southern Interior Delta,C10A
EMP.D19.2014.01.08,Eucapsis,22966930,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Bacillaria,55610,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Cocconeis,500490,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Cyclotella,55610,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Gomphonema,111220,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Navicula,111220,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Rhoicosphenia,111220,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Pseudokephyrion,55610,,2014,Jan,Central Delta,D19
EMP.D28A.2014.01.08,Rhodomonas,720640,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Eucapsis,16484640,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Cocconeis,360320,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Cyclotella,270240,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Navicula,135120,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Chlamydomonas,225200,,2014,Jan,Central Delta,D28A
EMP.D26.2014.01.09,Rhodomonas,450450,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Eucapsis,23680800,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Aulacoseira,514800,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Cocconeis,193050,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Cyclotella,643500,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Nitzschia,128700,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Synedra,386100,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Pseudokephyrion,64350,,2014,Jan,Central Delta,D26
EMP.MD10A.2014.01.09,Hillea,69300,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Plagioselmis,1004850,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Eucapsis,12612600,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Aulacoseira,173250,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Bacillaria,34650,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Cyclotella,138600,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Navicula,103950,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Tabellaria,34650,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Ochromonas,34650,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Pseudokephyrion,34650,,2014,Jan,Southern Interior Delta,MD10A
EMP.P8.2014.01.09,Strombidium,225200,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Rhodomonas,855760,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Eucapsis,16214400,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Cyclotella,540480,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Navicula,45040,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Nitzschia,90080,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Kephyrion,135120,,2014,Jan,Southern Interior Delta,P8
EMP.D8.2014.01.10,Eucapsis,25289550,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Cyclotella,643500,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Synedra,128700,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Thalassionema,64350,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Thalassiosira,128700,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Epipyxis,64350,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D4.2014.01.10,Rhodomonas,257400,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Eucapsis,26447850,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Cocconeis,64350,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Cyclotella,514800,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Encyonema,64350,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Gomphonema,64350,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Nitzschia,128700,,2014,Jan,Confluence,D4
EMP.EZ6.2014.01.10,Eucapsis,36396360,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Bacillaria,90090,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Cocconeis,90090,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Cyclotella,180180,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Entomoneis,540540,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Navicula,180180,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Nitzschia,90090,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Synedra,360360,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ2.2014.01.10,Eucapsis,27220050,,2014,Jan,Entrapment Zone,EZ2
EMP.EZ2.2014.01.10,Aulacoseira,193050,,2014,Jan,Entrapment Zone,EZ2
EMP.EZ2.2014.01.10,Cocconeis,64350,,2014,Jan,Entrapment Zone,EZ2
EMP.EZ2.2014.01.10,Cyclotella,579150,,2014,Jan,Entrapment Zone,EZ2
EMP.EZ2.2014.01.10,Synedra,321750,,2014,Jan,Entrapment Zone,EZ2
EMP.D7.2014.01.13,Hillea,250250,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Eucapsis,21371350,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Cyclotella,600600,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Planothidium,50050,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Thalassionema,50050,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Thalassiosira,150150,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D41A.2014.01.14,Rhodomonas,193050,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Eucapsis,26512200,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Aulacoseira,64350,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Cyclotella,900900,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Fragilaria,64350,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Pseudokephyrion,128700,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Euglena,64350,,2014,Jan,San Pablo Bay,D41A
EMP.D41.2014.01.14,Eucapsis,10971000,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Coscinodiscus,26500,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Cyclotella,291500,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Rhizosolenia,53000,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Thalassionema,79500,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Pseudokephyrion,79500,,2014,Jan,San Pablo Bay,D41
EMP.D6.2014.01.14,Hillea,650650,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Rhodomonas,100100,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Eucapsis,18318300,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Cyclotella,650650,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Navicula,50050,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Paralia,100100,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Thalassiosira,50050,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Scrippsiella,50050,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Pseudokephyrion,100100,,2014,Jan,San Pablo Bay,D6
EMP.C3A.2014.02.05,Plagioselmis,193050,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Eucapsis,22458150,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Achnanthidium,128700,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Amphora,64350,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Aulacoseira,128700,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Bacillaria,64350,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Cyclotella,772200,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Nitzschia,321750,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Stephanocyclus,1415700,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Synedra,707850,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Chrysococcus,193050,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Kephyrion,64350,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Monoraphidium,193050,,2014,Feb,Northern Interior Delta,C3A
EMP.C10A.2014.02.05,Cryptomonas,64350,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Eucapsis,22586850,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Achnanthidium,64350,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Cyclotella,1866150,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Encyonema,64350,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Navicula,579150,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Nitzschia,128700,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Rhoicosphenia,64350,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Stephanocyclus,128700,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Gymnodinium,64350,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Chrysococcus,321750,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Chlamydomonas,128700,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Scenedesmus,64350,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Euglena,257400,,2014,Feb,Southern Interior Delta,C10A
EMP.D26.2014.02.06,Plagioselmis,160850,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Eucapsis,12868000,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Achnanthidium,32170,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Aulacoseira,225190,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Coscinodiscus,32170,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Cyclotella,128680,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Nitzschia,32170,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Synedra,96510,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Pseudokephyrion,32170,,2014,Feb,Central Delta,D26
EMP.MD10A.2014.02.06,Plagioselmis,277200,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Eucapsis,14171850,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Pseudanabaena,34650,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Aulacoseira,138600,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Fragilaria,69300,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Nitzschia,34650,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Kephyrion,34650,,2014,Feb,Southern Interior Delta,MD10A
EMP.P8.2014.02.06,Plagioselmis,193050,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Eucapsis,25096500,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Pseudanabaena,193050,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Aulacoseira,257400,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Cyclotella,128700,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Encyonema,64350,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Pseudostaurosira,257400,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Stephanocyclus,64350,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Synedra,64350,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Chrysococcus,128700,,2014,Feb,Southern Interior Delta,P8
EMP.D19.2014.02.07,Plagioselmis,150140,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Eucapsis,28676740,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Pseudanabaena,150140,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Achnanthidium,225210,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Aulacoseira,300280,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Bacillaria,75070,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Cocconeis,450420,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Cyclotella,525490,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Navicula,75070,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Nitzschia,150140,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Synedra,300280,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Euglena,75070,,2014,Feb,Central Delta,D19
EMP.D28A.2014.02.07,Plagioselmis,563000,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Eucapsis,10809600,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Aulacoseira,84450,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Bacillaria,56300,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Cocconeis,56300,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Cyclotella,56300,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Tabellaria,28150,,2014,Feb,Central Delta,D28A
EMP.D8.2014.02.10,Eucapsis,19669650,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2014.02.10,Bacillaria,50050,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2014.02.10,Cocconeis,100100,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2014.02.10,Cyclotella,350350,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2014.02.10,Synedra,50050,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D4.2014.02.10,Plagioselmis,75070,,2014,Feb,Confluence,D4
EMP.D4.2014.02.10,Eucapsis,30403350,,2014,Feb,Confluence,D4
EMP.D4.2014.02.10,Cyclotella,300280,,2014,Feb,Confluence,D4
EMP.D4.2014.02.10,Martyana,75070,,2014,Feb,Confluence,D4
EMP.D4.2014.02.10,Synedra,75070,,2014,Feb,Confluence,D4
EMP.EZ6.2014.02.10,Eucapsis,31679540,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ6.2014.02.10,Cyclotella,75070,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ6.2014.02.10,Entomoneis,75070,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ6.2014.02.10,Lemnicola,75070,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ6.2014.02.10,Nitzschia,75070,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ2.2014.02.10,Eucapsis,31003910,,2014,Feb,Entrapment Zone,EZ2
EMP.EZ2.2014.02.10,Aulacoseira,225210,,2014,Feb,Entrapment Zone,EZ2
EMP.EZ2.2014.02.10,Cyclotella,150140,,2014,Feb,Entrapment Zone,EZ2
EMP.EZ2.2014.02.10,Nitzschia,75070,,2014,Feb,Entrapment Zone,EZ2
EMP.EZ2.2014.02.10,Synedra,150140,,2014,Feb,Entrapment Zone,EZ2
EMP.D7.2014.02.11,Eucapsis,22857800,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Aulacoseira,112600,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Cyclotella,281500,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Epithemia,56300,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Synedra,56300,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Tryblionella,56300,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Euglena,112600,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D41A.2014.02.12,Eucapsis,15654180,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Coscinodiscus,75080,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Craticula,75080,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Cyclotella,225240,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Paralia,112620,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Thalassionema,75080,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Thalassiosira,187700,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Pseudokephyrion,37540,,2014,Feb,San Pablo Bay,D41A
EMP.D41.2014.02.12,Plagioselmis,534850,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Eucapsis,10640700,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Adlafia,28150,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Aulacoseira,28150,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Cocconeis,28150,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Coscinodiscus,28150,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Craticula,28150,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Cyclotella,253350,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Navicula,28150,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Thalassionema,28150,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Chrysococcus,28150,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Pseudokephyrion,28150,,2014,Feb,San Pablo Bay,D41
EMP.D6.2014.02.12,Cryptomonas,75070,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Plagioselmis,75070,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Rhodomonas,150140,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Eucapsis,29277300,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Cyclotella,450420,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Navicula,75070,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Pseudokephyrion,150140,,2014,Feb,San Pablo Bay,D6
EMP.D19.2014.03.06,Eucapsis,186780380,,2014,Mar,Central Delta,D19
EMP.D19.2014.03.06,Unidentified Cyanobacteria,22221460,,2014,Mar,Central Delta,D19
EMP.D19.2014.03.06,Nitzschia,300290,,2014,Mar,Central Delta,D19
EMP.C3A.2014.03.06,Eucapsis,171165300,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Achnanthidium,900870,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Cocconeis,900870,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Gomphoneis,300290,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Navicula,300290,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Nitzschia,1201160,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Pseudostaurosira,2402320,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Synedra,2702610,,2014,Mar,Northern Interior Delta,C3A
EMP.D28A.2014.03.06,Plagioselmis,90080,,2014,Mar,Central Delta,D28A
EMP.D28A.2014.03.06,Eucapsis,19862640,,2014,Mar,Central Delta,D28A
EMP.C10A.2014.03.06,Plagioselmis,180180,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Chroococcus,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Eucapsis,54324270,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Geitlerinema,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Achnanthidium,270270,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Craticula,450450,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Cyclotella,5225220,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Diatoma,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Encyonema,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Epithemia,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Gomphonema,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Melosira,360360,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Navicula,1351350,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Nitzschia,450450,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Planothidium,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Sellaphora,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Stephanocyclus,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Chrysococcus,180180,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Pseudokephyrion,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Chlamydomonas,360360,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Monoraphidium,540540,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Tetrastrum,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Ophiocytium,90090,,2014,Mar,Southern Interior Delta,C10A
EMP.D26.2014.03.07,Eucapsis,40540500,,2014,Mar,Central Delta,D26
EMP.MD10A.2014.03.07,Cryptomonas,25020,,2014,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2014.03.07,Plagioselmis,400320,,2014,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2014.03.07,Eucapsis,9657720,,2014,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2014.03.07,Aulacoseira,250200,,2014,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2014.03.07,Cyclotella,25020,,2014,Mar,Southern Interior Delta,MD10A
EMP.P8.2014.03.07,Plagioselmis,168960,,2014,Mar,Southern Interior Delta,P8
EMP.P8.2014.03.07,Eucapsis,5505280,,2014,Mar,Southern Interior Delta,P8
EMP.P8.2014.03.07,Aulacoseira,28160,,2014,Mar,Southern Interior Delta,P8
EMP.P8.2014.03.07,Cyclotella,14080,,2014,Mar,Southern Interior Delta,P8
EMP.P8.2014.03.07,Planothidium,14080,,2014,Mar,Southern Interior Delta,P8
EMP.P8.2014.03.07,Gymnodinium,14080,,2014,Mar,Southern Interior Delta,P8
EMP.P8.2014.03.07,Pseudokephyrion,14080,,2014,Mar,Southern Interior Delta,P8
EMP.D8.2014.03.10,Eucapsis,100096000,,2014,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2014.03.10,Achnanthidium,250240,,2014,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2014.03.10,Ceratoneis,250240,,2014,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2014.03.10,Synedra,250240,,2014,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2014.03.10,Thalassiosira,500480,,2014,Mar,Grizzly and Suisun Bay,D8
EMP.EZ6.2014.03.10,Eucapsis,62972910,,2014,Mar,Entrapment Zone,EZ6
EMP.EZ6.2014.03.10,Adlafia,90090,,2014,Mar,Entrapment Zone,EZ6
EMP.EZ6.2014.03.10,Bacillaria,180180,,2014,Mar,Entrapment Zone,EZ6
EMP.EZ6.2014.03.10,Cyclotella,90090,,2014,Mar,Entrapment Zone,EZ6
EMP.EZ6.2014.03.10,Diploneis,90090,,2014,Mar,Entrapment Zone,EZ6
EMP.EZ6.2014.03.10,Gomphonema,90090,,2014,Mar,Entrapment Zone,EZ6
EMP.EZ6.2014.03.10,Synedra,270270,,2014,Mar,Entrapment Zone,EZ6
EMP.EZ2.2014.03.10,Eucapsis,54864810,,2014,Mar,Entrapment Zone,EZ2
EMP.EZ2.2014.03.10,Cyclotella,180180,,2014,Mar,Entrapment Zone,EZ2
