SampleID,Genus,BV.um3.per.L,,Year,Month,Region,StationCode
EMP.D6.2013.11.14,Synedra,3753624.6,,2013,Nov,San Pablo Bay,D6
EMP.D6.2013.11.14,Gymnodinium,79564903.8,,2013,Nov,San Pablo Bay,D6
EMP.D6.2013.11.14,Pseudokephyrion,3013711.2,,2013,Nov,San Pablo Bay,D6
EMP.C3A.2014.01.07,Eucapsis,24399975.6,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Geitlerinema,116978261.4,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Achnanthidium,29059430.4,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Aulacoseira,418526608.5,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Cyclotella,113826913.2,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Epithemia,18675657,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Gomphoneis,584766982.8,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Gomphonema,297181684.8,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Navicula,157226869.8,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Nitzschia,110364754.5,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Planothidium,35625189.6,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Surirella,36717080.4,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Synedra,831952321.2,,2014,Jan,Northern Interior Delta,C3A
EMP.C3A.2014.01.07,Monoraphidium,2781078.3,,2014,Jan,Northern Interior Delta,C3A
EMP.C10A.2014.01.07,Chroomonas,12270942.2,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Plagioselmis,87851418.2,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Anabaena,46156789.5,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Eucapsis,18488840.16,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Adlafia,13560644.8,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Aulacoseira,20708810.2,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Cocconeis,13682258.2,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Craticula,221051122,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Cyclotella,1721066081,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Gomphonema,34011214.2,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Gyrosigma,670845038.2,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Hippodonta,45689103.4,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Navicula,828307366,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Nitzschia,306059639.3,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Planothidium,8317756,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Rhoicosphenia,9162293.5,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Pseudokephyrion,4035763.2,,2014,Jan,Southern Interior Delta,C10A
EMP.C10A.2014.01.07,Scenedesmus,30106823.5,,2014,Jan,Southern Interior Delta,C10A
EMP.D19.2014.01.08,Eucapsis,15452461.92,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Bacillaria,97018318.2,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Cocconeis,304613228.7,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Cyclotella,25948182.1,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Gomphonema,27515828,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Navicula,96821458.8,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Rhoicosphenia,42224673,,2014,Jan,Central Delta,D19
EMP.D19.2014.01.08,Pseudokephyrion,2981808.2,,2014,Jan,Central Delta,D19
EMP.D28A.2014.01.08,Rhodomonas,397584294.4,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Eucapsis,10963862,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Cocconeis,307255673.6,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Cyclotella,24626971.2,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Navicula,41118367.2,,2014,Jan,Central Delta,D28A
EMP.D28A.2014.01.08,Chlamydomonas,49744428,,2014,Jan,Central Delta,D28A
EMP.D26.2014.01.09,Rhodomonas,254481727.5,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Eucapsis,16456804.65,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Aulacoseira,561919644,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Cocconeis,51351300,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Cyclotella,244787400,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Nitzschia,7567560,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Synedra,231084711,,2014,Jan,Central Delta,D26
EMP.D26.2014.01.09,Pseudokephyrion,4837833,,2014,Jan,Central Delta,D26
EMP.MD10A.2014.01.09,Hillea,2781702,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Plagioselmis,554385793.5,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Eucapsis,8789215.05,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Aulacoseira,39684645,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Bacillaria,10916829,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Cyclotella,22655556,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Navicula,67740057,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Tabellaria,17923405.5,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Ochromonas,8572410,,2014,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2014.01.09,Pseudokephyrion,4267147.5,,2014,Jan,Southern Interior Delta,MD10A
EMP.P8.2014.01.09,Strombidium,152976108,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Rhodomonas,472131349.6,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Eucapsis,11092811.52,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Cyclotella,135844243.2,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Navicula,36103163.2,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Nitzschia,37886747.2,,2014,Jan,Southern Interior Delta,P8
EMP.P8.2014.01.09,Kephyrion,10612324.8,,2014,Jan,Southern Interior Delta,P8
EMP.D8.2014.01.10,Eucapsis,17595606.6,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Cyclotella,300263535,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Synedra,59326195.5,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Thalassionema,39866755.5,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Thalassiosira,84250881,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D8.2014.01.10,Epipyxis,35441406,,2014,Jan,Grizzly and Suisun Bay,D8
EMP.D4.2014.01.10,Rhodomonas,120990870,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Eucapsis,17358412.5,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Cocconeis,22781830.5,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Cyclotella,217456668,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Encyonema,9202693.5,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Gomphonema,44112568.5,,2014,Jan,Confluence,D4
EMP.D4.2014.01.10,Nitzschia,11540529,,2014,Jan,Confluence,D4
EMP.EZ6.2014.01.10,Eucapsis,22828625.82,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Bacillaria,237742104.6,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Cocconeis,59726967.3,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Cyclotella,534372438.6,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Entomoneis,1107474568,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Navicula,73890016.2,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Nitzschia,20906285.4,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ6.2014.01.10,Synedra,155722366.8,,2014,Jan,Entrapment Zone,EZ6
EMP.EZ2.2014.01.10,Eucapsis,18622761.3,,2014,Jan,Entrapment Zone,EZ2
EMP.EZ2.2014.01.10,Aulacoseira,45918229.5,,2014,Jan,Entrapment Zone,EZ2
EMP.EZ2.2014.01.10,Cocconeis,23561752.5,,2014,Jan,Entrapment Zone,EZ2
EMP.EZ2.2014.01.10,Cyclotella,499256257.5,,2014,Jan,Entrapment Zone,EZ2
EMP.EZ2.2014.01.10,Synedra,58642155,,2014,Jan,Entrapment Zone,EZ2
EMP.D7.2014.01.13,Hillea,38215677.5,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Eucapsis,13554140.6,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Cyclotella,331357026,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Planothidium,10669659,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Thalassionema,14114600.5,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D7.2014.01.13,Thalassiosira,5930117193,,2014,Jan,Grizzly and Suisun Bay,D7
EMP.D41A.2014.01.14,Rhodomonas,106507615.5,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Eucapsis,16793741.25,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Aulacoseira,280959822,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Cyclotella,342702360,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Fragilaria,12315946.5,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Pseudokephyrion,4511578.5,,2014,Jan,San Pablo Bay,D41A
EMP.D41A.2014.01.14,Euglena,11698830,,2014,Jan,San Pablo Bay,D41A
EMP.D41.2014.01.14,Eucapsis,7158816,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Coscinodiscus,1659134790,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Cyclotella,861560315,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Rhizosolenia,787372240,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Thalassionema,71053920,,2014,Jan,San Pablo Bay,D41
EMP.D41.2014.01.14,Pseudokephyrion,3191130,,2014,Jan,San Pablo Bay,D41
EMP.D6.2014.01.14,Hillea,12472960.5,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Rhodomonas,105296191,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Eucapsis,11825563.75,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Cyclotella,331486655.5,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Navicula,18325807.5,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Paralia,101188087,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Thalassiosira,8181173,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Scrippsiella,700512312.5,,2014,Jan,San Pablo Bay,D6
EMP.D6.2014.01.14,Pseudokephyrion,4018014,,2014,Jan,San Pablo Bay,D6
EMP.C3A.2014.02.05,Plagioselmis,65131209,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Eucapsis,19387046.25,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Achnanthidium,13718133,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Amphora,1883524.5,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Aulacoseira,15801786,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Bacillaria,18799852.5,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Cyclotella,66571362,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Nitzschia,97479954,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Stephanocyclus,1400976720,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Synedra,42619648.5,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Chrysococcus,42642814.5,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Kephyrion,7924702.5,,2014,Feb,Northern Interior Delta,C3A
EMP.C3A.2014.02.05,Monoraphidium,76416912,,2014,Feb,Northern Interior Delta,C3A
EMP.C10A.2014.02.05,Cryptomonas,31840380,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Eucapsis,16898310,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Achnanthidium,3304372.5,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Cyclotella,709883460,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Encyonema,18560470.5,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Navicula,215073787.5,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Nitzschia,20227779,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Rhoicosphenia,13528944,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Stephanocyclus,284021595,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Gymnodinium,93779829,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Chrysococcus,29584912.5,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Chlamydomonas,28428543,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Scenedesmus,24169860,,2014,Feb,Southern Interior Delta,C10A
EMP.C10A.2014.02.05,Euglena,958575618,,2014,Feb,Southern Interior Delta,C10A
EMP.D26.2014.02.06,Plagioselmis,71032968.5,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Eucapsis,9514277.5,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Achnanthidium,8216539.7,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Aulacoseira,41599348.7,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Coscinodiscus,434841246.6,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Cyclotella,127341728,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Nitzschia,2799433.4,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Synedra,11779045.5,,2014,Feb,Central Delta,D26
EMP.D26.2014.02.06,Pseudokephyrion,2617672.9,,2014,Feb,Central Delta,D26
EMP.MD10A.2014.02.06,Plagioselmis,93521736,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Eucapsis,12477465,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Pseudanabaena,328482,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Aulacoseira,126990864,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Fragilaria,85495410,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Nitzschia,13305600,,2014,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2014.02.06,Kephyrion,4267147.5,,2014,Feb,Southern Interior Delta,MD10A
EMP.P8.2014.02.06,Plagioselmis,65131209,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Eucapsis,17044706.25,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Pseudanabaena,694980,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Aulacoseira,106509546,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Cyclotella,46913724,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Encyonema,8312089.5,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Pseudostaurosira,46913724,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Stephanocyclus,35502538.5,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Synedra,70476120,,2014,Feb,Southern Interior Delta,P8
EMP.P8.2014.02.06,Chrysococcus,11833965,,2014,Feb,Southern Interior Delta,P8
EMP.D19.2014.02.07,Plagioselmis,82833739.4,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Eucapsis,19591393.25,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Pseudanabaena,540504,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Achnanthidium,10539828,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Aulacoseira,82835240.8,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Bacillaria,23331756,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Cocconeis,401234136,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Cyclotella,1553143499,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Navicula,30595529.2,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Nitzschia,30729153.8,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Synedra,45444375.2,,2014,Feb,Central Delta,D19
EMP.D19.2014.02.07,Euglena,27486880.5,,2014,Feb,Central Delta,D19
EMP.D28A.2014.02.07,Plagioselmis,145603060,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Eucapsis,7227512.5,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Aulacoseira,19344117,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Bacillaria,19598030,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Cocconeis,39864341,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Cyclotella,4853623,,2014,Feb,Central Delta,D28A
EMP.D28A.2014.02.07,Tabellaria,10655619.5,,2014,Feb,Central Delta,D28A
EMP.D8.2014.02.10,Eucapsis,13370857.5,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2014.02.10,Bacillaria,11022011,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2014.02.10,Cocconeis,48868820,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2014.02.10,Cyclotella,88056969,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2014.02.10,Synedra,2618115.5,,2014,Feb,Grizzly and Suisun Bay,D8
EMP.D4.2014.02.10,Plagioselmis,25327116.6,,2014,Feb,Confluence,D4
EMP.D4.2014.02.10,Eucapsis,21137309.76,,2014,Feb,Confluence,D4
EMP.D4.2014.02.10,Cyclotella,27364516.4,,2014,Feb,Confluence,D4
EMP.D4.2014.02.10,Martyana,3948682,,2014,Feb,Confluence,D4
EMP.D4.2014.02.10,Synedra,4286497,,2014,Feb,Confluence,D4
EMP.EZ6.2014.02.10,Eucapsis,21104053.75,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ6.2014.02.10,Cyclotella,6841129.1,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ6.2014.02.10,Entomoneis,378608038,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ6.2014.02.10,Lemnicola,36649174,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ6.2014.02.10,Nitzschia,9608960,,2014,Feb,Entrapment Zone,EZ6
EMP.EZ2.2014.02.10,Eucapsis,22499379.84,,2014,Feb,Entrapment Zone,EZ2
EMP.EZ2.2014.02.10,Aulacoseira,41603043.3,,2014,Feb,Entrapment Zone,EZ2
EMP.EZ2.2014.02.10,Cyclotella,13682258.2,,2014,Feb,Entrapment Zone,EZ2
EMP.EZ2.2014.02.10,Nitzschia,7232994.5,,2014,Feb,Entrapment Zone,EZ2
EMP.EZ2.2014.02.10,Synedra,18324587,,2014,Feb,Entrapment Zone,EZ2
EMP.D7.2014.02.11,Eucapsis,14390054.8,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Aulacoseira,25792156,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Cyclotella,212470570,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Epithemia,7330823,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Synedra,7765459,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Tryblionella,13624037,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2014.02.11,Euglena,124246218,,2014,Feb,Grizzly and Suisun Bay,D7
EMP.D41A.2014.02.12,Eucapsis,10553432.5,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Coscinodiscus,154780423.2,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Craticula,42216733.2,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Cyclotella,222897504,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Paralia,113844179.4,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Thalassionema,29756081,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Thalassiosira,189740299,,2014,Feb,San Pablo Bay,D41A
EMP.D41A.2014.02.12,Pseudokephyrion,1506855.6,,2014,Feb,San Pablo Bay,D41A
EMP.D41.2014.02.12,Plagioselmis,169547450,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Eucapsis,7081132.5,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Adlafia,1165691.5,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Aulacoseira,32125061.5,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Cocconeis,7075221,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Coscinodiscus,268935247.5,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Craticula,10778072,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Cyclotella,8350416,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Navicula,8566326.5,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Thalassionema,5780602.5,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Chrysococcus,1530234,,2014,Feb,San Pablo Bay,D41
EMP.D41.2014.02.12,Pseudokephyrion,1129941,,2014,Feb,San Pablo Bay,D41
EMP.D6.2014.02.12,Cryptomonas,33165175.3,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Plagioselmis,19414603.4,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Rhodomonas,50654233.2,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Eucapsis,20323325.75,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Cyclotella,55302567.6,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Navicula,22844551.7,,2014,Feb,San Pablo Bay,D6
EMP.D6.2014.02.12,Pseudokephyrion,7655638.6,,2014,Feb,San Pablo Bay,D6
EMP.D19.2014.03.06,Eucapsis,134387282.3,,2014,Mar,Central Delta,D19
EMP.D19.2014.03.06,Unidentified Cyanobacteria,781306533.6,,2014,Mar,Central Delta,D19
EMP.D19.2014.03.06,Nitzschia,26927004.3,,2014,Mar,Central Delta,D19
EMP.C3A.2014.03.06,Eucapsis,147757694.5,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Achnanthidium,108482765.4,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Cocconeis,257207393.7,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Gomphoneis,1143555369,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Navicula,296176027,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Nitzschia,123896651.1,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Pseudostaurosira,289287374.4,,2014,Mar,Northern Interior Delta,C3A
EMP.C3A.2014.03.06,Synedra,3443413418,,2014,Mar,Northern Interior Delta,C3A
EMP.D28A.2014.03.06,Plagioselmis,30391190.4,,2014,Mar,Central Delta,D28A
EMP.D28A.2014.03.06,Eucapsis,16687320,,2014,Mar,Central Delta,D28A
EMP.C10A.2014.03.06,Plagioselmis,114284570.4,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Chroococcus,4140536.4,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Eucapsis,36887891.04,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Geitlerinema,57225168,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Achnanthidium,19548629.1,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Craticula,168499831.5,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Cyclotella,476174298.6,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Diatoma,184270086,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Encyonema,35318883.6,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Epithemia,12502690.2,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Gomphonema,13328815.5,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Melosira,1789338751,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Navicula,778983004.8,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Nitzschia,54144090,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Planothidium,24331507.2,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Sellaphora,27999972,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Stephanocyclus,111834122.4,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Chrysococcus,16567551,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Pseudokephyrion,4843238.4,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Chlamydomonas,26254027.8,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Monoraphidium,23583760.2,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Tetrastrum,23891868,,2014,Mar,Southern Interior Delta,C10A
EMP.C10A.2014.03.06,Ophiocytium,25378353,,2014,Mar,Southern Interior Delta,C10A
EMP.D26.2014.03.07,Eucapsis,33248215,,2014,Mar,Central Delta,D26
EMP.MD10A.2014.03.07,Cryptomonas,12379896,,2014,Mar,Southern Interior Delta,MD10A
