"","DateTime","Month","Year","StationCode","Study","Region","Factor","Group","Taxon","Genus","Species","UnitAbundance","TotalCells","BV.Avg","Units.per.mL","BV.um3.per.mL"
"150",2022-02-10 13:50:00,"Feb","2022","D22","EMP","Confluence",32.85,"Diatoms","Staurosira venter","Staurosira","venter",1,1,49.01,32.85,1609.9785
"151",2022-02-10 13:50:00,"Feb","2022","D22","EMP","Confluence",32.85,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",5,5,189.54,164.25,31131.945
"152",2022-02-10 13:50:00,"Feb","2022","D22","EMP","Confluence",32.85,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",403,806,0.18,13238.55,4765.878
"153",2022-02-15 13:25:00,"Feb","2022","NZ004","EMP","San Pablo Bay",51.11,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,380.4,51.11,19442.244
"154",2022-02-15 13:25:00,"Feb","2022","NZ004","EMP","San Pablo Bay",51.11,"Diatoms","cf. Psammothidium sp.","Psammothidium","sp.",1,1,91.89,51.11,4696.4979
"155",2022-02-15 13:25:00,"Feb","2022","NZ004","EMP","San Pablo Bay",51.11,"Diatoms","cf. Skeletonema sp.","Skeletonema","sp.",3,3,79.57,153.33,12200.4681
"156",2022-02-15 13:25:00,"Feb","2022","NZ004","EMP","San Pablo Bay",51.11,"Green Algae","Scenedesmus sp.","Scenedesmus","sp.",1,2,18.83,51.11,1924.8026
"157",2022-02-15 13:25:00,"Feb","2022","NZ004","EMP","San Pablo Bay",51.11,"Other","Chrysochromulina sp.","Chrysochromulina","sp.",2,2,27.96,102.22,2858.0712
"158",2022-02-15 13:25:00,"Feb","2022","NZ004","EMP","San Pablo Bay",51.11,"Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",1,1,588.72,51.11,30089.4792
"159",2022-02-15 13:25:00,"Feb","2022","NZ004","EMP","San Pablo Bay",51.11,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",3,3,591.7,153.33,90725.361
"160",2022-02-15 13:25:00,"Feb","2022","NZ004","EMP","San Pablo Bay",51.11,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",392,784,0.18,20035.12,7212.6432
"161",2022-02-14 14:00:00,"Feb","2022","NZ032","EMP","Grizzly and Suisun Bay",95.83,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",45,45,116.35,4312.35,501741.9225
"162",2022-02-14 14:00:00,"Feb","2022","NZ032","EMP","Grizzly and Suisun Bay",95.83,"Diatoms","Diploneis sp.","Diploneis","sp.",1,1,1419.28,95.83,136009.6024
"163",2022-02-14 14:00:00,"Feb","2022","NZ032","EMP","Grizzly and Suisun Bay",95.83,"Diatoms","Staurosira construens","Staurosira","construens",1,1,318.26,95.83,30498.8558
"164",2022-02-14 14:00:00,"Feb","2022","NZ032","EMP","Grizzly and Suisun Bay",95.83,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",362,724,0.18,34690.46,12488.5656
"165",2022-02-08 12:10:00,"Feb","2022","D19","EMP","Central Delta",27.38,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",3,3,126.58,82.14,10397.2812
"166",2022-02-08 12:10:00,"Feb","2022","D19","EMP","Central Delta",27.38,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,318.09,27.38,8709.3042
"167",2022-02-08 12:10:00,"Feb","2022","D19","EMP","Central Delta",27.38,"Diatoms","Navicula sp.","Navicula","sp.",1,1,334.27,27.38,9152.3126
"168",2022-02-08 12:10:00,"Feb","2022","D19","EMP","Central Delta",27.38,"Green Algae","Monoraphidium sp.","Monoraphidium","sp.",1,1,24.03,27.38,657.9414
"169",2022-02-08 12:10:00,"Feb","2022","D19","EMP","Central Delta",27.38,"Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",1,1,3782.08,27.38,103553.3504
"170",2022-02-08 12:10:00,"Feb","2022","D19","EMP","Central Delta",27.38,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",17,17,500.56,465.46,232990.6576
"171",2022-02-08 12:10:00,"Feb","2022","D19","EMP","Central Delta",27.38,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",380,760,0.18,10404.4,3745.584
"172",2022-02-10 13:15:00,"Feb","2022","EZ2","EMP","Entrapment Zone",90.19,"Diatoms","Cocconeis placentula","Cocconeis","placentula",4,4,520.02,360.76,187602.4152
"173",2022-02-10 13:15:00,"Feb","2022","EZ2","EMP","Entrapment Zone",90.19,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",3,3,784.96,270.57,212386.6272
"174",2022-02-10 13:15:00,"Feb","2022","EZ2","EMP","Entrapment Zone",90.19,"Diatoms","Encyonema sp.","Encyonema","sp.",1,1,9.87,90.19,890.1753
"175",2022-02-10 13:15:00,"Feb","2022","EZ2","EMP","Entrapment Zone",90.19,"Diatoms","Gomphonema sp.","Gomphonema","sp.",3,3,187.69,270.57,50783.2833
"176",2022-02-10 13:15:00,"Feb","2022","EZ2","EMP","Entrapment Zone",90.19,"Diatoms","Navicula sp.","Navicula","sp.",1,1,102.14,90.19,9212.0066
"177",2022-02-10 13:15:00,"Feb","2022","EZ2","EMP","Entrapment Zone",90.19,"Diatoms","Nitzschia sp.","Nitzschia","sp.",2,2,36.96,180.38,6666.8448
"178",2022-02-10 13:15:00,"Feb","2022","EZ2","EMP","Entrapment Zone",90.19,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,159.13,90.19,14351.9347
"179",2022-02-10 13:15:00,"Feb","2022","EZ2","EMP","Entrapment Zone",90.19,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",389,778,0.18,35083.91,12630.2076
"180",2022-02-10 12:05:00,"Feb","2022","EZ6","EMP","Entrapment Zone",63.88,"Diatoms","Aulacoseira cf. granulata var. angustissima","Aulacoseira","granulata var. angustissima",2,2,278.48,127.76,35578.6048
"181",2022-02-10 12:05:00,"Feb","2022","EZ6","EMP","Entrapment Zone",63.88,"Diatoms","Entomoneis paludosa","Entomoneis","paludosa",1,1,1778.45,63.88,113607.386
"182",2022-02-10 12:05:00,"Feb","2022","EZ6","EMP","Entrapment Zone",63.88,"Diatoms","Nitzschia sp.","Nitzschia","sp.",1,1,36.4,63.88,2325.232
"183",2022-02-10 12:05:00,"Feb","2022","EZ6","EMP","Entrapment Zone",63.88,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",10,10,333.11,638.8,212790.668
"184",2022-02-10 12:05:00,"Feb","2022","EZ6","EMP","Entrapment Zone",63.88,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",1,1,538.68,63.88,34410.8784
"185",2022-02-10 12:05:00,"Feb","2022","EZ6","EMP","Entrapment Zone",63.88,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",394,788,0.18,25168.72,9060.7392
"186",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Diatoms","Cocconeis placentula","Cocconeis","placentula",1,1,305.13,26.28,8018.8164
"187",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,73.89,26.28,1941.8292
"188",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Diatoms","Navicula sp.","Navicula","sp.",1,1,244.1,26.28,6414.948
"189",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Diatoms","Staurosira sp.","Staurosira","sp.",1,1,52.31,26.28,1374.7068
"190",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Green Algae","Crucigenia sp.","Crucigenia","sp.",1,1,147.85,26.28,3885.498
"191",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Green Algae","Monoraphidium sp.","Monoraphidium","sp.",1,1,47.16,26.28,1239.3648
"192",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Golden Algae","Ochromonas sp.","Ochromonas","sp.",1,1,986.64,26.28,25928.8992
"193",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",5,5,259.46,131.4,34093.044
"194",2022-02-09 10:15:00,"Feb","2022","D26","EMP","Central Delta",26.28,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",391,782,0.18,10275.48,3699.1728
"195",2022-02-14 12:50:00,"Feb","2022","NZS42","EMP","Grizzly and Suisun Bay",191.65,"Diatoms","Cocconeis placentula","Cocconeis","placentula",1,1,151.11,191.65,28960.2315
"196",2022-02-14 12:50:00,"Feb","2022","NZS42","EMP","Grizzly and Suisun Bay",191.65,"Diatoms","Cyclotella sp.","Cyclotella","sp.",4,4,150.09,766.6,115058.994
"197",2022-02-14 12:50:00,"Feb","2022","NZS42","EMP","Grizzly and Suisun Bay",191.65,"Diatoms","Nitzschia sp.","Nitzschia","sp.",1,1,24.27,191.65,4651.3455
"198",2022-02-14 12:50:00,"Feb","2022","NZS42","EMP","Grizzly and Suisun Bay",191.65,"Other","cf. Chrysochromulina sp.","Chrysochromulina","sp.",10,10,25.11,1916.5,48123.315
"199",2022-02-14 12:50:00,"Feb","2022","NZS42","EMP","Grizzly and Suisun Bay",191.65,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",1,1,76.35,191.65,14632.4775
"200",2022-02-14 12:50:00,"Feb","2022","NZS42","EMP","Grizzly and Suisun Bay",191.65,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",403,806,0.18,77234.95,27804.582
"201",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",2,2,51.35,77.3,3969.355
"202",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Diatoms","Cocconeis placentula","Cocconeis","placentula",2,2,1111.89,77.3,85949.097
"203",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Diatoms","Cyclotella sp.","Cyclotella","sp.",4,4,102.87,154.6,15903.702
"204",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Diatoms","Encyonema sp.","Encyonema","sp.",1,1,52.03,38.65,2010.9595
"205",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Diatoms","Nitzschia sp.","Nitzschia","sp.",4,4,118.09,154.6,18256.714
"206",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Diatoms","Planothidium sp.","Planothidium","sp.",1,1,40.86,38.65,1579.239
"207",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Green Algae","Monoraphidium sp.","Monoraphidium","sp.",2,2,19.67,77.3,1520.491
"208",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",1,1,2619.25,38.65,101234.0125
"209",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",5,5,253.65,193.25,49017.8625
"210",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",385,770,0.18,14880.25,5356.89
"211",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Cyanobacteria","Planktolyngbya sp.","Planktolyngbya","sp.",3,31,1.57,115.95,1881.0955
"212",2022-02-10 14:45:00,"Feb","2022","NZ068","EMP","Northern Interior Delta",38.65,"Cyanobacteria","Planktothrix sp.","Planktothrix","sp.",1,12,5.67,38.65,2629.746
"213",2022-02-11 10:45:00,"Feb","2022","D6","EMP","San Pablo Bay",58.97,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,73.89,58.97,4357.2933
"214",2022-02-11 10:45:00,"Feb","2022","D6","EMP","San Pablo Bay",58.97,"Diatoms","Staurosira sp.","Staurosira","sp.",1,1,225.79,58.97,13314.8363
"215",2022-02-11 10:45:00,"Feb","2022","D6","EMP","San Pablo Bay",58.97,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",1,1,4.85,58.97,286.0045
"216",2022-02-11 10:45:00,"Feb","2022","D6","EMP","San Pablo Bay",58.97,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",3,3,24.22,176.91,4284.7602
"217",2022-02-11 10:45:00,"Feb","2022","D6","EMP","San Pablo Bay",58.97,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,337.38,117.94,39790.5972
"218",2022-02-11 10:45:00,"Feb","2022","D6","EMP","San Pablo Bay",58.97,"Cryptophytes","Plagioselmis sp.","Plagioselmis","sp.",2,2,548.36,117.94,64673.5784
"219",2022-02-11 10:45:00,"Feb","2022","D6","EMP","San Pablo Bay",58.97,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",390,780,0.18,22998.3,8279.388
"220",2022-02-08 10:00:00,"Feb","2022","EZ2-SJR","EMP","Entrapment Zone",67.64,"Diatoms","Cocconeis placentula","Cocconeis","placentula",2,2,1143.82,135.28,154735.9696
"221",2022-02-08 10:00:00,"Feb","2022","EZ2-SJR","EMP","Entrapment Zone",67.64,"Diatoms","Cyclotella sp.","Cyclotella","sp.",2,2,1818.03,135.28,245943.0984
"222",2022-02-08 10:00:00,"Feb","2022","EZ2-SJR","EMP","Entrapment Zone",67.64,"Diatoms","Encyonema sp.","Encyonema","sp.",1,1,65.16,67.64,4407.4224
"223",2022-02-08 10:00:00,"Feb","2022","EZ2-SJR","EMP","Entrapment Zone",67.64,"Diatoms","Nitzschia sp.","Nitzschia","sp.",3,3,21.97,202.92,4458.1524
"224",2022-02-08 10:00:00,"Feb","2022","EZ2-SJR","EMP","Entrapment Zone",67.64,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,241.99,135.28,32736.4072
"225",2022-02-08 10:00:00,"Feb","2022","EZ2-SJR","EMP","Entrapment Zone",67.64,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",402,804,0.18,27191.28,9788.8608
"226",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Diatoms","Cyclotella sp.","Cyclotella","sp.",6,6,541.91,219.06,118710.8046
"227",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Diatoms","Diatoma sp.","Diatoma","sp.",1,1,227.83,36.51,8318.0733
"228",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Diatoms","Encyonema sp.","Encyonema","sp.",1,1,135.4,36.51,4943.454
"229",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Diatoms","Navicula sp.","Navicula","sp.",1,1,182.26,36.51,6654.3126
"230",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Diatoms","Nitzschia sp.","Nitzschia","sp.",8,8,101.73,292.08,29713.2984
"231",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Green Algae","Scenedesmus sp.","Scenedesmus","sp.",2,4,90.52,73.02,13219.5408
"232",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",2,2,431.38,73.02,31499.3676
"233",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",3,3,209.56,109.53,22953.1068
"234",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",390,780,0.18,14238.9,5126.004
"235",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Cyanobacteria","Planktolyngbya sp.","Planktolyngbya","sp.",3,55,1.57,109.53,3152.6385
"236",2022-02-07 10:45:00,"Feb","2022","C3A","EMP","Northern Interior Delta",36.51,"Cyanobacteria","Planktothrix sp.","Planktothrix","sp.",2,10,6.24,73.02,2278.224
"237",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Diatoms","Cocconeis placentula","Cocconeis","placentula",1,1,172.76,78.63,13584.1188
"238",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Diatoms","Cyclotella cf. meneghiniana","Cyclotella","meneghiniana",1,1,4744.13,78.63,373030.9419
"239",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",1,1,68.72,78.63,5403.4536
"240",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,172.03,78.63,13526.7189
"241",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Diatoms","Surirella sp.","Surirella","sp.",1,1,903.18,78.63,71017.0434
"242",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",11,11,14.66,864.93,12679.8738
"243",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Cryptophytes","cf. Cryptomonas sp.","Cryptomonas","sp.",2,2,574.65,157.26,90369.459
"244",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",7,7,146.49,550.41,80629.5609
"245",2022-02-11 11:45:00,"Feb","2022","D8","EMP","Grizzly and Suisun Bay",78.63,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",378,756,0.18,29722.14,10699.9704
"246",2022-02-08 13:05:00,"Feb","2022","D28A","EMP","Central Delta",36.51,"Diatoms","Cocconeis placentula","Cocconeis","placentula",4,4,828.27,146.04,120960.5508
"247",2022-02-08 13:05:00,"Feb","2022","D28A","EMP","Central Delta",36.51,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,312.47,36.51,11408.2797
"248",2022-02-08 13:05:00,"Feb","2022","D28A","EMP","Central Delta",36.51,"Diatoms","Navicula sp.","Navicula","sp.",2,2,171.18,73.02,12499.5636
"249",2022-02-08 13:05:00,"Feb","2022","D28A","EMP","Central Delta",36.51,"Diatoms","Nitzschia sp.","Nitzschia","sp.",2,2,38,73.02,2774.76
"250",2022-02-08 13:05:00,"Feb","2022","D28A","EMP","Central Delta",36.51,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",8,8,174.9,292.08,51084.792
"251",2022-02-08 13:05:00,"Feb","2022","D28A","EMP","Central Delta",36.51,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",390,780,0.18,14238.9,5126.004
"252",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",2,2,204.15,28.04,5724.366
"253",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,79.17,14.02,1109.9634
"254",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Diatoms","Nitzschia sp.","Nitzschia","sp.",1,1,353.81,14.02,4960.4162
"255",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Diatoms","Planothidium sp.","Planothidium","sp.",1,1,117.69,14.02,1650.0138
"256",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",13,13,14.7,182.26,2679.222
"257",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Green Algae","Drepanochloris nannoselene","Drepanochloris","nannoselene",1,1,8.39,14.02,117.6278
"258",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",13,13,940.09,182.26,171340.8034
"259",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",49,49,132.12,686.98,90763.7976
"260",2022-02-07 12:40:00,"Feb","2022","C9","EMP","Southern Interior Delta",14.02,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",323,646,0.18,4528.46,1630.2456
"261",2022-02-15 12:05:00,"Feb","2022","D41","EMP","San Pablo Bay",36.8,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",1,1,19847.47,36.8,730386.896
"262",2022-02-15 12:05:00,"Feb","2022","D41","EMP","San Pablo Bay",36.8,"Diatoms","Cyclotella sp.","Cyclotella","sp.",2,2,75.01,73.6,5520.736
"263",2022-02-15 12:05:00,"Feb","2022","D41","EMP","San Pablo Bay",36.8,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",8,8,11.31,294.4,3329.664
"264",2022-02-15 12:05:00,"Feb","2022","D41","EMP","San Pablo Bay",36.8,"Golden Algae","cf. Ochromonas sp.","Ochromonas","sp.",1,1,32.67,36.8,1202.256
"265",2022-02-15 12:05:00,"Feb","2022","D41","EMP","San Pablo Bay",36.8,"Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",1,1,331.83,36.8,12211.344
"266",2022-02-15 12:05:00,"Feb","2022","D41","EMP","San Pablo Bay",36.8,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",15,15,104.95,552,57932.4
"267",2022-02-15 12:05:00,"Feb","2022","D41","EMP","San Pablo Bay",36.8,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",377,754,0.18,13873.6,4994.496
"268",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",2,2,100.94,95.82,9672.0708
"269",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",39,39,74.61,1868.49,139408.0389
"270",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Diatoms","Cyclotella sp.","Cyclotella","sp.",3,3,312.47,143.73,44911.3131
"271",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Diatoms","Navicula sp.","Navicula","sp.",3,3,488.82,143.73,70258.0986
"272",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Diatoms","Nitzschia sp.","Nitzschia","sp.",4,4,160.15,191.64,30691.146
"273",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Diatoms","Staurosira cf. venter","Staurosira","venter",10,10,116.24,479.1,55690.584
"274",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Green Algae","cf. Chlorella sp.","Chlorella","sp.",9,9,22.45,431.19,9680.2155
"275",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Green Algae","Coccomyxa sp.","Coccomyxa","sp.",10,10,12.15,479.1,5821.065
"276",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Green Algae","Scenedesmus sp.","Scenedesmus","sp.",1,4,71.2,47.91,13644.768
"277",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Other","Chrysochromulina sp.","Chrysochromulina","sp.",4,4,24.43,191.64,4681.7652
"278",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,728.67,95.82,69821.1594
"279",2022-02-07 14:00:00,"Feb","2022","C10A","EMP","Southern Interior Delta",47.91,"Cyanobacteria","Chroococcus minutus","Chroococcus","minutus",1,4,1.44,47.91,275.9616
